	WP_id	cds	OG	KO id	KO description
Leaf187|1483	WP_035396409.1	cds2277	OG0001790		
Leaf187|1484	WP_035396459.1	cds2273	OG0002397	K01048	pldB; lysophospholipase [EC:3.1.1.5]
Leaf187|1485	WP_035396467.1	cds2266	OG0001160		
Leaf187|1486	WP_035396473.1	cds2259	OG0001882	K01975	thpR; RNA 2',3'-cyclic 3'-phosphodiesterase [EC:3.1.4.58]
Leaf187|1487	WP_035396484.1	cds2249	OG0002832		
Leaf187|1488	WP_035396521.1	cds2258	OG0007359		
Leaf187|1489	WP_035396538.1	cds2218	OG0001830	K11065	tpx; thiol peroxidase, atypical 2-Cys peroxiredoxin [EC:1.11.1.15]
Leaf187|1490	WP_035396547.1	cds2209	OG0004153	K06881	nrnA; bifunctional oligoribonuclease and PAP phosphatase NrnA [EC:3.1.3.7 3.1.13.3]
Leaf187|1491	WP_035396555.1	cds2192	OG0000461	K10563	mutM; formamidopyrimidine-DNA glycosylase [EC:3.2.2.23 4.2.99.18]
Leaf187|1492	WP_035396564.1	cds2175	OG0000795	K01889	FARSA; phenylalanyl-tRNA synthetase alpha chain [EC:6.1.1.20]
Leaf187|1493	WP_035396567.1	cds2174	OG0000796	K01890	FARSB; phenylalanyl-tRNA synthetase beta chain [EC:6.1.1.20]
Leaf187|1494	WP_035396571.1	cds2167	OG0004159	K02347	polX; DNA polymerase (family X)
Leaf187|1495	WP_035396576.1	cds2163	OG0000030	K01897	ACSL; long-chain acyl-CoA synthetase [EC:6.2.1.3]
Leaf187|1496	WP_035396582.1	cds2160	OG0000690	K03522	fixB; electron transfer flavoprotein alpha subunit
Leaf187|1497	WP_035396635.1	cds2118			
Leaf187|1498	WP_035396637.1	cds2116	OG0000299	K06287	maf; septum formation protein
Leaf187|1499	WP_035396647.1	cds2088	OG0001314	K07560	dtd; D-aminoacyl-tRNA deacylase [EC:3.1.1.96]
Leaf187|1500	WP_035396676.1	cds2045	OG0004003	K07816	E2.7.6.5X; putative GTP pyrophosphokinase [EC:2.7.6.5]
Leaf187|1501	WP_035396680.1	cds2042	OG0000178	K03588	ftsW; cell division protein FtsW
Leaf187|1502	WP_035396687.1	cds2030	OG0000012	K01055	pcaD; 3-oxoadipate enol-lactonase [EC:3.1.1.24]
Leaf187|1503	WP_035396693.1	cds2016	OG0002294	K12574	rnj; ribonuclease J [EC:3.1.-.-]
Leaf187|1504	WP_035396697.1	cds2009	OG0001197	K01584	adiA; arginine decarboxylase [EC:4.1.1.19]
Leaf187|1505	WP_035396699.1	cds2006	OG0000479	K01092	E3.1.3.25; myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25]
Leaf187|1506	WP_035396712.1	cds1971	OG0001056	K03438	mraW; 16S rRNA (cytosine1402-N4)-methyltransferase [EC:2.1.1.199]
Leaf187|1507	WP_035396718.1	cds1965	OG0000907	K02563	murG; UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase [EC:2.4.1.227]
Leaf187|1508	WP_035396726.1	cds1953	OG0000600	K06180	rluD; 23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]
Leaf187|1509	WP_035396734.1	cds1944	OG0001675	K01591	pyrF; orotidine-5'-phosphate decarboxylase [EC:4.1.1.23]
Leaf187|1510	WP_035396742.1	cds1935	OG0007360		
Leaf187|1511	WP_035396748.1	cds1928	OG0000809	K20074	prpC; PPM family protein phosphatase [EC:3.1.3.16]
Leaf187|1512	WP_035396754.1	cds1923	OG0003702	K00949	thiN; thiamine pyrophosphokinase [EC:2.7.6.2]
Leaf187|1513	WP_035396756.1	cds1919	OG0005729	K07030	uncharacterized protein
Leaf187|1514	WP_035396758.1	cds1916	OG0000846	K03655	recG; ATP-dependent DNA helicase RecG [EC:3.6.4.12]
Leaf187|1515	WP_035396761.1	cds1913	OG0000424	K00645	fabD; [acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]
Leaf187|1516	WP_035396763.1	cds1912	OG0000001	K00059	fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Leaf187|1517	WP_035396771.1	cds1881	OG0001749	K02411	fliH; flagellar assembly protein FliH
Leaf187|1518	WP_035396772.1	cds1880	OG0001255	K02412	fliI; flagellum-specific ATP synthase [EC:3.6.3.50]
Leaf187|1519	WP_035396775.1	cds1871	OG0001490	K02417	fliNY; flagellar motor switch protein FliN/FliY
Leaf187|1520	WP_035396779.1	cds1862	OG0002120	K04562	flhG; flagellar biosynthesis protein FlhG
Leaf187|1521	WP_035396793.1	cds1836	OG0000939	K00962	pnp; polyribonucleotide nucleotidyltransferase [EC:2.7.7.8]
Leaf187|1522	WP_035396804.1	cds1824	OG0001731	K02057	ABC.SS.P; simple sugar transport system permease protein
Leaf187|1523	WP_035396816.1	cds1805	OG0007361		
Leaf187|1524	WP_035396818.1	cds1798	OG0000698	K01736	aroC; chorismate synthase [EC:4.2.3.5]
Leaf187|1525	WP_035396830.1	cds1792	OG0002001	K00411	UQCRFS1; ubiquinol-cytochrome c reductase iron-sulfur subunit [EC:7.1.1.8]
Leaf187|1526	WP_035396853.1	cds1703	OG0004619	K07502	yprB; uncharacterized protein
Leaf187|1527	WP_035396868.1	cds1691	OG0000307	K07029	dagK; diacylglycerol kinase (ATP) [EC:2.7.1.107]
Leaf187|1528	WP_035396870.1	cds2195	OG0000003	K07657	phoB; two-component system, OmpR family, phosphate regulon response regulator PhoB
Leaf187|1529	WP_035396893.1	cds1966	OG0000906	K01925	murD; UDP-N-acetylmuramoylalanine--D-glutamate ligase [EC:6.3.2.9]
Leaf187|1530	WP_035396895.1	cds1952	OG0001278	K02825	pyrR; pyrimidine operon attenuation protein / uracil phosphoribosyltransferase [EC:2.4.2.9]
Leaf187|1531	WP_035396901.1	cds1899	OG0007362	K14540	rbgA; ribosome biogenesis GTPase A
Leaf187|1532	WP_035396905.1	cds1884	OG0001486	K02408	fliE; flagellar hook-basal body complex protein FliE
Leaf187|1533	WP_035396921.1	cds1693	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
Leaf187|1534	WP_035396944.1	cds1678	OG0000836	K00287	DHFR; dihydrofolate reductase [EC:1.5.1.3]
Leaf187|1535	WP_035396979.1	cds1650			
Leaf187|1536	WP_035397000.1	cds1652	OG0002876	K02798	PTS-Mtl-EIIA; PTS system, mannitol-specific IIA component [EC:2.7.1.197]
Leaf187|1537	WP_035397012.1	cds1624	OG0000425	K00058	serA; D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.95 1.1.1.399]
Leaf187|1538	WP_035397033.1	cds1605	OG0000022	K13653	AraC family transcriptional regulator
Leaf187|1539	WP_035397034.1	cds1604	OG0001346	K01912	paaK; phenylacetate-CoA ligase [EC:6.2.1.30]
Leaf187|1540	WP_035397071.1	cds1573	OG0000033	K03790	rimJ; [ribosomal protein S5]-alanine N-acetyltransferase [EC:2.3.1.267]
Leaf187|1541	WP_035397073.1	cds1571			
Leaf187|1542	WP_035397093.1	cds1558	OG0000004	K04761	oxyR; LysR family transcriptional regulator, hydrogen peroxide-inducible genes activator
Leaf187|1543	WP_035397151.1	cds1520			
Leaf187|1544	WP_035397160.1	cds1516	OG0007363	K01990	ABC-2.A; ABC-2 type transport system ATP-binding protein
Leaf187|1545	WP_035397181.1	cds1504	OG0000035		
Leaf187|1546	WP_035397269.1	cds1444	OG0007364		
Leaf187|1547	WP_035397351.1	cds1417			
Leaf187|1548	WP_035397361.1	cds1404	OG0000267	K13573	pafC; proteasome accessory factor C
Leaf187|1549	WP_035397379.1	cds1392	OG0001904	K21688	rpfB; resuscitation-promoting factor RpfB
Leaf187|1550	WP_035397508.1	cds1298	OG0000028	K11475	vanR; GntR family transcriptional regulator, vanillate catabolism transcriptional regulator
Leaf187|1551	WP_035397551.1	cds1271			
Leaf187|1552	WP_035397593.1	cds1252	OG0001912	K19587	oqxR; Rrf2 family transcriptional regulator, repressor of oqxAB
Leaf187|1553	WP_035397596.1	cds1250			
Leaf187|1554	WP_035397622.1	cds1231	OG0002532		
Leaf187|1555	WP_035397624.1	cds1230	OG0000263	K00355	NQO1; NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]
Leaf187|1556	WP_035397643.1	cds1217	OG0000011	K06075	slyA; MarR family transcriptional regulator, transcriptional regulator for hemolysin
Leaf187|1557	WP_035397645.1	cds1216	OG0000145	K08225	entS; MFS transporter, ENTS family, enterobactin (siderophore) exporter
Leaf187|1558	WP_035397713.1	cds1180	OG0005730		
Leaf187|1559	WP_035397719.1	cds1175	OG0000991	K05794	terC; tellurite resistance protein TerC
Leaf187|1560	WP_035397727.1	cds1170	OG0001348	K10947	padR; PadR family transcriptional regulator, regulatory protein PadR
Leaf187|1561	WP_035397792.1	cds1135	OG0007365		
Leaf187|1562	WP_035397856.1	cds1091			
Leaf187|1563	WP_035397867.1	cds1084			
Leaf187|1564	WP_035397903.1	cds1056	OG0005731	K02809	PTS-Scr-EIIB; PTS system, sucrose-specific IIB component [EC:2.7.1.211]
Leaf187|1565	WP_035397916.1	cds1049	OG0000181	K00432	gpx; glutathione peroxidase [EC:1.11.1.9]
Leaf187|1566	WP_035397930.1	cds1039	OG0000096	K14645	serine protease [EC:3.4.21.-]
Leaf187|1567	WP_035397942.1	cds1027	OG0004450		
Leaf187|1568	WP_035397944.1	cds1026			
Leaf187|1569	WP_035397969.1	cds1011	OG0000279	K01673	cynT; carbonic anhydrase [EC:4.2.1.1]
Leaf187|1570	WP_035397971.1	cds1007	OG0000029	K16235	mmuP; S-methylmethionine transporter
Leaf187|1571	WP_035398000.1	cds990			
Leaf187|1572	WP_035398016.1	cds981			
Leaf187|1573	WP_035398051.1	cds951	OG0001993	K03311	TC.LIVCS; branched-chain amino acid:cation transporter, LIVCS family
Leaf187|1574	WP_035398057.1	cds947	OG0000244	K01029	E2.8.3.5B; 3-oxoacid CoA-transferase subunit B [EC:2.8.3.5]
Leaf187|1575	WP_035398062.1	cds945	OG0001953		
Leaf187|1576	WP_035398091.1	cds924	OG0001648	K08591	plsY; acyl phosphate:glycerol-3-phosphate acyltransferase [EC:2.3.1.275]
Leaf187|1577	WP_035398093.1	cds923	OG0001902	K07260	vanY; zinc D-Ala-D-Ala carboxypeptidase [EC:3.4.17.14]
Leaf187|1578	WP_035398100.1	cds912	OG0001218		
Leaf187|1579	WP_035398102.1	cds911	OG0002578		
Leaf187|1580	WP_035398104.1	cds910	OG0001052	K02837	prfC; peptide chain release factor 3
Leaf187|1581	WP_035398107.1	cds902	OG0007366		
Leaf187|1582	WP_035398112.1	cds897	OG0000021	K06147	ABCB-BAC; ATP-binding cassette, subfamily B, bacterial
Leaf187|1583	WP_035398125.1	cds887	OG0000119	K00864	glpK; glycerol kinase [EC:2.7.1.30]
Leaf187|1584	WP_035398129.1	cds884	OG0003966	K05879	dhaL; phosphoenolpyruvate---glycerone phosphotransferase subunit DhaL [EC:2.7.1.121]
Leaf187|1585	WP_035398130.1	cds880	OG0000500	K06975	uncharacterized protein
Leaf187|1586	WP_035398132.1	cds879	OG0007367		
Leaf187|1587	WP_035398134.1	cds876	OG0007368		
Leaf187|1588	WP_035398151.1	cds856	OG0002816		
Leaf187|1589	WP_035398156.1	cds854	OG0004696		
Leaf187|1590	WP_035398162.1	cds850	OG0001305	K00882	fruK; 1-phosphofructokinase [EC:2.7.1.56]
Leaf187|1591	WP_035398167.1	cds845	OG0000025	K19736	aefR; TetR/AcrR family transcriptional regulator, regulator of autoinduction and epiphytic fitness
Leaf187|1592	WP_035398191.1	cds821	OG0000347	K03743	pncC; nicotinamide-nucleotide amidase [EC:3.5.1.42]
Leaf187|1593	WP_035398198.1	cds803	OG0000633	K05520	pfpI; protease I [EC:3.5.1.124]
Leaf187|1594	WP_035398208.1	cds785			
Leaf187|1595	WP_035398221.1	cds468	OG0000701	K01150	endA; deoxyribonuclease I [EC:3.1.21.1]
Leaf187|1596	WP_035398224.1	cds474			
Leaf187|1597	WP_035398226.1	cds475			
Leaf187|1598	WP_035398237.1	cds483	OG0000038	K03446	emrB; MFS transporter, DHA2 family, multidrug resistance protein
Leaf187|1599	WP_035398239.1	cds486			
Leaf187|1600	WP_035398246.1	cds497	OG0000001	K00059	fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Leaf187|1601	WP_035398258.1	cds508			
Leaf187|1602	WP_035398267.1	cds512	OG0000307	K07029	dagK; diacylglycerol kinase (ATP) [EC:2.7.1.107]
Leaf187|1603	WP_035398273.1	cds518	OG0001000	K01817	trpF; phosphoribosylanthranilate isomerase [EC:5.3.1.24]
Leaf187|1604	WP_035398275.1	cds519	OG0000819	K01609	trpC; indole-3-glycerol phosphate synthase [EC:4.1.1.48]
Leaf187|1605	WP_035398333.1	cds580	OG0007369	K09942	uncharacterized protein
Leaf187|1606	WP_035398386.1	cds639	OG0003657		
Leaf187|1607	WP_035398389.1	cds641	OG0000399	K00568	ubiG; 2-polyprenyl-6-hydroxyphenyl methylase / 3-demethylubiquinone-9 3-methyltransferase [EC:2.1.1.222 2.1.1.64]
Leaf187|1608	WP_035398397.1	cds645	OG0001978	K01091	gph; phosphoglycolate phosphatase [EC:3.1.3.18]
Leaf187|1609	WP_035398399.1	cds646	OG0000056	K19302	bcrC; undecaprenyl-diphosphatase [EC:3.6.1.27]
Leaf187|1610	WP_035398421.1	cds676	OG0000171	K00014	aroE; shikimate dehydrogenase [EC:1.1.1.25]
Leaf187|1611	WP_035398437.1	cds694	OG0000034	K01692	paaF; enoyl-CoA hydratase [EC:4.2.1.17]
Leaf187|1612	WP_035398449.1	cds704	OG0000621	K10027	crtI; phytoene desaturase [EC:1.3.99.26 1.3.99.28 1.3.99.29 1.3.99.31]
Leaf187|1613	WP_035398451.1	cds707	OG0000010	K07636	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]
Leaf187|1614	WP_035398458.1	cds711	OG0003601	K06886	glbN; hemoglobin
Leaf187|1615	WP_035398461.1	cds714	OG0005715	K02250	comK; competence protein ComK
Leaf187|1616	WP_035398465.1	cds731	OG0001241	K01193	INV; beta-fructofuranosidase [EC:3.2.1.26]
Leaf187|1617	WP_035398479.1	cds742	OG0007370	K01992	ABC-2.P; ABC-2 type transport system permease protein
Leaf187|1618	WP_035398483.1	cds757	OG0005264		
Leaf187|1619	WP_035398489.1	cds765	OG0000370	K01011	TST; thiosulfate/3-mercaptopyruvate sulfurtransferase [EC:2.8.1.1 2.8.1.2]
Leaf187|1620	WP_035398499.1	cds1415	OG0004044		
Leaf187|1621	WP_035398547.1	cds1251	OG0000016	K07729	putative transcriptional regulator
Leaf187|1622	WP_035398567.1	cds1213	OG0000048	K03892	arsR; ArsR family transcriptional regulator, arsenate/arsenite/antimonite-responsive transcriptional repressor
Leaf187|1623	WP_035398582.1	cds1165			
Leaf187|1624	WP_035398676.1	cds819	OG0001716	K15539	rodZ; cytoskeleton protein RodZ
Leaf187|1625	WP_035398709.1	cds551	OG0001890	K03709	troR; DtxR family transcriptional regulator, Mn-dependent transcriptional regulator
Leaf187|1626	WP_035398717.1	cds592	OG0007371	K05967	uncharacterized protein
Leaf187|1627	WP_035398727.1	cds687	OG0000013	K02529	lacI; LacI family transcriptional regulator
Leaf187|1628	WP_035398755.1	cds390	OG0007372		
Leaf187|1629	WP_035398763.1	cds377	OG0000916	K03565	recX; regulatory protein
Leaf187|1630	WP_035398785.1	cds351	OG0002569	K01265	map; methionyl aminopeptidase [EC:3.4.11.18]
Leaf187|1631	WP_035398788.1	cds348	OG0000051	K05592	deaD; ATP-dependent RNA helicase DeaD [EC:3.6.4.13]
Leaf187|1632	WP_035398791.1	cds341	OG0000002	K21023	mucR; diguanylate cyclase [EC:2.7.7.65]
Leaf187|1633	WP_035398797.1	cds330	OG0000067	K07674	narQ; two-component system, NarL family, nitrate/nitrite sensor histidine kinase NarQ [EC:2.7.13.3]
Leaf187|1634	WP_035398801.1	cds325	OG0003158	K21285	tagB; teichoic acid glycerol-phosphate primase [EC:2.7.8.44]
Leaf187|1635	WP_035398803.1	cds322	OG0000547	K00154	E1.2.1.68; coniferyl-aldehyde dehydrogenase [EC:1.2.1.68]
Leaf187|1636	WP_035398809.1	cds313			
Leaf187|1637	WP_035398822.1	cds300	OG0001711	K00620	argJ; glutamate N-acetyltransferase / amino-acid N-acetyltransferase [EC:2.3.1.35 2.3.1.1]
Leaf187|1638	WP_035398843.1	cds278			
Leaf187|1639	WP_035398846.1	cds276	OG0007088		
Leaf187|1640	WP_035398865.1	cds326	OG0000077	K01420	fnr; CRP/FNR family transcriptional regulator, anaerobic regulatory protein
Leaf187|1641	WP_035398869.1	cds307			
Leaf187|1642	WP_035398885.1	cds263	OG0003177		
Leaf187|1643	WP_035398890.1	cds259	OG0001347		
Leaf187|1644	WP_035398896.1	cds253			
Leaf187|1645	WP_035398902.1	cds247	OG0000010	K07636	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]
Leaf187|1646	WP_035398904.1	cds246	OG0005732		
Leaf187|1647	WP_035398907.1	cds241	OG0003170		
Leaf187|1648	WP_035398909.1	cds240	OG0001715	K02803	PTS-Nag-EIIB; PTS system, N-acetylglucosamine-specific IIB component [EC:2.7.1.193]
Leaf187|1649	WP_035398956.1	cds197	OG0007373	K07094	pcrB; putative glycerol-1-phosphate prenyltransferase [EC:2.5.1.-]
Leaf187|1650	WP_035398958.1	cds196			
Leaf187|1651	WP_035398962.1	cds191	OG0000935	K00602	purH; phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]
Leaf187|1652	WP_035398968.1	cds187	OG0000516	K01952	purL; phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]
Leaf187|1653	WP_035398971.1	cds182	OG0000847	K01589	purK; 5-(carboxyamino)imidazole ribonucleotide synthase [EC:6.3.4.18]
Leaf187|1654	WP_035398986.1	cds3362	OG0003656	K22452	tgpA; protein-glutamine gamma-glutamyltransferase [EC:2.3.2.13]
Leaf187|1655	WP_035398993.1	cds3355	OG0004733	K00899	mtnK; 5-methylthioribose kinase [EC:2.7.1.100]
Leaf187|1656	WP_035399007.1	cds3331	OG0000219	K01451	hipO; hippurate hydrolase [EC:3.5.1.32]
Leaf187|1657	WP_035399009.1	cds3329	OG0000048	K03892	arsR; ArsR family transcriptional regulator, arsenate/arsenite/antimonite-responsive transcriptional repressor
Leaf187|1658	WP_035399014.1	cds3326	OG0000077	K01420	fnr; CRP/FNR family transcriptional regulator, anaerobic regulatory protein
Leaf187|1659	WP_035399016.1	cds3325	OG0000344	K09936	TC.BAT2; bacterial/archaeal transporter family-2 protein
Leaf187|1660	WP_035399020.1	cds3323	OG0000373		
Leaf187|1661	WP_035399031.1	cds3315	OG0001125	K02612	paaD; ring-1,2-phenylacetyl-CoA epoxidase subunit PaaD
Leaf187|1662	WP_035399053.1	cds3294	OG0000777	K10117	msmE; raffinose/stachyose/melibiose transport system substrate-binding protein
Leaf187|1663	WP_035399056.1	cds3291			
Leaf187|1664	WP_035399074.1	cds3271	OG0000004	K04761	oxyR; LysR family transcriptional regulator, hydrogen peroxide-inducible genes activator
Leaf187|1665	WP_035399075.1	cds3270	OG0001528	K07090	uncharacterized protein
Leaf187|1666	WP_035399082.1	cds3230	OG0000021	K06147	ABCB-BAC; ATP-binding cassette, subfamily B, bacterial
Leaf187|1667	WP_035399099.1	cds3225			
Leaf187|1668	WP_035399100.1	cds3224	OG0007374		
Leaf187|1669	WP_035399101.1	cds3223			
Leaf187|1670	WP_035399103.1	cds3221			
Leaf187|1671	WP_035399134.1	cds3197	OG0000002	K21023	mucR; diguanylate cyclase [EC:2.7.7.65]
Leaf187|1672	WP_035399136.1	cds3194			
Leaf187|1673	WP_035399153.1	cds3166	OG0000050	K19591	cueR; MerR family transcriptional regulator, copper efflux regulator
Leaf187|1674	WP_035399163.1	cds3150	OG0003977		
Leaf187|1675	WP_035399166.1	cds3144	OG0000192	K10679	nfnB; nitroreductase / dihydropteridine reductase [EC:1.-.-.- 1.5.1.34]
Leaf187|1676	WP_035399171.1	cds3136			
Leaf187|1677	WP_035399175.1	cds3133	OG0001913		
Leaf187|1678	WP_035399178.1	cds3129			
Leaf187|1679	WP_035399180.1	cds3128	OG0000142	K07552	bcr; MFS transporter, DHA1 family, multidrug resistance protein
Leaf187|1680	WP_035399184.1	cds3124	OG0002659	K09007	folE2; GTP cyclohydrolase IB [EC:3.5.4.16]
Leaf187|1681	WP_035399193.1	cds3114	OG0000005	K03406	mcp; methyl-accepting chemotaxis protein
Leaf187|1682	WP_035399204.1	cds3104	OG0004755	K05340	glcU; glucose uptake protein
Leaf187|1683	WP_035399208.1	cds3101	OG0001692	K01174	nuc; micrococcal nuclease [EC:3.1.31.1]
Leaf187|1684	WP_035399222.1	cds3088	OG0000117	K03543	emrA; membrane fusion protein, multidrug efflux system
Leaf187|1685	WP_035399250.1	cds3191	OG0000273	K10778	ada; AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase [EC:2.1.1.63]
Leaf187|1686	WP_035399259.1	cds3161	OG0007375		
Leaf187|1687	WP_035399263.1	cds3143	OG0000423	K02168	betT; choline/glycine/proline betaine transport protein
Leaf187|1688	WP_035399265.1	cds3125	OG0000289		
Leaf187|1689	WP_035399267.1	cds3093			
Leaf187|1690	WP_035399298.1	cds3068	OG0004198	K03595	era; GTPase
Leaf187|1691	WP_035399348.1	cds460	OG0001886	K16785	ecfT; energy-coupling factor transport system permease protein
Leaf187|1692	WP_035399361.1	cds421	OG0000963	K03046	rpoC; DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]
Leaf187|1693	WP_035399363.1	cds410	OG0007376	K06962	uncharacterized protein
Leaf187|1694	WP_035399374.1	cds420	OG0000964	K03043	rpoB; DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]
Leaf187|1695	WP_035399377.1	cds409	OG0000302	K03218	rlmB; 23S rRNA (guanosine2251-2'-O)-methyltransferase [EC:2.1.1.185]
Leaf187|1696	WP_035399500.1	cds148	OG0001446	K03525	coaX; type III pantothenate kinase [EC:2.7.1.33]
Leaf187|1697	WP_035405944.1	cds2356	OG0000661	K00013	hisD; histidinol dehydrogenase [EC:1.1.1.23]
Leaf187|1698	WP_035406816.1	cds1959	OG0004457	K09772	sepF; cell division inhibitor SepF
Leaf187|1699	WP_041254964.1	cds3059	OG0000035		
Leaf187|1700	WP_041254995.1	cds277	OG0000048	K03892	arsR; ArsR family transcriptional regulator, arsenate/arsenite/antimonite-responsive transcriptional repressor
Leaf187|1701	WP_041254998.1	cds309	OG0001851		
Leaf187|1702	WP_041255024.1	cds536	OG0003964	K06442	tlyA; 23S rRNA (cytidine1920-2'-O)/16S rRNA (cytidine1409-2'-O)-methyltransferase [EC:2.1.1.226 2.1.1.227]
Leaf187|1703	WP_041255026.1	cds529	OG0004952	K00634	ptb; phosphate butyryltransferase [EC:2.3.1.19]
Leaf187|1704	WP_041255085.1	cds1218			
Leaf187|1705	WP_041255102.1	cds1315			
Leaf187|1706	WP_041255104.1	cds1319	OG0003060	K07451	mcrA; 5-methylcytosine-specific restriction enzyme A [EC:3.1.21.-]
Leaf187|1707	WP_041255110.1	cds1395	OG0001962	K16301	efeB; deferrochelatase/peroxidase EfeB [EC:1.11.1.-]
Leaf187|1708	WP_041255164.1	cds2125			
Leaf187|1709	WP_041255192.1	cds2453	OG0005733	K13626	fliW; flagellar assembly factor FliW
Leaf187|1710	WP_041255253.1	cds3171	OG0000533	K06199	crcB; fluoride exporter
Leaf187|1711	WP_041255311.1	cds501	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
Leaf187|1712	WP_041255319.1	cds786			
Leaf187|1713	WP_041255338.1	cds932	OG0000002	K21023	mucR; diguanylate cyclase [EC:2.7.7.65]
Leaf187|1714	WP_041255391.1	cds1053	OG0005734		
Leaf187|1715	WP_041255459.1	cds1367	OG0007377		
Leaf187|1716	WP_041255474.1	cds1452	OG0000005	K03406	mcp; methyl-accepting chemotaxis protein
Leaf187|1717	WP_041255512.1	cds1780	OG0001037	K03722	dinG; ATP-dependent DNA helicase DinG [EC:3.6.4.12]
Leaf187|1718	WP_041255543.1	cds2412	OG0000694	K00406	ccoP; cytochrome c oxidase cbb3-type subunit III
Leaf187|1719	WP_047390543.1	cds1190	OG0003117	K02760	PTS-Cel-EIIB; PTS system, cellobiose-specific IIB component [EC:2.7.1.196 2.7.1.205]
Leaf187|1720	WP_047390876.1	cds498	OG0004756	K07238	TC.ZIP; zinc transporter, ZIP family
Leaf187|1721	WP_047391952.1	cds3116			
Leaf187|1722	WP_047393656.1	cds2082	OG0000802	K07478	ycaJ; putative ATPase
Leaf187|1723	WP_047394819.1	cds1587	OG0000218	K13643	iscR; Rrf2 family transcriptional regulator, iron-sulfur cluster assembly transcription factor
Leaf187|1724	WP_047394971.1	cds199	OG0000692	K01972	E6.5.1.2; DNA ligase (NAD+) [EC:6.5.1.2]
Leaf187|1725	WP_047395308.1	cds1300	OG0007378	K07150	uncharacterized protein
Leaf187|1726	WP_047395636.1	cds18			
Leaf187|1727	WP_047396410.1	cds613	OG0001247	K09773	ppsR; [pyruvate, water dikinase]-phosphate phosphotransferase / [pyruvate, water dikinase] kinase [EC:2.7.4.28 2.7.11.33]
Leaf187|1728	WP_050676935.1	cds657	OG0000828	K09761	rsmE; 16S rRNA (uracil1498-N3)-methyltransferase [EC:2.1.1.193]
Leaf187|1729	WP_050677025.1	cds991	OG0000011	K06075	slyA; MarR family transcriptional regulator, transcriptional regulator for hemolysin
Leaf187|1730	WP_050677058.1	cds1030	OG0001911	K01990	ABC-2.A; ABC-2 type transport system ATP-binding protein
Leaf187|1731	WP_050677142.1	cds425	OG0000680	K02355	fusA; elongation factor G
Leaf187|1732	WP_050677254.1	cds1554			
Leaf187|1733	WP_050677301.1	cds3134	OG0002625	K16869	lipL; octanoyl-[GcvH]:protein N-octanoyltransferase [EC:2.3.1.204]
Leaf187|1734	WP_050677311.1	cds3112	OG0000029	K16235	mmuP; S-methylmethionine transporter
Leaf187|1735	WP_050677314.1	cds3105	OG0000322	K03688	ubiB; ubiquinone biosynthesis protein
Leaf187|1736	WP_050677326.1	cds3091	OG0000011	K06075	slyA; MarR family transcriptional regulator, transcriptional regulator for hemolysin
Leaf187|1737	WP_050677394.1	cds361	OG0000265	K07058	membrane protein
Leaf187|1738	WP_050677406.1	cds1680	OG0000205	K01679	E4.2.1.2B; fumarate hydratase, class II [EC:4.2.1.2]
Leaf187|1739	WP_050677526.1	cds1951	OG0001681	K02824	pyrP; uracil permease
Leaf187|1740	WP_050677617.1	cds2137	OG0000892	K02492	hemA; glutamyl-tRNA reductase [EC:1.2.1.70]
Leaf187|1741	WP_050677849.1	cds1284	OG0000005	K03406	mcp; methyl-accepting chemotaxis protein
Leaf187|1742	WP_050678012.1	cds1498	OG0004464		
Leaf187|1743	WP_050678013.1	cds1500	OG0000434	K19784	chrR; chromate reductase, NAD(P)H dehydrogenase (quinone)
Leaf187|1744	WP_050678021.1	cds1508	OG0000027	K03719	lrp; Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein
Leaf187|1745	WP_050678094.1	cds270	OG0002775	K05606	MCEE; methylmalonyl-CoA/ethylmalonyl-CoA epimerase [EC:5.1.99.1]
Leaf187|1746	WP_050678267.1	cds287			
Leaf187|1747	WP_050678317.1	cds927			
Leaf187|1748	WP_050678341.1	cds885	OG0000506	K11189	PTS-HPR; phosphocarrier protein
