	WP_id	cds	OG	KO id	KO description
Leaf155|2444	WP_062598812.1	cds2155	OG0000170		
Leaf155|2445	WP_062598813.1	cds2160			
Leaf155|2446	WP_062598814.1	cds2163			
Leaf155|2447	WP_062598815.1	cds2164	OG0000302	K03218	rlmB; 23S rRNA (guanosine2251-2'-O)-methyltransferase [EC:2.1.1.185]
Leaf155|2448	WP_062598816.1	cds2165	OG0006892		
Leaf155|2449	WP_062598817.1	cds2166	OG0000346	K06999	phospholipase/carboxylesterase
Leaf155|2450	WP_062598818.1	cds2167	OG0002107	K15975	glyoxalase family protein
Leaf155|2451	WP_062598819.1	cds2168			
Leaf155|2452	WP_062598820.1	cds2169	OG0001039	K03648	UNG; uracil-DNA glycosylase [EC:3.2.2.27]
Leaf155|2453	WP_062598821.1	cds2170	OG0001397	K01759	GLO1; lactoylglutathione lyase [EC:4.4.1.5]
Leaf155|2454	WP_062598822.1	cds2171	OG0002590	K09790	uncharacterized protein
Leaf155|2455	WP_062598823.1	cds2172	OG0000114	K02013	ABC.FEV.A; iron complex transport system ATP-binding protein [EC:3.6.3.34]
Leaf155|2456	WP_062598824.1	cds2173	OG0000073	K02015	ABC.FEV.P; iron complex transport system permease protein
Leaf155|2457	WP_062598825.1	cds2174	OG0000255	K02016	ABC.FEV.S; iron complex transport system substrate-binding protein
Leaf155|2458	WP_062598826.1	cds2178	OG0003924		
Leaf155|2459	WP_062598827.1	cds2179	OG0002731		
Leaf155|2460	WP_062598828.1	cds2181	OG0000010	K07636	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]
Leaf155|2461	WP_062598829.1	cds2184	OG0001808	K07795	tctC; putative tricarboxylic transport membrane protein
Leaf155|2462	WP_062598830.1	cds2191			
Leaf155|2463	WP_062598831.1	cds2192			
Leaf155|2464	WP_062598832.1	cds2194			
Leaf155|2465	WP_062598834.1	cds2196	OG0000355	K00640	cysE; serine O-acetyltransferase [EC:2.3.1.30]
Leaf155|2466	WP_062598835.1	cds2197			
Leaf155|2467	WP_062598836.1	cds2198			
Leaf155|2468	WP_062598837.1	cds2199	OG0000800	K00566	mnmA; tRNA-uridine 2-sulfurtransferase [EC:2.8.1.13]
Leaf155|2469	WP_062598838.1	cds2200	OG0003017		
Leaf155|2470	WP_062598839.1	cds2202	OG0000425	K00058	serA; D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.95 1.1.1.399]
Leaf155|2471	WP_062598840.1	cds2204			
Leaf155|2472	WP_062598842.1	cds2208	OG0001175	K04075	tilS; tRNA(Ile)-lysidine synthase [EC:6.3.4.19]
Leaf155|2473	WP_062598843.1	cds2209	OG0001451		
Leaf155|2474	WP_062598844.1	cds2216	OG0000055	K03574	mutT; 8-oxo-dGTP diphosphatase [EC:3.6.1.55]
Leaf155|2475	WP_062598845.1	cds2217	OG0000055	K03574	mutT; 8-oxo-dGTP diphosphatase [EC:3.6.1.55]
Leaf155|2476	WP_062598846.1	cds2218	OG0002377		
Leaf155|2477	WP_062598847.1	cds2220	OG0001240	K07098	uncharacterized protein
Leaf155|2478	WP_062598848.1	cds2221	OG0000763	K03551	ruvB; holliday junction DNA helicase RuvB [EC:3.6.4.12]
Leaf155|2479	WP_062598849.1	cds2224	OG0000969	K03550	ruvA; holliday junction DNA helicase RuvA [EC:3.6.4.12]
Leaf155|2480	WP_062598850.1	cds2226	OG0000343		
Leaf155|2481	WP_062598851.1	cds2231	OG0005425	K09769	uncharacterized protein
Leaf155|2482	WP_062598852.1	cds2232	OG0000838	K01934	MTHFS; 5-formyltetrahydrofolate cyclo-ligase [EC:6.3.3.2]
Leaf155|2483	WP_062598853.1	cds2235			
Leaf155|2484	WP_062598854.1	cds2238	OG0001837	K11105	cvrA; cell volume regulation protein A
Leaf155|2485	WP_062598855.1	cds2239	OG0000826	K00927	PGK; phosphoglycerate kinase [EC:2.7.2.3]
Leaf155|2486	WP_062598856.1	cds2240	OG0002731		
Leaf155|2487	WP_062598857.1	cds2242	OG0005359	K01623	ALDO; fructose-bisphosphate aldolase, class I [EC:4.1.2.13]
Leaf155|2488	WP_062598858.1	cds2243	OG0001730		
Leaf155|2489	WP_062598859.1	cds2250	OG0006893		
Leaf155|2490	WP_062598860.1	cds2253			
Leaf155|2491	WP_062598861.1	cds2254			
Leaf155|2492	WP_062598862.1	cds2259	OG0000847	K01589	purK; 5-(carboxyamino)imidazole ribonucleotide synthase [EC:6.3.4.18]
Leaf155|2493	WP_062598863.1	cds2261	OG0001513		
Leaf155|2494	WP_062598864.1	cds2264	OG0004612		
Leaf155|2495	WP_062598865.1	cds2267	OG0003670		
Leaf155|2496	WP_062598866.1	cds2268			
Leaf155|2497	WP_062598867.1	cds2270	OG0000007	K02667	pilR; two-component system, NtrC family, response regulator PilR
Leaf155|2498	WP_062598868.1	cds2271	OG0004644	K08602	pepF; oligoendopeptidase F [EC:3.4.24.-]
Leaf155|2499	WP_062598869.1	cds2274	OG0006894	K00808	hss; homospermidine synthase [EC:2.5.1.44]
Leaf155|2500	WP_062598870.1	cds2276	OG0000566	K01119	cpdB; 2',3'-cyclic-nucleotide 2'-phosphodiesterase / 3'-nucleotidase [EC:3.1.4.16 3.1.3.6]
Leaf155|2501	WP_062598871.1	cds2277			
Leaf155|2502	WP_062598872.1	cds2279	OG0000548	K07192	FLOT; flotillin
Leaf155|2503	WP_062598873.1	cds2280	OG0002399	K07340	ybbJ; inner membrane protein
Leaf155|2504	WP_062598874.1	cds2281	OG0000473	K16137	nemR; TetR/AcrR family transcriptional regulator, transcriptional repressor for nem operon
Leaf155|2505	WP_062598875.1	cds2282	OG0000405		
Leaf155|2506	WP_062598876.1	cds2283	OG0000601	K06041	kdsD; arabinose-5-phosphate isomerase [EC:5.3.1.13]
Leaf155|2507	WP_062598877.1	cds2284			
Leaf155|2508	WP_062598878.1	cds2289	OG0000020	K07506	AraC family transcriptional regulator
Leaf155|2509	WP_062598879.1	cds2290	OG0000020	K07506	AraC family transcriptional regulator
Leaf155|2510	WP_062598880.1	cds2293	OG0001650	K01620	ltaE; threonine aldolase [EC:4.1.2.48]
Leaf155|2511	WP_062598881.1	cds2294			
Leaf155|2512	WP_062598882.1	cds2295	OG0000254		
Leaf155|2513	WP_062598883.1	cds2296	OG0001637	K14347	SLC10A7; solute carrier family 10 (sodium/bile acid cotransporter), member 7
Leaf155|2514	WP_062598884.1	cds2298	OG0000524	K04080	ibpA; molecular chaperone IbpA
Leaf155|2515	WP_062598885.1	cds2299	OG0001851		
Leaf155|2516	WP_062598886.1	cds2300	OG0004006	K05602	hisN; histidinol-phosphatase [EC:3.1.3.15]
Leaf155|2517	WP_062598887.1	cds2304	OG0003112	K01209	abfA; alpha-N-arabinofuranosidase [EC:3.2.1.55]
Leaf155|2518	WP_062598888.1	cds2305	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
Leaf155|2519	WP_062598889.1	cds2306	OG0000046	K02025	ABC.MS.P; multiple sugar transport system permease protein
Leaf155|2520	WP_062598890.1	cds2308	OG0001467	K05813	ugpB; sn-glycerol 3-phosphate transport system substrate-binding protein
Leaf155|2521	WP_062598891.1	cds2309	OG0000844	K00930	argB; acetylglutamate kinase [EC:2.7.2.8]
Leaf155|2522	WP_062598892.1	cds2310			
Leaf155|2523	WP_062598893.1	cds2313			
Leaf155|2524	WP_062598894.1	cds2316			
Leaf155|2525	WP_062598895.1	cds2319			
Leaf155|2526	WP_062598896.1	cds2320			
Leaf155|2527	WP_062598897.1	cds2323			
Leaf155|2528	WP_062598898.1	cds2324	OG0001506	K02471	bacA; vitamin B12/bleomycin/antimicrobial peptide transport system ATP-binding/permease protein
Leaf155|2529	WP_062598899.1	cds2325	OG0002476		
Leaf155|2530	WP_062598901.1	cds2330	OG0001201	K00700	GBE1; 1,4-alpha-glucan branching enzyme [EC:2.4.1.18]
Leaf155|2531	WP_062598902.1	cds2333	OG0000817	K01835	pgm; phosphoglucomutase [EC:5.4.2.2]
Leaf155|2532	WP_062598903.1	cds2334			
Leaf155|2533	WP_062598905.1	cds2337			
Leaf155|2534	WP_062598906.1	cds2338	OG0000539	K01214	ISA; isoamylase [EC:3.2.1.68]
Leaf155|2535	WP_062598907.1	cds2339	OG0001084	K07068	uncharacterized protein
Leaf155|2536	WP_062598908.1	cds2340	OG0006895		
Leaf155|2537	WP_062598909.1	cds2341			
Leaf155|2538	WP_062598910.1	cds2344			
Leaf155|2539	WP_062598911.1	cds2345	OG0003707	K07171	mazF; mRNA interferase MazF [EC:3.1.-.-]
Leaf155|2540	WP_062598912.1	cds2346	OG0001415	K18842	chpS; antitoxin ChpS
Leaf155|2541	WP_062598913.1	cds2347	OG0002630	K00305	soxG; sarcosine oxidase, subunit gamma [EC:1.5.3.1]
Leaf155|2542	WP_062598914.1	cds2348	OG0002392	K00302	soxA; sarcosine oxidase, subunit alpha [EC:1.5.3.1]
Leaf155|2543	WP_062598915.1	cds2350			
Leaf155|2544	WP_062598916.1	cds2355	OG0000459	K18303	mexK; multidrug efflux pump
Leaf155|2545	WP_062598917.1	cds2356	OG0000177	K18302	mexJ; membrane fusion protein, multidrug efflux system
Leaf155|2546	WP_062598918.1	cds2358	OG0001347		
Leaf155|2547	WP_062598919.1	cds2359	OG0005426		
Leaf155|2548	WP_062598921.1	cds2361	OG0000006		
Leaf155|2549	WP_062598922.1	cds2362	OG0003137	K05275	E1.1.1.65; pyridoxine 4-dehydrogenase [EC:1.1.1.65]
Leaf155|2550	WP_062598923.1	cds2365	OG0000216		
Leaf155|2551	WP_062598924.1	cds2366			
Leaf155|2552	WP_062598925.1	cds2368	OG0000002	K21023	mucR; diguanylate cyclase [EC:2.7.7.65]
Leaf155|2553	WP_062598926.1	cds2369	OG0002570		
Leaf155|2554	WP_062598927.1	cds2370	OG0000035		
Leaf155|2555	WP_062598928.1	cds2371			
Leaf155|2556	WP_062598929.1	cds2377	OG0000132	K00090	ghrB; glyoxylate/hydroxypyruvate/2-ketogluconate reductase [EC:1.1.1.79 1.1.1.81 1.1.1.215]
Leaf155|2557	WP_062598930.1	cds2380	OG0004243	K01470	E3.5.2.10; creatinine amidohydrolase [EC:3.5.2.10]
Leaf155|2558	WP_062598931.1	cds2381	OG0000161	K02234	cobW; cobalamin biosynthesis protein CobW
Leaf155|2559	WP_062598932.1	cds2382			
Leaf155|2560	WP_062598933.1	cds2385	OG0000005	K03406	mcp; methyl-accepting chemotaxis protein
Leaf155|2561	WP_062598934.1	cds2386	OG0003061	K13653	AraC family transcriptional regulator
Leaf155|2562	WP_062598935.1	cds2387			
Leaf155|2563	WP_062598936.1	cds2388	OG0002559	K03824	yhbS; putative acetyltransferase [EC:2.3.1.-]
Leaf155|2564	WP_062598937.1	cds2389	OG0003003	K01581	E4.1.1.17; ornithine decarboxylase [EC:4.1.1.17]
Leaf155|2565	WP_062598938.1	cds2390	OG0000006		
Leaf155|2566	WP_062598939.1	cds2391	OG0006896		
Leaf155|2567	WP_062598940.1	cds2394	OG0000033	K03790	rimJ; [ribosomal protein S5]-alanine N-acetyltransferase [EC:2.3.1.267]
Leaf155|2568	WP_062598941.1	cds2395	OG0004105		
Leaf155|2569	WP_062598942.1	cds2397	OG0001552	K03453	TC.BASS; bile acid:Na+ symporter, BASS family
Leaf155|2570	WP_062598943.1	cds2399	OG0000001	K00059	fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Leaf155|2571	WP_062598944.1	cds2402	OG0005427		
Leaf155|2572	WP_062598945.1	cds2405	OG0000002	K21023	mucR; diguanylate cyclase [EC:2.7.7.65]
Leaf155|2573	WP_062598946.1	cds2406			
Leaf155|2574	WP_062598947.1	cds2407	OG0000113	K02364	entF; enterobactin synthetase component F [EC:6.3.2.14]
Leaf155|2575	WP_062598948.1	cds2409	OG0000586	K03817	rimL; ribosomal-protein-serine acetyltransferase [EC:2.3.1.-]
Leaf155|2576	WP_062598949.1	cds2413			
Leaf155|2577	WP_062598950.1	cds2414			
Leaf155|2578	WP_062598951.1	cds2415			
Leaf155|2579	WP_062598952.1	cds2417	OG0000002	K21023	mucR; diguanylate cyclase [EC:2.7.7.65]
Leaf155|2580	WP_062598953.1	cds2418	OG0000156	K02073	metQ; D-methionine transport system substrate-binding protein
Leaf155|2581	WP_062598954.1	cds2421	OG0000192	K10679	nfnB; nitroreductase / dihydropteridine reductase [EC:1.-.-.- 1.5.1.34]
Leaf155|2582	WP_062598955.1	cds2423	OG0000012	K01055	pcaD; 3-oxoadipate enol-lactonase [EC:3.1.1.24]
Leaf155|2583	WP_062598956.1	cds2426	OG0000119	K00864	glpK; glycerol kinase [EC:2.7.1.30]
Leaf155|2584	WP_062598957.1	cds2427	OG0002457	K02529	lacI; LacI family transcriptional regulator
Leaf155|2585	WP_062598958.1	cds2428	OG0000038	K03446	emrB; MFS transporter, DHA2 family, multidrug resistance protein
Leaf155|2586	WP_062598959.1	cds2429	OG0000117	K03543	emrA; membrane fusion protein, multidrug efflux system
Leaf155|2587	WP_062598960.1	cds2430	OG0000025	K19736	aefR; TetR/AcrR family transcriptional regulator, regulator of autoinduction and epiphytic fitness
Leaf155|2588	WP_062598961.1	cds2431	OG0000289		
Leaf155|2589	WP_062598962.1	cds2432	OG0004100		
Leaf155|2590	WP_062598963.1	cds2433	OG0000792	K01885	EARS; glutamyl-tRNA synthetase [EC:6.1.1.17]
Leaf155|2591	WP_062598964.1	cds2436	OG0000372	K09815	znuA; zinc transport system substrate-binding protein
Leaf155|2592	WP_062598965.1	cds2439	OG0000428	K09816	znuB; zinc transport system permease protein
Leaf155|2593	WP_062598966.1	cds2441	OG0000001	K00059	fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Leaf155|2594	WP_062598967.1	cds2442	OG0000054	K02624	pcaR; IclR family transcriptional regulator, pca regulon regulatory protein
Leaf155|2595	WP_062598968.1	cds2444			
Leaf155|2596	WP_062598969.1	cds2445	OG0001151	K05311	cggR; central glycolytic genes regulator
Leaf155|2597	WP_062598970.1	cds2447	OG0003668		
Leaf155|2598	WP_062598971.1	cds2448	OG0000273	K10778	ada; AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase [EC:2.1.1.63]
Leaf155|2599	WP_062598972.1	cds2449	OG0005343		
Leaf155|2600	WP_062598973.1	cds2450	OG0001061	K10773	NTH; endonuclease III [EC:4.2.99.18]
Leaf155|2601	WP_062598974.1	cds2453			
Leaf155|2602	WP_062598975.1	cds2454	OG0001070	K03098	APOD; apolipoprotein D and lipocalin family protein
Leaf155|2603	WP_062598976.1	cds1374			
Leaf155|2604	WP_062598977.1	cds1389	OG0001111		
Leaf155|2605	WP_062598978.1	cds1393	OG0000140	K22441	paiA; diamine N-acetyltransferase [EC:2.3.1.57]
Leaf155|2606	WP_062598979.1	cds1414	OG0004383		
Leaf155|2607	WP_062598980.1	cds1418	OG0002462		
Leaf155|2608	WP_062598981.1	cds1425	OG0000462	K00605	gcvT; aminomethyltransferase [EC:2.1.2.10]
Leaf155|2609	WP_062598982.1	cds1427			
Leaf155|2610	WP_062598983.1	cds1437	OG0000189		
Leaf155|2611	WP_062598984.1	cds1438	OG0000060	K00344	qor; NADPH2:quinone reductase [EC:1.6.5.5]
Leaf155|2612	WP_062598985.1	cds1440	OG0000995	K07119	uncharacterized protein
Leaf155|2613	WP_062598986.1	cds1453	OG0000004	K04761	oxyR; LysR family transcriptional regulator, hydrogen peroxide-inducible genes activator
Leaf155|2614	WP_062598989.1	cds1493	OG0001472	K03075	secG; preprotein translocase subunit SecG
Leaf155|2615	WP_062598991.1	cds1514	OG0001810	K05539	dusA; tRNA-dihydrouridine synthase A [EC:1.-.-.-]
Leaf155|2616	WP_062598992.1	cds1526	OG0000560	K17758	nnr; ADP-dependent NAD(P)H-hydrate dehydratase [EC:4.2.1.136]
Leaf155|2617	WP_062598993.1	cds1572	OG0001418	K00748	lpxB; lipid-A-disaccharide synthase [EC:2.4.1.182]
Leaf155|2618	WP_062598994.1	cds1576	OG0000872	K02536	lpxD; UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase [EC:2.3.1.191]
Leaf155|2619	WP_062598995.1	cds1593	OG0000196	K01356	lexA; repressor LexA [EC:3.4.21.88]
Leaf155|2620	WP_062598997.1	cds1599	OG0002666	K18480	linN; cholesterol transport system auxiliary component
Leaf155|2621	WP_062598998.1	cds1610			
Leaf155|2622	WP_062598999.1	cds1611	OG0006164	K00031	IDH1; isocitrate dehydrogenase [EC:1.1.1.42]
Leaf155|2623	WP_062599000.1	cds1614	OG0001215	K03801	lipB; lipoyl(octanoyl) transferase [EC:2.3.1.181]
Leaf155|2624	WP_062599002.1	cds1626	OG0001510	K13623	btaB; S-adenosylmethionine-diacylgycerolhomoserine-N-methlytransferase
Leaf155|2625	WP_062599003.1	cds1631	OG0001062	K00901	dgkA; diacylglycerol kinase (ATP) [EC:2.7.1.107]
Leaf155|2626	WP_062599004.1	cds1634	OG0000630	K06938	uncharacterized protein
Leaf155|2627	WP_062599005.1	cds1686			
Leaf155|2628	WP_062599006.1	cds1708	OG0000391	K03827	yjaB; putative acetyltransferase [EC:2.3.1.-]
Leaf155|2629	WP_062599007.1	cds1715			
Leaf155|2630	WP_062599008.1	cds1719			
Leaf155|2631	WP_062599009.1	cds1720	OG0005428		
Leaf155|2632	WP_062599011.1	cds1738	OG0001676	K13639	soxR; MerR family transcriptional regulator, redox-sensitive transcriptional activator SoxR
Leaf155|2633	WP_062599012.1	cds1751	OG0000001	K00059	fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Leaf155|2634	WP_062599013.1	cds1786	OG0000187		
Leaf155|2635	WP_062599014.1	cds1791	OG0002079		
Leaf155|2636	WP_062599015.1	cds1819	OG0000047	K05834	rhtB; homoserine/homoserine lactone efflux protein
Leaf155|2637	WP_062599016.1	cds1826	OG0002634		
Leaf155|2638	WP_062599017.1	cds1847	OG0001549	K16238	eat; ethanolamine permease
Leaf155|2639	WP_062599018.1	cds1861	OG0001285	K04042	glmU; bifunctional UDP-N-acetylglucosamine pyrophosphorylase / Glucosamine-1-phosphate N-acetyltransferase [EC:2.7.7.23 2.3.1.157]
Leaf155|2640	WP_062599019.1	cds1896	OG0000595	K01711	gmd; GDPmannose 4,6-dehydratase [EC:4.2.1.47]
Leaf155|2641	WP_062599021.1	cds1909	OG0000772	K00384	trxB; thioredoxin reductase (NADPH) [EC:1.8.1.9]
Leaf155|2642	WP_062599022.1	cds1914	OG0004469		
Leaf155|2643	WP_062599023.1	cds1934	OG0000583	K13292	lgt; phosphatidylglycerol---prolipoprotein diacylglyceryl transferase [EC:2.5.1.145]
Leaf155|2644	WP_062599024.1	cds1940			
Leaf155|2645	WP_062599025.1	cds1943	OG0005325		
Leaf155|2646	WP_062599026.1	cds1956	OG0002444	K00413	CYC1; ubiquinol-cytochrome c reductase cytochrome c1 subunit
Leaf155|2647	WP_062599027.1	cds1962	OG0000005	K03406	mcp; methyl-accepting chemotaxis protein
Leaf155|2648	WP_062599028.1	cds1984	OG0000061	K08369	ydjE; MFS transporter, putative metabolite:H+ symporter
Leaf155|2649	WP_062599029.1	cds2013			
Leaf155|2650	WP_062599030.1	cds2034	OG0000024	K03566	gcvA; LysR family transcriptional regulator, glycine cleavage system transcriptional activator
Leaf155|2651	WP_062599031.1	cds2040	OG0000006		
Leaf155|2652	WP_062599032.1	cds2044	OG0000513	K07258	dacC; serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6) [EC:3.4.16.4]
Leaf155|2653	WP_062599033.1	cds2064	OG0002133	K17837	bla2; metallo-beta-lactamase class B [EC:3.5.2.6]
Leaf155|2654	WP_062599034.1	cds2066	OG0002307	K09702	uncharacterized protein
Leaf155|2655	WP_062599035.1	cds2085	OG0002834	K07112	uncharacterized protein
Leaf155|2656	WP_062599036.1	cds2091	OG0001150	K00537	arsC1; arsenate reductase (glutaredoxin) [EC:1.20.4.1]
Leaf155|2657	WP_062599037.1	cds2128	OG0002729	K11962	urtD; urea transport system ATP-binding protein
Leaf155|2658	WP_062599038.1	cds2145	OG0001722	K01082	cysQ; 3'(2'), 5'-bisphosphate nucleotidase [EC:3.1.3.7]
Leaf155|2659	WP_062599039.1	cds2149	OG0000140	K22441	paiA; diamine N-acetyltransferase [EC:2.3.1.57]
Leaf155|2660	WP_062599040.1	cds2150			
Leaf155|2661	WP_062599041.1	cds2156	OG0002244		
Leaf155|2662	WP_062599042.1	cds2158	OG0001315		
Leaf155|2663	WP_062599043.1	cds2176			
Leaf155|2664	WP_062599044.1	cds2183	OG0005353	K02012	afuA; iron(III) transport system substrate-binding protein
Leaf155|2665	WP_062599046.1	cds2201	OG0006897		
Leaf155|2666	WP_062599047.1	cds2206	OG0000212	K03431	glmM; phosphoglucosamine mutase [EC:5.4.2.10]
Leaf155|2667	WP_062599049.1	cds2248	OG0000021	K06147	ABCB-BAC; ATP-binding cassette, subfamily B, bacterial
Leaf155|2668	WP_062599050.1	cds2251	OG0000479	K01092	E3.1.3.25; myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25]
Leaf155|2669	WP_062599051.1	cds2272	OG0000154	K00826	E2.6.1.42; branched-chain amino acid aminotransferase [EC:2.6.1.42]
Leaf155|2670	WP_062599052.1	cds2286	OG0001579		
Leaf155|2671	WP_062599054.1	cds2292	OG0000924	K00265	gltB; glutamate synthase (NADPH) large chain [EC:1.4.1.13]
Leaf155|2672	WP_062599055.1	cds2297	OG0000776		
Leaf155|2673	WP_062599056.1	cds2312	OG0000056	K19302	bcrC; undecaprenyl-diphosphatase [EC:3.6.1.27]
Leaf155|2674	WP_062599057.1	cds2314			
Leaf155|2675	WP_062599058.1	cds2329	OG0001313	K00688	PYG; glycogen phosphorylase [EC:2.4.1.1]
Leaf155|2676	WP_062599059.1	cds2357	OG0000177	K18302	mexJ; membrane fusion protein, multidrug efflux system
Leaf155|2677	WP_062599060.1	cds2363	OG0000006		
Leaf155|2678	WP_062599061.1	cds2364	OG0000060	K00344	qor; NADPH2:quinone reductase [EC:1.6.5.5]
Leaf155|2679	WP_062599062.1	cds2367	OG0002320		
Leaf155|2680	WP_062599063.1	cds2376	OG0001345	K07010	putative glutamine amidotransferase
Leaf155|2681	WP_062599065.1	cds2396	OG0004330		
Leaf155|2682	WP_062599066.1	cds2398	OG0001293	K03313	nhaA; Na+:H+ antiporter, NhaA family
Leaf155|2683	WP_062599068.1	cds2420	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
Leaf155|2684	WP_062599070.1	cds2437	OG0000114	K02013	ABC.FEV.A; iron complex transport system ATP-binding protein [EC:3.6.3.34]
Leaf155|2685	WP_062599071.1	cds2446	OG0001729		
Leaf155|2686	WP_062599072.1	cds2451	OG0002507	K06203	cysZ; CysZ protein
Leaf155|2687	WP_062599073.1	cds2456	OG0001530	K02012	afuA; iron(III) transport system substrate-binding protein
Leaf155|2688	WP_062599074.1	cds2461	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
Leaf155|2689	WP_062599075.1	cds2462	OG0000153	K05846	opuBD; osmoprotectant transport system permease protein
Leaf155|2690	WP_062599076.1	cds2464	OG0000125	K15554	ssuC; sulfonate transport system permease protein
Leaf155|2691	WP_062599077.1	cds2465	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
Leaf155|2692	WP_062599078.1	cds2468	OG0000089	K03559	exbD; biopolymer transport protein ExbD
Leaf155|2693	WP_062599079.1	cds2469	OG0005301	K03832	tonB; periplasmic protein TonB
Leaf155|2694	WP_062599080.1	cds2470	OG0000057	K03710	GntR family transcriptional regulator
Leaf155|2695	WP_062599081.1	cds2471	OG0004134	K06166	phnG; alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnG [EC:2.7.8.37]
Leaf155|2696	WP_062599082.1	cds2472	OG0004135	K06165	phnH; alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnH [EC:2.7.8.37]
Leaf155|2697	WP_062599083.1	cds2473	OG0004136	K06164	phnI; alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnI [EC:2.7.8.37]
Leaf155|2698	WP_062599084.1	cds2474	OG0004137	K06163	phnJ; alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase [EC:4.7.1.1]
Leaf155|2699	WP_062599085.1	cds2476	OG0004138	K05780	phnL; alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnL [EC:2.7.8.37]
Leaf155|2700	WP_062599086.1	cds2477	OG0000121	K00661	maa; maltose O-acetyltransferase [EC:2.3.1.79]
Leaf155|2701	WP_062599087.1	cds2478	OG0003124	K02041	phnC; phosphonate transport system ATP-binding protein [EC:7.3.2.2]
Leaf155|2702	WP_062599088.1	cds2479	OG0001468	K02044	phnD; phosphonate transport system substrate-binding protein
Leaf155|2703	WP_062599089.1	cds2480	OG0001128	K02042	phnE; phosphonate transport system permease protein
Leaf155|2704	WP_062599090.1	cds2481	OG0001128	K02042	phnE; phosphonate transport system permease protein
Leaf155|2705	WP_062599091.1	cds2482	OG0005423		
Leaf155|2706	WP_062599092.1	cds2483	OG0003388	K06162	phnM; alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase [EC:3.6.1.63]
Leaf155|2707	WP_062599094.1	cds2485	OG0000381		
Leaf155|2708	WP_062599095.1	cds2487	OG0001570	K09975	uncharacterized protein
Leaf155|2709	WP_062599096.1	cds2489	OG0002022	K01458	hutG; N-formylglutamate deformylase [EC:3.5.1.68]
Leaf155|2710	WP_062599097.1	cds2490	OG0000435	K01745	hutH; histidine ammonia-lyase [EC:4.3.1.3]
Leaf155|2711	WP_062599098.1	cds2491	OG0001072	K01468	hutI; imidazolonepropionase [EC:3.5.2.7]
Leaf155|2712	WP_062599099.1	cds2492	OG0001835	K05603	hutF; formimidoylglutamate deiminase [EC:3.5.3.13]
Leaf155|2713	WP_062599100.1	cds2493	OG0000405		
Leaf155|2714	WP_062599101.1	cds2494	OG0004550	K09799	uncharacterized protein
Leaf155|2715	WP_062599102.1	cds2496	OG0000078	K13694	mepS; murein DD-endopeptidase / murein LD-carboxypeptidase [EC:3.4.-.- 3.4.17.13]
Leaf155|2716	WP_062599103.1	cds2499	OG0000605	K01255	CARP; leucyl aminopeptidase [EC:3.4.11.1]
Leaf155|2717	WP_062599104.1	cds2500	OG0001553		
Leaf155|2718	WP_062599105.1	cds2501	OG0001699	K12511	tadC; tight adherence protein C
Leaf155|2719	WP_062599106.1	cds2502	OG0002036	K12510	tadB; tight adherence protein B
Leaf155|2720	WP_062599107.1	cds2503	OG0000512	K02283	cpaF; pilus assembly protein CpaF
Leaf155|2721	WP_062599108.1	cds2504	OG0006898	K02282	cpaE; pilus assembly protein CpaE
Leaf155|2722	WP_062599109.1	cds2505	OG0006899	K02281	cpaD; pilus assembly protein CpaD
Leaf155|2723	WP_062599110.1	cds2506	OG0002242	K02280	cpaC; pilus assembly protein CpaC
Leaf155|2724	WP_062599111.1	cds2508	OG0006900	K02278	cpaA; prepilin peptidase CpaA [EC:3.4.23.43]
Leaf155|2725	WP_062599112.1	cds2510	OG0002242	K02280	cpaC; pilus assembly protein CpaC
Leaf155|2726	WP_062599113.1	cds2513	OG0001597		
Leaf155|2727	WP_062599114.1	cds2517	OG0000675	K03686	dnaJ; molecular chaperone DnaJ
Leaf155|2728	WP_062599115.1	cds2518	OG0002525		
Leaf155|2729	WP_062599116.1	cds2519	OG0002054	K03745	slyX; SlyX protein
Leaf155|2730	WP_062599117.1	cds2521	OG0005208		
Leaf155|2731	WP_062599118.1	cds2523	OG0000007	K02667	pilR; two-component system, NtrC family, response regulator PilR
