Cluster	Random example of a gene member (IMG gene ID locus_tag product [organism])	Phylogenetic Diversity	Total # Genes	# PA Genes	# NPA Genes	# RA genes	# Soil Genes	Is PA? (Hyperg Gene Copy Number)	Is PA? (Hyperg Gene Presence Absence)	Is PA? (PhyloGLM Gene Copy Number)	Is PA? (PhyloGLM Gene Presence Absence)	Is PA? (Scoary)	Is NPA? (Hyperg Gene Copy Number)	Is NPA? (Hyperg Gene Presence Absence)	Is NPA? (PhyloGLM Gene Copy Number)	Is NPA? (PhyloGLM Gene Presence Absence)	Is NPA? (Scoary)	Is RA? (Hyperg Gene Copy Number)	Is RA? (Hyperg Gene Presence Absence)	Is RA? (PhyloGLM Gene Copy Number)	Is RA? (PhyloGLM Gene Presence Absence)	Is RA? (Scoary)	Is soil? (Hyperg Gene Copy Number)	Is soil? (Hyperg Gene Presence Absence)	Is soil? (PhyloGLM Gene Copy Number)	Is soil? (PhyloGLM Gene Presence Absence)	Is soil? (Scoary)
KO:K03767	2595303823 FG18DRAFT_04265 peptidyl-prolyl cis-trans isomerase A (cyclophilin A) [Rhodococcus sp. 164Chir2E]	0.09628	581	29	520	18	32	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	N	N	N	N	N	N	N	N
KO:K03768	2643523089 Ga0101993_1005230 peptidylprolyl isomerase/peptidyl-prolyl cis-trans isomerase B (cyclophilin B) [Rhodococcus maanshanensis 259MFSha1.1]	0.09896	707	58	586	34	63	Y	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K03778	2521598576 G361DRAFT_7496 D-lactate dehydrogenase [Nocardia sp. BMG111209]	0.19898	14	1	13	0	0	N	N	N	N	N	N	N	N	N	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K03781	2548694903 NONO_c26410 catalase [Nocardia nova SH22a (NONO)]	0.18602	549	58	391	35	100	Y	Y	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K03782	2639993396 Ga0073251_3205 catalase-peroxidase [Mycobacterium sp. 365MFTsu]	0.09532	614	36	538	22	40	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K03783	2548693388 NONO_c11250 purine-nucleoside phosphorylase [Nocardia nova SH22a (NONO)]	0.09983	589	29	528	18	32	N	N	N	Untested	N	N	N	N	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K03786	2566994017 G418_13814 3-dehydroquinate dehydratase [Rhodococcus qingshengii BKS 20-40]	0.09892	602	36	529	22	37	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K03787	2563418994 BR31DRAFT_02923 5'-nucleotidase [Rhodococcus sp. UNC363MFTsu5.1]	0.17242	31	11	8	6	12	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03789	2565387983 Draft03664 ribosomal-protein-alanine N-acetyltransferase [Nocardia jiangxiensis NBRC 101359]	0.09683	601	34	533	19	34	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K03790	2643521296 Ga0101993_1002185 ribosomal-protein-alanine N-acetyltransferase [Rhodococcus maanshanensis 259MFSha1.1]	0.09948	614	33	542	20	39	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K03791	2563420722 BR31DRAFT_04655 putative chitinase [Rhodococcus sp. UNC363MFTsu5.1]	0.22391	22	6	13	2	3	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K03795	2550956246 W9YDRAFT_00796 cobalt-precorrin 5A hydrolase [Rhodococcus sp. DK17]	0.00516	8	0	0	0	8	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	N	N	N	N	N	N	N	N	N	N
KO:K03798	2595523251 FF89DRAFT_00852 cell division protease FtsH [Mycobacterium sp. UNC267MFSha1.1M11]	0.09948	994	31	926	18	37	N	N	N	Untested	Untested	Y	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K03799	2521700317 H290DRAFT_03275 heat shock protein HtpX [Nocardia sp. 348MFTsu5.1]	0.09918	593	29	529	18	35	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	N	N	N	N	N	N	N
KO:K03800	2643542776 Ga0101996_1005432 lipoate-protein ligase A [Rhodococcus erythropolis 339MFSha3.1]	0.00612	14	4	8	2	2	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K03801	2565393867 Draft09554 lipoyl(octanoyl) transferase [Nocardia jiangxiensis NBRC 101359]	0.09948	600	32	532	18	36	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K03809	2579844779 BR68DRAFT_01943 NAD(P)H dehydrogenase (quinone) [Mycobacterium sp. UNC280MFTsu5.1]	0.16476	85	12	67	8	6	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03811	2644491158 Ga0102131_1103 nicotinamide mononucleotide transporter [Mycobacterium sp. Root135]	0.22673	97	20	68	10	9	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03814	2563417078 BR31DRAFT_01000 monofunctional biosynthetic peptidoglycan transglycosylase [Rhodococcus sp. UNC363MFTsu5.1]	0.13842	10	3	5	3	2	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K03818	2643544207 Ga0101996_1009119 putative colanic acid biosynthesis acetyltransferase WcaF [Rhodococcus erythropolis 339MFSha3.1]	0.20107	25	10	10	6	5	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03820	2563419014 BR31DRAFT_02943 apolipoprotein N-acyltransferase [Rhodococcus sp. UNC363MFTsu5.1]	0.09962	754	34	672	21	48	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K03821	2521698055 H290DRAFT_01010 polyhydroxyalkanoate synthase [Nocardia sp. 348MFTsu5.1]	0.21949	161	26	88	19	47	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03822	2642659245 Ga0073242_4675 putative long chain acyl-CoA synthase [Mycobacterium sp. 88MF]	0.09948	603	32	537	21	34	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K03823	2563407870 BR07DRAFT_01016 phosphinothricin acetyltransferase [Rhodococcus sp. UNC23MFCrub1.1]	0.21114	168	29	121	17	18	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03824	2521711674 H292DRAFT_03418 putative acetyltransferase [Rhodococcus sp. 114MFTsu3.1]	0.16595	53	13	26	7	14	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03826	2595303878 FG18DRAFT_04320 putative acetyltransferase [Rhodococcus sp. 164Chir2E]	0.00439	11	4	4	2	3	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K03827	2545970742 D892DRAFT_0780 putative acetyltransferase [Nocardia sp. BMG51109]	0.22588	23	4	18	3	1	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K03829	2565386509 Draft02187 hypothetical protein [Nocardia jiangxiensis NBRC 101359]	0.20867	48	10	28	3	10	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03833	2555493990 N419DRAFT_03655 selenocysteine-specific elongation factor [Mycobacterium sp. UM_WWY]	0.15316	56	0	48	0	8	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	N	N	N	N	N	N	N	N
KO:K03841	"2565386955 Draft02634 fructose-1,6-bisphosphatase I [Nocardia jiangxiensis NBRC 101359]"	0.10668	16	4	10	1	2	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K03852	2532856701 JVH1_4784 sulfoacetaldehyde acetyltransferase [Rhodococcus sp. JVH1]	0.00498	13	0	0	0	13	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	N	N	N	N	N	N	N	N	N	N
KO:K03862	2521706314 H289DRAFT_03897 vanillate O-demethylase monooxygenase subunit [Mycobacterium sp. 360MFTsu5.1]	0.23125	34	5	10	3	19	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03863	2598239851 Ga0053404_00157 vanillate O-demethylase ferredoxin subunit [Rhodococcus erythropolis R138]	0.17778	37	8	9	4	20	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03885	2521710983 H292DRAFT_02726 NADH dehydrogenase [Rhodococcus sp. 114MFTsu3.1]	0.09948	1860	103	1602	58	155	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K03889	2612187215 Ga0060260_125100 ubiquinol-cytochrome c reductase cytochrome c subunit [Rhodococcus fascians A22b]	0.09948	590	29	529	18	32	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K03890	2545974782 D892DRAFT_4820 menaquinol-cytochrome c reductase iron-sulfur subunit precursor [Nocardia sp. BMG51109]	0.09948	588	29	527	18	32	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K03891	2644488853 Ga0102131_106171 ubiquinol-cytochrome c reductase cytochrome b subunit [Mycobacterium sp. Root135]	0.09948	703	41	628	24	34	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K03892	"2521594789 G361DRAFT_3707 transcriptional regulator, ArsR family [Nocardia sp. BMG111209]"	0.09236	1278	70	1081	40	127	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K03893	2642659114 Ga0073242_4543 arsenical pump membrane protein [Mycobacterium sp. 88MF]	0.02262	531	28	475	17	28	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03897	2552028782 NoneDRAFT_00748 lysine N6-hydroxylase [Nocardia higoensis NBRC 100133]	0.16372	10	0	4	0	6	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	N	N	N	N	N	N	N	N
KO:K03918	2644489697 Ga0102131_107283 L-lysine 6-transaminase [Mycobacterium sp. Root135]	0.09597	583	28	525	17	30	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03919	2643540281 Ga0101996_1001638 alkylated DNA repair protein (DNA oxidative demethylase) [Rhodococcus erythropolis 339MFSha3.1]	0.06143	24	4	8	2	12	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03921	2521697384 H290DRAFT_00336 Fatty acid desaturase [Nocardia sp. 348MFTsu5.1]	0.09983	1013	99	844	49	70	Y	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K03922	2639994276 Ga0073251_4087 acyl-[acyl-carrier-protein] desaturase [Mycobacterium sp. 365MFTsu]	0.02097	520	9	495	9	16	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03924	2521592849 G361DRAFT_1767 MoxR-like ATPase [Nocardia sp. BMG111209]	0.09948	1791	66	1633	47	92	N	N	N	Untested	Untested	Y	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K03925	2644488826 Ga0102131_106144 MraZ protein [Mycobacterium sp. Root135]	0.09948	589	29	528	18	32	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K03926	2565390153 Draft05836 divalent cation tolerance protein [Nocardia jiangxiensis NBRC 101359]	0.08514	20	6	14	0	0	Y	N	N	N	N	N	N	N	N	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K03929	2595303959 FG18DRAFT_04403 para-nitrobenzyl esterase [Rhodococcus sp. 164Chir2E]	0.09948	2087	143	1788	83	156	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K03932	2644516714 Ga0102136_110120 polyhydroxybutyrate depolymerase [Nocardia sp. Root136]	0.01877	950	18	914	12	18	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03933	2548699458 NONO_c72000 chitin-binding protein [Nocardia nova SH22a (NONO)]	0.22054	16	3	12	1	1	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K03969	2521705682 H289DRAFT_03264 phage shock protein A (PspA) family protein [Mycobacterium sp. 360MFTsu5.1]	0.12626	44	9	21	9	14	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03975	2645691651 Ga0102450_111544 membrane-associated protein [Rhodococcus sp. Leaf247]	0.09948	713	54	607	29	52	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K03976	2644635316 Ga0102231_1073 Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase [Mycobacterium sp. Root265]	0.20967	183	29	122	18	32	Y	Y	Untested	Untested	N	N	N	Untested	Untested	N	N	N	N	N	N	N	N	N	N	N
KO:K03977	2598242981 Ga0053404_03297 GTP-binding protein [Rhodococcus erythropolis R138]	0.09983	588	30	526	18	32	N	N	N	Untested	N	N	N	N	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K03979	2643523546 Ga0101993_1006178 GTP-binding protein [Rhodococcus maanshanensis 259MFSha1.1]	0.09948	594	29	533	18	32	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K03980	2520483777 G416DRAFT_02315 putative peptidoglycan lipid II flippase [Rhodococcus sp. 29MFTsu3.1]	0.10005	631	43	540	27	48	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K04020	2578359965 Pd630_LPD07950 phosphotransacetylase [Rhodococcus opacus PD630]	0.00498	9	0	0	0	9	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	N	N	N	N	N	N	N	N	N	N
KO:K04028	2595527547 FF89DRAFT_05155 ethanolamine utilization protein EutN [Mycobacterium sp. UNC267MFSha1.1M11]	0.12072	34	5	13	4	16	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04042	2595527256 FF89DRAFT_04864 bifunctional UDP-N-acetylglucosamine pyrophosphorylase / Glucosamine-1-phosphate N-acetyltransferase [Mycobacterium sp. UNC267MFSha1.1M11]	0.09948	589	29	528	18	32	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K04043	2521596081 G361DRAFT_5000 molecular chaperone DnaK [Nocardia sp. BMG111209]	0.09983	623	33	540	18	50	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K04044	2545974371 D892DRAFT_4409 molecular chaperone HscA [Nocardia sp. BMG51109]	0.1233	53	14	36	3	3	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04047	2565385927 Draft01605 starvation-inducible DNA-binding protein [Nocardia jiangxiensis NBRC 101359]	0.19088	315	42	214	25	59	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04063	2644487172 Ga0102131_104285 osmotically inducible protein OsmC [Mycobacterium sp. Root135]	0.20658	86	20	48	10	18	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04066	2643590749 Ga0102004_1001901 primosomal protein N' (replication factor Y) (superfamily II helicase) [Mycobacterium sp. 501AMF]	0.09688	604	26	545	18	33	N	N	Untested	N	N	N	N	Untested	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04068	2521597428 G361DRAFT_6348 anaerobic ribonucleoside-triphosphate reductase activating protein [Nocardia sp. BMG111209]	0.25936	6	1	3	0	2	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested
KO:K04069	2578074828 V984_02234 pyruvate formate lyase activating enzyme [Mycobacterium tuberculosis TB_RSA74]	0.0148	397	0	397	0	0	N	N	Untested	Untested	N	Y	Y	Untested	Untested	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K04072	2633181323 Ga0077770_100120 acetaldehyde dehydrogenase / alcohol dehydrogenase [Mycobacterium nebraskense AKUC2]	0.17035	25	0	20	0	5	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K04073	"2579845365 BR68DRAFT_02529 acetaldehyde dehydrogenase, dimerisation [Mycobacterium sp. UNC280MFTsu5.1]"	0.09701	762	50	621	32	91	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04075	2643524347 Ga0101993_100976 tRNA(Ile)-lysidine synthase [Rhodococcus maanshanensis 259MFSha1.1]	0.09983	591	29	529	18	33	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K04077	2595525822 FF89DRAFT_03428 chaperonin GroEL [Mycobacterium sp. UNC267MFSha1.1M11]	0.09948	1201	61	1063	37	77	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K04078	2612187747 Ga0060260_1309 chaperonin GroES [Rhodococcus fascians A22b]	0.09983	596	33	531	18	32	N	N	N	Untested	N	N	N	N	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K04079	2566994319 G418_15336 molecular chaperone HtpG [Rhodococcus qingshengii BKS 20-40]	0.02262	543	28	488	17	27	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04090	2639093254 Ga0073248_1195 indolepyruvate ferredoxin oxidoreductase [Mycobacterium sp. 283MFTsu]	0.22198	117	26	52	14	39	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04091	2521700963 H290DRAFT_03921 alkanesulfonate monooxygenase [Nocardia sp. 348MFTsu5.1]	0.18702	444	106	248	65	90	Y	Y	N	Untested	N	N	N	N	Untested	N	N	N	N	N	N	N	N	N	N	N
KO:K04092	2595301395 FG18DRAFT_01832 chorismate mutase [Rhodococcus sp. 164Chir2E]	0.12901	41	11	15	6	15	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04093	2521700877 H290DRAFT_03835 chorismate mutase [Nocardia sp. 348MFTsu5.1]	0.09948	1121	48	1001	29	72	N	N	N	Untested	Untested	Y	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K04095	2643545639 Ga0101996_101942 cell filamentation protein [Rhodococcus erythropolis 339MFSha3.1]	0.0165	463	20	417	12	26	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04096	2643590219 Ga0102004_1001370 DNA processing protein [Mycobacterium sp. 501AMF]	0.09944	634	34	561	20	39	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K04098	"2645691172 Ga0102450_111065 hydroxyquinol 1,2-dioxygenase [Rhodococcus sp. Leaf247]"	0.17605	35	10	11	4	14	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04102	"2565392399 Draft08086 4,5-dihydroxyphthalate decarboxylase [Nocardia jiangxiensis NBRC 101359]"	0.25199	39	10	11	1	18	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04103	2644639398 Ga0102231_131607 indolepyruvate decarboxylase [Mycobacterium sp. Root265]	0.0176	467	16	446	13	5	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04116	2565390426 Draft06109 cyclohexanecarboxylate-CoA ligase [Nocardia jiangxiensis NBRC 101359]	0.20616	52	10	14	4	28	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04117	2565390424 Draft06107 cyclohexanecarboxyl-CoA dehydrogenase [Nocardia jiangxiensis NBRC 101359]	0.17736	18	3	9	1	6	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04343	2644516084 Ga0102136_108246 streptomycin 6-kinase [Nocardia sp. Root136]	0.22453	69	18	31	10	20	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04477	2644513049 Ga0102136_1011507 putative hydrolase [Nocardia sp. Root136]	0.09669	590	29	521	18	40	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K04485	2521597780 G361DRAFT_6700 DNA repair protein RadA/Sms [Nocardia sp. BMG111209]	0.09983	595	29	534	18	32	N	N	N	Untested	N	N	N	N	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K04486	2644490322 Ga0102131_108168 histidinol-phosphatase (PHP family) [Mycobacterium sp. Root135]	0.27443	14	4	6	3	4	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04487	2645688354 Ga0102449_110367 cysteine desulfurase [Rhodococcus sp. Leaf233]	0.09937	732	55	616	32	61	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K04488	2545976521 D892DRAFT_6559 nitrogen fixation protein NifU [Nocardia sp. BMG51109]	0.09948	634	29	573	18	32	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K04517	2548692475 NONO_c02120 prephenate dehydrogenase [Nocardia nova SH22a (NONO)]	0.09948	635	40	548	24	47	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K04518	2579845908 BR68DRAFT_03072 prephenate dehydratase [Mycobacterium sp. UNC280MFTsu5.1]	0.09941	587	29	526	18	32	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K04561	"2568980995 L842_4057 nitric oxide reductase, NorZ apoprotein [Mycobacterium intracellulare MIN_052511_1280]"	0.11894	73	0	69	0	4	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K04564	"2645686127 Ga0102449_10370 superoxide dismutase, Fe-Mn family [Rhodococcus sp. Leaf233]"	0.09273	665	47	587	33	31	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	N	N	N	N	N	N	N
KO:K04565	"2645698900 Ga0102452_10116 superoxide dismutase, Cu-Zn family [Rhodococcus sp. Leaf278]"	0.09948	706	38	618	23	50	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K04567	"2520481761 G416DRAFT_00298 lysyl-tRNA synthetase, class II [Rhodococcus sp. 29MFTsu3.1]"	0.09948	1192	62	1066	37	64	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K04651	2521697333 H290DRAFT_00285 Hydrogenase-3 nickel incorporation protein HypA [Nocardia sp. 348MFTsu5.1]	0.22373	104	16	60	11	28	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04652	2548695275 NONO_c30150 Hydrogenase nickel incorporation protein HypB [Nocardia nova SH22a (NONO)]	0.0187	856	17	811	12	28	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04653	2643590398 Ga0102004_1001549 hydrogenase expression/formation protein HypC [Mycobacterium sp. 501AMF]	0.23312	203	32	116	22	55	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04654	2595302448 FG18DRAFT_02889 Hydrogenase maturation protein HypD [Rhodococcus sp. 164Chir2E]	0.23312	108	16	63	11	29	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04655	"2566996562 G418_26523 Hydrogenase maturation protein, carbamoyl dehydratase HypE [Rhodococcus qingshengii BKS 20-40]"	0.23527	109	16	64	11	29	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04656	2644637438 Ga0102231_128140 hydrogenase maturation protein HypF [Mycobacterium sp. Root265]	0.22338	118	17	73	11	28	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04708	2644489484 Ga0102131_10770 Short-chain dehydrogenase [Mycobacterium sp. Root135]	0.12584	12	3	8	3	1	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K04719	"2520481800 G416DRAFT_00337 cob(II)yrinic acid a,c-diamide reductase [Rhodococcus sp. 29MFTsu3.1]"	0.09736	584	29	524	18	31	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	N	N	N	N	N	N	N
KO:K04739	2560447277 Q7GDRAFT_01240 Cyclic nucleotide-binding domain-containing protein [Mycobacterium tuberculosis XDR1219]	0.0044	12	0	12	0	0	N	N	Untested	Untested	N	N	N	Untested	Untested	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K04748	2644633911 Ga0102231_101400 nitric oxide reductase NorQ protein [Mycobacterium sp. Root265]	0.16402	128	18	83	13	27	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04749	2520482067 G416DRAFT_00605 anti-anti-sigma factor [Rhodococcus sp. 29MFTsu3.1]	0.17298	23	3	16	2	4	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04750	2521712842 H292DRAFT_04590 PhnB protein [Rhodococcus sp. 114MFTsu3.1]	0.09472	651	41	557	23	53	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K04751	2639995564 Ga0073251_5381 nitrogen regulatory protein P-II 1 [Mycobacterium sp. 365MFTsu]	0.09892	596	29	535	18	32	N	N	N	Untested	N	N	N	N	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K04755	"2579846072 BR68DRAFT_03236 ferredoxin, 2Fe-2S [Mycobacterium sp. UNC280MFTsu5.1]"	0.20508	135	10	90	2	35	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N
KO:K04756	2566995169 G418_19581 alkyl hydroperoxide reductase subunit D [Rhodococcus qingshengii BKS 20-40]	0.022	530	16	505	9	9	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
