Cluster	Random example of a gene member (IMG gene ID locus_tag product [organism])	Phylogenetic Diversity	Total # Genes	# PA Genes	# NPA Genes	# RA genes	# Soil Genes	Is PA? (Hyperg Gene Copy Number)	Is PA? (Hyperg Gene Presence Absence)	Is PA? (PhyloGLM Gene Copy Number)	Is PA? (PhyloGLM Gene Presence Absence)	Is PA? (Scoary)	Is NPA? (Hyperg Gene Copy Number)	Is NPA? (Hyperg Gene Presence Absence)	Is NPA? (PhyloGLM Gene Copy Number)	Is NPA? (PhyloGLM Gene Presence Absence)	Is NPA? (Scoary)	Is RA? (Hyperg Gene Copy Number)	Is RA? (Hyperg Gene Presence Absence)	Is RA? (PhyloGLM Gene Copy Number)	Is RA? (PhyloGLM Gene Presence Absence)	Is RA? (Scoary)	Is soil? (Hyperg Gene Copy Number)	Is soil? (Hyperg Gene Presence Absence)	Is soil? (PhyloGLM Gene Copy Number)	Is soil? (PhyloGLM Gene Presence Absence)	Is soil? (Scoary)
KO:K04773	2521443688 G370DRAFT_2475 protease-4 [Stenotrophomonas maltophilia ATCC 19867]	0.22021	148	110	27	26	11	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K04793	2551321376 A1AUDRAFT_02293 mycobactin lysine-N-oxygenase [Xanthomonas axonopodis pv. manihotis UA226]	0.01059	11	11	0	0	0	N	N	Untested	Untested	N	N	N	Untested	Untested	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K05020	2578457096 DX03_03670 glycine betaine transporter [Stenotrophomonas rhizophila DSM 14405]	0.13491	24	10	12	4	2	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05281	2587422175 EX88DRAFT_03186 2'-hydroxyisoflavone reductase [Lysobacter antibioticus 13-6]	0.18161	20	15	5	12	0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05341	2600649668 Ga0039977_00808 maltopentaose-forming -amylase [Xanthomonas citri pv. mangiferaeindicae LMG 941]	0.01905	60	59	1	0	0	Y	Y	N	N	N	N	N	N	N	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K05342	"2644697462 Ga0102244_101268 alpha,alpha-trehalose phosphorylase [Lysobacter sp. Root983]"	0.32325	25	15	7	14	3	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05343	2551436575 A1GWDRAFT_02994 trehalose synthase [Xanthomonas axonopodis pv. manihotis UG51]	0.02598	78	69	5	9	4	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05349	2551118852 A1EEDRAFT_01636 beta-glucosidase [Xanthomonas axonopodis pv. manihotis IBSBF 2820]	0.18311	516	438	51	67	27	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05350	2644697456 Ga0102244_101262 beta-glucosidase [Lysobacter sp. Root983]	0.32109	32	19	8	14	5	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05358	2612194650 Ga0056831_11213 hypothetical protein [Xanthomonas arboricola pv. Celebensis NCPPB 1630]	0.11955	16	13	2	1	1	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K05365	2551398495 A1GSDRAFT_01265 penicillin-binding protein 1B [Xanthomonas axonopodis pv. manihotis UG44]	0.22021	148	111	26	26	11	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K05366	2519727615 WS7_12532 penicillin-binding protein 1A [Xanthomonas axonopodis pv. malvacearum GSPB2388]	0.21716	145	110	23	26	12	N	Y	Untested	Untested	N	N	N	Untested	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K05367	2551080673 A1E9DRAFT_02058 penicillin-binding protein 1C [Xanthomonas axonopodis pv. manihotis IBSBF 2816]	0.21857	142	109	25	28	8	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05375	2599209759 Ga0038555_02438 MbtH protein [Xanthomonas axonopodis pv. glycines CFBP 2526]	0.21689	20	19	0	13	1	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	N	N	N	N	N	N	N	N
KO:K05499	"2520559269 H037DRAFT_00012 transcriptional regulator, LacI family [Luteibacter sp. 22Crub2.1]"	0.24468	30	21	7	13	2	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05515	2514094544 XOC_0714 peptidoglycan glycosyltransferase [Xanthomonas oryzae pv. oryzicola BLS256]	0.22021	151	111	29	26	11	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K05516	2609552075 Ga0066746_2753 curved DNA-binding protein [Dyella sp. OK004]	0.21716	145	111	23	26	11	N	Y	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K05520	2551336811 A1G1DRAFT_00747 protease I [Xanthomonas axonopodis pv. manihotis IBSBF 726]	0.14131	99	77	14	11	8	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05521	2551398491 A1GSDRAFT_01261 ADP-ribosylglycohydrolase [Xanthomonas axonopodis pv. manihotis UG44]	0.0272	58	49	7	2	2	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K05522	2580816297 X783DRAFT_00316 endonuclease-8 [Xanthomonas arboricola 3004]	0.13141	94	73	17	7	4	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05523	2584213734 BW38_03559 molecular chaperone Hsp31 and glyoxalase 3 [Stenotrophomonas sp. RIT309]	0.02297	15	6	7	2	2	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K05524	2643940003 Ga0102189_112162 ferredoxin [Lysobacter sp. Root667]	0.22021	166	115	35	29	16	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K05527	"2600577797 Ga0037364_02429 transcriptional regulator, BolA protein family [Xanthomonas hortorum pv. carotae M081]"	0.2196	144	107	26	26	11	N	N	N	N	N	N	N	N	N	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K05539	"2551112957 A1EUDRAFT_04234 tRNA-U16,U17-dihydrouridine synthase [Xanthomonas axonopodis pv. manihotis IBSBF 436]"	0.22021	148	111	26	26	11	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K05540	2551321429 A1AUDRAFT_02346 tRNA-U20-dihydrouridine synthase [Xanthomonas axonopodis pv. manihotis UA226]	0.22105	135	98	26	26	11	N	N	N	Untested	N	N	N	N	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K05549	"2616382124 Ga0066752_103256 benzoate/toluate 1,2-dioxygenase alpha subunit [Lysobacter sp. YR284]"	0.40854	7	3	1	3	3	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	N	N	N	N	N	N
KO:K05559	"2551040912 A1EKDRAFT_01444 multisubunit potassium/proton antiporter, PhaA subunit /multisubunit potassium/proton antiporter, PhaB subunit [Xanthomonas axonopodis pv. manihotis IBSBF 285]"	0.13948	102	75	21	7	6	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05560	"2551038891 A1EODRAFT_03576 multisubunit potassium/proton antiporter, PhaC subunit [Xanthomonas axonopodis pv. manihotis IBSBF 320]"	0.13948	102	75	21	7	6	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05561	"2554270825 XMLX20DRAFT_00510 multisubunit potassium/proton antiporter, PhaD subunit [Xanthomonas citri pv. malvacearum X20]"	0.13948	102	75	21	7	6	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05562	"2612190583 Ga0056831_100560 multisubunit potassium/proton antiporter, PhaE subunit [Xanthomonas arboricola pv. Celebensis NCPPB 1630]"	0.13948	103	75	22	7	6	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05563	"2551379525 A1GIDRAFT_00174 multisubunit potassium/proton antiporter, PhaF subunit [Xanthomonas axonopodis pv. manihotis UG24]"	0.13948	102	75	21	7	6	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05564	"2598093345 Ga0035120_00533 multisubunit potassium/proton antiporter, PhaG subunit [Xanthomonas alfalfae alfalfae CFBP 3836]"	0.13948	102	75	21	7	6	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05577	2551083451 A1EMDRAFT_00572 NAD(P)H-quinone oxidoreductase subunit 5 [Xanthomonas axonopodis pv. manihotis IBSBF 289]	0.01167	50	48	2	0	0	Y	Y	N	N	N	N	N	N	N	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K05589	2520560670 H037DRAFT_01419 cell division protein FtsB [Luteibacter sp. 22Crub2.1]	0.2196	146	109	26	25	11	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	N	N	N	N	N	N	N	N
KO:K05591	2643878066 Ga0102176_101136 ATP-independent RNA helicase DbpA [Lysobacter sp. Root604]	0.21995	134	97	26	26	11	N	N	N	N	N	N	N	N	N	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K05592	2587421350 EX88DRAFT_02358 ATP-dependent RNA helicase DeaD [Lysobacter antibioticus 13-6]	0.21716	144	110	23	26	11	N	Y	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K05595	"2551095678 A1CWDRAFT_04215 membrane protein, MarC family [Xanthomonas axonopodis pv. manihotis IBSBF 2667]"	0.01447	58	49	6	5	3	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05596	"2547612716 W7KDRAFT_01796 LysR family transcriptional regulator, chromosome initiation inhibitor [Pseudomonas geniculata N1]"	0.10151	91	72	15	10	4	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05602	2640048725 Ga0073250_1636 histidinol-phosphatase [Dyella sp. 333MFSha]	0.15982	29	14	10	11	5	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05603	2643906285 Ga0102182_10720 formimidoylglutamate deiminase [Pseudoxanthomonas sp. Root630]	0.32367	51	29	14	24	8	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05685	2644699768 Ga0102244_116119 putative ABC transport system ATP-binding protein/macrolide transport system ATP-binding/permease protein [Lysobacter sp. Root983]	0.21686	44	21	20	10	3	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05710	2587423020 EX88DRAFT_04031 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin subunit [Lysobacter antibioticus 13-6]	0.19637	137	104	22	21	11	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05782	2555123992 XCCCN15DRAFT_03898 benzoate membrane transport protein [Xanthomonas campestris pv. campestris CN15]	0.11542	97	81	12	7	4	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05786	2549901397 KWIDRAFT_01515 chloramphenicol-sensitive protein RarD [Xanthomonas vasicola pv. vasculorum NCPPB 206]	0.14076	107	85	19	17	3	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05788	2551041346 A1EKDRAFT_01878 integration host factor subunit beta [Xanthomonas axonopodis pv. manihotis IBSBF 285]	0.22021	147	110	26	26	11	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K05794	2551119002 A1EEDRAFT_01786 tellurite resistance protein TerC [Xanthomonas axonopodis pv. manihotis IBSBF 2820]	0.1419	104	85	14	6	5	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05801	2551098492 A1C5DRAFT_02786 Preprotein translocase subunit Sec63 [Xanthomonas axonopodis pv. manihotis UA324]	0.2961	63	50	8	11	5	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05807	2538847554 UU9_02716 Beta-barrel assembly machine subunit BamD [Rhodanobacter fulvus Jip2]	0.22021	148	111	26	26	11	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K05808	2584213275 BW38_03098 sigma 54 modulation protein /SSU ribosomal protein S30P [Stenotrophomonas sp. RIT309]	0.22021	147	110	26	26	11	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K05810	2625601423 Ga0076608_13871 conserved hypothetical protein [Xylella fastidiosa 9a5c (re-annotation)]	0.22021	149	110	28	26	11	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K05820	"2547610957 W7KDRAFT_00030 MFS transporter, PPP family, 3-phenylpropionic acid transporter [Pseudomonas geniculata N1]"	0.18793	21	10	10	4	1	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K05825	2551334186 A1CMDRAFT_02304 valine-pyruvate aminotransferase apoenzyme [Xanthomonas axonopodis pv. manihotis IBSBF 2346]	0.02223	67	64	2	3	1	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K05835	2595559804 FG31DRAFT_3627 threonine efflux protein [Luteibacter sp. UNC138MFCol5.1]	0.17176	15	9	4	8	2	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05836	"2521443157 G370DRAFT_1944 transcriptional regulator, GntR family [Stenotrophomonas maltophilia ATCC 19867]"	0.07827	87	72	12	6	3	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05837	2640079349 Ga0073243_2753 rod shape determining protein RodA [Stenotrophomonas sp. 92MFCol6.1]	0.2196	165	118	35	28	12	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K05838	2519722239 MOU_06256 thioredoxin [Xanthomonas axonopodis pv. malvacearum GSPB1386]	0.21716	144	110	23	26	11	N	Y	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K05844	2526099436 F820DRAFT_00800 SSU ribosomal protein S6P modification protein [Xylella fastidiosa multiplex ATCC 35871]	0.21785	143	109	23	26	11	N	N	N	N	N	N	N	N	N	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K05845	2640048908 Ga0073250_1819 osmoprotectant transport system substrate-binding protein [Dyella sp. 333MFSha]	0.03188	6	6	0	6	0	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	N	N	N	N	N	N	N	N
KO:K05846	642627616 xccb100_0184 glycine betaine/carnitine/choline-binding ABC transporter substrate-binding and permease component [Xanthomonas campestris pv. campestris B100]	0.02756	83	72	7	13	4	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05847	2645044682 Ga0102365_117191 osmoprotectant transport system ATP-binding protein [Xanthomonas sp. Leaf131]	0.02746	77	66	7	7	4	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05874	2626422049 Ga0076606_111968 methyl-accepting chemotaxis protein [Xanthomonas campestris pv. vesicatoria 85-10 (re-annotation)]	0.12732	503	454	27	17	22	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05875	"2551097958 A1C5DRAFT_02251 methyl-accepting chemotaxis protein-2, aspartate sensor receptor [Xanthomonas axonopodis pv. manihotis UA324]"	0.0258	53	50	2	5	1	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05886	2551091932 A1CWDRAFT_00461 serine 3-dehydrogenase [Xanthomonas axonopodis pv. manihotis IBSBF 2667]	0.15275	113	88	20	9	5	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05889	2551117284 A1EEDRAFT_00063 polyvinyl alcohol dehydrogenase (cytochrome) [Xanthomonas axonopodis pv. manihotis IBSBF 2820]	0.0247	74	74	0	0	0	Y	Y	Untested	Untested	N	N	N	Untested	Untested	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K05896	2599209924 Ga0038555_02603 condensin subunit ScpA [Xanthomonas axonopodis pv. glycines CFBP 2526]	0.22021	147	110	26	26	11	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K05916	2565397332 B375_00220 nitric oxide dioxygenase [Xylella fastidiosa 6c]	0.01662	18	18	0	2	0	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K05946	2562309507 XCAW_00436 Methyltransferase domain-containing protein [Xanthomonas citri citri Aw]	0.00485	13	13	0	0	0	N	N	Untested	Untested	N	N	N	Untested	Untested	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K05970	2551136228 A1G3DRAFT_01561 sialate O-acetylesterase [Xanthomonas axonopodis pv. manihotis NCPPB 1159]	0.03045	146	133	9	12	4	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05973	2625685596 Ga0076708_111995 poly(3-hydroxybutyrate) depolymerase [Xanthomonas oryzae pv. oryzae MAFF 311018 (re-annotation)]	0.20431	129	99	20	29	10	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05982	2625775657 Ga0076607_111533 Endonuclease V [Xanthomonas oryzae pv. oryzae KACC10331 (re-annotation)]	0.16107	110	94	11	16	5	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05984	2551466074 A35IDRAFT_02225 Excinuclease Cho [Xanthomonas axonopodis pv. manihotis CFBP1851]	0.01167	52	51	0	1	1	Y	Y	Untested	Untested	N	N	N	Untested	Untested	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K05986	2554278086 XMLX18DRAFT_03254 hypothetical protein [Xanthomonas citri pv. malvacearum X18]	0.14913	87	73	10	12	4	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05989	2520560137 H037DRAFT_00885 alpha-L-rhamnosidase [Luteibacter sp. 22Crub2.1]	0.03188	6	6	0	6	0	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	N	N	N	N	N	N	N	N
KO:K05994	2643914784 Ga0102184_111687 leucyl aminopeptidase [Pseudoxanthomonas sp. Root65]	0.18174	18	16	1	12	1	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05998	2640047798 Ga0073250_0708 pseudomonalisin [Dyella sp. 333MFSha]	0.38446	16	14	0	6	2	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	N	N	N	N	N	N	N	N
KO:K05999	"2609550723 Ga0066746_1401 Pro-kumamolisin, activation domain [Dyella sp. OK004]"	0.13909	29	20	4	17	5	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K06015	2596856244 IP90DRAFT_00784 N-acyl-D-amino-acid deacylase [Luteimonas cucumeris CGMCC 1.10821]	0.33586	21	7	10	3	4	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K06023	2602214168 Ga0038480_102121 Hpr(Ser) kinase/phosphatase [Xylella fastidiosa multiplex Griffin-1]	0.21716	144	110	23	26	11	N	Y	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K06024	2562311048 XCAW_01982 condensin subunit ScpB [Xanthomonas citri citri Aw]	0.22021	149	111	27	26	11	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K06041	2596858322 IP90DRAFT_02867 arabinose-5-phosphate isomerase [Luteimonas cucumeris CGMCC 1.10821]	0.22021	149	111	27	26	11	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K06044	2552828537 XCSCFBP4642DRAFT_00694 maltooligosyl trehalose synthase [Xanthomonas cassavae CFBP 4642]	0.02652	75	66	6	6	3	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K06048	2643915406 Ga0102184_12188 carboxylate-amine ligase [Pseudoxanthomonas sp. Root65]	0.21654	17	13	3	11	1	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K06073	2595558732 FG31DRAFT_2551 vitamin B12 transport system permease protein [Luteibacter sp. UNC138MFCol5.1]	0.11505	22	11	7	9	4	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K06075	"2521441328 G370DRAFT_0113 transcriptional regulator, MarR family [Stenotrophomonas maltophilia ATCC 19867]"	0.02804	119	106	11	4	2	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K06076	2625778974 Ga0076607_114856 long-chain fatty acid transport protein [Xanthomonas oryzae pv. oryzae KACC10331 (re-annotation)]	0.20596	149	115	22	28	12	N	Y	N	N	N	N	N	N	N	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K06077	642731834 Smal_2648 17 kDa surface antigen [Stenotrophomonas maltophilia R551-3]	0.21796	161	120	27	31	14	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K06078	2643818831 Ga0102162_117225 murein lipoprotein [Lysobacter sp. Root559]	0.18806	38	21	13	13	4	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K06079	2616383416 Ga0066752_10922 copper homeostasis protein (lipoprotein) [Lysobacter sp. YR284]	0.18634	7	4	2	3	1	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K06131	2551097190 A1C5DRAFT_01480 cardiolipin synthetase 2 [Xanthomonas axonopodis pv. manihotis UA324]	0.22021	377	302	52	57	23	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K06132	2551031648 A1AQDRAFT_00547 Phosphatidylserine/phosphatidylglycerophosphate/cardiolipin synthase [Xanthomonas axonopodis pv. manihotis CIO1]	0.14294	114	80	24	11	10	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K06133	2551041618 A1EKDRAFT_02150 4'-phosphopantetheinyl transferase [Xanthomonas axonopodis pv. manihotis IBSBF 285]	0.21527	159	125	22	40	12	N	Y	N	N	N	N	N	N	N	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K06134	2645045714 Ga0102365_12092 ubiquinone biosynthesis monooxygenase Coq7 [Xanthomonas sp. Leaf131]	0.21613	157	124	22	38	11	N	Y	Untested	Untested	N	N	N	Untested	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K06136	2551085834 A1EMDRAFT_02961 coenzyme PQQ biosynthesis protein B [Xanthomonas axonopodis pv. manihotis IBSBF 289]	0.02171	91	89	0	2	2	Y	Y	Untested	Untested	N	N	N	Untested	Untested	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K06137	2551309001 A1E5DRAFT_03005 pyrroloquinoline-quinone synthase [Xanthomonas axonopodis pv. manihotis IBSBF 278]	0.02171	65	63	0	2	2	Y	Y	Untested	Untested	N	N	N	Untested	Untested	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K06138	637275043 XCC2939 PqqC/D protein [Xanthomonas campestris pv. Campestris]	0.02171	66	64	0	2	2	Y	Y	Untested	Untested	N	N	N	Untested	Untested	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K06139	2612376614 Ga0056854_11720 pyrroloquinoline quinone biosynthesis protein E [Xanthomonas arboricola pv. celebensis NCPPB 1832]	0.02171	64	62	0	2	2	Y	Y	Untested	Untested	N	N	N	Untested	Untested	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K06140	2644528779 Ga0102139_105335 regulator of nucleoside diphosphate kinase [Lysobacter sp. Root494]	0.15134	112	82	21	12	9	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K06143	2616381732 Ga0066752_102268 inner membrane protein [Lysobacter sp. YR284]	0.21629	121	91	21	25	9	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K06147	"2644695526 Ga0102243_1365 ATP-binding cassette, subfamily B [Lysobacter sp. Root96]"	0.21824	414	332	55	59	27	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K06148	"2551398312 A1GSDRAFT_01081 ATP-binding cassette, subfamily C [Xanthomonas axonopodis pv. manihotis UG44]"	0.02487	82	73	6	4	3	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K06151	2520560781 H037DRAFT_01530 gluconate 2-dehydrogenase alpha chain [Luteibacter sp. 22Crub2.1]	0.19581	11	4	4	2	3	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K06152	2640049540 Ga0073250_2451 gluconate 2-dehydrogenase gamma chain [Dyella sp. 333MFSha]	0.19581	12	4	4	2	4	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K06153	2538849811 UU9_13945 undecaprenyl-diphosphatase [Rhodanobacter fulvus Jip2]	0.21846	146	109	25	26	12	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K06158	"2599208778 Ga0038555_01457 ATP-binding cassette, subfamily F, member 3 [Xanthomonas axonopodis pv. glycines CFBP 2526]"	0.22021	148	111	26	26	11	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K06160	2595446190 FG06DRAFT_0524 putative ATP-binding cassette transporter [Luteibacter sp. UNCMF366Tsu5.1]	0.21529	13	13	0	8	0	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	N	N	N	N	N	N	N	N
KO:K06168	2565784634 B398_10295 tRNA-i(6)A37 thiotransferase enzyme MiaB [Xylella fastidiosa 32]	0.2196	146	110	26	26	10	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	N	N	N	N	N	N	N	N
KO:K06173	2520561925 H037DRAFT_02678 tRNA pseudouridine38-40 synthase [Luteibacter sp. 22Crub2.1]	0.22033	146	110	26	26	10	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	N	N	N	N	N	N	N	N
KO:K06175	2538831990 UU7_00255 tRNA pseudouridine65 synthase [Rhodanobacter spathiphylli B39]	0.21906	132	97	24	26	11	N	N	N	N	N	N	N	N	N	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
