Cluster	Random example of a gene member (IMG gene ID locus_tag product [organism])	Phylogenetic Diversity	Total # Genes	# PA Genes	# NPA Genes	# RA genes	# Soil Genes	Is PA? (Hyperg Gene Copy Number)	Is PA? (Hyperg Gene Presence Absence)	Is PA? (PhyloGLM Gene Copy Number)	Is PA? (PhyloGLM Gene Presence Absence)	Is PA? (Scoary)	Is NPA? (Hyperg Gene Copy Number)	Is NPA? (Hyperg Gene Presence Absence)	Is NPA? (PhyloGLM Gene Copy Number)	Is NPA? (PhyloGLM Gene Presence Absence)	Is NPA? (Scoary)	Is RA? (Hyperg Gene Copy Number)	Is RA? (Hyperg Gene Presence Absence)	Is RA? (PhyloGLM Gene Copy Number)	Is RA? (PhyloGLM Gene Presence Absence)	Is RA? (Scoary)	Is soil? (Hyperg Gene Copy Number)	Is soil? (Hyperg Gene Presence Absence)	Is soil? (PhyloGLM Gene Copy Number)	Is soil? (PhyloGLM Gene Presence Absence)	Is soil? (Scoary)
KO:K05710	2616340556 Ga0066763_110110 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin subunit [Paenibacillus sp. YR247]	0.2366	24	10	3	9	11	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05712	2639646070 Ga0073254_106168 3-(3-hydroxy-phenyl)propionate hydroxylase [Bacillus sp. 166AMFTsu]	0.05328	23	5	10	4	8	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05714	"2563431477 BR30DRAFT_04856 2-hydroxy-6-oxonona-2,4-dienedioate hydrolase [Bacillus sp. UNC41MFS5]"	0.15958	6	2	2	2	2	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested
KO:K05739	2639856249 Ga0073255_101783 hypothetical protein [Bacillus sp. CL115]	0.27086	327	54	138	32	135	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05772	2563429399 BR30DRAFT_02760 tungstate transport system substrate-binding protein [Bacillus sp. UNC41MFS5]	0.25787	10	1	7	1	2	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K05773	2563429398 BR30DRAFT_02759 tungstate transport system permease protein [Bacillus sp. UNC41MFS5]	0.25787	10	1	7	1	2	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K05780	2563401429 BP97DRAFT_01387 alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnL [Paenibacillus sp. UNC451MF]	0.48482	18	3	12	2	3	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K05781	2563927875 JCM16418_1997 putative phosphonate transport system ATP-binding protein [Paenibacillus pini JCM 16418]	0.48482	18	3	12	2	3	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K05782	644860565 Pjdr2_3592 Benzoate membrane transport protein [Paenibacillus sp. JDR-2]	0.42389	41	10	19	5	12	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05786	2639153575 Ga0073265_101419 chloramphenicol-sensitive protein RarD [Paenibacillus sp. CL6Col]	0.28796	437	93	176	54	168	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05792	2529467748 M014DRAFT_02730 tellurite resistance protein TerA [Bacillus sp. UNC437CL72CviS29]	0.51711	83	27	25	14	31	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05793	2644428234 Ga0102120_152187 tellurite resistance protein TerB [Paenibacillus sp. Root444D2]	0.16093	34	14	7	8	13	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05795	2518125220 C564DRAFT_04917 tellurium resistance protein TerD [Bacillus sp. 105MF]	0.27756	784	167	305	93	312	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05796	2611767362 Ga0054570_101343 electron transport protein HydN [Paenibacillus polymyxa CICC 10580]	0.01123	38	20	6	8	12	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05799	"2639645395 Ga0073254_10453 GntR family transcriptional regulator, transcriptional repressor for pyruvate dehydrogenase complex [Bacillus sp. 166AMFTsu]"	0.28638	493	91	219	62	183	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05800	"2581977259 P636DRAFT_02554 DNA-binding transcriptional regulator, Lrp family [Bacillus subtilis PTS394]"	0.01584	112	14	50	11	48	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05802	2551758545 A361DRAFT_05146 potassium efflux system protein [Bacillus oceanisediminis 2691]	0.21643	12	0	9	0	3	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K05808	2606191266 Ga0004748_5327 sigma 54 modulation protein /SSU ribosomal protein S30P [Bacillus sp. YF23]	0.29773	365	71	148	48	146	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05810	2644423082 Ga0102120_112140 conserved hypothetical protein [Paenibacillus sp. Root444D2]	0.29319	454	97	185	54	172	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K05813	2643603971 Ga0102006_10111 sn-glycerol 3-phosphate transport system substrate-binding protein [Paenibacillus sp. CL06Col]	0.29973	385	90	149	70	146	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05814	"644858861 Pjdr2_1867 carbohydrate ABC transporter membrane protein 1, CUT1 family (TC 3.A.1.1.-) [Paenibacillus sp. JDR-2]"	0.31386	382	86	152	68	144	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05815	2595309968 FF96DRAFT_00071 sn-glycerol 3-phosphate transport system permease protein [Paenibacillus sp. UNC499MF]	0.30228	392	86	153	68	153	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05816	2639151870 Ga0073261_11183 sn-glycerol 3-phosphate transport system ATP-binding protein [Paenibacillus sp. CL141A]	0.03219	239	36	105	30	98	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05817	"2598184812 Ga0057505_05119 transcriptional regulator, LysR family [Bacillus anthracis BFV]"	0.00495	24	0	19	0	5	N	N	Untested	Untested	N	Y	Y	Untested	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K05820	"2639211203 Ga0073267_15114 MFS transporter, PPP family, 3-phenylpropionic acid transporter [Bacillus sp. 491MF]"	0.43619	356	113	128	63	115	Y	Y	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N
KO:K05822	2639634387 Ga0073237_102931 tetrahydrodipicolinate N-acetyltransferase [Bacillus sp. 5MFCol3.1]	0.2876	409	85	162	47	162	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05823	2540182806 BAME_34540 N-acetyldiaminopimelate deacetylase [Bacillus sp. M 2-6]	0.2876	408	85	161	47	162	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05825	2579403621 AW26_0110240 2-aminoadipate transaminase [Bacillus amyloliquefaciens EBL11]	0.45303	222	76	76	40	70	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05832	644862662 Pjdr2_5683 inner-membrane translocator [Paenibacillus sp. JDR-2]	0.37967	123	33	61	22	29	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05833	2587742276 EW81DRAFT_05064 putative ABC transport system ATP-binding protein [Paenibacillus chondroitinus OK414]	0.37967	123	33	61	22	29	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05837	2643603498 Ga0102006_1008275 rod shape determining protein RodA [Paenibacillus sp. CL06Col]	0.29313	334	88	150	48	96	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05841	2522445236 H543DRAFT_02809 sterol 3beta-glucosyltransferase [Bacillus flexus 27Col1.1E]	0.00392	11	6	1	5	4	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05844	2599829836 Ga0002164_05115 hypothetical protein [Bacillus endophyticus DSM 13796]	0.31655	34	3	18	2	13	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05845	2563929986 JCM16418_4215 osmoprotectant transport system substrate-binding protein [Paenibacillus pini JCM 16418]	0.31165	256	83	103	27	70	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05846	640887155 RBAM_031090 OpuCB [Bacillus amyloliquefaciens plantarum FZB42]	0.28753	795	210	329	87	256	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05847	2563927528 JCM16418_1654 osmoprotectant transport system ATP-binding protein [Paenibacillus pini JCM 16418]	0.28736	552	133	233	63	186	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05878	"2644705954 Ga0102245_11812 dihydroxyacetone kinase, N-terminal domain [Bacillus sp. Root11]"	0.36399	62	6	30	5	26	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05879	"2639137955 Ga0073256_10629 dihydroxyacetone kinase, C-terminal domain [Paenibacillus sp. CL123]"	0.36399	59	6	30	5	23	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05895	2512735897 PM3016_6449 precorrin-6A/cobalt-precorrin-6A reductase [Paenibacillus mucilaginosus 3016]	0.43617	79	27	28	17	24	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05896	2626491658 Ga0077512_1070628 condensin subunit ScpA [Bacillus mycoides B38V]	0.29319	456	98	186	54	172	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K05916	2574356752 BR72DRAFT_00803 nitric oxide dioxygenase [Bacillus sp. UNC322MFChir4.1]	0.29059	498	116	197	58	185	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05921	2599826752 Ga0002164_02000 5-carboxy-2-oxohept-3-enedioate decarboxylase HpaG2 subunit (EC 4.1.1.68) [Bacillus endophyticus DSM 13796]	0.34259	26	2	18	0	6	N	N	N	N	N	N	N	N	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N
KO:K05934	2639144532 Ga0073259_104427 precorrin-3B C17-methyltransferase [Paenibacillus sp. CL130]	0.43711	80	27	28	16	25	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05936	2512735892 PM3016_6444 precorrin-4/cobalt-precorrin-4 C11-methyltransferase [Paenibacillus mucilaginosus 3016]	0.43617	79	26	28	16	25	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05937	2595327512 FF98DRAFT_06330 hypothetical protein [Paenibacillus sp. UNC496MF]	0.36546	206	70	71	28	65	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05939	2616338816 Ga0066763_103102 acyl-[acyl-carrier-protein]-phospholipid O-acyltransferase / long-chain-fatty-acid--[acyl-carrier-protein] ligase [Paenibacillus sp. YR247]	0.22723	21	6	4	4	11	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05946	2573217763 V752DRAFT_01760 N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase [Bacillus pumilus INR7]	0.29049	662	152	264	92	246	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05966	648171509 PPE_03593 Probable 2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase [Paenibacillus polymyxa E681]	0.22727	6	2	2	0	2	N	N	N	N	Untested	N	N	N	N	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K05967	2511700299 BACAU_2351 hypothetical protein [Bacillus amyloliquefaciens CAU-B946]	0.28493	247	54	101	24	92	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05970	2587739581 EW81DRAFT_02348 sialate O-acetylesterase [Paenibacillus chondroitinus OK414]	0.51803	12	1	6	1	5	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05979	2581975810 P636DRAFT_01081 2-phosphosulfolactate phosphatase [Bacillus subtilis PTS394]	0.42315	131	39	48	27	44	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05982	2522493945 H139DRAFT_02320 hypothetical protein [Bacillus sp. 171095_106]	0.26564	155	45	54	22	56	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05985	2574355793 BR62DRAFT_03703 ribonuclease M5 [Bacillus sp. UNC69MF]	0.29291	454	97	184	54	173	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K05988	2512731940 PM3016_2429 dextranase [Paenibacillus mucilaginosus 3016]	0.28617	45	15	12	8	18	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05989	2595318436 FG16DRAFT_03331 alpha-L-rhamnosidase [Paenibacillus sp. UNCCL117]	0.29973	159	49	52	32	58	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05992	"2639423577 Ga0097769_109159 hypothetical protein [Bacillus licheniformis 12759 (re-annotation, Oct 2015)]"	0.00754	16	1	8	0	7	N	N	N	N	N	N	N	N	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N
KO:K05995	2518139911 C568DRAFT_03166 dipeptidase E [Bacillus sp. 95MFCvi2.1]	0.25293	313	51	126	35	136	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K06012	2640283983 Ga0073247_100948 spore protease [Bacillus sp. 196MF]	0.29254	454	98	185	54	171	N	N	N	Untested	N	N	N	N	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N
KO:K06015	2563402972 BP97DRAFT_02945 N-acyl-D-amino-acid deacylase [Paenibacillus sp. UNC451MF]	0.54454	45	7	23	5	15	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K06016	2587739862 EW81DRAFT_02629 allantoate deiminase [Paenibacillus chondroitinus OK414]	0.42693	151	36	67	19	48	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K06019	2643506960 Ga0101990_10004221 pyrophosphatase PpaX [Bacillus sp. 215MF]	0.2931	490	104	205	60	181	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested	N
KO:K06023	2644422618 Ga0102120_108127 HPr kinase/phosphorylase [Paenibacillus sp. Root444D2]	0.29319	502	108	204	63	190	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K06024	2581976861 P636DRAFT_02153 condensin subunit ScpB [Bacillus subtilis PTS394]	0.29292	460	98	186	54	176	N	N	N	Untested	N	N	N	N	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K06041	2645711581 Ga0102455_106109 arabinose-5-phosphate isomerase [Bacillus sp. Leaf406]	0.26958	12	1	7	0	4	N	N	N	N	N	N	N	N	N	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K06042	2588569796 PPSQR21_047930 precorrin-8X methylmutase [Paenibacillus polymyxa SQR-21]	0.43617	78	26	28	16	24	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K06046	2645670618 Ga0102446_11034 long-chain-fatty-acid---luciferin-component ligase [Bacillus sp. Leaf75]	0.00709	8	2	3	1	3	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested
KO:K06075	"2639130868 Ga0073252_101397 DNA-binding transcriptional regulator, MarR family [Paenibacillus sp. 453MF]"	0.28292	6	3	1	3	2	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested
KO:K06113	"2611770464 Ga0054570_109615 arabinan endo-1,5-alpha-L-arabinosidase [Paenibacillus polymyxa CICC 10580]"	0.3954	330	99	116	36	115	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K06118	2512733494 PM3016_4016 UDP-sulfoquinovose synthase [Paenibacillus mucilaginosus 3016]	0.47462	9	2	6	1	1	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K06131	2635775211 Ga0081116_111101 cardiolipin synthase [Bacillus marisflavi LK26]	0.29319	1770	352	702	212	716	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K06132	2599826381 Ga0002164_01628 Phosphatidylserine/phosphatidylglycerophosphate/cardiolipin synthase [Bacillus endophyticus DSM 13796]	0.24173	28	7	12	2	9	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K06133	640884422 RBAM_003740 Sfp [Bacillus amyloliquefaciens plantarum FZB42]	0.28822	592	116	223	66	253	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K06136	2541792038 PAAL66ix_13486 pyrroloquinoline quinone biosynthesis protein B [Paenibacillus alvei A6-6i-x]	0.25712	13	5	5	4	3	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K06137	2529267075 M028DRAFT_05183 pyrroloquinoline-quinone synthase [Bacillus sp. UNC438CL73TsuS30]	0.52066	19	6	8	5	5	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K06138	2518126779 PPM_0216 pyrroloquinoline quinone biosynthesis protein D [Paenibacillus polymyxa M1]	0.51646	7	2	3	2	2	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested
KO:K06147	"2600788385 Ga0039097_04684 ATP-binding cassette, subfamily B [Paenibacillus sp. WLY78]"	0.29319	4561	1065	1799	632	1697	N	N	N	Untested	Untested	N	N	N	Untested	Untested	Y	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K06148	"2524187841 H583DRAFT_01989 ATP-binding cassette, subfamily C [Paenibacillus pinihumi DSM 23905]"	0.29015	307	53	79	36	175	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K06151	2563926802 JCM16418_890 GMC oxidoreductase [Paenibacillus pini JCM 16418]	0.44117	47	11	20	6	16	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K06152	2599826650 Ga0002164_01898 gluconate 2-dehydrogenase gamma chain [Bacillus endophyticus DSM 13796]	0.456	43	9	19	6	15	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K06153	2640248254 Ga0073263_10173 undecaprenyl-diphosphatase [Bacillus sp. CL25]	0.29319	1177	201	497	128	479	N	N	N	Untested	Untested	Y	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K06155	2573217707 V752DRAFT_01704 Gnt-I system high-affinity gluconate transporter [Bacillus pumilus INR7]	0.22743	28	10	13	5	5	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K06156	"2637637795 Ga0081111_10639 gluconate:H+ symporter, GntP family [Bacillus marisflavi LK19]"	0.38547	18	3	13	0	2	N	N	N	N	N	N	N	N	N	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K06158	"2563928735 JCM16418_2911 ATP-binding cassette, subfamily F, member 3 [Paenibacillus pini JCM 16418]"	0.2931	565	136	216	77	213	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K06160	2615992625 Ga0066719_11292 putative ATP-binding cassette transporter [Bacillus sp. OK061]	0.26891	44	5	25	4	14	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K06162	2644946366 Ga0102303_132111 alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase [Paenibacillus sp. Leaf72]	0.45128	26	6	15	2	5	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K06163	2563927874 JCM16418_1996 alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase [Paenibacillus pini JCM 16418]	0.48482	18	3	12	2	3	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K06164	2563401425 BP97DRAFT_01383 alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnI [Paenibacillus sp. UNC451MF]	0.48482	18	3	12	2	3	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K06165	2563401424 BP97DRAFT_01382 alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnH [Paenibacillus sp. UNC451MF]	0.48482	18	3	12	2	3	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K06166	2563927871 JCM16418_1993 alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnG [Paenibacillus pini JCM 16418]	0.48482	18	3	12	2	3	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K06167	"2595320656 FG16DRAFT_05567 phosphoribosyl 1,2-cyclic phosphate phosphodiesterase [Paenibacillus sp. UNCCL117]"	0.2737	132	54	46	39	32	Y	Y	N	N	N	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N
KO:K06168	2578337400 PSAB_14345 tRNA-2-methylthio-N6-dimethylallyladenosine synthase [Paenibacillus sabinae T27]	0.29319	457	98	185	54	174	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K06173	2626493155 Ga0077512_1095148 tRNA pseudouridine38-40 synthase [Bacillus mycoides B38V]	0.29319	661	121	270	75	270	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K06178	2553391702 D434DRAFT_00965 ribosomal large subunit pseudouridine synthase B [Bacillus sp. WBUNB004]	0.29315	453	98	185	54	170	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	N	N	N	Untested	Untested	N
KO:K06180	"644861405 Pjdr2_4433 pseudouridine synthase, RluA family [Paenibacillus sp. JDR-2]"	0.29319	1493	349	590	198	554	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K06182	644857056 Pjdr2_0109 pseudouridine synthase [Paenibacillus sp. JDR-2]	0.29004	549	102	214	75	233	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K06183	2616189436 Ga0066721_1435 ribosomal small subunit pseudouridine synthase A [Bacillus sp. YR331]	0.29228	451	97	184	54	170	N	N	N	Untested	N	N	N	N	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N
KO:K06187	2639158513 Ga0073265_11488 recombination protein RecR [Paenibacillus sp. CL6Col]	0.29346	447	95	183	54	169	N	N	N	N	N	N	N	N	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N
KO:K06188	2563432242 BR30DRAFT_05625 aquaporin Z [Bacillus sp. UNC41MFS5]	0.02046	230	35	92	30	103	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K06191	2640245233 Ga0005698_10266 glutaredoxin-like protein NrdH [Bacillus sp. UNCCL13]	0.31975	45	9	18	8	18	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K06193	2645673419 Ga0102446_145105 phosphonoacetate hydrolase [Bacillus sp. Leaf75]	0.28709	395	79	151	57	165	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K06196	2639143182 Ga0073259_102294 cytochrome c-type biogenesis protein [Paenibacillus sp. CL130]	0.29301	671	118	287	68	266	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	N	N	N	N	Untested	N
KO:K06197	2640246417 Ga0005698_104115 cation transport regulator [Bacillus sp. UNCCL13]	0.21472	26	9	12	7	5	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K06198	2574357602 BR72DRAFT_01671 Competence protein CoiA-like family protein [Bacillus sp. UNC322MFChir4.1]	0.26278	23	12	6	10	5	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N
KO:K06199	2595310307 FF96DRAFT_00413 CrcB protein [Paenibacillus sp. UNC499MF]	0.28826	830	167	336	91	327	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K06200	2529468512 M014DRAFT_03505 carbon starvation protein [Bacillus sp. UNC437CL72CviS29]	0.27966	385	77	156	43	152	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K06201	2644710887 Ga0102246_1012470 copper homeostasis protein [Bacillus sp. Root131]	0.26673	313	65	124	48	124	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K06206	2635775225 Ga0081116_111116 sugar fermentation stimulation protein A [Bacillus marisflavi LK26]	0.43001	19	7	9	2	3	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K06207	2540758807 BAM5036_1399 GTP-binding protein [Bacillus amyloliquefaciens plantarum UCMB5036]	0.29324	455	97	185	54	173	N	N	N	Untested	N	N	N	N	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K06208	2578337702 PSAB_15860 chorismate mutase [Paenibacillus sabinae T27]	0.4143	252	71	104	33	77	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K06209	2637637576 Ga0081111_105215 chorismate mutase [Bacillus marisflavi LK19]	0.4012	258	74	106	34	78	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K06211	"2645711537 Ga0102455_10665 HTH-type transcriptional regulator, transcriptional repressor of NAD biosynthesis genes [Bacillus sp. Leaf406]"	0.21167	12	3	9	0	0	N	N	N	N	N	N	N	N	N	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K06213	2645711231 Ga0102455_1051678 magnesium transporter [Bacillus sp. Leaf406]	0.29105	371	70	140	36	161	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K06215	649937572 BSn5_11610 pyridoxal phosphate synthase yaaD subunit [Bacillus subtilis BSn5]	0.29307	486	106	195	63	185	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K06217	2639155302 Ga0073265_103541 phosphate starvation-inducible protein PhoH [Paenibacillus sp. CL6Col]	0.29334	457	98	187	54	172	N	N	N	Untested	N	N	N	N	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
