Cluster	Random example of a gene member (IMG gene ID locus_tag product [organism])	Phylogenetic Diversity	Total # Genes	# PA Genes	# NPA Genes	# RA genes	# Soil Genes	Is PA? (Hyperg Gene Copy Number)	Is PA? (Hyperg Gene Presence Absence)	Is PA? (PhyloGLM Gene Copy Number)	Is PA? (PhyloGLM Gene Presence Absence)	Is PA? (Scoary)	Is NPA? (Hyperg Gene Copy Number)	Is NPA? (Hyperg Gene Presence Absence)	Is NPA? (PhyloGLM Gene Copy Number)	Is NPA? (PhyloGLM Gene Presence Absence)	Is NPA? (Scoary)	Is RA? (Hyperg Gene Copy Number)	Is RA? (Hyperg Gene Presence Absence)	Is RA? (PhyloGLM Gene Copy Number)	Is RA? (PhyloGLM Gene Presence Absence)	Is RA? (Scoary)	Is soil? (Hyperg Gene Copy Number)	Is soil? (Hyperg Gene Presence Absence)	Is soil? (PhyloGLM Gene Copy Number)	Is soil? (PhyloGLM Gene Presence Absence)	Is soil? (Scoary)
KO:K04719	"2586767348 Z054DRAFT_03639 cob(II)yrinic acid a,c-diamide reductase [Aquimarina macrocephali JAMB N27]"	0.38201	15	0	12	0	3	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K04720	2623405460 Ga0070228_101395 threonine-phosphate decarboxylase [Spirosoma endophyticum DSM 26130]	0.75011	37	7	19	2	11	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04748	2612387585 Ga0055140_103337 nitric oxide reductase NorQ protein [Mangrovimonas yunxiaonensis LY01]	0.33506	24	0	20	0	4	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K04749	2522551784 H144DRAFT_4186 anti-sigma B factor antagonist [Dyadobacter beijingensis DSM 21582]	0.63377	91	10	53	3	28	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04750	2609835851 Ga0070134_1449 PhnB protein [Flavobacterium sp. OV086]	0.68114	521	123	262	40	136	Y	Y	Y	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04751	2581797515 M667DRAFT_00811 nitrogen regulatory protein P-II family [Cellulophaga baltica NN016038]	0.35684	192	0	182	0	10	N	N	N	N	N	Y	Y	N	N	Y	N	N	N	N	N	N	N	N	N	N
KO:K04755	"2587748555 EW70DRAFT_03200 ferredoxin, 2Fe-2S [Chryseobacterium sp. OV715]"	0.61035	513	76	360	21	77	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04756	2616770324 Ga0066760_4608 alkyl hydroperoxide reductase subunit D [Mucilaginibacter sp. YR332]	0.68207	61	11	21	5	29	N	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04757	2609588849 Ga0066759_103597 serine/threonine-protein kinase RsbW [Mucilaginibacter sp. OK098]	0.65974	79	4	48	3	27	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04758	2590609648 EW74DRAFT_0541 ferrous iron transport protein A [Chryseobacterium sp. YR203]	0.63786	418	54	307	16	57	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04759	2616190070 Ga0070133_0338 ferrous iron transport protein B [Flavobacterium sp. FV08]	0.64597	450	56	334	17	60	N	N	N	N	N	N	N	N	N	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K04760	2623405723 Ga0070228_101658 transcription elongation factor GreB [Spirosoma endophyticum DSM 26130]	0.55407	72	2	59	0	11	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04761	"2585141961 EW65DRAFT_01015 LysR family transcriptional regulator, hydrogen peroxide-inducible genes activator [Chryseobacterium sp. CF365]"	0.63526	451	68	321	24	62	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04762	2585142575 EW65DRAFT_01633 ribosome-associated heat shock protein Hsp15 [Chryseobacterium sp. CF365]	0.57596	354	50	260	16	44	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04763	2585426344 EW69DRAFT_2163 integrase/recombinase XerD [Chryseobacterium sp. OV259]	0.65409	544	63	404	17	77	N	N	N	Untested	Untested	Y	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K04767	2641468083 Ga0069314_111802 acetoin utilization protein AcuB [Siansivirga zeaxanthinifaciens CC-SAMT-1]	0.79526	11	0	11	0	0	N	N	N	N	N	N	N	N	N	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K04771	2644800641 Ga0102268_11415 serine protease Do [Pedobacter sp. Leaf216]	0.71155	97	20	47	6	30	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04773	2644643269 Ga0102232_10874 protease-4 [Flavobacterium sp. Root901]	0.69101	362	61	238	17	63	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04782	644335552 HMPREF0765_2997 isochorismate-pyruvate lyase [Sphingobacterium spiritivorum ATCC 33300]	0.67151	13	0	8	0	5	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K05020	"2611973797 Ga0062136_103196 BCCT, betaine/carnitine/choline family transporter [Algibacter lectus JCM 19300]"	0.33737	47	0	47	0	0	N	N	N	N	N	Y	Y	N	N	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K05275	2645114874 Ga0102423_101226 pyridoxine 4-dehydrogenase [Chryseobacterium sp. Leaf405]	0.69384	11	6	4	1	1	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K05281	2641255513 Ga0081965_112314 2'-hydroxyisoflavone reductase [Polaribacter dokdonensis DSW-5]	0.3507	6	0	6	0	0	N	N	N	N	N	N	N	N	N	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K05286	"2609601523 Ga0066741_107335 phosphatidylinositol glycan, class B [Chitinophaga sp. CF418]"	0.70729	8	4	3	1	1	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K05303	2579601926 JCM21142_104539 O-methyltransferase [Cytophaga fermentans JCM 21142]	0.73572	11	0	7	0	4	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K05304	2609832698 Ga0070134_10871 sialic acid synthase [Flavobacterium sp. OV086]	0.37961	10	1	7	1	2	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K05337	2524006200 H562DRAFT_1939 ferredoxin [Chryseobacterium palustre DSM 21579]	0.44689	113	11	91	6	11	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05340	2609915444 Ga0066745_1021 Ureide permease [Dyadobacter sp. SG02]	0.71257	42	5	20	3	17	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05341	"2504769600 Halhy_0248 amylosucrase [Haliscomenobacter hydrossis O, DSM 1100]"	0.21896	16	0	16	0	0	N	N	N	N	N	N	N	N	N	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K05343	2644870475 Ga0102286_107204 maltose alpha-D-glucosyltransferase/ alpha-amylase [Pedobacter sp. Leaf41]	0.76704	112	17	60	1	35	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05349	2587750709 EW66DRAFT_00508 beta-glucosidase [Chryseobacterium sp. CF356]	0.66474	1228	282	708	126	238	Y	Y	Y	N	Y	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N
KO:K05350	2645543333 Ga0102402_1011126 beta-glucosidase [Dyadobacter sp. Leaf189]	0.71087	161	31	86	14	44	N	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05366	2609641972 Ga0066764_117108 penicillin-binding protein 1A [Pedobacter sp. OK626]	0.65409	656	78	469	23	109	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K05367	2645542309 Ga0102402_101102 penicillin-binding protein 1C [Dyadobacter sp. Leaf189]	0.67107	252	31	180	13	41	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05396	2616769052 Ga0066760_3335 D-cysteine desulfhydrase [Mucilaginibacter sp. YR332]	0.40515	14	1	13	0	0	N	N	N	N	N	N	N	N	N	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K05499	"2522549195 H144DRAFT_1595 transcriptional regulator, LacI family [Dyadobacter beijingensis DSM 21582]"	0.76712	73	15	29	3	29	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05515	2644641008 Ga0102232_105207 penicillin-binding protein 2 [Flavobacterium sp. Root901]	0.65409	431	57	305	18	69	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K05516	2563783928 K392DRAFT_3393 curved DNA-binding protein [Flavobacterium sp. 40S8]	0.68385	290	52	184	17	54	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05520	2645545664 Ga0102402_105498 protease I [Dyadobacter sp. Leaf189]	0.69952	310	47	186	14	77	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05522	2645556745 Ga0102404_115101 endonuclease-8 [Pedobacter sp. Leaf194]	0.72418	98	43	30	12	25	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05523	2521817645 H277DRAFT_00421 molecular chaperone Hsp31 and glyoxalase 3 [Empedobacter brevis ATCC 43319]	0.66203	18	0	18	0	0	N	N	N	N	N	N	N	N	N	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K05526	639718602 orf1726 succinylglutamate desuccinylase/aspartoacylase f amily protein [Gramella forsetii KT0803]	0.38729	38	0	35	0	3	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K05565	"649732877 Lbys_2974 multisubunit sodium/proton antiporter, MrpA subunit (TC 2.A.63.1) [Leadbetterella byssophila 4M15, DSM 17132]"	0.69322	58	0	50	0	8	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05566	2619225510 Ga0060263_107732 multicomponent Na+:H+ antiporter subunit B [Saprospiraceae bacterium KD52]	0.70176	61	0	53	0	8	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05567	2597220716 JM89DRAFT_03310 multicomponent Na+:H+ antiporter subunit C [Myroides odoratimimus ATCC BAA-634]	0.70176	58	0	50	0	8	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05568	"2622870669 Ga0070587_10584 multisubunit sodium/proton antiporter, MrpD subunit [Pedobacter piscium DSM 11725]"	0.70176	61	0	53	0	8	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05569	"2563299443 HMPREF0766_11129 multisubunit sodium/proton antiporter, MrpE subunit [Sphingobacterium spiritivorum ATCC 33861]"	0.70176	58	0	50	0	8	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05570	"2563798995 BS55DRAFT_01066 multisubunit sodium/proton antiporter, MrpF subunit [Sphingobacterium thalpophilum DSM 11723]"	0.70176	58	0	50	0	8	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05571	"2623260858 Ga0070232_12411 multisubunit sodium/proton antiporter, MrpG subunit [Salegentibacter agarivorans DSM 23515]"	0.70022	56	0	50	0	6	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05577	2623248482 Ga0070589_102174 NAD(P)H-quinone oxidoreductase subunit 5 [Pedobacter suwonensis DSM 18130]	0.64572	35	1	29	0	5	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K05591	2609598860 Ga0066741_10234 ATP-independent RNA helicase DbpA [Chitinophaga sp. CF418]	0.60242	64	15	27	5	22	Y	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05592	2587865246 EW71DRAFT_0317 ATP-dependent RNA helicase DeaD [Chryseobacterium sp. YR005]	0.65663	582	66	445	24	71	N	N	N	N	N	Y	N	N	N	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K05593	2643695840 Ga0102053_101037 aminoglycoside 6-adenylyltransferase [Chryseobacterium sp. 312AMFChir4.1]	0.60765	77	19	47	3	11	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05595	2585424407 EW69DRAFT_0223 multiple antibiotic resistance protein [Chryseobacterium sp. OV259]	0.64775	580	68	437	24	75	N	Y	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05603	2620726900 Ga0054581_101393 formimidoylglutamate deiminase [Epilithonimonas lactis LMG 24401]	0.56022	14	0	14	0	0	N	N	N	N	N	N	N	N	N	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K05606	2588447434 EW68DRAFT_3994 methylmalonyl-CoA/ethylmalonyl-CoA epimerase [Chryseobacterium sp. OV279]	0.64505	387	62	266	21	59	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05710	2644868998 Ga0102286_101869 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin subunit [Pedobacter sp. Leaf41]	0.63241	60	13	20	3	27	Y	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05776	2520878642 FF52_02990 molybdate transport system ATP-binding protein [Flavobacterium sp. F52]	0.6993	201	32	125	14	44	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05784	2579601267 JCM21142_93864 ferredoxin--NADP+ reductase [Cytophaga fermentans JCM 21142]	0.62735	6	0	6	0	0	N	N	N	N	N	N	N	N	N	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K05786	2645609245 Ga0102417_11328 chloramphenicol-sensitive protein RarD [Chryseobacterium sp. Leaf394]	0.68068	118	28	64	10	26	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05791	2644684051 Ga0102241_110154 tellurium resistance protein TerZ [Flavobacterium sp. Root935]	0.67335	91	40	44	15	7	Y	Y	N	N	N	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N
KO:K05794	2588220735 EW79DRAFT_3704 tellurite resistance protein TerC [Chryseobacterium sp. YR480]	0.69098	319	56	203	16	60	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05795	2587867069 EW71DRAFT_2143 tellurium resistance protein TerD [Chryseobacterium sp. YR005]	0.68546	160	76	64	25	20	Y	Y	Y	N	N	N	N	N	N	N	Y	Y	N	N	Y	N	N	N	N	N
KO:K05799	"2609639172 Ga0066764_104278 GntR family transcriptional regulator, transcriptional repressor for pyruvate dehydrogenase complex [Pedobacter sp. OK626]"	0.38755	102	1	88	1	13	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05800	"2520882048 FF52_19995 Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein [Flavobacterium sp. F52]"	0.66653	172	36	107	13	29	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05801	2548871303 N534DRAFT_2268 DnaJ like chaperone protein [Tenacibaculum sp. 47A_GOM-205m]	0.35084	150	0	150	0	0	N	N	N	N	N	Y	Y	Y	N	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K05807	2645608859 Ga0102417_112109 outer membrane protein assembly factor BamD [Chryseobacterium sp. Leaf394]	0.65409	410	56	293	17	61	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K05808	2590613897 EW74DRAFT_4796 putative sigma-54 modulation protein [Chryseobacterium sp. YR203]	0.65243	589	56	462	17	71	N	N	N	Untested	Untested	Y	N	Y	Untested	Untested	N	N	N	N	N	N	N	N	N	N
KO:K05810	"644932648 Dfer_4799 protein of unknown function DUF152 [Dyadobacter fermentans NS114, DSM 18053]"	0.37939	34	6	18	1	10	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05832	2609587178 Ga0066759_1011025 putative ABC transport system permease protein [Mucilaginibacter sp. OK098]	0.11682	8	4	2	3	2	N	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K05833	2623227067 Ga0066805_10427 putative ABC transport system ATP-binding protein [Mucilaginibacter polytrichastri DSM 26907]	0.11682	8	4	2	3	2	N	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K05837	2588224508 EW75DRAFT_2815 rod shape determining protein RodA [Chryseobacterium sp. YR459]	0.65409	409	56	293	17	60	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K05841	"2506485716 Emtol_0266 sterol 3beta-glucosyltransferase [Emticicia oligotrophica GPTSA100-15, DSM 17448]"	0.78653	8	0	3	0	5	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested
KO:K05844	2644642137 Ga0102232_106198 ribosomal protein S6--L-glutamate ligase [Flavobacterium sp. Root901]	0.46596	325	22	272	8	31	N	N	N	N	N	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05846	2599481303 Ga0058989_04713 osmoprotectant transport system permease protein [Mucilaginibacter sp. NFR10]	0.72412	108	37	43	10	28	Y	Y	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05847	2599481302 Ga0058989_04712 osmoprotectant transport system ATP-binding protein [Mucilaginibacter sp. NFR10]	0.72407	104	37	40	10	27	Y	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05889	2623409756 Ga0070228_110125 polyvinyl alcohol dehydrogenase (cytochrome) [Spirosoma endophyticum DSM 26130]	0.8431	6	1	3	0	2	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested
KO:K05895	2609600865 Ga0066741_10633 precorrin-6A/cobalt-precorrin-6A reductase [Chitinophaga sp. CF418]	0.39877	13	2	9	1	2	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K05896	2609590207 Ga0066759_10676 condensin subunit ScpA [Mucilaginibacter sp. OK098]	0.67975	82	14	36	4	32	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05916	2522548668 H144DRAFT_1067 nitric oxide dioxygenase [Dyadobacter beijingensis DSM 21582]	0.72895	80	16	49	8	15	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05946	2623229675 Ga0066805_1176 N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase [Mucilaginibacter polytrichastri DSM 26907]	0.73169	94	7	71	1	16	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05952	"2509457706 SapgrDRAFT_2167 hypothetical protein [Saprospira grandis HR1, DSM 2844]"	0.47734	7	0	5	0	2	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested
KO:K05970	2609587468 Ga0066759_1011315 sialate O-acetylesterase [Mucilaginibacter sp. OK098]	0.71534	570	133	268	61	169	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05979	2644800210 Ga0102268_112282 2-phosphosulfolactate phosphatase [Pedobacter sp. Leaf216]	0.67151	118	22	51	6	45	N	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05982	2563784749 K392DRAFT_4216 Endonuclease V [Flavobacterium sp. 40S8]	0.7513	161	48	72	15	41	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05988	2628452282 Ga0073009_105159 dextranase [Flavihumibacter petaseus NBRC 106054]	0.6612	16	0	9	0	7	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05989	2599478738 Ga0058989_02145 alpha-L-rhamnosidase [Mucilaginibacter sp. NFR10]	0.7163	350	69	180	33	101	Y	Y	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K05994	2524127271 G440DRAFT_01331 leucyl aminopeptidase [Aequorivita capsosiphonis DSM 23843]	0.53003	11	0	11	0	0	N	N	N	N	N	N	N	N	N	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K05995	2645607779 Ga0102417_1111253 dipeptidase E [Chryseobacterium sp. Leaf394]	0.5362	328	49	246	17	33	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K06001	2525256071 G563DRAFT_04588 tryptophan synthase beta chain [Runella zeae DSM 19591]	0.77281	25	1	21	0	3	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K06013	2623227457 Ga0066805_105102 STE24 endopeptidase [Mucilaginibacter polytrichastri DSM 26907]	0.35366	136	2	126	1	8	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K06015	2623405386 Ga0070228_101321 N-acyl-D-amino-acid deacylase [Spirosoma endophyticum DSM 26130]	0.78915	70	2	45	0	23	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K06016	2623405189 Ga0070228_101124 N-carbamoyl-L-amino-acid hydrolase [Spirosoma endophyticum DSM 26130]	0.78544	20	2	12	0	6	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K06019	2639195944 Ga0074839_2724 pyrophosphatase PpaX [Pedobacter metabolipauper DSM 19035]	0.68593	7	0	7	0	0	N	N	N	N	N	N	N	N	N	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K06024	"644969382 Cpin_7248 chromosome segregation and condensation protein, ScpB [Chitinophaga pinensis UQM 2034, DSM 2588]"	0.67819	83	15	35	5	33	N	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K06041	2587679874 EW72DRAFT_03082 arabinose-5-phosphate isomerase [Chryseobacterium sp. OV705]	0.64394	399	55	284	17	60	N	N	N	N	N	N	N	N	N	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K06044	2623409082 Ga0070228_107206 maltooligosyl trehalose synthase [Spirosoma endophyticum DSM 26130]	0.7573	27	3	9	1	15	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K06048	2609590228 Ga0066759_10697 carboxylate-amine ligase [Mucilaginibacter sp. OK098]	0.70948	193	43	114	9	36	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K06075	"2599481195 Ga0058989_04605 MarR family transcriptional regulator, transcriptional regulator for hemolysin [Mucilaginibacter sp. NFR10]"	0.69569	7	3	4	3	0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K06076	2644802708 Ga0102268_137149 long-chain fatty acid transport protein [Pedobacter sp. Leaf216]	0.61111	228	38	166	8	24	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K06079	2644970896 Ga0102308_136201 copper homeostasis protein (lipoprotein) [Flavobacterium sp. Leaf82]	0.66118	21	4	11	2	6	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K06113	"2522549352 H144DRAFT_1752 arabinan endo-1,5-alpha-L-arabinosidase [Dyadobacter beijingensis DSM 21582]"	0.74311	162	39	77	27	46	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K06131	2609639377 Ga0066764_10589 cardiolipin synthase [Pedobacter sp. OK626]	0.56723	255	9	219	4	27	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K06133	2609587343 Ga0066759_1011190 4'-phosphopantetheinyl transferase [Mucilaginibacter sp. OK098]	0.69541	110	25	63	9	22	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K06136	2581414218 U859DRAFT_03457 pyrroloquinoline quinone biosynthesis protein B [Sphingobacterium sp. H1ai]	0.50381	75	3	67	0	5	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K06140	2524005484 H562DRAFT_1221 regulator of nucleoside diphosphate kinase [Chryseobacterium palustre DSM 21579]	0.63421	231	36	152	11	43	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K06142	2599480387 Ga0058989_03797 periplasmic chaperone for outer membrane proteins Skp [Mucilaginibacter sp. NFR10]	0.65409	1058	151	721	46	186	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K06143	2599481561 Ga0058989_04973 inner membrane protein [Mucilaginibacter sp. NFR10]	0.67522	131	6	100	4	25	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K06147	"2609920465 Ga0066745_115108 ATP-binding cassette, subfamily B [Dyadobacter sp. SG02]"	0.65409	1575	317	913	93	345	Y	N	Y	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K06148	"2644640144 Ga0102232_10196 ATP-binding cassette, subfamily C [Flavobacterium sp. Root901]"	0.83763	10	3	6	1	1	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K06153	2645507150 Ga0102387_15138 undecaprenyl-diphosphatase [Pedobacter sp. Leaf176]	0.65409	411	56	295	17	60	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K06155	2581411995 U859DRAFT_01232 Gnt-I system high-affinity gluconate transporter [Sphingobacterium sp. H1ai]	0.72015	169	35	88	13	46	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K06156	2611216422 Ga0037214_121227 Gnt-I system low-affinity gluconate transporter [Cellulophaga baltica 4]	0.3389	40	0	36	0	4	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K06157	2581411995 U859DRAFT_01232 Gnt-I system high-affinity gluconate transporter [Sphingobacterium sp. H1ai]	0.7015	23	5	13	0	5	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K06158	"2587753340 EW66DRAFT_03147 ATP-binding cassette, subfamily F, member 3 [Chryseobacterium sp. CF356]"	0.65409	618	82	450	28	86	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
