Cluster	Random example of a gene member (IMG gene ID locus_tag product [organism])	Phylogenetic Diversity	Total # Genes	# PA Genes	# NPA Genes	# RA genes	# Soil Genes	Is PA? (Hyperg Gene Copy Number)	Is PA? (Hyperg Gene Presence Absence)	Is PA? (PhyloGLM Gene Copy Number)	Is PA? (PhyloGLM Gene Presence Absence)	Is PA? (Scoary)	Is NPA? (Hyperg Gene Copy Number)	Is NPA? (Hyperg Gene Presence Absence)	Is NPA? (PhyloGLM Gene Copy Number)	Is NPA? (PhyloGLM Gene Presence Absence)	Is NPA? (Scoary)	Is RA? (Hyperg Gene Copy Number)	Is RA? (Hyperg Gene Presence Absence)	Is RA? (PhyloGLM Gene Copy Number)	Is RA? (PhyloGLM Gene Presence Absence)	Is RA? (Scoary)	Is soil? (Hyperg Gene Copy Number)	Is soil? (Hyperg Gene Presence Absence)	Is soil? (PhyloGLM Gene Copy Number)	Is soil? (PhyloGLM Gene Presence Absence)	Is soil? (Scoary)
KO:K03813	2616225411 Ga0061069_101318 molybdenum transport protein [Thiomonas bhubaneswarensis DSM 18181]	0.56642	23	0	18	0	5	N	N	Untested	Untested	N	Y	Y	Untested	Untested	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K03814	646767253 BC1002_2674 monofunctional biosynthetic peptidoglycan transglycosylase [Burkholderia sp. CCGE1002]	0.44228	414	160	190	86	64	N	Y	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K03815	2616776208 Ga0066743_4108 xanthosine phosphorylase [Duganella sp. CF402]	0.13086	35	18	10	14	7	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03818	2643860721 Ga0102172_1012241 putative colanic acid biosynthesis acetyltransferase WcaF [Achromobacter sp. Root565]	0.27861	74	37	20	22	17	Y	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03819	2611616052 Ga0055059_13488 serine O-acetyltransferase [Burkholderia cenocepacia 869T2]	0.01249	51	6	38	2	7	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03820	2643489017 Ga0101987_10029 apolipoprotein N-acyltransferase [Variovorax sp. 160MFSha2.1]	0.45161	458	170	217	95	71	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K03821	2518267310 D461DRAFT_00175 polyhydroxyalkanoate synthase [Variovorax paradoxus 4MFCol3.1]	0.44179	775	286	351	161	138	N	Y	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K03823	2515679552 B020DRAFT_00640 phosphinothricin acetyltransferase [Burkholderia sp. JPY251]	0.44297	758	310	337	187	111	N	Y	Y	Untested	Y	N	N	N	Untested	N	N	N	N	N	N	N	N	N	N	N
KO:K03824	2643487961 Ga0101987_1001347 putative acetyltransferase [Variovorax sp. 160MFSha2.1]	0.43013	166	28	116	17	22	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03825	2645006413 Ga0102329_126108 putative acetyltransferase [Pseudorhodoferax sp. Leaf267]	0.33698	163	73	69	50	21	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03826	2616216009 Ga0066711_103146 putative acetyltransferase [Albidiferax sp. OV413]	0.53246	8	3	3	2	2	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K03827	2644646504 Ga0102233_11299 putative acetyltransferase [Acidovorax sp. Root267]	0.47281	136	47	59	29	30	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03829	2643932216 Ga0102188_10143 putative acetyltransferase [Pelomonas sp. Root662]	0.42425	109	66	26	47	17	Y	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03830	"2611289333 Ga0055043_10234 Acetyltransferase, GNAT family [Ralstonia solanacearum NCPPB909]"	0.38237	100	58	22	27	20	Y	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03831	2515691579 B025DRAFT_04695 molybdopterin adenylyltransferase [Burkholderia sp. JPY347]	0.44151	419	160	195	86	64	N	Y	N	Untested	N	N	N	N	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K03832	2644254527 Ga0102089_13416 protein TonB [Massilia sp. Root351]	0.45087	1432	604	596	335	232	N	N	Y	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K03833	2583269298 BAC01SDRAFT_01117 selenocysteine-specific translation elongation factor SelB [Burkholderia acidipaludis NBRC 101816]	0.41347	237	69	120	41	48	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	Y	N	N	N
KO:K03837	2513953471 A3AADRAFT_01308 serine transporter [Cupriavidus taiwanensis STM6018]	0.40783	6	2	3	2	1	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested
KO:K03841	"642424493 BgramDRAFT_3621 D-fructose 1,6-bisphosphatase (EC 3.1.3.11) [Burkholderia graminis C4D1M]"	0.44867	490	191	222	101	77	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	N	N	N	N	N	N	N
KO:K03851	2579195322 V483_3133 taurine-pyruvate aminotransferase [Bordetella pertussis CHLA-11]	0.00448	18	0	18	0	0	N	N	Untested	Untested	N	Y	Y	Untested	Untested	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K03852	2609597512 Ga0066750_116115 sulfoacetaldehyde acetyltransferase [Janthinobacterium sp. OK676]	0.44522	120	44	38	33	38	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03855	648085785 Hsero_2840 ferredoxin protein [Herbaspirillum seropedicae SmR1]	0.27975	43	28	8	17	7	Y	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03862	2514049160 A3A7DRAFT_03079 vanillate O-demethylase monooxygenase subunit [Burkholderia sp. UYPR1.413]	0.44388	416	207	106	117	103	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03863	2643745064 Ga0102147_12748 vanillate O-demethylase ferredoxin subunit [Pelomonas sp. Root1444]	0.43707	701	324	220	196	157	Y	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03885	2514047609 A3A7DRAFT_01521 NADH dehydrogenase [Burkholderia sp. UYPR1.413]	0.43272	626	275	224	151	127	Y	Y	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03892	"2509127172 BurW2232DRAFT_00008760 transcriptional regulator, ArsR family [Burkholderia sp. WSM2232]"	0.43697	483	157	248	84	78	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03893	2586328305 W813DRAFT_02170 Arsenical pump membrane protein [Burkholderia andropogonis Ba3549]	0.44667	230	95	97	40	38	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03897	2616210742 Ga0070130_1057 lysine N6-hydroxylase [Cupriavidus sp. OV096]	0.42669	88	39	44	16	5	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03919	2632693367 Ga0078624_122204 alkylated DNA repair protein (DNA oxidative demethylase) [Acidovorax citrulli pslbtw65]	0.49131	213	97	82	53	34	N	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03923	2598944917 Ga0059242_06734 modulator of drug activity B [Burkholderia pyrrocinia Lyc2]	0.43442	26	14	12	4	0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K03924	2588293518 EX25DRAFT_03756 MoxR-like ATPase [Rhizobacter sp. OV335]	0.46994	423	224	139	147	60	Y	Y	Y	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N
KO:K03925	642594472 Bphy_2682 hypothetical protein [Burkholderia phymatum STM815]	0.45051	432	160	208	86	64	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K03926	642594607 Bphy_2811 CutA1 divalent ion tolerance protein [Burkholderia phymatum STM815]	0.38422	310	99	156	51	55	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	Y	N	N	N
KO:K03928	2509128195 BurW2232DRAFT_00019010 carboxylesterase [Burkholderia sp. WSM2232]	0.38871	223	93	94	50	36	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03929	2643934130 Ga0102188_111267 para-nitrobenzyl esterase [Pelomonas sp. Root662]	0.49884	242	126	66	76	50	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03932	2521558555 GWL_20240 polyhydroxybutyrate depolymerase [Herbaspirillum sp. GW103]	0.36904	57	36	11	28	10	Y	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03933	2616362625 Ga0066774_105161 chitin-binding protein [Roseateles sp. YR242]	0.01662	126	9	103	3	14	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	Y	N	N	N	N
KO:K03969	2518901424 BUPH_02000 phage shock protein A (PspA) family protein [Burkholderia phenoliruptrix BR3459]	0.09244	165	57	81	28	27	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03972	2600865151 Ga0056719_01068 phage shock protein E [Comamonas granuli NBRC 101663]	0.49096	15	0	13	0	2	N	N	Untested	Untested	N	Y	Y	Untested	Untested	Y	N	N	N	N	Untested	N	N	N	N	Untested
KO:K03975	641637298 Bcenmc03_0735 SNARE associated Golgi protein [Burkholderia cenocepacia MC0-3]	0.44577	462	180	212	96	70	N	Y	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K03977	2519458855 MYA_1598 GTP-binding protein [Burkholderia sp. KJ006]	0.45087	433	160	209	86	64	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K03978	2515684848 B020DRAFT_05944 GTP-binding protein [Burkholderia sp. JPY251]	0.45051	432	159	209	85	64	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	N	N	N	N	N	N	N	N
KO:K03979	2600813743 Ga0056714_04308 GTP-binding protein [Burkholderia kururiensis thiooxydans NBRC 107107]	0.45128	432	159	209	86	64	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K03980	2645307605 Ga0102334_123288 putative peptidoglycan lipid II flippase [Pseudorhodoferax sp. Leaf274]	0.45115	435	161	210	87	64	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K03981	2611288526 Ga0055043_100320 Thiol:disulfide interchange protein DsbC [Ralstonia solanacearum NCPPB909]	0.45109	522	187	252	98	83	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	N	N	N	N	N	N	N
KO:K04014	"648923225 HMPREF0189_00156 formate-dependent nitrite reductase, NrfC protein [Burkholderiales bacterium 1_1_47]"	0.34249	13	0	13	0	0	N	N	Untested	Untested	N	Y	N	Untested	Untested	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K04015	648923224 HMPREF0189_00155 thiosulfate reductase gamma subunit (EC 2.8.1.5) [Burkholderiales bacterium 1_1_47]	0.34249	9	0	9	0	0	N	N	Untested	Untested	N	Y	N	Untested	Untested	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K04030	2600792849 Ga0056710_03482 ethanolamine utilization protein EutQ [Burkholderia mimosarum NBRC 106338]	0.41746	9	5	3	4	1	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K04033	"642591773 Bphy_0011 transcriptional regulator, AraC family [Burkholderia phymatum STM815]"	0.27785	235	90	108	37	37	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04035	2519458317 MYA_1069 magnesium-protoporphyrin IX monomethyl ester (oxidative) cyclase [Burkholderia sp. KJ006]	0.50643	18	10	4	5	4	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04037	2644301491 Ga0102098_101497 light-independent protochlorophyllide reductase subunit L [Rhizobacter sp. Root404]	0.32643	10	5	4	3	1	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K04038	2645003931 Ga0102329_112751 light-independent protochlorophyllide reductase subunit N [Pseudorhodoferax sp. Leaf267]	0.32643	10	5	4	3	1	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K04039	2644301493 Ga0102098_101499 light-independent protochlorophyllide reductase subunit B [Rhizobacter sp. Root404]	0.32643	10	5	4	3	1	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K04040	2645309506 Ga0102334_130219 chlorophyll synthase [Pseudorhodoferax sp. Leaf274]	0.32643	10	5	4	3	1	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K04042	2541801526  UDP-N-acetylglucosamine pyrophosphorylase /glucosamine-1-phosphate N-acetyltransferase [Ralstonia solanacearum MolK2]	0.45087	447	170	212	92	65	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K04043	2626053739 Ga0076808_11819 molecular chaperone DnaK [Ralstonia solanacearum GMI1000 (re-annotation)]	0.45121	454	169	215	93	70	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K04044	"2639264114 Ga0097830_103750 molecular chaperone HscA [Ralstonia solanacearum UW551 (re-annotation, Oct 2015)]"	0.44825	455	172	213	89	70	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	N	N	N	N	N	N	N
KO:K04045	2552974560 C762DRAFT_03118 molecular chaperone HscC [Herbaspirillum seropedicae Os45]	0.47284	66	44	14	15	8	Y	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04046	2643934307 Ga0102188_111444 hypothetical chaperone protein [Pelomonas sp. Root662]	0.42573	370	161	150	89	59	N	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04047	2644360747 Ga0102108_126351 starvation-inducible DNA-binding protein [Massilia sp. Root418]	0.4379	473	200	206	115	67	N	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04053	2644958711 Ga0102306_11554 type III secretion protein I [Acidovorax sp. Leaf76]	0.07129	27	4	22	1	1	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K04054	2616374941 Ga0008009_120106 type III secretion protein K [Burkholderia vietnamiensis WPB]	0.43636	70	28	37	19	5	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04056	2609762315 Ga0070142_111138 type III secretion protein O [Variovorax sp. OK605]	0.07608	31	5	24	2	2	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K04058	2616176676 Ga0070129_108205 type III secretion protein W [Cupriavidus sp. YR651]	0.22692	91	8	72	3	11	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04059	2609762299 Ga0070142_111122 type III secretion protein X [Variovorax sp. OK605]	0.07442	29	5	23	2	1	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K04061	2644121744 Ga0102225_109108 flagellar biosynthesis protein [Achromobacter sp. Root83]	0.37743	268	89	130	55	49	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04062	2600791812 Ga0056710_02442 osmotically inducible lipoprotein OsmB [Burkholderia mimosarum NBRC 106338]	0.43374	607	231	280	102	96	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04063	2600795846 Ga0056710_06483 osmotically inducible protein OsmC [Burkholderia mimosarum NBRC 106338]	0.47303	197	104	64	61	29	Y	Y	Y	Y	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N
KO:K04064	641650353 Bcenmc03_3242 hypothetical protein [Burkholderia cenocepacia MC0-3]	0.04505	93	13	64	2	16	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	Y	Y	N	N	N
KO:K04065	2586327069 W813DRAFT_00933 BON domain-containing protein [Burkholderia andropogonis Ba3549]	0.35211	198	72	97	44	29	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04066	2552971602 C762DRAFT_00157 replication restart DNA helicase PriA [Herbaspirillum seropedicae Os45]	0.45011	444	165	215	87	64	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	N	N	N	N	N	N	N
KO:K04068	638153541 Bamb_5699 organic radical activating enzyme family protein [Burkholderia cepacia AMMD]	0.57357	19	4	11	2	4	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04069	2616173862 Ga0070129_102398 pyruvate formate lyase activating enzyme [Cupriavidus sp. YR651]	0.51334	55	11	30	10	14	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04073	2515691398 B025DRAFT_04513 acetaldehyde dehydrogenase [Burkholderia sp. JPY347]	0.24366	210	70	79	44	61	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N
KO:K04075	2579499894 BW39_03988 tRNA(Ile)-lysidine synthase [Delftia sp. RIT313]	0.44877	432	159	209	86	64	N	N	N	N	N	N	N	N	N	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K04077	2616602844 Ga0064101_105156 chaperonin GroEL [Acidovorax valerianellae DSM 16619]	0.45123	649	238	302	119	109	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K04078	2518905755 BUPH_00064 chaperonin GroES [Burkholderia phenoliruptrix BR3459]	0.45087	634	215	325	106	94	N	N	N	Untested	Untested	Y	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K04079	2616172951 Ga0070129_101712 molecular chaperone HtpG [Cupriavidus sp. YR651]	0.44558	433	163	205	89	65	N	Y	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K04080	2552972531 C762DRAFT_01087 molecular chaperone IbpA [Herbaspirillum seropedicae Os45]	0.17405	50	23	18	13	9	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04082	2643536812 Ga0101995_101099 molecular chaperone HscB [Variovorax paradoxus 295MFChir4.1]	0.44774	428	159	205	86	64	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04083	2644074493 Ga0102214_11987 molecular chaperone Hsp33 [Acidovorax sp. Root219]	0.45049	434	161	209	86	64	N	N	N	Untested	N	N	N	N	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K04084	2644254797 Ga0102089_134286 thiol:disulfide interchange protein DsbD [Massilia sp. Root351]	0.45069	527	194	253	115	80	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K04085	2609798559 Ga0070538_103109 tRNA 2-thiouridine synthesizing protein A [Collimonas sp. OK307]	0.4103	162	55	91	29	16	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04087	2598908387 Ga0059250_00676 protease FtsH subunit HflC [Ralstonia solanacearum 23-10BR]	0.45104	441	166	208	90	67	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K04088	2612029309 Ga0055106_102843 membrane protease subunit HflK [Burkholderia grimmiae R27]	0.45009	434	161	209	86	64	N	N	N	Untested	N	N	N	N	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K04090	644795715 Vapar_5121 pyruvate ferredoxin/flavodoxin oxidoreductase [Variovorax paradoxus S110]	0.44219	812	299	359	176	154	N	Y	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04091	2519462861 MYA_5566 alkanesulfonate monooxygenase [Burkholderia sp. KJ006]	0.41394	662	318	215	167	129	Y	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04092	2644329671 Ga0102102_121200 chorismate mutase [Variovorax sp. Root411]	0.43251	22	10	9	10	3	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04093	2513554143 A19SDRAFT_02868 chorismate mutase [Burkholderia mimosarum STM3621]	0.10306	190	81	77	34	32	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04095	2644907473 Ga0102294_112437 cell filamentation protein [Duganella sp. Leaf61]	0.55539	43	9	27	4	7	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04096	2515681926 B020DRAFT_03015 DNA protecting protein DprA [Burkholderia sp. JPY251]	0.44856	452	162	223	88	67	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K04098	"2643572724 Ga0102001_1002289 hydroxyquinol 1,2-dioxygenase [Variovorax sp. 375MFSha3.1]"	0.41308	144	86	29	51	29	Y	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04099	2644994745 Ga0102327_137191 gallate dioxygenase [Pseudorhodoferax sp. Leaf265]	0.3652	88	43	24	22	21	Y	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04100	"2587756658 EX17DRAFT_02637 protocatechuate 4,5-dioxygenase alpha subunit (EC 1.13.11.8) [Methylibium sp. CF059]"	0.42708	142	50	61	28	31	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04101	"2644296444 Ga0102096_11992 gallate dioxygenase/protocatechuate 4,5-dioxygenase, beta chain [Acidovorax sp. Root402]"	0.43308	148	51	63	28	34	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04102	"2616361340 Ga0066774_102414 4,5-dihydroxyphthalate decarboxylase [Roseateles sp. YR242]"	0.42034	209	70	75	42	64	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N
KO:K04103	2563546655 T336DRAFT_01153 indolepyruvate decarboxylase [Acidovorax oryzae ATCC 19882]	0.50383	23	9	4	6	10	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04110	2516018225 A3CWDRAFT_01573 benzoate-CoA ligase [Burkholderia nodosa DSM 21604]	0.45948	177	86	58	63	33	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04116	2644292506 Ga0102096_10340 cyclohexanecarboxylate-CoA ligase [Acidovorax sp. Root402]	0.45321	45	15	17	12	13	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04117	2514040856 A3AGDRAFT_00946 cyclohexanecarboxyl-CoA dehydrogenase [Cupriavidus taiwanensis STM6070]	0.44916	45	14	16	11	15	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04118	2524482224 K309DRAFT_06562 pimeloyl-CoA dehydrogenase [Cupriavidus sp. AMP6]	0.34835	35	20	8	12	7	Y	Y	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04127	2587726531 EX26DRAFT_01686 isopenicillin-N epimerase [Methylibium sp. YR605]	0.04377	70	21	45	5	4	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04128	"2639263127 Ga0097830_10224 hydroxymethyl cephem carbamoyltransferase [Ralstonia solanacearum UW551 (re-annotation, Oct 2015)]"	0.22366	35	32	2	1	1	Y	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K04337	2643799330 Ga0102159_11133 curli production assembly/transport component CsgE [Massilia sp. Root1485]	0.38172	18	7	4	3	7	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04338	2612025375 Ga0055106_1002175 curli production assembly/transport component CsgF [Burkholderia grimmiae R27]	0.38772	20	8	4	3	8	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04343	2644961146 Ga0102307_101213 streptomycin 6-kinase [Acidovorax sp. Leaf78]	0.44337	62	17	30	6	15	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04485	2643860478 Ga0102172_1011998 DNA repair protein RadA/Sms [Achromobacter sp. Root565]	0.45087	437	160	213	86	64	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K04487	2612029818 Ga0055106_103744 cysteine desulfurase IscS [Burkholderia grimmiae R27]	0.45058	658	235	313	113	110	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K04488	2643935884 Ga0102188_113726 nitrogen fixation protein NifU [Pelomonas sp. Root662]	0.45011	550	182	284	95	84	N	N	N	N	N	Y	N	N	N	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K04517	2528937908 G072DRAFT_03241 prephenate dehydrogenase [Ralstonia sp. JGI 0001001-A05 (unscreened) (contamination screened)]	0.47051	375	161	158	85	56	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04518	2609764621 Ga0070142_12866 Prephenate dehydratase [Variovorax sp. OK605]	0.45457	7	2	4	2	1	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K04561	2643862953 Ga0102172_106148 nitric oxide reductase subunit B [Achromobacter sp. Root565]	0.44191	257	67	158	47	32	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04562	2644257273 Ga0102090_112219 flagellar biosynthesis protein FlhG [Pelomonas sp. Root1237]	0.38233	363	166	140	92	57	Y	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04564	"2548497169 ARADN35DRAFT_00320 superoxide dismutase, Fe-Mn family [Acidovorax radicis N35]"	0.44975	633	258	285	145	90	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04565	650735066 Acav_2604 superoxide dismutase copper/zinc-binding protein [Acidovorax avenae avenae ATCC 19860]	0.4363	383	155	171	76	57	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K04567	"2643575274 Ga0102001_1006295 lysyl-tRNA synthetase, class 2 [Variovorax sp. 375MFSha3.1]"	0.45087	436	161	211	87	64	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K04618	2644399029 Ga0102116_112804 galactose oxidase [Variovorax sp. Root434]	0.0901	108	17	85	11	6	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
