Cluster	Random example of a gene member (IMG gene ID locus_tag product [organism])	Phylogenetic Diversity	Total # Genes	# PA Genes	# NPA Genes	# RA genes	# Soil Genes	Is PA? (Hyperg Gene Copy Number)	Is PA? (Hyperg Gene Presence Absence)	Is PA? (PhyloGLM Gene Copy Number)	Is PA? (PhyloGLM Gene Presence Absence)	Is PA? (Scoary)	Is NPA? (Hyperg Gene Copy Number)	Is NPA? (Hyperg Gene Presence Absence)	Is NPA? (PhyloGLM Gene Copy Number)	Is NPA? (PhyloGLM Gene Presence Absence)	Is NPA? (Scoary)	Is RA? (Hyperg Gene Copy Number)	Is RA? (Hyperg Gene Presence Absence)	Is RA? (PhyloGLM Gene Copy Number)	Is RA? (PhyloGLM Gene Presence Absence)	Is RA? (Scoary)	Is soil? (Hyperg Gene Copy Number)	Is soil? (Hyperg Gene Presence Absence)	Is soil? (PhyloGLM Gene Copy Number)	Is soil? (PhyloGLM Gene Presence Absence)	Is soil? (Scoary)
KO:K03060	2644382161 Ga0102113_11605 DNA-directed RNA polymerase subunit omega [Leifsonia sp. Root1293]	0.59022	389	164	138	89	87	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03070	2540494238 CMN_01018 preprotein translocase subunit SecA [Clavibacter michiganensis nebraskensis NCPPB 2581]	0.58876	407	170	145	93	92	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K03072	2644537416 Ga0102141_111229 preprotein translocase subunit SecD [Aeromicrobium sp. Root495]	0.58778	388	162	142	86	84	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03073	2585295891 EW57DRAFT_00038 preprotein translocase subunit SecE [Streptomyces atratus OK008]	0.58845	390	162	139	89	89	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K03074	2645061192 Ga0102370_11012 preprotein translocase subunit SecF [Arthrobacter sp. Leaf141]	0.58778	384	160	141	85	83	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03075	2639853605 Ga0079761_10740 preprotein translocase subunit SecG [Leifsonia sp. CL147]	0.58877	393	164	140	89	89	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K03076	2520530791 G373DRAFT_00811 protein translocase subunit secY/sec61 alpha [Arthrobacter sp. 49Tsu3.1M3]	0.58876	404	166	146	91	92	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K03077	2616350866 Ga0070140_11122 L-ribulose-5-phosphate 4-epimerase [Streptomyces sp. YR375]	0.11461	34	16	13	13	5	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03086	2616349726 Ga0070140_105218 RNA polymerase primary sigma factor [Streptomyces sp. YR375]	0.58876	647	252	236	144	159	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K03087	2643626533 Ga0102010_101531 RNA polymerase primary sigma factor [Arthrobacter sp. CL63Tsu]	0.51821	17	5	1	3	11	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03088	"2635639174 Ga0082242_126657 RNA polymerase sigma-70 factor, ECF subfamily [Actinobacteria bacterium OV320]"	0.58876	6530	2579	2124	1769	1827	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K03090	2645332561 Ga0102341_13608 RNA polymerase sigma-B factor [Nocardioides sp. Leaf285]	0.53813	1178	325	486	258	367	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	Y	Y	N	Y	N
KO:K03093	2635640748 Ga0082242_128671 RNA polymerase sigma-B factor [Actinobacteria bacterium OV320]	0.07128	29	11	9	9	9	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03100	2563144213 C884_00665 signal peptidase I [Kocuria palustris TAGA27]	0.58876	1062	379	409	234	274	N	N	N	Untested	Untested	Y	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K03101	2583210088 BR36DRAFT_0944 signal peptidase II [Nocardioides sp. UNC345MFTsu5.1]	0.58928	510	203	189	105	118	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03106	2644102499 Ga0102220_115111 signal recognition particle subunit SRP54 [Nocardioides sp. Root79]	0.58876	395	164	143	89	88	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K03110	2645464032 Ga0102376_12253 fused signal recognition particle receptor [Microbacterium sp. Leaf151]	0.58876	400	168	144	91	88	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K03111	2563399801 K393DRAFT_07807 single-strand DNA-binding protein [Streptomyces sp. 140Col2.1E]	0.58876	964	399	324	218	241	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K03116	2524899442 H305DRAFT_01505 sec-independent protein translocase protein TatA [Streptomyces sp. 142MFCol3.1]	0.58886	607	238	234	133	135	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03117	2645422938 Ga0102360_11865 sec-independent protein translocase protein TatB [Plantibacter sp. Leaf314]	0.58827	423	177	154	98	92	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03118	2585303700 EW60DRAFT_01109 sec-independent protein translocase protein TatC [Streptomyces mirabilis OV308]	0.58876	438	190	154	100	94	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K03119	2609948749 Ga0066715_104134 taurine dioxygenase [Arthrobacter sp. OK362]	0.47229	313	105	107	78	101	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03147	2642200185 Ga0082241_1372107 phosphomethylpyrimidine synthase [Actinobacteria bacterium OV450]	0.53273	223	74	87	54	62	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03149	2616344691 Ga0070140_1005132 thiazole-phosphate synthase [Streptomyces sp. YR375]	0.55155	243	73	106	50	64	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03151	2515855058 B141DRAFT_04577 thiamine biosynthesis protein ThiI [Actinopolymorpha alba DSM 45243]	0.15517	21	1	14	0	6	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03153	2644435779 Ga0102122_101391 glycine oxidase [Streptomyces sp. Root1310]	0.55267	244	75	109	53	60	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03154	2518161771 C565DRAFT_00324 sulfur carrier protein [Arthrobacter sp. 162MFSha1.1]	0.55114	236	73	103	50	60	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03168	2520533853 G373DRAFT_03887 DNA topoisomerase I [Arthrobacter sp. 49Tsu3.1M3]	0.58876	499	230	165	114	104	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K03177	2616700120 Ga0007938_116189 tRNA pseudouridine synthase B [Streptomyces mirabilis OK461]	0.58876	397	164	145	89	88	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K03179	2521680785 H294DRAFT_05179 4-hydroxybenzoate polyprenyltransferase [Streptomyces sp. 303MFCol5.2]	0.16465	288	81	133	67	74	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03182	2616349562 Ga0070140_104914 3-octaprenyl-4hydroxybenzoate decarboxylase [Streptomyces sp. YR375]	0.14816	149	34	67	30	48	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03183	"2522558683 H286DRAFT2031 demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [Microbacterium sp. 11MF]"	0.58867	434	177	158	100	99	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03186	2585301269 EW57DRAFT_05434 4-hydroxy-3-polyprenylbenzoate decarboxylase [Streptomyces atratus OK008]	0.14942	150	36	65	31	49	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03187	2643624541 Ga0102010_100476 urease accessory protein [Arthrobacter sp. CL63Tsu]	0.09857	56	26	16	13	14	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03188	2609924681 Ga0070136_1008152 urease accessory protein [Streptomyces sp. CF124]	0.52791	249	73	114	55	62	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03189	2643962580 Ga0102193_15212 urease accessory protein [Nocardioides sp. Root682]	0.52981	250	75	116	56	59	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03190	2643962581 Ga0102193_15213 urease accessory protein [Nocardioides sp. Root682]	0.52999	253	74	114	56	65	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03205	2644136727 Ga0102067_10812 type IV secretion system protein VirD4 [Phycicoccus sp. Root101]	0.54111	27	7	9	7	11	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03210	2609950670 Ga0066715_112146 preprotein translocase subunit YajC [Arthrobacter sp. OK362]	0.58878	393	164	141	89	88	N	N	N	N	N	N	N	N	N	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K03212	2644532214 Ga0102140_1011277 23S rRNA (uracil747-C5)-methyltransferase [Nocardioides sp. Root140]	0.59218	106	41	39	25	26	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03216	2523575458 I960DRAFT_00428 tRNA (cytidine/uridine-2'-O-)-methyltransferase [Arthrobacter nicotinovorans 231Sha2.1M6]	0.3416	101	41	41	19	19	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03217	2644172102 Ga0102073_121293 YidC/Oxa1 family membrane protein insertase [Microbacterium sp. Root322]	0.58884	631	278	216	158	137	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K03218	2642198535 Ga0082241_133866 23S rRNA (guanosine2251-2'-O)-methyltransferase [Actinobacteria bacterium OV450]	0.58876	406	167	144	91	95	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K03271	2645051360 Ga0102367_102305 D-sedoheptulose 7-phosphate isomerase [Arthrobacter sp. Leaf137]	0.59043	131	56	33	27	42	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03273	"2554259848 J116DRAFT_04152 D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase [Streptomyces violaceusniger SPC6]"	0.5959	16	9	5	3	2	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K03281	"2608981373 Ga0066385_2673 chloride channel protein, CIC family [Microbacterium sp. RU370.1]"	0.52588	45	22	12	7	11	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03282	2644264129 Ga0102091_109198 large conductance mechanosensitive channel [Streptomyces sp. Root369]	0.58803	444	181	158	105	105	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03284	2588108046 EW54DRAFT_1529 magnesium transporter [Microbacterium sp. CF335]	0.5883	804	339	259	206	206	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03286	"2644172345 Ga0102073_135 OmpA-OmpF porin, OOP family [Microbacterium sp. Root322]"	0.60886	10	5	2	2	3	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K03290	"2580426730 Z951_41195 MFS transporter, SHS family, sialic acid transporter [Streptomyces sp. PRh5]"	0.13199	35	4	20	4	11	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03291	"2644182299 Ga0102075_111445 MFS transporter, SET family, sugar efflux transporter [Leifsonia sp. Root112D2]"	0.56587	25	9	9	6	7	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03292	"2645327952 Ga0102339_111457 glycoside/pentoside/hexuronide:cation symporter, GPH family [Agreia sp. Leaf283]"	0.46932	39	22	14	12	3	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03293	"646657699 SCAB_62831 gamma-aminobutyrate:proton symporter, AAT family (TC 2.A.3.1.5) [Streptomyces scabiei 87.22]"	0.57068	189	81	58	51	50	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03294	"2523575081 I960DRAFT_00050 amino acid/polyamine/organocation transporter, APC superfamily [Arthrobacter nicotinovorans 231Sha2.1M6]"	0.58567	973	403	298	237	272	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03296	"2645439370 Ga0102369_1236 hydrophobic/amphiphilic exporter-1, HAE1 family [Leifsonia sp. Leaf325]"	0.58604	279	137	100	69	42	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03297	2643785046 Ga0102156_111642 small multidrug resistance pump [Microbacterium sp. Root553]	0.56992	283	127	96	62	60	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03298	"2635635263 Ga0082242_10149 drug/metabolite transporter, DME family [Actinobacteria bacterium OV320]"	0.58812	240	96	83	54	61	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03299	"2643624934 Ga0102010_1005134 gluconate:H+ symporter, GntP family [Arthrobacter sp. CL63Tsu]"	0.58645	551	206	216	124	129	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03300	"2644438449 Ga0102122_10690 citrate-Mg2+:H+ or citrate-Ca2+:H+ symporter, CitMHS family [Streptomyces sp. Root1310]"	0.59665	216	115	53	57	48	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03303	2563414651 BS38DRAFT_03356 lactate permease [Arthrobacter sp. UNC362MFTsu5.1]	0.55681	185	41	103	24	41	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03304	2602861714 Ga0036050_1053101 tellurite resistance protein [Streptomyces sp. R1-NS-10]	0.58723	45	24	13	14	8	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03305	"2524904056 H305DRAFT_06128 proton-dependent oligopeptide transporter, POT family [Streptomyces sp. 142MFCol3.1]"	0.58576	319	117	142	81	60	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03306	"2644403436 Ga0102117_105154 inorganic phosphate transporter, PiT family [Streptomyces sp. Root1295]"	0.58786	663	267	239	155	157	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03307	"2524904123 H305DRAFT_06196 solute:Na+ symporter, SSS family [Streptomyces sp. 142MFCol3.1]"	0.55192	643	213	232	169	198	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	Y	N	Y	N
KO:K03308	"2645429348 Ga0102362_15300 neurotransmitter:Na+ symporter, NSS family [Microbacterium sp. Leaf320]"	0.57252	81	12	60	5	9	N	N	N	N	N	Y	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N
KO:K03310	"2644939402 Ga0102302_10565 alanine or glycine:cation symporter, AGCS family [Arthrobacter sp. Leaf234]"	0.57869	162	31	106	13	25	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03312	"2547728851 H488DRAFT_02927 glutamate:Na+ symporter, ESS family [Kocuria sp. UCD-OTCP]"	0.52653	17	0	15	0	2	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K03313	"2641422716 Ga0082240_117710 Na+:H+ antiporter, NhaA family [Actinobacteria bacterium OK074]"	0.59088	452	187	170	99	95	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03315	"2563437294 BR33DRAFT_04304 transporter, NhaC family [Streptomyces sp. UNC401CLCol]"	0.59734	14	2	7	2	5	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03316	"2616694240 Ga0007938_102366 sodium/proton antiporter, CPA1 family [Streptomyces mirabilis OK461]"	0.5919	696	346	197	191	153	Y	Y	Y	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03317	"2563144110 C884_00562 concentrative nucleoside transporter, CNT family [Kocuria palustris TAGA27]"	0.5157	11	2	9	0	0	N	N	N	N	N	N	N	N	N	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K03319	642590115 KRH_07500 DASS family transporter [Kocuria rhizophila DC2201]	0.58026	18	9	9	3	0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K03320	2517830150 C567DRAFT_00030 ammonium transporter [Arthrobacter sp. 161MFSha2.1]	0.5873	585	280	173	164	132	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03321	"2645468121 Ga0102377_104501 sulfate permease, SulP family [Curtobacterium sp. Leaf154]"	0.59231	468	194	174	107	100	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03322	2645284411 Ga0102322_10725 manganese transport protein [Frigoribacterium sp. Leaf263]	0.56651	189	115	47	53	27	Y	Y	N	N	N	N	N	N	N	N	N	Y	N	Y	N	N	N	N	N	N
KO:K03325	"2644456255 Ga0102125_111598 arsenite transporter, ACR3 family [Aeromicrobium sp. Root472D3]"	0.54839	211	44	112	24	55	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	Y	Y	N	N	N
KO:K03327	"2644410097 Ga0102117_12494 multidrug resistance protein, MATE family [Streptomyces sp. Root1295]"	0.13015	27	8	10	5	9	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03328	"2645466264 Ga0102376_1511 polysaccharide transporter, PST family [Microbacterium sp. Leaf151]"	0.58085	107	74	20	16	13	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03332	2645425235 Ga0102360_12473 fructan beta-fructosidase/levanbiose-producing levanase [Plantibacter sp. Leaf314]	0.57497	66	42	11	18	13	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03333	2645429448 Ga0102362_15400 cholesterol oxidase [Microbacterium sp. Leaf320]	0.52468	366	151	104	119	111	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03335	2645158794 Ga0102311_11414 inosose dehydratase [Aeromicrobium sp. Leaf245]	0.57008	400	169	126	101	105	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03336	"2643625520 Ga0102010_1007224 3D-(3,5/4)-trihydroxycyclohexane-1,2-dione acylhydrolase (decyclizing) [Arthrobacter sp. CL63Tsu]"	0.56549	331	136	107	82	88	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03337	2522508220 H283DRAFT2635 5-deoxyglucuronate isomerase (EC 5.3.1.-) [Terracoccus sp. 273MFTsu3.1]	0.56615	299	122	99	72	78	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03338	2524903708 H305DRAFT_05779 5-dehydro-2-deoxygluconokinase (EC 2.7.1.92) [Streptomyces sp. 142MFCol3.1]	0.56724	316	134	96	83	86	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03340	2631511397 Ga0077162_12248 diaminopimelate dehydrogenase [Arthrobacter sp. W1]	0.36561	13	0	10	0	3	N	N	N	N	N	Y	Y	N	N	Y	N	N	N	N	Untested	N	N	N	N	Untested
KO:K03342	2645355355 Ga0102345_11823 para-aminobenzoate synthetase / 4-amino-4-deoxychorismate lyase [Aeromicrobium sp. Leaf291]	0.4598	14	9	5	4	0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K03343	2645477602 Ga0102379_12389 putrescine oxidase [Microbacterium sp. Leaf159]	0.56623	174	98	53	48	23	Y	Y	N	N	N	N	N	N	N	N	N	Y	Y	Y	N	N	N	N	N	N
KO:K03366	"2615975080 Ga0066716_105227 meso-butanediol dehydrogenase / (S,S)-butanediol dehydrogenase / diacetyl reductase [Arthrobacter sp. CF158]"	0.57613	40	15	13	6	12	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03379	2645331364 Ga0102341_1249 cyclohexanone monooxygenase [Nocardioides sp. Leaf285]	0.54782	44	19	9	13	16	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03380	2643887873 Ga0102178_112898 phenol 2-monooxygenase [Microbacterium sp. Root61]	0.54725	175	84	60	45	31	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03381	"2644533801 Ga0102140_110733 catechol 1,2-dioxygenase [Nocardioides sp. Root140]"	0.56986	104	48	22	37	34	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03383	2644100631 Ga0102220_111386 cyanuric acid amidohydrolase [Nocardioides sp. Root79]	0.51035	42	11	6	11	25	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03386	2554256505 J116DRAFT_00793 peroxiredoxin (alkyl hydroperoxide reductase subunit C) [Streptomyces violaceusniger SPC6]	0.16984	134	22	70	19	42	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	Y	N	N	N
KO:K03387	2616901583 Ga0007934_1005334 hypothetical protein [Streptomyces atratus OK807]	0.14262	31	3	20	3	8	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03392	2588107344 EW54DRAFT_0827 aminocarboxymuconate-semialdehyde decarboxylase [Microbacterium sp. CF335]	0.58581	155	68	49	46	38	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03394	2585307510 EW60DRAFT_04924 precorrin-2 C20-methyltransferase /cobalt-factor II C20-methyltransferase [Streptomyces mirabilis OV308]	0.08976	48	15	15	13	18	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03402	"2515851905 B141DRAFT_01421 transcriptional regulator, ArgR family [Actinopolymorpha alba DSM 45243]"	0.54135	283	85	115	57	83	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	Y	Y	Y	N
KO:K03404	2643762591 Ga0102151_11510 magnesium chelatase subunit D [Streptomyces sp. Root55]	0.19939	182	54	71	44	57	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03405	2518164286 C565DRAFT_02847 magnesium chelatase subunit I [Arthrobacter sp. 162MFSha1.1]	0.58749	123	64	20	29	39	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03406	2644033321 Ga0102207_108315 methyl-accepting chemotaxis protein [Nocardioides sp. Root190]	0.19311	45	26	0	21	19	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03407	"2643961256 Ga0102193_13394 two-component system, chemotaxis family, sensor kinase CheA [Nocardioides sp. Root682]"	0.20126	17	10	1	8	6	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03408	2644323374 Ga0102101_112213 purine-binding chemotaxis protein CheW [Nocardioides sp. Root1257]	0.18451	15	10	0	8	5	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03409	2644098378 Ga0102220_101282 chemotaxis protein CheX [Nocardioides sp. Root79]	0.18098	10	8	0	6	2	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03412	"2644231924 Ga0102084_114212 two-component system, chemotaxis family, response regulator CheB [Nocardioides sp. Root122]"	0.22138	24	9	4	7	11	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03413	"2644231926 Ga0102084_114214 two-component system, chemotaxis family, response regulator CheY [Nocardioides sp. Root122]"	0.20508	32	19	0	15	13	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03417	2558676198 M031DRAFT_1909 methylisocitrate lyase [Microbacterium sp. UNC423CL45Tsu]	0.56734	220	107	77	43	36	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03418	"2615975156 Ga0066716_105303 N,N-dimethylformamidase [Arthrobacter sp. CF158]"	0.57912	10	7	0	6	3	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03424	2585300136 EW57DRAFT_04295 TatD DNase family protein [Streptomyces atratus OK008]	0.58876	413	170	149	92	94	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K03426	2635641356 Ga0082242_129495 NAD+ diphosphatase [Actinobacteria bacterium OV320]	0.58905	397	164	141	89	92	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03427	2609928086 Ga0070136_1025122 type I restriction enzyme M protein [Streptomyces sp. CF124]	0.58972	258	77	128	47	53	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03428	2519944315 G010DRAFT_0025 magnesium-protoporphyrin O-methyltransferase [Microbacterium sp. 292MF]	0.49798	16	4	6	3	6	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03429	"2518164347 C565DRAFT_02908 processive 1,2-diacylglycerol beta-glucosyltransferase [Arthrobacter sp. 162MFSha1.1]"	0.24721	18	5	10	2	3	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K03430	2602865255 Ga0036050_111010 2-aminoethylphosphonate-pyruvate transaminase [Streptomyces sp. R1-NS-10]	0.12814	10	4	1	0	5	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested
KO:K03431	2644439373 Ga0102122_112278 phosphoglucosamine mutase [Streptomyces sp. Root1310]	0.58867	394	163	143	89	88	N	N	N	N	N	N	N	N	N	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K03432	2523576258 I960DRAFT_01232 proteasome alpha subunit [Arthrobacter nicotinovorans 231Sha2.1M6]	0.53409	252	81	90	57	81	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	Y	Y	N
KO:K03433	"2521690056 H295DRAFT_01474 proteasome endopeptidase complex, beta component (EC 3.4.25.1). Threonine peptidase. MEROPS family T01B [Streptomyces sp. 351MFTsu5.1]"	0.53409	281	92	101	67	88	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	Y	N
