Cluster	Random example of a gene member (IMG gene ID locus_tag product [organism])	Phylogenetic Diversity	Total # Genes	# PA Genes	# NPA Genes	# RA genes	# Soil Genes	Is PA? (Hyperg Gene Copy Number)	Is PA? (Hyperg Gene Presence Absence)	Is PA? (PhyloGLM Gene Copy Number)	Is PA? (PhyloGLM Gene Presence Absence)	Is PA? (Scoary)	Is NPA? (Hyperg Gene Copy Number)	Is NPA? (Hyperg Gene Presence Absence)	Is NPA? (PhyloGLM Gene Copy Number)	Is NPA? (PhyloGLM Gene Presence Absence)	Is NPA? (Scoary)	Is RA? (Hyperg Gene Copy Number)	Is RA? (Hyperg Gene Presence Absence)	Is RA? (PhyloGLM Gene Copy Number)	Is RA? (PhyloGLM Gene Presence Absence)	Is RA? (Scoary)	Is soil? (Hyperg Gene Copy Number)	Is soil? (Hyperg Gene Presence Absence)	Is soil? (PhyloGLM Gene Copy Number)	Is soil? (PhyloGLM Gene Presence Absence)	Is soil? (Scoary)
KO:K03616	2512324183 MOK_00737 electron transport complex protein RnfB [Pseudomonas chlororaphis chlororaphis GP72 (Draft1)]	0.13094	311	150	127	47	34	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03617	2574414760 DQ20_02205 electron transport complex protein RnfA [Pseudomonas aeruginosa PUPa3]	0.13342	242	90	116	48	36	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03621	2505521077 PmaES4326_0053.00000120 phosphate:acyl-[acyl carrier protein] acyltransferase [Pseudomonas syringae PmaES4326 (Psy34)]	0.12363	347	169	137	61	41	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	N	N	N	Untested	Untested	N
KO:K03624	2563950592 PssB301D_01168 transcription elongation factor GreA [Pseudomonas syringae pv. syringae B301D-R]	0.12382	351	170	138	61	43	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K03625	2643487121 Ga0101986_1011235 N utilization substance protein B [Pseudomonas sp. 113MF]	0.12353	348	169	136	61	43	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K03628	2586047191 EY04_30800 transcription termination factor Rho [Pseudomonas chlororaphis PA23]	0.12348	349	169	137	61	43	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K03629	2505540960 PmeN6801_0001.00000270 DNA replication and repair protein RecF [Pseudomonas syringae PmeN6801 (Psy44)]	0.12284	345	169	133	61	43	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K03630	2523811075 H038DRAFT_0862 DNA repair protein radc [Pseudomonas sp. URMO17WK12:I3]	0.12353	624	213	328	81	83	N	N	N	Untested	N	Y	N	Y	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K03631	2617424021 PsyrB_21825 DNA replication and repair protein RecN [Pseudomonas syringae pv. syringae B301D]	0.12336	350	172	135	61	43	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K03632	2537346214  bacterial condensin subunit MukB [Pseudomonas pseudoalcaligenes CECT 5344]	0.12131	7	0	5	0	2	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K03633	2601680330  bacterial condensin subunit MukF [Pseudomonas fluorescens FW300-N2A2 FW300-N2A2 (Draft-1)]	0.12131	7	0	5	0	2	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K03634	2521841397 F632DRAFT_02014 outer membrane lipoprotein carrier protein [Pseudomonas sp. LAIL14HWK12:I10]	0.12402	348	168	137	60	43	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N
KO:K03635	2586044947 EY04_19170 molybdopterin synthase catalytic subunit [Pseudomonas chlororaphis PA23]	0.12329	388	206	138	82	44	N	N	Y	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K03636	"651175002 PSTAA_1133 molybdopterin synthase subunit MoaD (EC 2.8.1.12) [Pseudomonas stutzeri CMT.A.9, DSM 4166]"	0.12312	402	214	142	82	46	N	N	Y	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K03637	2586042131 EY04_04540 cyclic pyranopterin monophosphate synthase subunit MoaC [Pseudomonas chlororaphis PA23]	0.12351	396	211	140	81	45	N	N	Y	N	N	N	N	N	N	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K03638	2643845572 Ga0102168_12552 molybdenum cofactor biosynthesis protein B [Pseudomonas sp. Root562]	0.12341	564	266	226	110	72	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K03639	2644976122 Ga0102309_139367 cyclic pyranopterin phosphate synthase [Pseudomonas sp. Leaf83]	0.12351	612	267	260	107	85	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K03640	2644903996 Ga0102293_114886 peptidoglycan-associated lipoprotein [Pseudomonas sp. Leaf58]	0.12382	352	169	140	61	43	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K03641	2505400095 Pci0788_9_0034.00001510 TolB protein [Pseudomonas syringae Pci0788_9]	0.12382	349	169	137	61	43	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K03642	2597843877 Ga0036898_00909 rare lipoprotein A [Pseudomonas chlororaphis O6]	0.12382	708	342	278	123	88	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K03643	2512328038 MOK_04595 LPS-assembly lipoprotein [Pseudomonas chlororaphis chlororaphis GP72 (Draft1)]	0.12402	349	170	136	61	43	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K03644	2510291133 PsbVI21DRAFT_00056330 lipoic acid synthetase [Pseudomonas brassicacearum 51MFCVI2.1]	0.12405	383	185	147	71	51	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K03646	640488748 PST_2804 Cell division and transport-associated protein TolA (TC 2.C.1.2.1) [Pseudomonas stutzeri A1501]	0.12403	363	173	144	63	46	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K03647	2609825430 Ga0007974_11534 protein involved in ribonucleotide reduction [Pseudomonas sp. Snoq117.2]	0.00483	6	3	2	2	1	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested
KO:K03648	2543183415 A988_02356 Uracil-DNA glycosylase [Pseudomonas syringae BRIP39023]	0.12405	349	168	138	61	43	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K03649	2511327678 PMI30_04205 G/U mismatch-specific uracil-DNA glycosylase [Pseudomonas sp. GM50]	0.0467	56	29	22	19	5	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03650	2543184745 A988_08989 tRNA modification GTPase trmE [Pseudomonas syringae BRIP39023]	0.12382	350	169	138	61	43	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K03651	2508855518 Pphimg_00005650 Icc protein [Pseudomonas syringae Pph1448A (1448A gold standard)]	0.12405	348	168	137	61	43	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K03652	2522892188 F638DRAFT_0199 DNA-3-methyladenine glycosylase [Pseudomonas sp. LAIL14HWK12:I2]	0.11234	328	165	123	58	40	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03654	"2543186616 A988_18312 ATP-dependent DNA helicase, RecQ-like [Pseudomonas syringae BRIP39023]"	0.12405	627	335	225	111	67	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K03655	2562293196 PflA506_5285 ATP-dependent DNA helicase RecG [Pseudomonas fluorescens A506]	0.12382	417	205	164	68	48	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K03656	2505398939 Pci0788_9_0001.00001990 ATP-dependent DNA helicase Rep [Pseudomonas syringae Pci0788_9]	0.12382	356	169	140	61	47	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K03657	2644880066 Ga0102289_10473 DNA helicase-2 / ATP-dependent DNA helicase PcrA [Pseudomonas sp. Leaf48]	0.12391	499	238	202	76	59	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K03658	2511824180 PSF113_2189 DNA helicase-4 [Pseudomonas fluorescens F113]	0.11929	16	8	8	0	0	N	N	N	N	N	N	N	N	N	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K03664	2555246561 D095DRAFT_02046 SsrA-binding protein [Pseudomonas putida MTCC 5279]	0.12405	350	170	137	61	43	N	N	N	Untested	N	N	N	N	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K03665	2609825163 Ga0007974_11244 GTP-binding protein HflX [Pseudomonas sp. Snoq117.2]	0.12382	350	169	138	61	43	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K03666	2556985919 N519DRAFT_05347 RNA-binding protein Hfq [Pseudomonas umsongensis UNC430CL58Col]	0.12353	349	169	137	61	43	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K03667	2518982123 F476DRAFT_00537 ATP-dependent HslUV protease ATP-binding subunit HslU [Pseudomonas sp. URIL14HWK12:I5]	0.12382	352	170	139	61	43	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K03668	2534174920 PsgB076_18666 heat shock protein HslJ [Pseudomonas syringae pv. glycinea B076]	0.12047	337	164	133	58	40	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03669	2510295665 PsK12I2DRAFT_00042530 membrane glycosyltransferase [Pseudomonas sp. MOIL14HWK12:I2]	0.12062	343	171	130	61	42	N	Y	N	Untested	Y	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	N
KO:K03670	2555245020 D095DRAFT_00502 glucans biosynthesis protein [Pseudomonas putida MTCC 5279]	0.12062	377	201	135	62	41	N	Y	N	Untested	Y	N	N	N	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N
KO:K03671	648876831 PSA3335_0593 thioredoxin [Pseudomonas savastanoi pv. savastanoi NCPPB 3335]	0.12382	514	233	221	96	60	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K03672	2527233384 H043DRAFT_01536 thioredoxin [Pseudomonas sp. URIL14HWK12:I6]	0.11592	235	106	94	56	35	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03673	2508860894 Psyimg_00002670 Thiol:disulfide interchange protein DsbA [Pseudomonas syringae pv. syringae B728a (B728A gold standard)]	0.12382	363	179	140	63	44	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K03675	"2628631422 Ga0077675_12368 Glutaredoxin, GrxB family [Pseudomonas syringae pv. coryli str. NCPPB 4273]"	0.12604	12	7	4	3	1	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K03676	2505551647 PphY5_2_0049.00002150 glutaredoxin 3 [Pseudomonas syringae PphY5_2 (Psy55)]	0.12353	396	182	160	68	54	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K03683	2612251844 Ga0057439_103334 RNAse T [Pseudomonas syringae Alf3]	0.12405	349	169	137	61	43	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K03684	2507353259 Lac107_00062400 ribonuclease D [Pseudomonas syringae pv. lachrymans 107 MAFF301315 (Lac 107)]	0.12382	352	171	138	61	43	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K03685	2562288962 PflA506_1043 RNAse III [Pseudomonas fluorescens A506]	0.12382	352	170	139	61	43	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K03686	2586027827 PD374_23590 molecular chaperone DnaJ [Pseudomonas sp. WCS374]	0.12382	352	171	138	61	43	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K03687	2586041922 EY04_03480 molecular chaperone GrpE [Pseudomonas chlororaphis PA23]	0.12382	349	169	137	61	43	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K03688	2646344972 Ga0100679_115242 ubiquinone biosynthesis protein [Pseudomonas coronafaciens pv. porri LMG 28496]	0.12382	372	179	148	63	45	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K03690	640486295 PST_0339 hypothetical protein [Pseudomonas stutzeri A1501]	0.12405	348	169	137	61	42	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	N	N	N	Untested	Untested	N
KO:K03692	2523658446 H042DRAFT_00540 glucosyl-glycerol phosphate synthase (EC 2.4.1.213) [Pseudomonas sp. URMO17WK12:I4]	0.03197	16	4	8	3	4	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03694	2505587466 PphHB10Y_0023.00000750 ATP-dependent Clp protease ATP-binding subunit ClpA [Pseudomonas syringae PphHB10Y (Psy102)]	0.12409	350	172	135	61	43	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K03695	2527235500 H043DRAFT_03655 ATP-dependent Clp protease ATP-binding subunit ClpB [Pseudomonas sp. URIL14HWK12:I6]	0.12382	352	170	139	61	43	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K03696	"651176302 PSTAA_2431 putative ATPase with chaperone activity, clpB [Pseudomonas stutzeri CMT.A.9, DSM 4166]"	0.01952	95	11	75	2	9	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03701	2507110282 PsyB48_00023090 Excinuclease ABC subunit A [Pseudomonas syringae PsyB48]	0.12382	529	259	204	106	66	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K03702	2563175070 N032DRAFT_04308 Excinuclease ABC subunit B [Pseudomonas syringae pv. pisi H5E3]	0.12405	366	170	149	62	47	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K03703	2540610343 H045_06440 Excinuclease ABC subunit C [Pseudomonas poae RE*1-1-14]	0.12382	351	170	138	61	43	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K03704	2521881478 F589DRAFT_02730 cold-shock DNA-binding protein family [Pseudomonas sp. LAIL14HWK12:I3]	0.12382	2022	990	772	380	260	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K03707	2523541621 D903DRAFT_03517 thiaminase (transcriptional activator TenA) [Pseudomonas sp. LAIL14HWK12:I9]	0.01555	97	45	28	30	24	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03710	2587686531 EX27DRAFT_04998 GntR family transcriptional regulator [Pseudomonas putida PD1]	0.11542	581	301	215	136	65	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03711	"2612254700 Ga0057439_111799 Fur family transcriptional regulator, ferric uptake regulator [Pseudomonas syringae Alf3]"	0.12353	347	168	136	61	43	N	N	N	N	N	N	N	N	N	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K03717	"2580305029 BW43_02484 transcriptional regulator, LysR family [Pseudomonas sp. RIT357]"	0.07941	251	161	62	60	28	Y	Y	Y	Y	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N
KO:K03719	"2521869938 F571DRAFT_01524 transcriptional regulator, AsnC family [Pseudomonas sp. 35MFCvi1.1]"	0.12382	1508	716	604	300	188	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K03721	"2508764775 Pae_00005640 transcriptional regulator of aroF, aroG, tyrA and aromatic amino acid transport [Pseudomonas syringae pv. aesculi 0893_23 (Aesculi)]"	0.12048	353	166	142	58	45	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03722	2521790110 H160DRAFT_03157 ATP-dependent DNA helicase DinG [Pseudomonas sp. LAMO17WK12:I9]	0.12353	351	170	138	61	43	N	N	N	Untested	N	N	N	N	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K03723	2508795983 Pmp_00041790 transcription-repair coupling factor [Pseudomonas syringae pv. morsprunorum M302280PT (Morsprunorum)]	0.12373	355	172	138	61	45	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	N
KO:K03724	2597878118 Ga0036901_05368 ATP-dependent helicase Lhr and Lhr-like helicase [Pseudomonas fluorescens Q8r1-96]	0.12178	512	251	201	93	60	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03726	2505535478 PmaYM7930_0007.00000490 Superfamily II helicase [Pseudomonas syringae PmaYM7930 (Psy40)]	0.20219	8	5	3	0	0	N	N	N	N	N	N	N	N	N	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K03732	2543185686 A988_13694 ATP-dependent RNA helicase RhlB [Pseudomonas syringae BRIP39023]	0.12405	348	168	137	61	43	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K03733	2505488091 PgyUnB647_0107.00000500 tyrosine recombinase XerC subunit [Pseudomonas syringae PgyUnB647 (Psy14)]	0.12353	370	175	147	63	48	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K03734	2511289137 PMI24_01837 thiamine biosynthesis lipoprotein [Pseudomonas sp. GM25]	0.12684	341	162	133	62	46	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03735	2586033549 PS417_24820 Ethanolamine ammonia-lyase heavy chain [Pseudomonas simiae WCS417]	0.12212	365	176	145	63	44	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	N
KO:K03736	2643957657 Ga0102192_125210 ethanolamine ammonia-lyase small subunit [Pseudomonas sp. Root68]	0.12257	361	171	146	61	44	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	N
KO:K03741	640486196 PST_0240 arsenate reductase [Pseudomonas stutzeri A1501]	0.14655	188	49	109	26	30	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03743	2511326633 PMI30_03158 nicotinamide-nucleotide amidase [Pseudomonas sp. GM50]	0.12405	350	170	137	61	43	N	N	N	Untested	N	N	N	N	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K03744	2586030026 PS417_06845 LemA protein [Pseudomonas simiae WCS417]	0.15109	383	124	208	55	51	N	N	N	N	N	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03745	2566251650 CD58_23555 SlyX protein [Pseudomonas brassicacearum DF41]	0.12405	348	168	137	61	43	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K03749	2609822373 Ga0007974_102310 DedD protein [Pseudomonas sp. Snoq117.2]	0.12394	364	169	149	62	46	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K03750	2523572249 D882DRAFT_03386 molybdopterin molybdotransferase [Pseudomonas sp. URMO17WK12:I12]	0.12341	515	244	210	95	61	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K03752	2563180134 N033DRAFT_03944 molybdenum cofactor guanylyltransferase [Pseudomonas syringae pv. syringae 1212]	0.12288	358	177	137	62	44	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K03756	2644883907 Ga0102289_13237 putrescine:ornithine antiporter [Pseudomonas sp. Leaf48]	0.10657	76	30	31	17	15	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03758	"2554816537 PGPR2DRAFT_04206 arginine:ornithine antiporter, APA family [Pseudomonas aeruginosa PGPR2]"	0.126	538	220	245	112	73	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03760	2597853476 Ga0036900_04159 lipid A ethanolaminephosphotransferase [Pseudomonas fluorescens Q2-87]	0.10937	365	165	156	60	44	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03761	"2527243355 H032DRAFT_05721 MFS transporter, MHS family, alpha-ketoglutarate permease [Pseudomonas sp. URIL14HWK12:I7]"	0.10768	547	297	187	130	63	Y	Y	Y	Y	N	N	N	N	N	N	N	Y	N	Untested	N	N	N	N	Untested	N
KO:K03762	"2505603522 PavISPaVe013_0025.00002610 MFS transporter, MHS family, proline/betaine transporter [Pseudomonas syringae PavISPaVe013 (Psy117)]"	0.10278	492	291	142	91	59	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03767	2643483266 Ga0101986_1002541 peptidyl-prolyl cis-trans isomerase A (cyclophilin A) [Pseudomonas sp. 113MF]	0.12405	351	169	137	61	45	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K03768	2646346581 Ga0100679_125513 peptidyl-prolyl cis-trans isomerase B (cyclophilin B) [Pseudomonas coronafaciens pv. porri LMG 28496]	0.12414	348	168	137	61	43	N	N	N	Untested	N	N	N	N	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N
KO:K03769	2550629321 OQMDRAFT_03359 peptidyl-prolyl cis-trans isomerase C [Pseudomonas sp. R81]	0.12359	912	414	379	161	119	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K03770	2511358118 PMI35_04701 peptidyl-prolyl cis-trans isomerase D [Pseudomonas sp. GM78]	0.12371	351	170	137	61	44	N	N	N	Untested	N	N	N	N	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K03771	2521882842 F589DRAFT_04096 periplasmic chaperone for outer membrane proteins SurA [Pseudomonas sp. LAIL14HWK12:I3]	0.12382	353	170	138	61	45	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K03773	2510313051 PsoK12DRAFT_00040610 FKBP-type peptidyl-prolyl cis-trans isomerase FklB [Pseudomonas oleovorans MOIL14HWK12]	0.12382	1007	499	386	178	122	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K03774	2525308738 PssSM_0704 FKBP-type peptidyl-prolyl cis-trans isomerase SlpA [Pseudomonas syringae pv. syringae SM]	0.12382	349	169	137	61	43	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K03775	2521371053 F637DRAFT_04465 FKBP-type peptidyl prolyl cis-trans isomerase /Apo-metallochaperone SlyD [Pseudomonas sp. LAMO17WK12:I8]	0.12382	350	169	138	61	43	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K03776	2550654227 Q79DRAFT_04418 methyl-accepting chemotaxis sensory transducer with Pas/Pac sensor [Pseudomonas fuscovaginae UPB0736]	0.12382	740	347	284	123	109	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K03777	2644975286 Ga0102309_136127 D-lactate dehydrogenase [Pseudomonas sp. Leaf83]	0.10727	22	8	9	5	5	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03778	2586885751 K659DRAFT_03717 D-lactate dehydrogenase [Pseudomonas corrugata CFBP 5454]	0.12536	283	110	134	56	39	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03779	2525059432 D907DRAFT_04446 L(+)-tartrate dehydratase alpha subunit [Pseudomonas sp. LAIL14HWK12:I6]	0.02014	26	14	5	12	7	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03780	2521883483 F589DRAFT_04740 L(+)-tartrate dehydratase beta subunit [Pseudomonas sp. LAIL14HWK12:I3]	0.01959	30	15	6	13	9	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K03781	2644899258 Ga0102293_10149 catalase [Pseudomonas sp. Leaf58]	0.12232	1138	572	438	221	128	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K03782	2583791351 P637DRAFT_01841 catalase-peroxidase [Pseudomonas chlororaphis YL-1]	0.10619	231	136	69	53	26	Y	Y	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N
KO:K03786	2510312418 PsoK12DRAFT_00034260 3-dehydroquinate dehydratase [Pseudomonas oleovorans MOIL14HWK12]	0.12382	674	311	271	143	92	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K03787	2639087808 Ga0073240_1278 5'-nucleotidase [Pseudomonas sp. 48MFCvi1.1]	0.12382	396	195	152	69	49	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
