	WP_id	cds	OG	KO id	KO description
Root935|2088	WP_057117015.1	cds2036	OG0000022	K13653	AraC family transcriptional regulator
Root935|2089	WP_057117016.1	cds2043	OG0004599	K01187	malZ; alpha-glucosidase [EC:3.2.1.20]
Root935|2090	WP_057117018.1	cds2129			
Root935|2091	WP_057117019.1	cds2133			
Root935|2092	WP_057117020.1	cds2170	OG0000343		
Root935|2093	WP_057117021.1	cds2171			
Root935|2094	WP_057117022.1	cds2173	OG0004086		
Root935|2095	WP_057117023.1	cds2174	OG0005319		
Root935|2096	WP_057117024.1	cds2175			
Root935|2097	WP_057117025.1	cds2176	OG0000007	K02667	pilR; two-component system, NtrC family, response regulator PilR
Root935|2098	WP_057117026.1	cds2179	OG0001182	K01546	kdpA; K+-transporting ATPase ATPase A chain [EC:3.6.3.12]
Root935|2099	WP_057117027.1	cds2180	OG0001183	K01547	kdpB; K+-transporting ATPase ATPase B chain [EC:3.6.3.12]
Root935|2100	WP_057117028.1	cds2181	OG0001184	K01548	kdpC; K+-transporting ATPase ATPase C chain [EC:3.6.3.12]
Root935|2101	WP_057117029.1	cds2182	OG0005501		
Root935|2102	WP_057117030.1	cds2183	OG0000883	K07646	kdpD; two-component system, OmpR family, sensor histidine kinase KdpD [EC:2.7.13.3]
Root935|2103	WP_057117031.1	cds2184	OG0001800	K07652	vicK; two-component system, OmpR family, sensor histidine kinase VicK [EC:2.7.13.3]
Root935|2104	WP_057117032.1	cds2185			
Root935|2105	WP_057117033.1	cds2187	OG0000478	K02346	dinB; DNA polymerase IV [EC:2.7.7.7]
Root935|2106	WP_057117034.1	cds2188	OG0004692	K02337	dnaE; DNA polymerase III subunit alpha [EC:2.7.7.7]
Root935|2107	WP_057117035.1	cds2189	OG0000172	K02342	dnaQ; DNA polymerase III subunit epsilon [EC:2.7.7.7]
Root935|2108	WP_057117036.1	cds2190	OG0000453	K01142	E3.1.11.2; exodeoxyribonuclease III [EC:3.1.11.2]
Root935|2109	WP_057117037.1	cds2192	OG0001878		
Root935|2110	WP_057117038.1	cds2193	OG0006945		
Root935|2111	WP_057117039.1	cds2195	OG0003129		
Root935|2112	WP_057117040.1	cds2196			
Root935|2113	WP_057117041.1	cds2197			
Root935|2114	WP_057117042.1	cds2198	OG0000369	K02169	bioC; malonyl-CoA O-methyltransferase [EC:2.1.1.197]
Root935|2115	WP_057117043.1	cds2199	OG0000002	K21023	mucR; diguanylate cyclase [EC:2.7.7.65]
Root935|2116	WP_057117044.1	cds2200	OG0000622		
Root935|2117	WP_057117045.1	cds2201	OG0000078	K13694	mepS; murein DD-endopeptidase / murein LD-carboxypeptidase [EC:3.4.-.- 3.4.17.13]
Root935|2118	WP_057117046.1	cds2202	OG0000305	K01681	ACO; aconitate hydratase [EC:4.2.1.3]
Root935|2119	WP_057117047.1	cds2203	OG0001769	K01682	acnB; aconitate hydratase 2 / 2-methylisocitrate dehydratase [EC:4.2.1.3 4.2.1.99]
Root935|2120	WP_057117048.1	cds2204	OG0000151	K03924	moxR; MoxR-like ATPase [EC:3.6.3.-]
Root935|2121	WP_057117049.1	cds2206	OG0002869	K01176	AMY; alpha-amylase [EC:3.2.1.1]
Root935|2122	WP_057117050.1	cds2207	OG0001052	K02837	prfC; peptide chain release factor 3
Root935|2123	WP_057117051.1	cds2209	OG0000963	K03046	rpoC; DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]
Root935|2124	WP_057117052.1	cds2210	OG0000964	K03043	rpoB; DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]
Root935|2125	WP_057117053.1	cds2211			
Root935|2126	WP_057117054.1	cds2213	OG0001107	K02864	RP-L10; large subunit ribosomal protein L10
Root935|2127	WP_057117055.1	cds2214	OG0000965	K02863	RP-L1; large subunit ribosomal protein L1
Root935|2128	WP_057117056.1	cds2215	OG0001108	K02867	RP-L11; large subunit ribosomal protein L11
Root935|2129	WP_057117057.1	cds2216	OG0000966	K02601	nusG; transcriptional antiterminator NusG
Root935|2130	WP_057117058.1	cds2218	OG0000679	K02358	tuf; elongation factor Tu
Root935|2131	WP_057117059.1	cds2219	OG0000737	K05808	yhbH; putative sigma-54 modulation protein
Root935|2132	WP_057117060.1	cds2220	OG0000148	K03733	xerC; integrase/recombinase XerC
Root935|2133	WP_057117061.1	cds2223	OG0000882	K02237	comEA; competence protein ComEA
Root935|2134	WP_057117062.1	cds2224	OG0000128	K03294	TC.APA; basic amino acid/polyamine antiporter, APA family
Root935|2135	WP_057117063.1	cds2226	OG0007000		
Root935|2136	WP_057117064.1	cds2227	OG0000172	K02342	dnaQ; DNA polymerase III subunit epsilon [EC:2.7.7.7]
Root935|2137	WP_057117065.1	cds2228	OG0000134	K01697	CBS; cystathionine beta-synthase [EC:4.2.1.22]
Root935|2138	WP_057117066.1	cds2229	OG0005646		
Root935|2139	WP_057117067.1	cds2230	OG0000874	K03470	rnhB; ribonuclease HII [EC:3.1.26.4]
Root935|2140	WP_057117068.1	cds2231	OG0000263	K00355	NQO1; NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]
Root935|2141	WP_057117069.1	cds2232	OG0007539		
Root935|2142	WP_057117070.1	cds2233	OG0001215	K03801	lipB; lipoyl(octanoyl) transferase [EC:2.3.1.181]
Root935|2143	WP_057117071.1	cds2235	OG0000864	K04567	KARS; lysyl-tRNA synthetase, class II [EC:6.1.1.6]
Root935|2144	WP_057117072.1	cds2236			
Root935|2145	WP_057117073.1	cds2237	OG0001950	K03778	ldhA; D-lactate dehydrogenase [EC:1.1.1.28]
Root935|2146	WP_057117074.1	cds2238			
Root935|2147	WP_057117075.1	cds2239			
Root935|2148	WP_057117076.1	cds2240	OG0003722		
Root935|2149	WP_057117077.1	cds2241	OG0003722		
Root935|2150	WP_057117078.1	cds2242	OG0003722		
Root935|2151	WP_057117079.1	cds2243	OG0003726		
Root935|2152	WP_057117080.1	cds2244	OG0000677	K01845	hemL; glutamate-1-semialdehyde 2,1-aminomutase [EC:5.4.3.8]
Root935|2153	WP_057117081.1	cds2245	OG0001254	K02395	flgJ; flagellar protein FlgJ
Root935|2154	WP_057117082.1	cds2246	OG0000706	K01505	E3.5.99.7; 1-aminocyclopropane-1-carboxylate deaminase [EC:3.5.99.7]
Root935|2155	WP_057117083.1	cds2247	OG0005509		
Root935|2156	WP_057117084.1	cds2248	OG0000132	K00090	ghrB; glyoxylate/hydroxypyruvate/2-ketogluconate reductase [EC:1.1.1.79 1.1.1.81 1.1.1.215]
Root935|2157	WP_057117085.1	cds2249	OG0001071	K01712	hutU; urocanate hydratase [EC:4.2.1.49]
Root935|2158	WP_057117086.1	cds2250	OG0002240		
Root935|2159	WP_057117087.1	cds2252	OG0004173	K01201	GBA; glucosylceramidase [EC:3.2.1.45]
Root935|2160	WP_057117088.1	cds2253	OG0003198	K06886	glbN; hemoglobin
Root935|2161	WP_057117089.1	cds2254	OG0007526		
Root935|2162	WP_057117090.1	cds2255	OG0002116	K00500	phhA; phenylalanine-4-hydroxylase [EC:1.14.16.1]
Root935|2163	WP_057117091.1	cds2256	OG0005500		
Root935|2164	WP_057117092.1	cds2257	OG0003725		
Root935|2165	WP_057117093.1	cds2258	OG0003730		
Root935|2166	WP_057117094.1	cds2259	OG0005251		
Root935|2167	WP_057117095.1	cds2260			
Root935|2168	WP_057117096.1	cds2261			
Root935|2169	WP_057117097.1	cds2262	OG0000021	K06147	ABCB-BAC; ATP-binding cassette, subfamily B, bacterial
Root935|2170	WP_057117098.1	cds2263			
Root935|2171	WP_057117099.1	cds2264	OG0000985	K01872	AARS; alanyl-tRNA synthetase [EC:6.1.1.7]
Root935|2172	WP_057117100.1	cds2265	OG0000130	K06194	nlpD; lipoprotein NlpD
Root935|2173	WP_057117101.1	cds2266	OG0001364		
Root935|2174	WP_057117102.1	cds2267	OG0001421	K03744	lemA; LemA protein
Root935|2175	WP_057117103.1	cds2268	OG0001807	K08988	putative membrane protein
Root935|2176	WP_057117104.1	cds2270	OG0000218	K13643	iscR; Rrf2 family transcriptional regulator, iron-sulfur cluster assembly transcription factor
Root935|2177	WP_057117105.1	cds2271	OG0000528	K02014	TC.FEV.OM; iron complex outermembrane recepter protein
Root935|2178	WP_057117106.1	cds2272	OG0004126		
Root935|2179	WP_057117107.1	cds2273	OG0001918		
Root935|2180	WP_057117108.1	cds2274	OG0000977	K03977	engA; GTPase
Root935|2181	WP_057117109.1	cds2275	OG0000911	K03595	era; GTPase
Root935|2182	WP_057117110.1	cds2276	OG0000063	K01467	ampC; beta-lactamase class C [EC:3.5.2.6]
Root935|2183	WP_057117111.1	cds2277			
Root935|2184	WP_057117112.1	cds2278			
Root935|2185	WP_057117113.1	cds2279	OG0000016	K07729	putative transcriptional regulator
Root935|2186	WP_057117114.1	cds2280			
Root935|2187	WP_057117115.1	cds2282	OG0001367	K21929	udg; uracil-DNA glycosylase [EC:3.2.2.27]
Root935|2188	WP_057117116.1	cds2283	OG0007083		
Root935|2189	WP_057117117.1	cds2284	OG0000016	K07729	putative transcriptional regulator
Root935|2190	WP_057117118.1	cds2286			
Root935|2191	WP_057117119.1	cds2287			
Root935|2192	WP_057117120.1	cds2288	OG0003705		
Root935|2193	WP_057117121.1	cds2289	OG0005428		
Root935|2194	WP_057117122.1	cds2290	OG0007585		
Root935|2195	WP_057117123.1	cds2291			
Root935|2196	WP_057117124.1	cds2292			
Root935|2197	WP_057117125.1	cds2293			
Root935|2198	WP_057117126.1	cds2294			
Root935|2199	WP_057117127.1	cds2296	OG0005534		
Root935|2200	WP_057117128.1	cds2297	OG0004687		
Root935|2201	WP_057117129.1	cds2299			
Root935|2202	WP_057117130.1	cds2300	OG0007605		
Root935|2203	WP_057117131.1	cds2301	OG0003838		
Root935|2204	WP_057117132.1	cds2302	OG0000307	K07029	dagK; diacylglycerol kinase (ATP) [EC:2.7.1.107]
Root935|2205	WP_057117133.1	cds2303	OG0004486		
Root935|2206	WP_057117134.1	cds2304	OG0000191	K06158	ABCF3; ATP-binding cassette, subfamily F, member 3
Root935|2207	WP_057117135.1	cds2305	OG0000991	K05794	terC; tellurite resistance protein TerC
Root935|2208	WP_057117136.1	cds2306	OG0000107	K12132	prkC; eukaryotic-like serine/threonine-protein kinase [EC:2.7.11.1]
Root935|2209	WP_057117137.1	cds2307			
Root935|2210	WP_057117138.1	cds2308	OG0004207		
Root935|2211	WP_057117139.1	cds2309			
Root935|2212	WP_057117140.1	cds2310			
Root935|2213	WP_057117141.1	cds2311	OG0004207		
Root935|2214	WP_057117142.1	cds2312	OG0004207		
Root935|2215	WP_057117143.1	cds2313	OG0004637		
Root935|2216	WP_057117144.1	cds2314	OG0000440	K05791	terZ; tellurium resistance protein TerZ
Root935|2217	WP_057117145.1	cds2315	OG0000440	K05791	terZ; tellurium resistance protein TerZ
Root935|2218	WP_057117146.1	cds2316	OG0007601		
Root935|2219	WP_057117147.1	cds2317	OG0003605		
Root935|2220	WP_057117148.1	cds2318	OG0000440	K05791	terZ; tellurium resistance protein TerZ
Root935|2221	WP_057117149.1	cds2319	OG0000440	K05791	terZ; tellurium resistance protein TerZ
Root935|2222	WP_057117150.1	cds2320	OG0007602		
Root935|2223	WP_057117151.1	cds2321	OG0007603	K07025	putative hydrolase of the HAD superfamily
Root935|2224	WP_057117152.1	cds2322	OG0000440	K05791	terZ; tellurium resistance protein TerZ
Root935|2225	WP_057117153.1	cds2323	OG0004172		
Root935|2226	WP_057117154.1	cds2324	OG0000136	K00285	dadA; D-amino-acid dehydrogenase [EC:1.4.5.1]
Root935|2227	WP_057117155.1	cds2325	OG0004678		
Root935|2228	WP_057117156.1	cds2326	OG0004678		
Root935|2229	WP_057117157.1	cds2327	OG0005489		
Root935|2230	WP_057117158.1	cds2328	OG0005488		
Root935|2231	WP_057117159.1	cds2329	OG0000745		
Root935|2232	WP_057117160.1	cds2330	OG0005581		
Root935|2233	WP_057117161.1	cds2331	OG0001040	K03168	topA; DNA topoisomerase I [EC:5.99.1.2]
Root935|2234	WP_057117162.1	cds2332	OG0000563	K06168	miaB; tRNA-2-methylthio-N6-dimethylallyladenosine synthase [EC:2.8.4.3]
Root935|2235	WP_057117163.1	cds2333	OG0000007	K02667	pilR; two-component system, NtrC family, response regulator PilR
Root935|2236	WP_057117164.1	cds2335	OG0005467		
Root935|2237	WP_057117165.1	cds2336	OG0001472	K03075	secG; preprotein translocase subunit SecG
Root935|2238	WP_057117166.1	cds2338	OG0002861		
Root935|2239	WP_057117167.1	cds2339	OG0000764	K04077	groEL; chaperonin GroEL
Root935|2240	WP_057117168.1	cds2340	OG0001893	K19670	phnA; phosphonoacetate hydrolase [EC:3.11.1.2]
Root935|2241	WP_057117169.1	cds2341	OG0000150		
Root935|2242	WP_057117170.1	cds2342	OG0000094	K18954	pobR; AraC family transcriptional regulator, transcriptional activator of pobA
Root935|2243	WP_057117171.1	cds2343	OG0000619	K03321	TC.SULP; sulfate permease, SulP family
Root935|2244	WP_057117172.1	cds2345			
Root935|2245	WP_057117173.1	cds2347	OG0000105	K08083	algR; two-component system, LytTR family, response regulator AlgR
Root935|2246	WP_057117174.1	cds2349			
Root935|2247	WP_057117175.1	cds2350			
Root935|2248	WP_057117176.1	cds2351			
Root935|2249	WP_057117177.1	cds2352			
Root935|2250	WP_057117178.1	cds2353	OG0005708		
Root935|2251	WP_057117179.1	cds2354	OG0001593		
Root935|2252	WP_057117180.1	cds2355			
Root935|2253	WP_057117181.1	cds2356			
Root935|2254	WP_057117182.1	cds2357	OG0002102	K09117	uncharacterized protein
Root935|2255	WP_057117183.1	cds2358	OG0000741	K03531	ftsZ; cell division protein FtsZ
Root935|2256	WP_057117184.1	cds2359	OG0001194	K03590	ftsA; cell division protein FtsA
Root935|2257	WP_057117185.1	cds2360	OG0005506	K03589	ftsQ; cell division protein FtsQ
Root935|2258	WP_057117186.1	cds2361	OG0000908	K01924	murC; UDP-N-acetylmuramate--alanine ligase [EC:6.3.2.8]
Root935|2259	WP_057117187.1	cds2362	OG0000907	K02563	murG; UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase [EC:2.4.1.227]
Root935|2260	WP_057117188.1	cds2363	OG0000178	K03588	ftsW; cell division protein FtsW
Root935|2261	WP_057117189.1	cds2364	OG0000906	K01925	murD; UDP-N-acetylmuramoylalanine--D-glutamate ligase [EC:6.3.2.9]
Root935|2262	WP_057117190.1	cds2365			
Root935|2263	WP_057117191.1	cds2366	OG0000740	K01000	mraY; phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13]
Root935|2264	WP_057117192.1	cds2367	OG0000662	K01928	murE; UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [EC:6.3.2.13]
Root935|2265	WP_057117193.1	cds2368	OG0000604	K03587	ftsI; cell division protein FtsI (penicillin-binding protein 3) [EC:3.4.16.4]
Root935|2266	WP_057117194.1	cds2369	OG0005505		
Root935|2267	WP_057117195.1	cds2371	OG0001429	K03925	mraZ; MraZ protein
Root935|2268	WP_057117196.1	cds2372	OG0000012	K01055	pcaD; 3-oxoadipate enol-lactonase [EC:3.1.1.24]
Root935|2269	WP_057117197.1	cds2373	OG0001172	K03978	engB; GTP-binding protein
Root935|2270	WP_057117198.1	cds2374			
Root935|2271	WP_057117199.1	cds2375	OG0005555		
Root935|2272	WP_057117200.1	cds2376	OG0005490		
Root935|2273	WP_057117201.1	cds2377	OG0000510	K01916	nadE; NAD+ synthase [EC:6.3.1.5]
Root935|2274	WP_057117202.1	cds2379	OG0000823	K02316	dnaG; DNA primase [EC:2.7.7.101]
Root935|2275	WP_057117203.1	cds2380	OG0005755		
Root935|2276	WP_057117204.1	cds2381	OG0003716		
Root935|2277	WP_057117205.1	cds2382	OG0000019	K03088	rpoE; RNA polymerase sigma-70 factor, ECF subfamily
Root935|2278	WP_057117206.1	cds2383			
Root935|2279	WP_057117207.1	cds2384			
Root935|2280	WP_057117208.1	cds2385	OG0000686	K02523	ispB; octaprenyl-diphosphate synthase [EC:2.5.1.90]
Root935|2281	WP_057117209.1	cds2386			
Root935|2282	WP_057117210.1	cds2387	OG0001115	K06941	rlmN; 23S rRNA (adenine2503-C2)-methyltransferase [EC:2.1.1.192]
Root935|2283	WP_057117211.1	cds2388			
Root935|2284	WP_057117212.1	cds2389	OG0001342		
Root935|2285	WP_057117213.1	cds2390	OG0007547		
Root935|2286	WP_057117214.1	cds2391	OG0000056	K19302	bcrC; undecaprenyl-diphosphatase [EC:3.6.1.27]
Root935|2287	WP_057117215.1	cds2393	OG0005478		
Root935|2288	WP_057117218.1	cds2394	OG0005477		
Root935|2289	WP_057117221.1	cds2395	OG0002573		
Root935|2290	WP_057117224.1	cds2397	OG0002573		
Root935|2291	WP_057117227.1	cds2398	OG0007557	K05995	pepE; dipeptidase E [EC:3.4.13.21]
Root935|2292	WP_057117230.1	cds2400	OG0001951	K21470	ycbB; L,D-transpeptidase YcbB
Root935|2293	WP_057117231.1	cds2401	OG0002917		
Root935|2294	WP_057117233.1	cds2402	OG0001833	K15633	gpmI; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]
Root935|2295	WP_057117237.1	cds2403	OG0002081		
Root935|2296	WP_057117239.1	cds2404	OG0000294	K01265	map; methionyl aminopeptidase [EC:3.4.11.18]
Root935|2297	WP_057117242.1	cds2405	OG0003204		
Root935|2298	WP_057117245.1	cds2408	OG0005539		
Root935|2299	WP_057117247.1	cds2410	OG0000669	K13821	putA; RHH-type transcriptional regulator, proline utilization regulon repressor / proline dehydrogenase / delta 1-pyrroline-5-carboxylate dehydrogenase [EC:1.5.5.2 1.2.1.88]
Root935|2300	WP_057117250.1	cds2411			
Root935|2301	WP_057117253.1	cds2412	OG0000856	K03501	gidB; 16S rRNA (guanine527-N7)-methyltransferase [EC:2.1.1.170]
Root935|2302	WP_057117256.1	cds2413	OG0002840	K00508	E1.14.19.3; linoleoyl-CoA desaturase [EC:1.14.19.3]
Root935|2303	WP_057117259.1	cds2414	OG0000116	K00812	aspB; aspartate aminotransferase [EC:2.6.1.1]
Root935|2304	WP_057117261.1	cds2415	OG0000063	K01467	ampC; beta-lactamase class C [EC:3.5.2.6]
Root935|2305	WP_057117264.1	cds2416	OG0001708		
Root935|2306	WP_057117267.1	cds2418			
Root935|2307	WP_057117270.1	cds2419	OG0001514	K08303	putative protease [EC:3.4.-.-]
Root935|2308	WP_057117276.1	cds2421	OG0006984		
Root935|2309	WP_057117279.1	cds2422	OG0000567		
Root935|2310	WP_057117283.1	cds2423	OG0001262	K01637	E4.1.3.1; isocitrate lyase [EC:4.1.3.1]
Root935|2311	WP_057117287.1	cds2424	OG0003144	K01638	aceB; malate synthase [EC:2.3.3.9]
Root935|2312	WP_057117290.1	cds2426			
Root935|2313	WP_057117293.1	cds2427	OG0000536	K06911	uncharacterized protein
Root935|2314	WP_057117295.1	cds2428	OG0000311		
Root935|2315	WP_057117298.1	cds2429	OG0000094	K18954	pobR; AraC family transcriptional regulator, transcriptional activator of pobA
Root935|2316	WP_057117300.1	cds2430	OG0004172		
Root935|2317	WP_057117303.1	cds2431	OG0000424	K00645	fabD; [acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]
Root935|2318	WP_057117306.1	cds2432			
Root935|2319	WP_057117310.1	cds2433			
Root935|2320	WP_057117313.1	cds2434	OG0000144	K01784	galE; UDP-glucose 4-epimerase [EC:5.1.3.2]
Root935|2321	WP_057117316.1	cds2435	OG0002372		
Root935|2322	WP_057117320.1	cds2436	OG0000211	K02805	wecE; dTDP-4-amino-4,6-dideoxygalactose transaminase [EC:2.6.1.59]
Root935|2323	WP_057117324.1	cds2437	OG0001439	K02527	kdtA; 3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]
Root935|2324	WP_057117327.1	cds2438			
Root935|2325	WP_057117330.1	cds2439			
Root935|2326	WP_057117333.1	cds2440	OG0001195	K03555	mutS; DNA mismatch repair protein MutS
Root935|2327	WP_057117336.1	cds2442	OG0000302	K03218	rlmB; 23S rRNA (guanosine2251-2'-O)-methyltransferase [EC:2.1.1.185]
Root935|2328	WP_057117338.1	cds2443	OG0000329		
Root935|2329	WP_057117340.1	cds2444	OG0000394	K00950	folK; 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [EC:2.7.6.3]
Root935|2330	WP_057117342.1	cds2445	OG0001232	K04773	sppA; protease IV [EC:3.4.21.-]
Root935|2331	WP_057117344.1	cds2446	OG0001141	K06889	uncharacterized protein
Root935|2332	WP_057117345.1	cds2447			
Root935|2333	WP_057117349.1	cds2449	OG0002465		
Root935|2334	WP_057117351.1	cds2450	OG0002845		
Root935|2335	WP_057117353.1	cds2451	OG0005461		
Root935|2336	WP_057117356.1	cds2452	OG0001576	K01079	serB; phosphoserine phosphatase [EC:3.1.3.3]
Root935|2337	WP_057117357.1	cds2453	OG0001234	K04750	phnB; PhnB protein
Root935|2338	WP_057117359.1	cds2455	OG0001898	K07032	uncharacterized protein
Root935|2339	WP_057117360.1	cds2456	OG0000522		
Root935|2340	WP_057117361.1	cds2457	OG0000522		
Root935|2341	WP_057117363.1	cds2458	OG0001898	K07032	uncharacterized protein
Root935|2342	WP_057117365.1	cds2459	OG0000020	K07506	AraC family transcriptional regulator
Root935|2343	WP_057117367.1	cds2460	OG0000705	K03544	clpX; ATP-dependent Clp protease ATP-binding subunit ClpX
Root935|2344	WP_057117369.1	cds2461	OG0000451	K01358	clpP; ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]
Root935|2345	WP_057117371.1	cds2462	OG0001005	K03545	tig; trigger factor
Root935|2346	WP_057117373.1	cds2463	OG0003121	K08972	putative membrane protein
Root935|2347	WP_057117375.1	cds2464	OG0000722		
Root935|2348	WP_057117378.1	cds2465	OG0000012	K01055	pcaD; 3-oxoadipate enol-lactonase [EC:3.1.1.24]
Root935|2349	WP_057117380.1	cds2466	OG0001432	K03474	pdxJ; pyridoxine 5-phosphate synthase [EC:2.6.99.2]
Root935|2350	WP_057117382.1	cds2467	OG0000517	K04767	acuB; acetoin utilization protein AcuB
Root935|2351	WP_057117384.1	cds2468	OG0000611	K00858	ppnK; NAD+ kinase [EC:2.7.1.23]
Root935|2352	WP_057117386.1	cds2469	OG0005606		
Root935|2353	WP_057117388.1	cds2471	OG0001143	K07277	SAM50; outer membrane protein insertion porin family
Root935|2354	WP_057117390.1	cds2472	OG0002577	K06142	hlpA; outer membrane protein
Root935|2355	WP_057117392.1	cds2474	OG0001049	K01776	murI; glutamate racemase [EC:5.1.1.3]
Root935|2356	WP_057117394.1	cds2475	OG0004726		
Root935|2357	WP_057117396.1	cds2476	OG0004699		
Root935|2358	WP_057117399.1	cds2477			
Root935|2359	WP_057117401.1	cds2478			
Root935|2360	WP_057117403.1	cds2480	OG0000166	K08082	algZ; two-component system, LytTR family, sensor histidine kinase AlgZ [EC:2.7.13.3]
Root935|2361	WP_057117405.1	cds2481	OG0001723	K03381	catA; catechol 1,2-dioxygenase [EC:1.13.11.1]
Root935|2362	WP_057117407.1	cds2482	OG0000105	K08083	algR; two-component system, LytTR family, response regulator AlgR
Root935|2363	WP_057117409.1	cds2483	OG0000373		
Root935|2364	WP_057117411.1	cds2484	OG0002108		
Root935|2365	WP_057117414.1	cds2485	OG0000918	K07400	nfuA; Fe/S biogenesis protein NfuA
Root935|2366	WP_057117416.1	cds2486	OG0000103	K22044	ybiO; moderate conductance mechanosensitive channel
Root935|2367	WP_057117418.1	cds2487	OG0000865	K14742	tsaB; tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
Root935|2368	WP_057117419.1	cds2488	OG0000575	K13888	macA; membrane fusion protein, macrolide-specific efflux system
Root935|2369	WP_057117421.1	cds2489	OG0000314	K12340	tolC; outer membrane protein
Root935|2370	WP_057117423.1	cds2490	OG0000575	K13888	macA; membrane fusion protein, macrolide-specific efflux system
Root935|2371	WP_057117424.1	cds2491	OG0000308	K02004	ABC.CD.P; putative ABC transport system permease protein
Root935|2372	WP_057117425.1	cds2492	OG0000308	K02004	ABC.CD.P; putative ABC transport system permease protein
Root935|2373	WP_057117426.1	cds2493	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
Root935|2374	WP_057117427.1	cds2494	OG0007641		
Root935|2375	WP_057117428.1	cds2495	OG0007052		
Root935|2376	WP_057117429.1	cds2496	OG0004706	K08976	putative membrane protein
Root935|2377	WP_057117430.1	cds2497	OG0000223	K07152	SCO1_2; protein SCO1/2
Root935|2378	WP_057117431.1	cds2498			
Root935|2379	WP_057117432.1	cds2499	OG0007051		
Root935|2380	WP_057117433.1	cds2500	OG0000280	K02299	cyoC; cytochrome o ubiquinol oxidase subunit III
Root935|2381	WP_057117434.1	cds2501	OG0000280	K02299	cyoC; cytochrome o ubiquinol oxidase subunit III
Root935|2382	WP_057117435.1	cds2502	OG0000550	K02257	COX10; heme o synthase [EC:2.5.1.141]
Root935|2383	WP_057117436.1	cds2503	OG0006959		
Root935|2384	WP_057117437.1	cds2505	OG0004111		
Root935|2385	WP_057117438.1	cds2506	OG0000340	K02437	gcvH; glycine cleavage system H protein
Root935|2386	WP_057117439.1	cds2507	OG0005483		
Root935|2387	WP_057117440.1	cds2508	OG0000969	K03550	ruvA; holliday junction DNA helicase RuvA [EC:3.6.4.12]
Root935|2388	WP_057117441.1	cds2509	OG0000668	K00029	E1.1.1.40; malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+) [EC:1.1.1.40]
Root935|2389	WP_057117442.1	cds2510	OG0000517	K04767	acuB; acetoin utilization protein AcuB
Root935|2390	WP_057117443.1	cds2511	OG0002105		
Root935|2391	WP_057117444.1	cds2512	OG0002108		
Root935|2392	WP_057117445.1	cds2513	OG0001618		
Root935|2393	WP_057117446.1	cds2515	OG0001618		
Root935|2394	WP_057117447.1	cds2516	OG0001618		
Root935|2395	WP_057117448.1	cds2517	OG0001207	K18979	queG; epoxyqueuosine reductase [EC:1.17.99.6]
Root935|2396	WP_057117449.1	cds2518	OG0000815		
Root935|2397	WP_057117450.1	cds2519	OG0000763	K03551	ruvB; holliday junction DNA helicase RuvB [EC:3.6.4.12]
Root935|2398	WP_057117451.1	cds2520	OG0000262	K02274	coxA; cytochrome c oxidase subunit I [EC:1.9.3.1]
Root935|2399	WP_057117452.1	cds2521	OG0001171	K02275	coxB; cytochrome c oxidase subunit II [EC:1.9.3.1]
Root935|2400	WP_057117453.1	cds2523	OG0005597		
Root935|2401	WP_057117454.1	cds2524	OG0005596		
Root935|2402	WP_057117455.1	cds2526	OG0003210	K00124	fdoH; formate dehydrogenase iron-sulfur subunit
Root935|2403	WP_057117456.1	cds2527	OG0001595	K08738	CYC; cytochrome c
Root935|2404	WP_057117457.1	cds2528	OG0007056		
Root935|2405	WP_057117458.1	cds2529	OG0005582		
Root935|2406	WP_057117459.1	cds2530	OG0000941	K02519	infB; translation initiation factor IF-2
Root935|2407	WP_057117460.1	cds2531	OG0000942	K02600	nusA; N utilization substance protein A
Root935|2408	WP_057117461.1	cds2533	OG0000149	K06149	uspA; universal stress protein A
Root935|2409	WP_057117462.1	cds2534			
Root935|2410	WP_057117463.1	cds2535	OG0004683		
Root935|2411	WP_057117464.1	cds2536	OG0000201	K22278	pdgA; peptidoglycan-N-acetylglucosamine deacetylase [EC:3.5.1.104]
Root935|2412	WP_057117465.1	cds2538	OG0001240	K07098	uncharacterized protein
Root935|2413	WP_057117466.1	cds2539			
Root935|2414	WP_057117467.1	cds2540	OG0000010	K07636	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]
