	WP_id	cds	OG	KO id	KO description
Leaf404|1783	WP_056031265.1	cds1919	OG0004707		
Leaf404|1784	WP_056031268.1	cds1920	OG0002576		
Leaf404|1785	WP_056031274.1	cds1921			
Leaf404|1786	WP_056031277.1	cds1922			
Leaf404|1787	WP_056031280.1	cds1923			
Leaf404|1788	WP_056031283.1	cds1126	OG0002426	K02377	TSTA3; GDP-L-fucose synthase [EC:1.1.1.271]
Leaf404|1789	WP_056031286.1	cds1127	OG0000595	K01711	gmd; GDPmannose 4,6-dehydratase [EC:4.2.1.47]
Leaf404|1790	WP_056031289.1	cds1130	OG0001335	K00973	E2.7.7.24; glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]
Leaf404|1791	WP_056031292.1	cds1142	OG0007572		
Leaf404|1792	WP_056031295.1	cds1146	OG0005762		
Leaf404|1793	WP_056031298.1	cds1211			
Leaf404|1794	WP_056031302.1	cds1217	OG0000466	K03327	TC.MATE; multidrug resistance protein, MATE family
Leaf404|1795	WP_056031305.1	cds1231	OG0000710	K21430	yliI; aldose sugar dehydrogenase [EC:1.1.5.-]
Leaf404|1796	WP_056031311.1	cds1250	OG0000805	K01778	dapF; diaminopimelate epimerase [EC:5.1.1.7]
Leaf404|1797	WP_056031315.1	cds1276	OG0000627		
Leaf404|1798	WP_056031319.1	cds1302	OG0000210	K01061	E3.1.1.45; carboxymethylenebutenolidase [EC:3.1.1.45]
Leaf404|1799	WP_056031322.1	cds1312	OG0000245	K00817	hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9]
Leaf404|1800	WP_056031325.1	cds1323	OG0007573		
Leaf404|1801	WP_056031332.1	cds1336	OG0001698	K00128	ALDH; aldehyde dehydrogenase (NAD+) [EC:1.2.1.3]
Leaf404|1802	WP_056031335.1	cds1362	OG0000313	K20534	gtrB; polyisoprenyl-phosphate glycosyltransferase [EC:2.4.-.-]
Leaf404|1803	WP_056031338.1	cds1397	OG0000425	K00058	serA; D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.95 1.1.1.399]
Leaf404|1804	WP_056031344.1	cds1411	OG0000228	K00148	fdhA; glutathione-independent formaldehyde dehydrogenase [EC:1.2.1.46]
Leaf404|1805	WP_056031347.1	cds1432			
Leaf404|1806	WP_056031352.1	cds1470			
Leaf404|1807	WP_056031358.1	cds1477	OG0000112	K06178	rluB; 23S rRNA pseudouridine2605 synthase [EC:5.4.99.22]
Leaf404|1808	WP_056031365.1	cds1494	OG0002335		
Leaf404|1809	WP_056031368.1	cds1519	OG0002357		
Leaf404|1810	WP_056031374.1	cds1564	OG0000876	K03724	lhr; ATP-dependent helicase Lhr and Lhr-like helicase [EC:3.6.4.-]
Leaf404|1811	WP_056031378.1	cds1570	OG0000077	K01420	fnr; CRP/FNR family transcriptional regulator, anaerobic regulatory protein
Leaf404|1812	WP_056031381.1	cds1585	OG0000868	K09903	pyrH; uridylate kinase [EC:2.7.4.22]
Leaf404|1813	WP_056031383.1	cds1644	OG0000935	K00602	purH; phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]
Leaf404|1814	WP_056031388.1	cds1652	OG0001739	K21575	susA; neopullulanase [EC:3.2.1.135]
Leaf404|1815	WP_056031391.1	cds1653	OG0001637	K14347	SLC10A7; solute carrier family 10 (sodium/bile acid cotransporter), member 7
Leaf404|1816	WP_056031394.1	cds1672	OG0001328	K07107	ybgC; acyl-CoA thioester hydrolase [EC:3.1.2.-]
Leaf404|1817	WP_056031397.1	cds1674	OG0000802	K07478	ycaJ; putative ATPase
Leaf404|1818	WP_056031406.1	cds1713	OG0000139	K01657	trpE; anthranilate synthase component I [EC:4.1.3.27]
Leaf404|1819	WP_056031410.1	cds1730	OG0001150	K00537	arsC1; arsenate reductase (glutaredoxin) [EC:1.20.4.1]
Leaf404|1820	WP_056031413.1	cds1740			
Leaf404|1821	WP_056031418.1	cds1799	OG0001447	K01057	PGLS; 6-phosphogluconolactonase [EC:3.1.1.31]
Leaf404|1822	WP_056031422.1	cds1811	OG0004690		
Leaf404|1823	WP_056031424.1	cds1849			
Leaf404|1824	WP_056031427.1	cds1857	OG0001753	K07396	putative protein-disulfide isomerase
Leaf404|1825	WP_056031430.1	cds1865	OG0000526		
Leaf404|1826	WP_056031432.1	cds1893	OG0003121	K08972	putative membrane protein
Leaf404|1827	WP_056031435.1	cds1898	OG0001364		
Leaf404|1828	WP_056031438.1	cds1924	OG0004683		
Leaf404|1829	WP_056031441.1	cds1925	OG0000134	K01697	CBS; cystathionine beta-synthase [EC:4.2.1.22]
Leaf404|1830	WP_056031444.1	cds1926	OG0000261	K00652	bioF; 8-amino-7-oxononanoate synthase [EC:2.3.1.47]
Leaf404|1831	WP_056031447.1	cds1928	OG0004032		
Leaf404|1832	WP_056031450.1	cds1929	OG0001561	K19294	algI; alginate O-acetyltransferase complex protein AlgI
Leaf404|1833	WP_056031453.1	cds1930	OG0004032		
Leaf404|1834	WP_056031456.1	cds1931	OG0003686		
Leaf404|1835	WP_056031459.1	cds1932			
Leaf404|1836	WP_056031463.1	cds1933	OG0000850	K02114	ATPF1E; F-type H+-transporting ATPase subunit epsilon
Leaf404|1837	WP_056031466.1	cds1934	OG0000851	K02112	ATPF1B; F-type H+/Na+-transporting ATPase subunit beta [EC:7.1.2.2 7.2.2.1]
Leaf404|1838	WP_056031468.1	cds1935	OG0000735	K11753	ribF; riboflavin kinase / FMN adenylyltransferase [EC:2.7.1.26 2.7.7.2]
Leaf404|1839	WP_056031471.1	cds1936	OG0001400		
Leaf404|1840	WP_056031474.1	cds1937	OG0005582		
Leaf404|1841	WP_056031476.1	cds1938	OG0001759	K14054	mpaA; protein MpaA
Leaf404|1842	WP_056031479.1	cds1939	OG0007574		
Leaf404|1843	WP_056031482.1	cds1940	OG0005518	K00318	PRODH; proline dehydrogenase [EC:1.5.-.-]
Leaf404|1844	WP_056031485.1	cds1942	OG0007575	K00869	E2.7.1.36; mevalonate kinase [EC:2.7.1.36]
Leaf404|1845	WP_056031488.1	cds1943	OG0003644	K06902	UMF1; MFS transporter, UMF1 family
Leaf404|1846	WP_056031491.1	cds1944			
Leaf404|1847	WP_056031494.1	cds1945	OG0000031	K00626	E2.3.1.9; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]
Leaf404|1848	WP_056031497.1	cds1946	OG0007032		
Leaf404|1849	WP_056031500.1	cds1947	OG0005755		
Leaf404|1850	WP_056031502.1	cds1948	OG0003716		
Leaf404|1851	WP_056031504.1	cds1949	OG0000019	K03088	rpoE; RNA polymerase sigma-70 factor, ECF subfamily
Leaf404|1852	WP_056031507.1	cds1950	OG0007576		
Leaf404|1853	WP_056031509.1	cds1951	OG0002855	K11537	xapB; MFS transporter, NHS family, xanthosine permease
Leaf404|1854	WP_056031512.1	cds1952	OG0004722	K08999	uncharacterized protein
Leaf404|1855	WP_056031515.1	cds1953	OG0000690	K03522	fixB; electron transfer flavoprotein alpha subunit
Leaf404|1856	WP_056031518.1	cds1954	OG0000994	K03521	fixA; electron transfer flavoprotein beta subunit
Leaf404|1857	WP_056031522.1	cds1955	OG0000001	K00059	fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Leaf404|1858	WP_056031525.1	cds1956	OG0000384		
Leaf404|1859	WP_056031528.1	cds1957	OG0001732		
Leaf404|1860	WP_056031533.1	cds1960			
Leaf404|1861	WP_056031536.1	cds1961	OG0002572	K01847	MUT; methylmalonyl-CoA mutase [EC:5.4.99.2]
Leaf404|1862	WP_056031539.1	cds1962	OG0005612		
Leaf404|1863	WP_056031542.1	cds1963	OG0003212	K00876	udk; uridine kinase [EC:2.7.1.48]
Leaf404|1864	WP_056031544.1	cds1965	OG0002731		
Leaf404|1865	WP_056031546.1	cds1966	OG0001263	K06891	clpS; ATP-dependent Clp protease adaptor protein ClpS
Leaf404|1866	WP_056031548.1	cds1967	OG0000137	K06189	corC; magnesium and cobalt transporter
Leaf404|1867	WP_056031550.1	cds1968	OG0000852	K02115	ATPF1G; F-type H+-transporting ATPase subunit gamma
Leaf404|1868	WP_056031553.1	cds1969	OG0000853	K02111	ATPF1A; F-type H+/Na+-transporting ATPase subunit alpha [EC:7.1.2.2 7.2.2.1]
Leaf404|1869	WP_056031555.1	cds1970	OG0000854	K02113	ATPF1D; F-type H+-transporting ATPase subunit delta
Leaf404|1870	WP_056031557.1	cds1971	OG0001027	K02109	ATPF0B; F-type H+-transporting ATPase subunit b
Leaf404|1871	WP_056031560.1	cds1972	OG0001028	K02110	ATPF0C; F-type H+-transporting ATPase subunit c
Leaf404|1872	WP_056031563.1	cds1973	OG0000855	K02108	ATPF0A; F-type H+-transporting ATPase subunit a
Leaf404|1873	WP_056031565.1	cds1974			
Leaf404|1874	WP_056031569.1	cds1975	OG0000974	K03106	SRP54; signal recognition particle subunit SRP54 [EC:3.6.5.4]
Leaf404|1875	WP_056031571.1	cds1976			
Leaf404|1876	WP_056031574.1	cds1977			
Leaf404|1877	WP_056031577.1	cds1978			
Leaf404|1878	WP_056031580.1	cds1979	OG0004162		
Leaf404|1879	WP_056031583.1	cds1980	OG0003209		
Leaf404|1880	WP_056031586.1	cds1981	OG0001740		
Leaf404|1881	WP_056031588.1	cds1982	OG0000759	K06217	phoH; phosphate starvation-inducible protein PhoH and related proteins
Leaf404|1882	WP_056031590.1	cds1983	OG0004717		
Leaf404|1883	WP_056031592.1	cds1984	OG0000088	K00658	DLST; 2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61]
Leaf404|1884	WP_056031595.1	cds1985	OG0000779	K03281	TC.CIC; chloride channel protein, CIC family
Leaf404|1885	WP_056031598.1	cds1986	OG0000752	K02990	RP-S6; small subunit ribosomal protein S6
Leaf404|1886	WP_056031600.1	cds1987	OG0000930	K02963	RP-S18; small subunit ribosomal protein S18
Leaf404|1887	WP_056031602.1	cds1988	OG0001076	K02939	RP-L9; large subunit ribosomal protein L9
Leaf404|1888	WP_056031608.1	cds1991	OG0000286	K02517	lpxL; Kdo2-lipid IVA lauroyltransferase [EC:2.3.1.241]
Leaf404|1889	WP_056031611.1	cds1992	OG0001466		
Leaf404|1890	WP_056031615.1	cds1993	OG0007577	K05982	E3.1.21.7; deoxyribonuclease V [EC:3.1.21.7]
Leaf404|1891	WP_056031617.1	cds1994	OG0000172	K02342	dnaQ; DNA polymerase III subunit epsilon [EC:2.7.7.7]
Leaf404|1892	WP_056031620.1	cds1995	OG0001522	K06195	apaG; ApaG protein
Leaf404|1893	WP_056031623.1	cds1996	OG0000088	K00658	DLST; 2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61]
Leaf404|1894	WP_056031626.1	cds1997	OG0000886	K00164	OGDH; 2-oxoglutarate dehydrogenase E1 component [EC:1.2.4.2]
Leaf404|1895	WP_056031628.1	cds1998			
Leaf404|1896	WP_056031631.1	cds1999	OG0002080	K00975	glgC; glucose-1-phosphate adenylyltransferase [EC:2.7.7.27]
Leaf404|1897	WP_056031634.1	cds2000	OG0001267	K00703	glgA; starch synthase [EC:2.4.1.21]
Leaf404|1898	WP_056031638.1	cds2001	OG0001201	K00700	GBE1; 1,4-alpha-glucan branching enzyme [EC:2.4.1.18]
Leaf404|1899	WP_056031641.1	cds2002	OG0000408	K07214	fes; enterochelin esterase and related enzymes
Leaf404|1900	WP_056031644.1	cds2003	OG0000605	K01255	CARP; leucyl aminopeptidase [EC:3.4.11.1]
Leaf404|1901	WP_056031647.1	cds2005	OG0005476		
Leaf404|1902	WP_056031650.1	cds2006	OG0006954		
Leaf404|1903	WP_056031652.1	cds2007	OG0002781	K06048	gshA; glutamate---cysteine ligase / carboxylate-amine ligase [EC:6.3.2.2 6.3.-.-]
Leaf404|1904	WP_056031656.1	cds2008	OG0006953		
Leaf404|1905	WP_056031659.1	cds2009	OG0006952		
Leaf404|1906	WP_056031662.1	cds2010	OG0002126	K03802	cphA; cyanophycin synthetase [EC:6.3.2.29 6.3.2.30]
Leaf404|1907	WP_056031664.1	cds2011	OG0001611	K13282	cphB; cyanophycinase [EC:3.4.15.6]
Leaf404|1908	WP_056031668.1	cds2012			
Leaf404|1909	WP_056031670.1	cds2013	OG0003192	K13051	iaaA; beta-aspartyl-peptidase (threonine type) [EC:3.4.19.5]
Leaf404|1910	WP_056031673.1	cds2014			
Leaf404|1911	WP_056031676.1	cds2015	OG0002622		
Leaf404|1912	WP_056031679.1	cds2017			
Leaf404|1913	WP_056031681.1	cds2018	OG0000765	K01892	HARS; histidyl-tRNA synthetase [EC:6.1.1.21]
Leaf404|1914	WP_056031684.1	cds2019	OG0005124	K03657	uvrD; DNA helicase II / ATP-dependent DNA helicase PcrA [EC:3.6.4.12]
Leaf404|1915	WP_056031687.1	cds2020	OG0000303	K03111	ssb; single-strand DNA-binding protein
Leaf404|1916	WP_056031690.1	cds2021			
Leaf404|1917	WP_056031693.1	cds2023			
Leaf404|1918	WP_056031695.1	cds2024			
Leaf404|1919	WP_056031698.1	cds2025			
Leaf404|1920	WP_056031701.1	cds2026			
Leaf404|1921	WP_056031704.1	cds2027			
Leaf404|1922	WP_056031707.1	cds2028			
Leaf404|1923	WP_056031710.1	cds2029			
Leaf404|1924	WP_056031713.1	cds2030			
Leaf404|1925	WP_056031716.1	cds2031			
Leaf404|1926	WP_056031718.1	cds2032	OG0004698		
Leaf404|1927	WP_056031720.1	cds2033			
Leaf404|1928	WP_056031722.1	cds2034	OG0007578		
Leaf404|1929	WP_056031724.1	cds2035			
Leaf404|1930	WP_056031726.1	cds2036			
Leaf404|1931	WP_056031729.1	cds2037			
Leaf404|1932	WP_056031732.1	cds2038			
Leaf404|1933	WP_056031735.1	cds2039			
Leaf404|1934	WP_056031737.1	cds2040			
Leaf404|1935	WP_056031740.1	cds2041			
Leaf404|1936	WP_056031743.1	cds2042			
Leaf404|1937	WP_056031746.1	cds2043			
Leaf404|1938	WP_056031748.1	cds2044	OG0006063		
Leaf404|1939	WP_056031750.1	cds2045			
Leaf404|1940	WP_056031753.1	cds2047			
Leaf404|1941	WP_056031756.1	cds2048			
Leaf404|1942	WP_056031759.1	cds2049			
Leaf404|1943	WP_056031761.1	cds2050			
Leaf404|1944	WP_056031764.1	cds2051	OG0004132		
Leaf404|1945	WP_056031767.1	cds2052	OG0007579		
Leaf404|1946	WP_056031770.1	cds2053			
Leaf404|1947	WP_056031772.1	cds2054			
Leaf404|1948	WP_056031775.1	cds2055			
Leaf404|1949	WP_056031778.1	cds2056			
Leaf404|1950	WP_056031781.1	cds2057			
Leaf404|1951	WP_056031784.1	cds2058			
Leaf404|1952	WP_056031787.1	cds2059			
Leaf404|1953	WP_056031790.1	cds2060			
Leaf404|1954	WP_056031793.1	cds2061			
Leaf404|1955	WP_056031796.1	cds2062			
Leaf404|1956	WP_056031799.1	cds2063			
Leaf404|1957	WP_056031801.1	cds2064			
Leaf404|1958	WP_056031804.1	cds2065			
Leaf404|1959	WP_056031807.1	cds2066			
Leaf404|1960	WP_056031809.1	cds2067			
Leaf404|1961	WP_056031812.1	cds2068			
Leaf404|1962	WP_056031817.1	cds2070	OG0002626	K00604	MTFMT; methionyl-tRNA formyltransferase [EC:2.1.2.9]
Leaf404|1963	WP_056031820.1	cds2071			
Leaf404|1964	WP_056031821.1	cds2072			
Leaf404|1965	WP_056031826.1	cds2073	OG0001645	K22027	iacA; indole-3-acetate monooxygenase [EC:1.14.13.235]
Leaf404|1966	WP_056031829.1	cds2074	OG0001015	K03811	pnuC; nicotinamide mononucleotide transporter
Leaf404|1967	WP_056031832.1	cds2075			
Leaf404|1968	WP_056031835.1	cds2076	OG0001269	K07168	CBS domain-containing membrane protein
Leaf404|1969	WP_056031838.1	cds2078	OG0000895	K07071	uncharacterized protein
Leaf404|1970	WP_056031840.1	cds2079			
Leaf404|1971	WP_056031843.1	cds2082	OG0001461	K14189	dltE; uncharacterized oxidoreductase [EC:1.-.-.-]
Leaf404|1972	WP_056031847.1	cds2084	OG0000035		
Leaf404|1973	WP_056031850.1	cds2085			
Leaf404|1974	WP_056031854.1	cds2086	OG0003704		
Leaf404|1975	WP_056031858.1	cds2087	OG0000023	K18138	acrB; multidrug efflux pump
Leaf404|1976	WP_056031861.1	cds2088	OG0000177	K18302	mexJ; membrane fusion protein, multidrug efflux system
Leaf404|1977	WP_056031864.1	cds2089	OG0000314	K12340	tolC; outer membrane protein
Leaf404|1978	WP_056031867.1	cds2090	OG0005223		
Leaf404|1979	WP_056031870.1	cds2091	OG0001927	K00243	uncharacterized protein
Leaf404|1980	WP_056031873.1	cds2092			
Leaf404|1981	WP_056031877.1	cds2093	OG0000141	K00382	DLD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]
Leaf404|1982	WP_056031880.1	cds2094			
Leaf404|1983	WP_056031883.1	cds2095			
Leaf404|1984	WP_056031886.1	cds2096			
Leaf404|1985	WP_056031889.1	cds2097	OG0000014	K14335	pimC; alpha-1,6-mannosyltransferase [EC:2.4.1.-]
Leaf404|1986	WP_056031892.1	cds2098	OG0000285	K03654	recQ; ATP-dependent DNA helicase RecQ [EC:3.6.4.12]
Leaf404|1987	WP_056031895.1	cds2099	OG0000601	K06041	kdsD; arabinose-5-phosphate isomerase [EC:5.3.1.13]
Leaf404|1988	WP_056031897.1	cds2100	OG0005763		
Leaf404|1989	WP_056031901.1	cds2101	OG0000612	K03118	tatC; sec-independent protein translocase protein TatC
Leaf404|1990	WP_056031904.1	cds2102	OG0003640		
Leaf404|1991	WP_056031907.1	cds2103	OG0002327		
Leaf404|1992	WP_056031910.1	cds2104	OG0000359	K01002	mdoB; phosphoglycerol transferase [EC:2.7.8.20]
Leaf404|1993	WP_056031913.1	cds2105	OG0000010	K07636	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]
Leaf404|1994	WP_056031916.1	cds2106	OG0000003	K07657	phoB; two-component system, OmpR family, phosphate regulon response regulator PhoB
Leaf404|1995	WP_056031919.1	cds2107	OG0001616		
Leaf404|1996	WP_056031921.1	cds2108	OG0002337		
Leaf404|1997	WP_056031924.1	cds2109	OG0000780		
Leaf404|1998	WP_056031927.1	cds2110			
Leaf404|1999	WP_056031929.1	cds2112			
Leaf404|2000	WP_056031933.1	cds2113	OG0000278	K07566	tsaC; L-threonylcarbamoyladenylate synthase [EC:2.7.7.87]
Leaf404|2001	WP_056031935.1	cds2114	OG0001562	K09861	uncharacterized protein
Leaf404|2002	WP_056031938.1	cds2115	OG0004663		
Leaf404|2003	WP_056031939.1	cds2116	OG0000222	K02493	hemK; release factor glutamine methyltransferase [EC:2.1.1.297]
Leaf404|2004	WP_056031942.1	cds2117	OG0007580		
Leaf404|2005	WP_056031945.1	cds2118	OG0000624		
Leaf404|2006	WP_056031948.1	cds2119	OG0005643	K02621	parC; topoisomerase IV subunit A [EC:5.99.1.-]
Leaf404|2007	WP_056031951.1	cds2120			
Leaf404|2008	WP_056031956.1	cds2121	OG0005613	K02622	parE; topoisomerase IV subunit B [EC:5.99.1.-]
Leaf404|2009	WP_056031959.1	cds2122	OG0000683	K14287	ybdL; methionine transaminase [EC:2.6.1.88]
Leaf404|2010	WP_056031962.1	cds2123	OG0002800	K19159	yefM; antitoxin YefM
Leaf404|2011	WP_056031965.1	cds2124	OG0001901	K19158	yoeB; toxin YoeB [EC:3.1.-.-]
Leaf404|2012	WP_056031968.1	cds2125	OG0002050		
Leaf404|2013	WP_056031972.1	cds2126	OG0000094	K18954	pobR; AraC family transcriptional regulator, transcriptional activator of pobA
Leaf404|2014	WP_056031975.1	cds2127			
Leaf404|2015	WP_056031979.1	cds2128	OG0000890	K06942	ychF; ribosome-binding ATPase
Leaf404|2016	WP_056031982.1	cds2129	OG0004164	K02217	ftnA; ferritin [EC:1.16.3.2]
Leaf404|2017	WP_056031985.1	cds2130	OG0004664		
Leaf404|2018	WP_056031988.1	cds2131	OG0000677	K01845	hemL; glutamate-1-semialdehyde 2,1-aminomutase [EC:5.4.3.8]
Leaf404|2019	WP_056031991.1	cds2132	OG0001254	K02395	flgJ; flagellar protein FlgJ
Leaf404|2020	WP_056031994.1	cds2133	OG0000706	K01505	E3.5.99.7; 1-aminocyclopropane-1-carboxylate deaminase [EC:3.5.99.7]
Leaf404|2021	WP_056031997.1	cds2135	OG0005674		
Leaf404|2022	WP_056032000.1	cds2136	OG0002240		
Leaf404|2023	WP_056032003.1	cds2137	OG0000548	K07192	FLOT; flotillin
Leaf404|2024	WP_056032006.1	cds2138	OG0000096	K14645	serine protease [EC:3.4.21.-]
Leaf404|2025	WP_056032009.1	cds2139			
Leaf404|2026	WP_056032012.1	cds2141	OG0004178	K05522	nei; endonuclease VIII [EC:3.2.2.- 4.2.99.18]
Leaf404|2027	WP_056032016.1	cds2142	OG0002336	K13527	mpa; proteasome-associated ATPase
Leaf404|2028	WP_056032019.1	cds2143			
Leaf404|2029	WP_056032022.1	cds2144			
Leaf404|2030	WP_056032025.1	cds2145			
Leaf404|2031	WP_056032028.1	cds2147			
Leaf404|2032	WP_056032031.1	cds2148	OG0002857		
Leaf404|2033	WP_056032034.1	cds2149			
Leaf404|2034	WP_056032037.1	cds2150	OG0005553		
Leaf404|2035	WP_056032040.1	cds2151	OG0000515	K00281	GLDC; glycine dehydrogenase [EC:1.4.4.2]
Leaf404|2036	WP_056032043.1	cds2152	OG0000675	K03686	dnaJ; molecular chaperone DnaJ
Leaf404|2037	WP_056032046.1	cds2153			
Leaf404|2038	WP_056032049.1	cds2154	OG0005468		
Leaf404|2039	WP_056032053.1	cds2155	OG0000039	K03088	rpoE; RNA polymerase sigma-70 factor, ECF subfamily
Leaf404|2040	WP_056032055.1	cds2156	OG0003678		
Leaf404|2041	WP_056032058.1	cds2158	OG0002614		
Leaf404|2042	WP_056032061.1	cds2160	OG0000522		
Leaf404|2043	WP_056032064.1	cds2161	OG0001234	K04750	phnB; PhnB protein
Leaf404|2044	WP_056032067.1	cds2162	OG0000012	K01055	pcaD; 3-oxoadipate enol-lactonase [EC:3.1.1.24]
Leaf404|2045	WP_056032070.1	cds2163			
Leaf404|2046	WP_056032073.1	cds2164	OG0001898	K07032	uncharacterized protein
Leaf404|2047	WP_056032076.1	cds2165	OG0001617		
Leaf404|2048	WP_056032079.1	cds2166	OG0004693		
Leaf404|2049	WP_056032082.1	cds2168	OG0000012	K01055	pcaD; 3-oxoadipate enol-lactonase [EC:3.1.1.24]
Leaf404|2050	WP_056032085.1	cds2170	OG0002361	K00131	gapN; glyceraldehyde-3-phosphate dehydrogenase (NADP+) [EC:1.2.1.9]
Leaf404|2051	WP_056032088.1	cds2171	OG0001830	K11065	tpx; thiol peroxidase, atypical 2-Cys peroxiredoxin [EC:1.11.1.15]
Leaf404|2052	WP_056032092.1	cds2172	OG0002806	K01768	E4.6.1.1; adenylate cyclase [EC:4.6.1.1]
Leaf404|2053	WP_056032095.1	cds2173	OG0004160		
Leaf404|2054	WP_056032099.1	cds2174	OG0000352		
Leaf404|2055	WP_056032101.1	cds2175	OG0002333		
Leaf404|2056	WP_056032103.1	cds2176	OG0001218		
Leaf404|2057	WP_056032106.1	cds2177	OG0000500	K06975	uncharacterized protein
Leaf404|2058	WP_056032109.1	cds2178	OG0000142	K07552	bcr; MFS transporter, DHA1 family, multidrug resistance protein
Leaf404|2059	WP_056032111.1	cds2179	OG0007581		
Leaf404|2060	WP_056032113.1	cds2180			
Leaf404|2061	WP_056032116.1	cds2181	OG0000099	K00074	paaH; 3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157]
Leaf404|2062	WP_056032119.1	cds2183	OG0001888	K17836	penP; beta-lactamase class A [EC:3.5.2.6]
Leaf404|2063	WP_056032122.1	cds2184			
Leaf404|2064	WP_056032125.1	cds2185	OG0000083	K00010	iolG; myo-inositol 2-dehydrogenase / D-chiro-inositol 1-dehydrogenase [EC:1.1.1.18 1.1.1.369]
Leaf404|2065	WP_056032128.1	cds2186	OG0001035	K00573	E2.1.1.77; protein-L-isoaspartate(D-aspartate) O-methyltransferase [EC:2.1.1.77]
Leaf404|2066	WP_056032131.1	cds2187	OG0005641		
Leaf404|2067	WP_056032134.1	cds2188	OG0000132	K00090	ghrB; glyoxylate/hydroxypyruvate/2-ketogluconate reductase [EC:1.1.1.79 1.1.1.81 1.1.1.215]
Leaf404|2068	WP_056032137.1	cds2190	OG0000329		
Leaf404|2069	WP_056032140.1	cds2191	OG0002853		
Leaf404|2070	WP_056032143.1	cds2192	OG0001071	K01712	hutU; urocanate hydratase [EC:4.2.1.49]
Leaf404|2071	WP_056032148.1	cds2193			
Leaf404|2072	WP_056032153.1	cds2195			
Leaf404|2073	WP_056032156.1	cds2196			
Leaf404|2074	WP_056032159.1	cds2197			
Leaf404|2075	WP_056032162.1	cds2198	OG0001165		
Leaf404|2076	WP_056032165.1	cds2199	OG0007582		
Leaf404|2077	WP_056032168.1	cds2200			
Leaf404|2078	WP_056032171.1	cds2202			
Leaf404|2079	WP_056032174.1	cds2203	OG0001327		
Leaf404|2080	WP_056032177.1	cds2204	OG0001503	K00031	IDH1; isocitrate dehydrogenase [EC:1.1.1.42]
Leaf404|2081	WP_056032180.1	cds2205	OG0005576		
Leaf404|2082	WP_056032183.1	cds2206			
Leaf404|2083	WP_056032186.1	cds2207	OG0005110	K01597	MVD; diphosphomevalonate decarboxylase [EC:4.1.1.33]
Leaf404|2084	WP_056032188.1	cds2208	OG0000030	K01897	ACSL; long-chain acyl-CoA synthetase [EC:6.2.1.3]
Leaf404|2085	WP_056032191.1	cds2209	OG0000681	K22320	oleD; 2-alkyl-3-oxoalkanoate reductase [EC:1.1.1.412]
Leaf404|2086	WP_056032194.1	cds2210	OG0000012	K01055	pcaD; 3-oxoadipate enol-lactonase [EC:3.1.1.24]
Leaf404|2087	WP_056032197.1	cds2211			
Leaf404|2088	WP_056032200.1	cds2212	OG0001432	K03474	pdxJ; pyridoxine 5-phosphate synthase [EC:2.6.99.2]
Leaf404|2089	WP_056032202.1	cds2213	OG0001485	K16053	ybdG; miniconductance mechanosensitive channel
Leaf404|2090	WP_056032205.1	cds2214			
Leaf404|2091	WP_056032208.1	cds2215	OG0003179	K09793	uncharacterized protein
Leaf404|2092	WP_056032210.1	cds2217	OG0001039	K03648	UNG; uracil-DNA glycosylase [EC:3.2.2.27]
Leaf404|2093	WP_056032212.1	cds2218	OG0000033	K03790	rimJ; [ribosomal protein S5]-alanine N-acetyltransferase [EC:2.3.1.267]
Leaf404|2094	WP_056032214.1	cds2219	OG0003723	K07456	mutS2; DNA mismatch repair protein MutS2
Leaf404|2095	WP_056032217.1	cds2220			
Leaf404|2096	WP_056032225.1	cds2222			
Leaf404|2097	WP_056032228.1	cds2223	OG0000200	K10806	yciA; acyl-CoA thioesterase YciA [EC:3.1.2.-]
Leaf404|2098	WP_056032231.1	cds2224			
Leaf404|2099	WP_056032233.1	cds2225	OG0004743	K07023	putative hydrolases of HD superfamily
Leaf404|2100	WP_056032235.1	cds2226	OG0001348	K10947	padR; PadR family transcriptional regulator, regulatory protein PadR
Leaf404|2101	WP_056032239.1	cds2227	OG0001471	K03973	pspC; phage shock protein C
Leaf404|2102	WP_056032242.1	cds2228	OG0003676		
Leaf404|2103	WP_056032246.1	cds2229	OG0001188	K19222	menI; 1,4-dihydroxy-2-naphthoyl-CoA hydrolase [EC:3.1.2.28]
Leaf404|2104	WP_056032249.1	cds2230	OG0007583		
Leaf404|2105	WP_056032252.1	cds2231			
Leaf404|2106	WP_056032258.1	cds2233			
Leaf404|2107	WP_056032264.1	cds2234	OG0000139	K01657	trpE; anthranilate synthase component I [EC:4.1.3.27]
Leaf404|2108	WP_056032267.1	cds2235			
