	WP_id	cds	OG	KO id	KO description
Leaf177|2702	WP_056358612.1	cds2988	OG0000514	K05515	mrdA; penicillin-binding protein 2 [EC:3.4.16.4]
Leaf177|2703	WP_056358615.1	cds2990	OG0001083	K07126	uncharacterized protein
Leaf177|2704	WP_056358619.1	cds2991	OG0001273	K02510	hpaI; 4-hydroxy-2-oxoheptanedioate aldolase [EC:4.1.2.52]
Leaf177|2705	WP_056358622.1	cds2992	OG0001118	K01737	queD; 6-pyruvoyltetrahydropterin/6-carboxytetrahydropterin synthase [EC:4.2.3.12 4.1.2.50]
Leaf177|2706	WP_056358625.1	cds2993	OG0001219	K10026	queE; 7-carboxy-7-deazaguanine synthase [EC:4.3.99.3]
Leaf177|2707	WP_056358628.1	cds2994	OG0001450	K06920	queC; 7-cyano-7-deazaguanine synthase [EC:6.3.4.20]
Leaf177|2708	WP_056358631.1	cds2995	OG0002627		
Leaf177|2709	WP_056358633.1	cds2996	OG0002851	K13598	ntrY; two-component system, NtrC family, nitrogen regulation sensor histidine kinase NtrY [EC:2.7.13.3]
Leaf177|2710	WP_056358637.1	cds2997			
Leaf177|2711	WP_056358639.1	cds2999	OG0000884	K03799	htpX; heat shock protein HtpX [EC:3.4.24.-]
Leaf177|2712	WP_056358645.1	cds3000	OG0000047	K05834	rhtB; homoserine/homoserine lactone efflux protein
Leaf177|2713	WP_056358647.1	cds3001	OG0000859	K00604	MTFMT; methionyl-tRNA formyltransferase [EC:2.1.2.9]
Leaf177|2714	WP_056358649.1	cds3002	OG0000243	K01462	PDF; peptide deformylase [EC:3.5.1.88]
Leaf177|2715	WP_056358651.1	cds3003	OG0000860	K04096	smf; DNA processing protein
Leaf177|2716	WP_056358654.1	cds3004	OG0000092	K03671	trxA; thioredoxin 1
Leaf177|2717	WP_056358657.1	cds3005	OG0001117	K03169	topB; DNA topoisomerase III [EC:5.99.1.2]
Leaf177|2718	WP_056358658.1	cds3006	OG0000006		
Leaf177|2719	WP_056358662.1	cds3007	OG0004476	K01596	E4.1.1.32; phosphoenolpyruvate carboxykinase (GTP) [EC:4.1.1.32]
Leaf177|2720	WP_056358667.1	cds3009	OG0002087		
Leaf177|2721	WP_056358669.1	cds3010			
Leaf177|2722	WP_056358671.1	cds3011	OG0000249	K02614	paaI; acyl-CoA thioesterase [EC:3.1.2.-]
Leaf177|2723	WP_056358673.1	cds3012			
Leaf177|2724	WP_056358676.1	cds3014	OG0000132	K00090	ghrB; glyoxylate/hydroxypyruvate/2-ketogluconate reductase [EC:1.1.1.79 1.1.1.81 1.1.1.215]
Leaf177|2725	WP_056358679.1	cds3015	OG0004234	K08169	yebQ; MFS transporter, DHA2 family, multidrug resistance protein
Leaf177|2726	WP_056358686.1	cds3017	OG0004606	K03098	APOD; apolipoprotein D and lipocalin family protein
Leaf177|2727	WP_056358690.1	cds3018	OG0000051	K05592	deaD; ATP-dependent RNA helicase DeaD [EC:3.6.4.13]
Leaf177|2728	WP_056358694.1	cds3020	OG0001508	K03547	sbcD; DNA repair protein SbcD/Mre11
Leaf177|2729	WP_056358695.1	cds3021	OG0001266	K03546	sbcC; DNA repair protein SbcC/Rad50
Leaf177|2730	WP_056358699.1	cds3022	OG0005275		
Leaf177|2731	WP_056358702.1	cds3023	OG0001871	K06876	deoxyribodipyrimidine photolyase-related protein
Leaf177|2732	WP_056358705.1	cds3024			
Leaf177|2733	WP_056358708.1	cds3025	OG0000213	K02470	gyrB; DNA gyrase subunit B [EC:5.99.1.3]
Leaf177|2734	WP_056358711.1	cds3026	OG0000858	K02338	dnaN; DNA polymerase III subunit beta [EC:2.7.7.7]
Leaf177|2735	WP_056358713.1	cds3027	OG0000857	K02313	dnaA; chromosomal replication initiator protein
Leaf177|2736	WP_056358716.1	cds3031	OG0000649	K03217	yidC; YidC/Oxa1 family membrane protein insertase
Leaf177|2737	WP_056358719.1	cds3032	OG0005675		
Leaf177|2738	WP_056358722.1	cds3033	OG0001169	K03650	mnmE; tRNA modification GTPase [EC:3.6.-.-]
Leaf177|2739	WP_056358727.1	cds3034	OG0007146		
Leaf177|2740	WP_056358730.1	cds3035	OG0007147		
Leaf177|2741	WP_056358733.1	cds3036	OG0000047	K05834	rhtB; homoserine/homoserine lactone efflux protein
Leaf177|2742	WP_056358735.1	cds3038	OG0002059		
Leaf177|2743	WP_056358739.1	cds3039	OG0001961		
Leaf177|2744	WP_056358742.1	cds3040	OG0000273	K10778	ada; AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase [EC:2.1.1.63]
Leaf177|2745	WP_056358745.1	cds3042	OG0002504	K01919	gshA; glutamate--cysteine ligase [EC:6.3.2.2]
Leaf177|2746	WP_056358749.1	cds3043			
Leaf177|2747	WP_056358754.1	cds3045	OG0000059	K18139	oprM; outer membrane protein, multidrug efflux system
Leaf177|2748	WP_056358758.1	cds3046			
Leaf177|2749	WP_056358762.1	cds3047			
Leaf177|2750	WP_056358765.1	cds3048			
Leaf177|2751	WP_056358768.1	cds3051	OG0002215	K02458	gspI; general secretion pathway protein I
Leaf177|2752	WP_056358771.1	cds3054			
Leaf177|2753	WP_056358773.1	cds3055	OG0000256	K02455	gspF; general secretion pathway protein F
Leaf177|2754	WP_056358774.1	cds3056	OG0000075	K02454	gspE; general secretion pathway protein E
Leaf177|2755	WP_056358778.1	cds3059	OG0000161	K02234	cobW; cobalamin biosynthesis protein CobW
Leaf177|2756	WP_056358780.1	cds3061	OG0001496	K15461	mnmC; tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein [EC:2.1.1.61 1.5.-.-]
Leaf177|2757	WP_056358782.1	cds3062			
Leaf177|2758	WP_056358784.1	cds3063			
Leaf177|2759	WP_056358787.1	cds3064	OG0002781	K06048	gshA; glutamate---cysteine ligase / carboxylate-amine ligase [EC:6.3.2.2 6.3.-.-]
Leaf177|2760	WP_056358790.1	cds3065	OG0000011	K06075	slyA; MarR family transcriptional regulator, transcriptional regulator for hemolysin
Leaf177|2761	WP_056358793.1	cds3066	OG0001354	K01951	guaA; GMP synthase (glutamine-hydrolysing) [EC:6.3.5.2]
Leaf177|2762	WP_056358796.1	cds3067	OG0003620		
Leaf177|2763	WP_056358808.1	cds2713	OG0000185	K03455	TC.KEF; monovalent cation:H+ antiporter-2, CPA2 family
Leaf177|2764	WP_056358811.1	cds2733	OG0000245	K00817	hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9]
Leaf177|2765	WP_056358818.1	cds2737	OG0000833	K03110	ftsY; fused signal recognition particle receptor
Leaf177|2766	WP_056358821.1	cds2746	OG0000682	K01649	leuA; 2-isopropylmalate synthase [EC:2.3.3.13]
Leaf177|2767	WP_056358824.1	cds2752	OG0000262	K02274	coxA; cytochrome c oxidase subunit I [EC:1.9.3.1]
Leaf177|2768	WP_056358836.1	cds2803	OG0000024	K03566	gcvA; LysR family transcriptional regulator, glycine cleavage system transcriptional activator
Leaf177|2769	WP_056358839.1	cds2804	OG0002044	K09158	uncharacterized protein
Leaf177|2770	WP_056358843.1	cds2805	OG0000513	K07258	dacC; serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6) [EC:3.4.16.4]
Leaf177|2771	WP_056358846.1	cds2820	OG0001998	K00274	MAO; monoamine oxidase [EC:1.4.3.4]
Leaf177|2772	WP_056358855.1	cds2828	OG0003012		
Leaf177|2773	WP_056358857.1	cds2832	OG0000610	K00548	metH; 5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]
Leaf177|2774	WP_056358860.1	cds2842			
Leaf177|2775	WP_056358866.1	cds2844	OG0002121	K03414	cheZ; chemotaxis protein CheZ
Leaf177|2776	WP_056358871.1	cds2856	OG0001352	K03746	hns; DNA-binding protein H-NS
Leaf177|2777	WP_056358874.1	cds2858			
Leaf177|2778	WP_056358877.1	cds2862			
Leaf177|2779	WP_056358882.1	cds2886	OG0000034	K01692	paaF; enoyl-CoA hydratase [EC:4.2.1.17]
Leaf177|2780	WP_056358886.1	cds2887	OG0001653	K00833	bioA; adenosylmethionine---8-amino-7-oxononanoate aminotransferase [EC:2.6.1.62]
Leaf177|2781	WP_056358889.1	cds2894	OG0001228	K07002	uncharacterized protein
Leaf177|2782	WP_056358897.1	cds2920	OG0000603	K04065	osmY; hyperosmotically inducible periplasmic protein
Leaf177|2783	WP_056358900.1	cds2943			
Leaf177|2784	WP_056358902.1	cds2950	OG0001231	K07402	xdhC; xanthine dehydrogenase accessory factor
Leaf177|2785	WP_056358906.1	cds2954	OG0000044	K19265	gpr; L-glyceraldehyde 3-phosphate reductase [EC:1.1.1.-]
Leaf177|2786	WP_056358909.1	cds2961	OG0000805	K01778	dapF; diaminopimelate epimerase [EC:5.1.1.7]
Leaf177|2787	WP_056358911.1	cds2962	OG0002172	K09921	uncharacterized protein
Leaf177|2788	WP_056358917.1	cds2981	OG0000483	K22468	ppk2; polyphosphate kinase [EC:2.7.4.1]
Leaf177|2789	WP_056358920.1	cds2989	OG0000178	K03588	ftsW; cell division protein FtsW
Leaf177|2790	WP_056358923.1	cds2998	OG0000587	K03500	rsmB; 16S rRNA (cytosine967-C5)-methyltransferase [EC:2.1.1.176]
Leaf177|2791	WP_056358926.1	cds3008	OG0000132	K00090	ghrB; glyoxylate/hydroxypyruvate/2-ketogluconate reductase [EC:1.1.1.79 1.1.1.81 1.1.1.215]
Leaf177|2792	WP_056358929.1	cds3013			
Leaf177|2793	WP_056358934.1	cds3041	OG0001237	K01247	alkA; DNA-3-methyladenine glycosylase II [EC:3.2.2.21]
Leaf177|2794	WP_056358937.1	cds3049	OG0002460	K02460	gspK; general secretion pathway protein K
Leaf177|2795	WP_056358946.1	cds3053	OG0000206	K02456	gspG; general secretion pathway protein G
Leaf177|2796	WP_056358949.1	cds3058	OG0002881		
Leaf177|2797	WP_056358954.1	cds3070	OG0003093		
Leaf177|2798	WP_056358959.1	cds3071	OG0000283		
Leaf177|2799	WP_056358961.1	cds3072	OG0000530	K14274	xylC; xylonolactonase [EC:3.1.1.-]
Leaf177|2800	WP_056358963.1	cds3073	OG0000121	K00661	maa; maltose O-acetyltransferase [EC:2.3.1.79]
Leaf177|2801	WP_056358966.1	cds3074	OG0002895	K15650	cmaB; non-haem Fe2+, alpha-ketoglutarate-dependent halogenase
Leaf177|2802	WP_056358969.1	cds3075	OG0000497	K02053	ABC.SP.P; putative spermidine/putrescine transport system permease protein
Leaf177|2803	WP_056358972.1	cds3076	OG0002941	K02054	ABC.SP.P1; putative spermidine/putrescine transport system permease protein
Leaf177|2804	WP_056358975.1	cds3077	OG0001018	K02055	ABC.SP.S; putative spermidine/putrescine transport system substrate-binding protein
Leaf177|2805	WP_056358978.1	cds3078	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
Leaf177|2806	WP_056358981.1	cds3079	OG0001159	K00479	gbcA; glycine betaine catabolism A
Leaf177|2807	WP_056358984.1	cds3081	OG0000274	K09024	rutF; flavin reductase [EC:1.5.1.-]
Leaf177|2808	WP_056358987.1	cds3082	OG0005676	K00483	hpaB; 4-hydroxyphenylacetate 3-monooxygenase [EC:1.14.14.9]
Leaf177|2809	WP_056358990.1	cds3084	OG0002896		
Leaf177|2810	WP_056358992.1	cds3085	OG0000168	K01438	argE; acetylornithine deacetylase [EC:3.5.1.16]
Leaf177|2811	WP_056358994.1	cds3086			
Leaf177|2812	WP_056359005.1	cds3087	OG0001957		
Leaf177|2813	WP_056359006.1	cds3088	OG0000287	K00052	leuB; 3-isopropylmalate dehydrogenase [EC:1.1.1.85]
Leaf177|2814	WP_056359009.1	cds3089	OG0000006		
Leaf177|2815	WP_056359016.1	cds3090	OG0000027	K03719	lrp; Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein
Leaf177|2816	WP_056359020.1	cds3091	OG0000230	K00822	E2.6.1.18; beta-alanine--pyruvate transaminase [EC:2.6.1.18]
Leaf177|2817	WP_056359023.1	cds3093			
Leaf177|2818	WP_056359025.1	cds3094	OG0005157	K00790	murA; UDP-N-acetylglucosamine 1-carboxyvinyltransferase [EC:2.5.1.7]
Leaf177|2819	WP_056359027.1	cds3097	OG0004076		
Leaf177|2820	WP_056359028.1	cds3098	OG0000067	K07674	narQ; two-component system, NarL family, nitrate/nitrite sensor histidine kinase NarQ [EC:2.7.13.3]
Leaf177|2821	WP_056359029.1	cds3099	OG0000009	K07687	rcsB; two-component system, NarL family, captular synthesis response regulator RcsB
Leaf177|2822	WP_056359030.1	cds3100			
Leaf177|2823	WP_056359032.1	cds3101	OG0005242		
Leaf177|2824	WP_056359035.1	cds3102	OG0001956		
Leaf177|2825	WP_056359039.1	cds3104	OG0003771		
Leaf177|2826	WP_056359042.1	cds3105	OG0002570		
Leaf177|2827	WP_056359043.1	cds3106	OG0000006		
Leaf177|2828	WP_056359044.1	cds3107			
Leaf177|2829	WP_056359048.1	cds3109	OG0000108	K20938	ladA; long-chain alkane monooxygenase [EC:1.14.14.28]
Leaf177|2830	WP_056359049.1	cds3110	OG0005321		
Leaf177|2831	WP_056359050.1	cds3113	OG0000633	K05520	pfpI; protease I [EC:3.5.1.124]
Leaf177|2832	WP_056359051.1	cds3114	OG0000017	K03762	proP; MFS transporter, MHS family, proline/betaine transporter
Leaf177|2833	WP_056359052.1	cds3115	OG0004414	K13795	citB; citrate/tricarballylate utilization protein
Leaf177|2834	WP_056359053.1	cds3116	OG0004413	K13796	cobZ; tricarballylate dehydrogenase
Leaf177|2835	WP_056359058.1	cds3117	OG0000004	K04761	oxyR; LysR family transcriptional regulator, hydrogen peroxide-inducible genes activator
Leaf177|2836	WP_056359060.1	cds3118	OG0000265	K07058	membrane protein
Leaf177|2837	WP_056359063.1	cds3119			
Leaf177|2838	WP_056359067.1	cds3120			
Leaf177|2839	WP_056359069.1	cds3121			
Leaf177|2840	WP_056359071.1	cds3122	OG0001976		
Leaf177|2841	WP_056359075.1	cds3123	OG0002570		
Leaf177|2842	WP_056359078.1	cds3124	OG0000001	K00059	fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Leaf177|2843	WP_056359081.1	cds3125	OG0000090	K08191	exuT; MFS transporter, ACS family, hexuronate transporter
Leaf177|2844	WP_056359084.1	cds3126	OG0000001	K00059	fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Leaf177|2845	WP_056359087.1	cds3127	OG0003586		
Leaf177|2846	WP_056359090.1	cds3128	OG0002543	K00867	coaA; type I pantothenate kinase [EC:2.7.1.33]
Leaf177|2847	WP_056359093.1	cds3129	OG0001228	K07002	uncharacterized protein
Leaf177|2848	WP_056359099.1	cds3130			
Leaf177|2849	WP_056359103.1	cds3131	OG0000001	K00059	fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Leaf177|2850	WP_056359107.1	cds3132	OG0002085	K22318	oleB; 3-alkyl-4-acyloxetan-2-one decarboxylase
Leaf177|2851	WP_056359110.1	cds3133	OG0003632		
Leaf177|2852	WP_056359113.1	cds3134	OG0000464	K20862	yigB; FMN hydrolase / 5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase [EC:3.1.3.102 3.1.3.104]
Leaf177|2853	WP_056359116.1	cds3136	OG0000697		
Leaf177|2854	WP_056359120.1	cds3137			
Leaf177|2855	WP_056359123.1	cds3138	OG0000023	K18138	acrB; multidrug efflux pump
Leaf177|2856	WP_056359126.1	cds3139	OG0000066	K03585	acrA; membrane fusion protein, multidrug efflux system
Leaf177|2857	WP_056359129.1	cds3140	OG0000059	K18139	oprM; outer membrane protein, multidrug efflux system
Leaf177|2858	WP_056359132.1	cds3143	OG0000432	K07638	envZ; two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ [EC:2.7.13.3]
Leaf177|2859	WP_056359135.1	cds3144	OG0000052	K05799	pdhR; GntR family transcriptional regulator, transcriptional repressor for pyruvate dehydrogenase complex
Leaf177|2860	WP_056359138.1	cds3145	OG0000214	K01999	livK; branched-chain amino acid transport system substrate-binding protein
Leaf177|2861	WP_056359141.1	cds3146	OG0002093	K12658	lhpA; 4-hydroxyproline epimerase [EC:5.1.1.8]
Leaf177|2862	WP_056359143.1	cds3147	OG0001145	K01750	E4.3.1.12; ornithine cyclodeaminase [EC:4.3.1.12]
Leaf177|2863	WP_056359146.1	cds3148	OG0003166		
Leaf177|2864	WP_056359148.1	cds3149	OG0000778		
Leaf177|2865	WP_056359151.1	cds3150	OG0000006		
Leaf177|2866	WP_056359155.1	cds3151			
Leaf177|2867	WP_056359159.1	cds3152	OG0000300	K00354	E1.6.99.1; NADPH2 dehydrogenase [EC:1.6.99.1]
Leaf177|2868	WP_056359161.1	cds3153	OG0001856		
Leaf177|2869	WP_056359164.1	cds3154			
Leaf177|2870	WP_056359167.1	cds3156	OG0001083	K07126	uncharacterized protein
Leaf177|2871	WP_056359171.1	cds3157	OG0000543	K14063	feaR; AraC family transcriptional regulator, positive regulator of tynA and feaB
Leaf177|2872	WP_056359172.1	cds3158	OG0001593		
Leaf177|2873	WP_056359176.1	cds3159			
Leaf177|2874	WP_056359180.1	cds3160			
Leaf177|2875	WP_056359182.1	cds3162	OG0000002	K21023	mucR; diguanylate cyclase [EC:2.7.7.65]
Leaf177|2876	WP_056359190.1	cds3165			
Leaf177|2877	WP_056359192.1	cds3166	OG0000020	K07506	AraC family transcriptional regulator
Leaf177|2878	WP_056359196.1	cds3168	OG0000011	K06075	slyA; MarR family transcriptional regulator, transcriptional regulator for hemolysin
Leaf177|2879	WP_056359198.1	cds3170			
Leaf177|2880	WP_056359201.1	cds3172	OG0001065	K01791	wecB; UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing) [EC:5.1.3.14]
Leaf177|2881	WP_056359206.1	cds3174	OG0005184	K11740	nfrB; bacteriophage N4 adsorption protein B
Leaf177|2882	WP_056359208.1	cds3176	OG0005185		
Leaf177|2883	WP_056359209.1	cds3177	OG0002262		
Leaf177|2884	WP_056359210.1	cds3178	OG0000228	K00148	fdhA; glutathione-independent formaldehyde dehydrogenase [EC:1.2.1.46]
Leaf177|2885	WP_056359212.1	cds3179	OG0002626	K00604	MTFMT; methionyl-tRNA formyltransferase [EC:2.1.2.9]
Leaf177|2886	WP_056359214.1	cds3180	OG0001435		
Leaf177|2887	WP_056359216.1	cds3181	OG0000001	K00059	fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Leaf177|2888	WP_056359217.1	cds3182	OG0005884		
Leaf177|2889	WP_056359227.1	cds3184	OG0005883		
Leaf177|2890	WP_056359230.1	cds3185	OG0004290	K15977	putative oxidoreductase
Leaf177|2891	WP_056359233.1	cds3186	OG0002362	K07223	yfeX; porphyrinogen peroxidase [EC:1.11.1.-]
Leaf177|2892	WP_056359236.1	cds3187	OG0000100	K19270	yfbT; sugar-phosphatase [EC:3.1.3.23]
Leaf177|2893	WP_056359239.1	cds3188	OG0004189	K03607	proQ; ProP effector
Leaf177|2894	WP_056359242.1	cds3189	OG0003177		
Leaf177|2895	WP_056359245.1	cds3190	OG0000697		
Leaf177|2896	WP_056359248.1	cds3191	OG0003285		
Leaf177|2897	WP_056359249.1	cds3192	OG0003966	K05879	dhaL; phosphoenolpyruvate---glycerone phosphotransferase subunit DhaL [EC:2.7.1.121]
Leaf177|2898	WP_056359252.1	cds3193	OG0002288	K00863	DAK; triose/dihydroxyacetone kinase / FAD-AMP lyase (cyclizing) [EC:2.7.1.28 2.7.1.29 4.6.1.15]
Leaf177|2899	WP_056359255.1	cds3194	OG0000084	K10440	rbsC; ribose transport system permease protein
Leaf177|2900	WP_056359258.1	cds3195	OG0000045	K10441	rbsA; ribose transport system ATP-binding protein [EC:3.6.3.17]
Leaf177|2901	WP_056359261.1	cds3196	OG0000115	K10439	rbsB; ribose transport system substrate-binding protein
Leaf177|2902	WP_056359264.1	cds3197	OG0000491	K08964	mtnB; methylthioribulose-1-phosphate dehydratase [EC:4.2.1.109]
Leaf177|2903	WP_056359267.1	cds3198	OG0001811	K08963	mtnA; methylthioribose-1-phosphate isomerase [EC:5.3.1.23]
Leaf177|2904	WP_056359269.1	cds3199	OG0004733	K00899	mtnK; 5-methylthioribose kinase [EC:2.7.1.100]
Leaf177|2905	WP_056359272.1	cds3200	OG0000057	K03710	GntR family transcriptional regulator
Leaf177|2906	WP_056359276.1	cds3201	OG0000006		
Leaf177|2907	WP_056359278.1	cds3202	OG0003137	K05275	E1.1.1.65; pyridoxine 4-dehydrogenase [EC:1.1.1.65]
Leaf177|2908	WP_056359280.1	cds3203	OG0000771	K11904	vgrG; type VI secretion system secreted protein VgrG
Leaf177|2909	WP_056359283.1	cds3204	OG0003215		
Leaf177|2910	WP_056359286.1	cds3205	OG0000259		
Leaf177|2911	WP_056359289.1	cds3206	OG0002323		
Leaf177|2912	WP_056359295.1	cds3208			
Leaf177|2913	WP_056359297.1	cds3209			
Leaf177|2914	WP_056359301.1	cds3210	OG0000063	K01467	ampC; beta-lactamase class C [EC:3.5.2.6]
Leaf177|2915	WP_056359304.1	cds3211	OG0001252		
Leaf177|2916	WP_056359307.1	cds3212	OG0000366	K03863	vanB; vanillate monooxygenase ferredoxin subunit
Leaf177|2917	WP_056359309.1	cds3213	OG0000365	K03862	vanA; vanillate monooxygenase [EC:1.14.13.82]
Leaf177|2918	WP_056359312.1	cds3214	OG0000028	K11475	vanR; GntR family transcriptional regulator, vanillate catabolism transcriptional regulator
Leaf177|2919	WP_056359316.1	cds3215	OG0000080		
Leaf177|2920	WP_056359319.1	cds3216	OG0000572	K10622	cmtD; HCOMODA/2-hydroxy-3-carboxy-muconic semialdehyde decarboxylase [EC:4.1.1.-]
Leaf177|2921	WP_056359322.1	cds3217	OG0000024	K03566	gcvA; LysR family transcriptional regulator, glycine cleavage system transcriptional activator
Leaf177|2922	WP_056359326.1	cds3218	OG0002728		
Leaf177|2923	WP_056359330.1	cds3219	OG0002262		
Leaf177|2924	WP_056359333.1	cds3220			
Leaf177|2925	WP_056359339.1	cds3221			
Leaf177|2926	WP_056359342.1	cds3222	OG0004325		
Leaf177|2927	WP_056359344.1	cds3224	OG0000024	K03566	gcvA; LysR family transcriptional regulator, glycine cleavage system transcriptional activator
Leaf177|2928	WP_056359347.1	cds3225	OG0001996		
Leaf177|2929	WP_056359350.1	cds3226	OG0000644	K01687	ilvD; dihydroxy-acid dehydratase [EC:4.2.1.9]
Leaf177|2930	WP_056359353.1	cds3227			
Leaf177|2931	WP_056359356.1	cds3230	OG0000048	K03892	arsR; ArsR family transcriptional regulator, arsenate/arsenite/antimonite-responsive transcriptional repressor
Leaf177|2932	WP_056359359.1	cds3231			
Leaf177|2933	WP_056359361.1	cds3232	OG0002571		
Leaf177|2934	WP_056359364.1	cds3235			
Leaf177|2935	WP_056359367.1	cds3238	OG0000032	K11936	pgaC; poly-beta-1,6-N-acetyl-D-glucosamine synthase [EC:2.4.1.-]
Leaf177|2936	WP_056359370.1	cds3239	OG0003203	K03328	TC.PST; polysaccharide transporter, PST family
Leaf177|2937	WP_056359374.1	cds3240	OG0000100	K19270	yfbT; sugar-phosphatase [EC:3.1.3.23]
Leaf177|2938	WP_056359377.1	cds3241	OG0000490		
Leaf177|2939	WP_056359382.1	cds3242			
Leaf177|2940	WP_056359385.1	cds3243	OG0000048	K03892	arsR; ArsR family transcriptional regulator, arsenate/arsenite/antimonite-responsive transcriptional repressor
Leaf177|2941	WP_056359388.1	cds3244	OG0000522		
Leaf177|2942	WP_056359391.1	cds3245	OG0004400		
Leaf177|2943	WP_056359394.1	cds3246	OG0000013	K02529	lacI; LacI family transcriptional regulator
Leaf177|2944	WP_056359398.1	cds3247	OG0000080		
Leaf177|2945	WP_056359401.1	cds3249	OG0001015	K03811	pnuC; nicotinamide mononucleotide transporter
Leaf177|2946	WP_056359404.1	cds3251	OG0002406	K01048	pldB; lysophospholipase [EC:3.1.1.5]
Leaf177|2947	WP_056359406.1	cds3252	OG0000747	K03183	ubiE; demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [EC:2.1.1.163 2.1.1.201]
Leaf177|2948	WP_056359409.1	cds3253	OG0004585	K13816	rpfF; DSF synthase
Leaf177|2949	WP_056359413.1	cds3254	OG0000002	K21023	mucR; diguanylate cyclase [EC:2.7.7.65]
Leaf177|2950	WP_056359417.1	cds3255			
Leaf177|2951	WP_056359420.1	cds3256	OG0005677		
Leaf177|2952	WP_056359422.1	cds3257	OG0000229	K00104	glcD; glycolate oxidase [EC:1.1.3.15]
Leaf177|2953	WP_056359426.1	cds3258	OG0001803	K18118	aarC; succinyl-CoA:acetate CoA-transferase [EC:2.8.3.18]
Leaf177|2954	WP_056359429.1	cds3260	OG0000009	K07687	rcsB; two-component system, NarL family, captular synthesis response regulator RcsB
Leaf177|2955	WP_056359432.1	cds3261	OG0000627		
Leaf177|2956	WP_056359437.1	cds3264	OG0003195	K21481	mhuD; heme oxygenase (mycobilin-producing) [EC:1.14.99.57]
Leaf177|2957	WP_056359441.1	cds3265	OG0000377		
Leaf177|2958	WP_056359447.1	cds3270	OG0000527	K02016	ABC.FEV.S; iron complex transport system substrate-binding protein
Leaf177|2959	WP_056359449.1	cds3271	OG0005206	K13255	fhuF; ferric iron reductase protein FhuF
Leaf177|2960	WP_056359452.1	cds3272	OG0000073	K02015	ABC.FEV.P; iron complex transport system permease protein
Leaf177|2961	WP_056359454.1	cds3273	OG0000114	K02013	ABC.FEV.A; iron complex transport system ATP-binding protein [EC:3.6.3.34]
Leaf177|2962	WP_056359457.1	cds3277			
Leaf177|2963	WP_056359460.1	cds3278	OG0000495	K02623	pcaQ; LysR family transcriptional regulator, pca operon transcriptional activator
Leaf177|2964	WP_056359461.1	cds3279	OG0002771	K10537	araF; L-arabinose transport system substrate-binding protein
Leaf177|2965	WP_056359467.1	cds3281	OG0000084	K10440	rbsC; ribose transport system permease protein
Leaf177|2966	WP_056359470.1	cds3282	OG0004113	K00035	gal; D-galactose 1-dehydrogenase [EC:1.1.1.48]
Leaf177|2967	WP_056359473.1	cds3283	OG0002498	K13875	araC; L-arabonate dehydrase [EC:4.2.1.25]
Leaf177|2968	WP_056359475.1	cds3284	OG0004481	K02057	ABC.SS.P; simple sugar transport system permease protein
Leaf177|2969	WP_056359478.1	cds3285	OG0004473	K02057	ABC.SS.P; simple sugar transport system permease protein
Leaf177|2970	WP_056359481.1	cds3286	OG0000045	K10441	rbsA; ribose transport system ATP-binding protein [EC:3.6.3.17]
Leaf177|2971	WP_056359483.1	cds3288	OG0000050	K19591	cueR; MerR family transcriptional regulator, copper efflux regulator
Leaf177|2972	WP_056359489.1	cds3291	OG0002323		
Leaf177|2973	WP_056359492.1	cds3292	OG0000259		
Leaf177|2974	WP_056359495.1	cds3293	OG0004190		
Leaf177|2975	WP_056359498.1	cds3294	OG0004190		
Leaf177|2976	WP_056359501.1	cds3295			
Leaf177|2977	WP_056359504.1	cds3296	OG0004557		
Leaf177|2978	WP_056359509.1	cds3297	OG0004190		
Leaf177|2979	WP_056359513.1	cds3298			
Leaf177|2980	WP_056359516.1	cds3299	OG0004557		
Leaf177|2981	WP_056359519.1	cds3300			
Leaf177|2982	WP_056359524.1	cds3302	OG0005673	K11904	vgrG; type VI secretion system secreted protein VgrG
Leaf177|2983	WP_056359525.1	cds3303	OG0000108	K20938	ladA; long-chain alkane monooxygenase [EC:1.14.14.28]
Leaf177|2984	WP_056359528.1	cds3304	OG0000328	K03119	tauD; taurine dioxygenase [EC:1.14.11.17]
Leaf177|2985	WP_056359531.1	cds3305	OG0003944	K15553	ssuA; sulfonate transport system substrate-binding protein
Leaf177|2986	WP_056359534.1	cds3306	OG0000125	K15554	ssuC; sulfonate transport system permease protein
