	WP_id	cds	OG	KO id	KO description
Leaf176|1775	WP_056091531.1	cds1877	OG0000781		
Leaf176|1776	WP_056091534.1	cds1878	OG0000781		
Leaf176|1777	WP_056091538.1	cds1879	OG0000012	K01055	pcaD; 3-oxoadipate enol-lactonase [EC:3.1.1.24]
Leaf176|1778	WP_056091544.1	cds1881	OG0000775		
Leaf176|1779	WP_056091546.1	cds1882	OG0003726		
Leaf176|1780	WP_056091558.1	cds1885	OG0000043	K07165	fecR; transmembrane sensor
Leaf176|1781	WP_056091561.1	cds1886	OG0000039	K03088	rpoE; RNA polymerase sigma-70 factor, ECF subfamily
Leaf176|1782	WP_056091564.1	cds1888	OG0000558	K03469	rnhA; ribonuclease HI [EC:3.1.26.4]
Leaf176|1783	WP_056091567.1	cds1889	OG0004151		
Leaf176|1784	WP_056091569.1	cds1890	OG0001437	K03841	FBP; fructose-1,6-bisphosphatase I [EC:3.1.3.11]
Leaf176|1785	WP_056091571.1	cds1891	OG0001718	K07095	uncharacterized protein
Leaf176|1786	WP_056091574.1	cds1892	OG0002863	K15460	yfiC; tRNA1Val (adenine37-N6)-methyltransferase [EC:2.1.1.223]
Leaf176|1787	WP_056091576.1	cds1893	OG0000383	K08234	yaeR; glyoxylase I family protein
Leaf176|1788	WP_056091578.1	cds1894	OG0000516	K01952	purL; phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]
Leaf176|1789	WP_056091581.1	cds1895			
Leaf176|1790	WP_056091585.1	cds1896	OG0000442	K03832	tonB; periplasmic protein TonB
Leaf176|1791	WP_056091588.1	cds1897	OG0000071	K01915	glnA; glutamine synthetase [EC:6.3.1.2]
Leaf176|1792	WP_056091592.1	cds1898	OG0000786	K01933	purM; phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.3.1]
Leaf176|1793	WP_056091595.1	cds1899			
Leaf176|1794	WP_056091598.1	cds1900	OG0002143		
Leaf176|1795	WP_056091600.1	cds1901	OG0000141	K00382	DLD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]
Leaf176|1796	WP_056091604.1	cds1902	OG0000774		
Leaf176|1797	WP_056091607.1	cds1903	OG0000330	K03789	rimI; [ribosomal protein S18]-alanine N-acetyltransferase [EC:2.3.1.266]
Leaf176|1798	WP_056091610.1	cds1904			
Leaf176|1799	WP_056091612.1	cds1905	OG0004164	K02217	ftnA; ferritin [EC:1.16.3.2]
Leaf176|1800	WP_056091614.1	cds1906	OG0001478		
Leaf176|1801	WP_056091616.1	cds1907	OG0001479		
Leaf176|1802	WP_056091619.1	cds1908	OG0000385		
Leaf176|1803	WP_056091622.1	cds1909	OG0002538	K01893	NARS; asparaginyl-tRNA synthetase [EC:6.1.1.22]
Leaf176|1804	WP_056091625.1	cds1910			
Leaf176|1805	WP_056091629.1	cds1911	OG0001433	K22083	mgsC; methylamine---glutamate N-methyltransferase subunit C [EC:2.1.1.21]
Leaf176|1806	WP_056091632.1	cds1912	OG0000278	K07566	tsaC; L-threonylcarbamoyladenylate synthase [EC:2.7.7.87]
Leaf176|1807	WP_056091635.1	cds1913			
Leaf176|1808	WP_056091638.1	cds1914			
Leaf176|1809	WP_056091640.1	cds1915			
Leaf176|1810	WP_056091643.1	cds1917			
Leaf176|1811	WP_056091647.1	cds1918			
Leaf176|1812	WP_056091650.1	cds1920			
Leaf176|1813	WP_056091652.1	cds1921	OG0003701		
Leaf176|1814	WP_056091656.1	cds1923			
Leaf176|1815	WP_056091659.1	cds1924			
Leaf176|1816	WP_056091663.1	cds1925	OG0007024		
Leaf176|1817	WP_056091666.1	cds1926			
Leaf176|1818	WP_056091669.1	cds1927			
Leaf176|1819	WP_056091672.1	cds1928			
Leaf176|1820	WP_056091675.1	cds1929			
Leaf176|1821	WP_056091684.1	cds1931			
Leaf176|1822	WP_056091687.1	cds1932			
Leaf176|1823	WP_056091692.1	cds1933			
Leaf176|1824	WP_056091694.1	cds1934			
Leaf176|1825	WP_056091697.1	cds1935	OG0000059	K18139	oprM; outer membrane protein, multidrug efflux system
Leaf176|1826	WP_056091699.1	cds1936	OG0000023	K18138	acrB; multidrug efflux pump
Leaf176|1827	WP_056091703.1	cds1937	OG0000066	K03585	acrA; membrane fusion protein, multidrug efflux system
Leaf176|1828	WP_056091706.1	cds1938	OG0002547		
Leaf176|1829	WP_056091709.1	cds1939			
Leaf176|1830	WP_056091712.1	cds1940	OG0000861	K01695	trpA; tryptophan synthase alpha chain [EC:4.2.1.20]
Leaf176|1831	WP_056091717.1	cds1942	OG0001000	K01817	trpF; phosphoribosylanthranilate isomerase [EC:5.3.1.24]
Leaf176|1832	WP_056091720.1	cds1943	OG0001017	K00766	trpD; anthranilate phosphoribosyltransferase [EC:2.4.2.18]
Leaf176|1833	WP_056091723.1	cds1945	OG0000001	K00059	fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Leaf176|1834	WP_056091725.1	cds1946	OG0000784	K06187	recR; recombination protein RecR
Leaf176|1835	WP_056091728.1	cds1947	OG0005545		
Leaf176|1836	WP_056091731.1	cds1948	OG0000472	K06966	ppnN; pyrimidine/purine-5'-nucleotide nucleosidase [EC:3.2.2.10 3.2.2.-]
Leaf176|1837	WP_056091733.1	cds1949			
Leaf176|1838	WP_056091736.1	cds1950	OG0002850		
Leaf176|1839	WP_056091739.1	cds1952	OG0000916	K03565	recX; regulatory protein
Leaf176|1840	WP_056091743.1	cds1953	OG0002303	K15923	AXY8; alpha-L-fucosidase 2 [EC:3.2.1.51]
Leaf176|1841	WP_056091747.1	cds1956	OG0003712		
Leaf176|1842	WP_056091750.1	cds1957	OG0002857		
Leaf176|1843	WP_056091753.1	cds1958	OG0007025	K21572	susD; starch-binding outer membrane protein, SusD/RagB family
Leaf176|1844	WP_056091756.1	cds1959	OG0000068	K21573	susC; TonB-dependent starch-binding outer membrane protein SusC
Leaf176|1845	WP_056091759.1	cds1960	OG0004939	K00469	MIOX; inositol oxygenase [EC:1.13.99.1]
Leaf176|1846	WP_056091762.1	cds1961	OG0000013	K02529	lacI; LacI family transcriptional regulator
Leaf176|1847	WP_056091764.1	cds1962	OG0000122	K14393	actP; cation/acetate symporter
Leaf176|1848	WP_056091767.1	cds1964	OG0001613		
Leaf176|1849	WP_056091770.1	cds1965	OG0002442	K03435	fruR1; LacI family transcriptional regulator, fructose operon transcriptional repressor
Leaf176|1850	WP_056091774.1	cds1966	OG0000816		
Leaf176|1851	WP_056091777.1	cds1967	OG0000522		
Leaf176|1852	WP_056091780.1	cds1969			
Leaf176|1853	WP_056091784.1	cds1970	OG0005546		
Leaf176|1854	WP_056091787.1	cds1971	OG0001909		
Leaf176|1855	WP_056091792.1	cds1972	OG0005547		
Leaf176|1856	WP_056091797.1	cds1973	OG0001234	K04750	phnB; PhnB protein
Leaf176|1857	WP_056091800.1	cds1974	OG0000020	K07506	AraC family transcriptional regulator
Leaf176|1858	WP_056091802.1	cds1975	OG0000277	K07124	uncharacterized protein
Leaf176|1859	WP_056091804.1	cds1976	OG0000459	K18303	mexK; multidrug efflux pump
Leaf176|1860	WP_056091806.1	cds1977	OG0000177	K18302	mexJ; membrane fusion protein, multidrug efflux system
Leaf176|1861	WP_056091809.1	cds1979	OG0001341		
Leaf176|1862	WP_056091813.1	cds1980			
Leaf176|1863	WP_056091816.1	cds1981			
Leaf176|1864	WP_056091820.1	cds1982	OG0007026		
Leaf176|1865	WP_056091825.1	cds1983			
Leaf176|1866	WP_056091828.1	cds1984			
Leaf176|1867	WP_056091830.1	cds1985			
Leaf176|1868	WP_056091834.1	cds1986	OG0004151		
Leaf176|1869	WP_056091837.1	cds1987	OG0001178	K06167	phnP; phosphoribosyl 1,2-cyclic phosphate phosphodiesterase [EC:3.1.4.55]
Leaf176|1870	WP_056091840.1	cds1988			
Leaf176|1871	WP_056091843.1	cds1989	OG0001123	K03581	recD; exodeoxyribonuclease V alpha subunit [EC:3.1.11.5]
Leaf176|1872	WP_056091846.1	cds1990			
Leaf176|1873	WP_056091849.1	cds1991			
Leaf176|1874	WP_056091851.1	cds1992	OG0005548		
Leaf176|1875	WP_056091854.1	cds1993	OG0000834	K08316	rsmD; 16S rRNA (guanine966-N2)-methyltransferase [EC:2.1.1.171]
Leaf176|1876	WP_056091857.1	cds1994	OG0000835	K00954	E2.7.7.3A; pantetheine-phosphate adenylyltransferase [EC:2.7.7.3]
Leaf176|1877	WP_056091860.1	cds1995	OG0000019	K03088	rpoE; RNA polymerase sigma-70 factor, ECF subfamily
Leaf176|1878	WP_056091863.1	cds1996	OG0004693		
Leaf176|1879	WP_056091866.1	cds1997	OG0000860	K04096	smf; DNA processing protein
Leaf176|1880	WP_056091869.1	cds1998			
Leaf176|1881	WP_056091872.1	cds1999	OG0005549		
Leaf176|1882	WP_056091881.1	cds2002	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
Leaf176|1883	WP_056091885.1	cds2004	OG0003116		
Leaf176|1884	WP_056091891.1	cds2006	OG0007027		
Leaf176|1885	WP_056091893.1	cds2007			
Leaf176|1886	WP_056091895.1	cds2008	OG0001045	K01903	sucC; succinyl-CoA synthetase beta subunit [EC:6.2.1.5]
Leaf176|1887	WP_056091897.1	cds2009	OG0002537	K07727	putative transcriptional regulator
Leaf176|1888	WP_056091902.1	cds2010			
Leaf176|1889	WP_056091904.1	cds2011			
Leaf176|1890	WP_056091907.1	cds2012			
Leaf176|1891	WP_056091910.1	cds2014			
Leaf176|1892	WP_056091915.1	cds2015	OG0000065	K06861	lptB; lipopolysaccharide export system ATP-binding protein [EC:3.6.3.-]
Leaf176|1893	WP_056091921.1	cds2016	OG0002042	K01241	amn; AMP nucleosidase [EC:3.2.2.4]
Leaf176|1894	WP_056091923.1	cds2017	OG0000705	K03544	clpX; ATP-dependent Clp protease ATP-binding subunit ClpX
Leaf176|1895	WP_056091926.1	cds2018	OG0000451	K01358	clpP; ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]
Leaf176|1896	WP_056091928.1	cds2019			
Leaf176|1897	WP_056091929.1	cds2020	OG0001005	K03545	tig; trigger factor
Leaf176|1898	WP_056091932.1	cds2021			
Leaf176|1899	WP_056091936.1	cds2022	OG0000255	K02016	ABC.FEV.S; iron complex transport system substrate-binding protein
Leaf176|1900	WP_056091939.1	cds2023	OG0002333		
Leaf176|1901	WP_056091942.1	cds2024	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
Leaf176|1902	WP_056091945.1	cds2025	OG0002870	K02004	ABC.CD.P; putative ABC transport system permease protein
Leaf176|1903	WP_056091948.1	cds2026	OG0002870	K02004	ABC.CD.P; putative ABC transport system permease protein
Leaf176|1904	WP_056091951.1	cds2027	OG0002870	K02004	ABC.CD.P; putative ABC transport system permease protein
Leaf176|1905	WP_056091955.1	cds2028	OG0002870	K02004	ABC.CD.P; putative ABC transport system permease protein
Leaf176|1906	WP_056091956.1	cds2029	OG0002870	K02004	ABC.CD.P; putative ABC transport system permease protein
Leaf176|1907	WP_056091960.1	cds2030	OG0002870	K02004	ABC.CD.P; putative ABC transport system permease protein
Leaf176|1908	WP_056091963.1	cds2031	OG0002870	K02004	ABC.CD.P; putative ABC transport system permease protein
Leaf176|1909	WP_056091966.1	cds2032	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
Leaf176|1910	WP_056091969.1	cds2034	OG0000007	K02667	pilR; two-component system, NtrC family, response regulator PilR
Leaf176|1911	WP_056091972.1	cds2035	OG0002851	K13598	ntrY; two-component system, NtrC family, nitrogen regulation sensor histidine kinase NtrY [EC:2.7.13.3]
Leaf176|1912	WP_056091975.1	cds2036	OG0002312	K00697	otsA; trehalose 6-phosphate synthase [EC:2.4.1.15 2.4.1.347]
Leaf176|1913	WP_056091979.1	cds2037	OG0000767		
Leaf176|1914	WP_056091982.1	cds2038	OG0002080	K00975	glgC; glucose-1-phosphate adenylyltransferase [EC:2.7.7.27]
Leaf176|1915	WP_056091983.1	cds2039	OG0001267	K00703	glgA; starch synthase [EC:2.4.1.21]
Leaf176|1916	WP_056091987.1	cds2040	OG0000221	K02303	cobA; uroporphyrin-III C-methyltransferase [EC:2.1.1.107]
Leaf176|1917	WP_056091989.1	cds2041	OG0007028		
Leaf176|1918	WP_056091992.1	cds2042	OG0001192	K00955	cysNC; bifunctional enzyme CysN/CysC [EC:2.7.7.4 2.7.1.25]
Leaf176|1919	WP_056091995.1	cds2043	OG0001191	K00957	cysD; sulfate adenylyltransferase subunit 2 [EC:2.7.7.4]
Leaf176|1920	WP_056092000.1	cds2044	OG0001133	K00390	cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]
Leaf176|1921	WP_056092002.1	cds2045	OG0004165	K07090	uncharacterized protein
Leaf176|1922	WP_056092006.1	cds2047	OG0001199	K00381	cysI; sulfite reductase (NADPH) hemoprotein beta-component [EC:1.8.1.2]
Leaf176|1923	WP_056092009.1	cds2048	OG0000218	K13643	iscR; Rrf2 family transcriptional regulator, iron-sulfur cluster assembly transcription factor
Leaf176|1924	WP_056092013.1	cds2050			
Leaf176|1925	WP_056092017.1	cds2051	OG0000044	K19265	gpr; L-glyceraldehyde 3-phosphate reductase [EC:1.1.1.-]
Leaf176|1926	WP_056092021.1	cds2052	OG0007029		
Leaf176|1927	WP_056092024.1	cds2053	OG0000076	K07678	barA; two-component system, NarL family, sensor histidine kinase BarA [EC:2.7.13.3]
Leaf176|1928	WP_056092027.1	cds2054			
Leaf176|1929	WP_056092030.1	cds2055	OG0000086	K03413	cheY; two-component system, chemotaxis family, chemotaxis protein CheY
Leaf176|1930	WP_056092040.1	cds2058			
Leaf176|1931	WP_056092044.1	cds2059	OG0003641		
Leaf176|1932	WP_056092047.1	cds2060	OG0000269	K13979	yahK; uncharacterized zinc-type alcohol dehydrogenase-like protein [EC:1.-.-.-]
Leaf176|1933	WP_056092050.1	cds2061	OG0000159	K07636	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]
Leaf176|1934	WP_056092054.1	cds2062	OG0000003	K07657	phoB; two-component system, OmpR family, phosphate regulon response regulator PhoB
Leaf176|1935	WP_056092056.1	cds2063	OG0001597		
Leaf176|1936	WP_056092059.1	cds2064	OG0000761	K01507	ppa; inorganic pyrophosphatase [EC:3.6.1.1]
Leaf176|1937	WP_056092061.1	cds2066	OG0000347	K03743	pncC; nicotinamide-nucleotide amidase [EC:3.5.1.42]
Leaf176|1938	WP_056092064.1	cds2067	OG0000225	K02337	dnaE; DNA polymerase III subunit alpha [EC:2.7.7.7]
Leaf176|1939	WP_056092065.1	cds2068	OG0001640	K14161	imuB; protein ImuB
Leaf176|1940	WP_056092069.1	cds2069	OG0001639	K14160	imuA; protein ImuA
Leaf176|1941	WP_056092072.1	cds2070			
Leaf176|1942	WP_056092075.1	cds2071	OG0000301	K05343	treS; maltose alpha-D-glucosyltransferase / alpha-amylase [EC:5.4.99.16 3.2.1.1]
Leaf176|1943	WP_056092077.1	cds2072			
Leaf176|1944	WP_056092080.1	cds2073			
Leaf176|1945	WP_056092083.1	cds2074			
Leaf176|1946	WP_056092086.1	cds2075			
Leaf176|1947	WP_056092089.1	cds2076	OG0000003	K07657	phoB; two-component system, OmpR family, phosphate regulon response regulator PhoB
Leaf176|1948	WP_056092093.1	cds2077			
Leaf176|1949	WP_056092096.1	cds2078	OG0000086	K03413	cheY; two-component system, chemotaxis family, chemotaxis protein CheY
Leaf176|1950	WP_056092099.1	cds2079	OG0001124	K13924	cheBR; two-component system, chemotaxis family, CheB/CheR fusion protein [EC:2.1.1.80 3.1.1.61]
Leaf176|1951	WP_056092102.1	cds2080	OG0000105	K08083	algR; two-component system, LytTR family, response regulator AlgR
Leaf176|1952	WP_056092105.1	cds2081	OG0002334	K19789	radD; DNA repair protein RadD
Leaf176|1953	WP_056092108.1	cds2082	OG0001892	K03931	ygjK; putative isomerase
Leaf176|1954	WP_056092114.1	cds2084	OG0002304		
Leaf176|1955	WP_056092117.1	cds2085	OG0001959	K02017	modC; molybdate transport system ATP-binding protein [EC:3.6.3.29]
Leaf176|1956	WP_056092120.1	cds2086	OG0000272	K02018	modB; molybdate transport system permease protein
Leaf176|1957	WP_056092123.1	cds2087	OG0001396	K02020	modA; molybdate transport system substrate-binding protein
Leaf176|1958	WP_056092127.1	cds2088	OG0001231	K07402	xdhC; xanthine dehydrogenase accessory factor
Leaf176|1959	WP_056092129.1	cds2089	OG0001724	K07141	mocA; molybdenum cofactor cytidylyltransferase [EC:2.7.7.76]
Leaf176|1960	WP_056092132.1	cds2090	OG0000773	K03639	moaA; GTP 3',8-cyclase [EC:4.1.99.22]
Leaf176|1961	WP_056092134.1	cds2091	OG0000502	K03750	moeA; molybdopterin molybdotransferase [EC:2.10.1.1]
Leaf176|1962	WP_056092137.1	cds2092	OG0001564	K03636	moaD; sulfur-carrier protein
Leaf176|1963	WP_056092139.1	cds2093	OG0000356	K21029	moeB; molybdopterin-synthase adenylyltransferase [EC:2.7.7.80]
Leaf176|1964	WP_056092143.1	cds2094	OG0001058	K03635	MOCS2B; molybdopterin synthase catalytic subunit [EC:2.8.1.12]
Leaf176|1965	WP_056092145.1	cds2095	OG0001057	K03637	moaC; cyclic pyranopterin monophosphate synthase [EC:4.6.1.17]
Leaf176|1966	WP_056092148.1	cds2096	OG0002122	K07140	uncharacterized protein
Leaf176|1967	WP_056092151.1	cds2097	OG0000221	K02303	cobA; uroporphyrin-III C-methyltransferase [EC:2.1.1.107]
Leaf176|1968	WP_056092154.1	cds2099	OG0002373	K00363	nirD; nitrite reductase (NADH) small subunit [EC:1.7.1.15]
Leaf176|1969	WP_056092156.1	cds2100			
Leaf176|1970	WP_056092160.1	cds2101	OG0003903	K02575	NRT; MFS transporter, NNP family, nitrate/nitrite transporter
Leaf176|1971	WP_056092163.1	cds2102	OG0000538	K00372	nasA; assimilatory nitrate reductase catalytic subunit [EC:1.7.99.-]
Leaf176|1972	WP_056092166.1	cds2104	OG0001401		
Leaf176|1973	WP_056092173.1	cds2106	OG0000077	K01420	fnr; CRP/FNR family transcriptional regulator, anaerobic regulatory protein
Leaf176|1974	WP_056092177.1	cds2107	OG0000932		
Leaf176|1975	WP_056092183.1	cds2110	OG0002834	K07112	uncharacterized protein
Leaf176|1976	WP_056092188.1	cds2111	OG0002835	K07112	uncharacterized protein
Leaf176|1977	WP_056092190.1	cds2112	OG0001906	K01069	gloB; hydroxyacylglutathione hydrolase [EC:3.1.2.6]
Leaf176|1978	WP_056092194.1	cds2113	OG0002131	K07090	uncharacterized protein
Leaf176|1979	WP_056092198.1	cds2114	OG0000077	K01420	fnr; CRP/FNR family transcriptional regulator, anaerobic regulatory protein
Leaf176|1980	WP_056092201.1	cds2115	OG0000060	K00344	qor; NADPH2:quinone reductase [EC:1.6.5.5]
Leaf176|1981	WP_056092205.1	cds2117	OG0001461	K14189	dltE; uncharacterized oxidoreductase [EC:1.-.-.-]
Leaf176|1982	WP_056092208.1	cds2118	OG0000129	K10680	nemA; N-ethylmaleimide reductase [EC:1.-.-.-]
Leaf176|1983	WP_056092210.1	cds2119	OG0000035		
Leaf176|1984	WP_056092217.1	cds2121	OG0000353	K06988	fno; 8-hydroxy-5-deazaflavin:NADPH oxidoreductase [EC:1.5.1.40]
Leaf176|1985	WP_056092220.1	cds2123	OG0000343		
Leaf176|1986	WP_056092223.1	cds2124	OG0000108	K20938	ladA; long-chain alkane monooxygenase [EC:1.14.14.28]
Leaf176|1987	WP_056092227.1	cds2125	OG0000150		
Leaf176|1988	WP_056092230.1	cds2126	OG0000094	K18954	pobR; AraC family transcriptional regulator, transcriptional activator of pobA
Leaf176|1989	WP_056092232.1	cds2127	OG0000862	K04063	osmC; osmotically inducible protein OsmC
Leaf176|1990	WP_056092235.1	cds2128	OG0000189		
Leaf176|1991	WP_056092236.1	cds2129	OG0005550	K13727	pdc; phenolic acid decarboxylase [EC:4.1.1.-]
Leaf176|1992	WP_056092239.1	cds2130	OG0000097	K01066	aes; acetyl esterase [EC:3.1.1.-]
Leaf176|1993	WP_056092242.1	cds2132	OG0000110	K02199	ccmG; cytochrome c biogenesis protein CcmG, thiol:disulfide interchange protein DsbE
Leaf176|1994	WP_056092245.1	cds2133	OG0000163	K04771	degP; serine protease Do [EC:3.4.21.107]
Leaf176|1995	WP_056092248.1	cds2134	OG0000110	K02199	ccmG; cytochrome c biogenesis protein CcmG, thiol:disulfide interchange protein DsbE
Leaf176|1996	WP_056092250.1	cds2135	OG0000110	K02199	ccmG; cytochrome c biogenesis protein CcmG, thiol:disulfide interchange protein DsbE
Leaf176|1997	WP_056092253.1	cds2136	OG0000110	K02199	ccmG; cytochrome c biogenesis protein CcmG, thiol:disulfide interchange protein DsbE
Leaf176|1998	WP_056092256.1	cds2137			
Leaf176|1999	WP_056092262.1	cds2139	OG0002576		
Leaf176|2000	WP_056092265.1	cds2140	OG0000043	K07165	fecR; transmembrane sensor
Leaf176|2001	WP_056092271.1	cds2142	OG0003623	K09955	uncharacterized protein
Leaf176|2002	WP_056092274.1	cds2143	OG0002096	K01190	lacZ; beta-galactosidase [EC:3.2.1.23]
Leaf176|2003	WP_056092277.1	cds2144	OG0001613		
Leaf176|2004	WP_056092279.1	cds2145			
Leaf176|2005	WP_056092282.1	cds2146	OG0001919	K21572	susD; starch-binding outer membrane protein, SusD/RagB family
Leaf176|2006	WP_056092285.1	cds2148	OG0002338		
Leaf176|2007	WP_056092289.1	cds2149	OG0005551		
Leaf176|2008	WP_056092292.1	cds2150			
Leaf176|2009	WP_056092295.1	cds2151	OG0000159	K07636	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]
Leaf176|2010	WP_056092298.1	cds2152	OG0002311		
Leaf176|2011	WP_056092301.1	cds2153	OG0002497	K04082	hscB; molecular chaperone HscB
Leaf176|2012	WP_056092304.1	cds2154	OG0000871	K11749	rseP; regulator of sigma E protease [EC:3.4.24.-]
Leaf176|2013	WP_056092307.1	cds2156			
Leaf176|2014	WP_056092309.1	cds2157	OG0002845		
Leaf176|2015	WP_056092313.1	cds2158			
Leaf176|2016	WP_056092315.1	cds2159	OG0000032	K11936	pgaC; poly-beta-1,6-N-acetyl-D-glucosamine synthase [EC:2.4.1.-]
Leaf176|2017	WP_056092318.1	cds2160	OG0000313	K20534	gtrB; polyisoprenyl-phosphate glycosyltransferase [EC:2.4.-.-]
Leaf176|2018	WP_056092321.1	cds2161	OG0005552		
Leaf176|2019	WP_056092324.1	cds2162			
Leaf176|2020	WP_056092328.1	cds2163	OG0000258	K01465	URA4; dihydroorotase [EC:3.5.2.3]
Leaf176|2021	WP_056092331.1	cds2164	OG0007030		
Leaf176|2022	WP_056092339.1	cds2166			
Leaf176|2023	WP_056092342.1	cds2167	OG0001951	K21470	ycbB; L,D-transpeptidase YcbB
Leaf176|2024	WP_056092346.1	cds2168	OG0000902	K00765	hisG; ATP phosphoribosyltransferase [EC:2.4.2.17]
Leaf176|2025	WP_056092349.1	cds2169	OG0000661	K00013	hisD; histidinol dehydrogenase [EC:1.1.1.23]
Leaf176|2026	WP_056092352.1	cds2170	OG0000245	K00817	hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9]
Leaf176|2027	WP_056092355.1	cds2171	OG0000919	K01693	hisB; imidazoleglycerol-phosphate dehydratase [EC:4.2.1.19]
Leaf176|2028	WP_056092358.1	cds2172	OG0000666	K02501	hisH; imidazole glycerol-phosphate synthase subunit HisH [EC:4.3.2.10]
Leaf176|2029	WP_056092361.1	cds2173	OG0000920	K01814	hisA; phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase [EC:5.3.1.16]
Leaf176|2030	WP_056092363.1	cds2175	OG0000744	K02500	hisF; imidazole glycerol-phosphate synthase subunit HisF [EC:4.3.2.10]
Leaf176|2031	WP_056092367.1	cds2177			
Leaf176|2032	WP_056092369.1	cds2178	OG0005553		
Leaf176|2033	WP_056092372.1	cds2179	OG0000078	K13694	mepS; murein DD-endopeptidase / murein LD-carboxypeptidase [EC:3.4.-.- 3.4.17.13]
Leaf176|2034	WP_056092375.1	cds2180	OG0000149	K06149	uspA; universal stress protein A
Leaf176|2035	WP_056092377.1	cds2181	OG0000063	K01467	ampC; beta-lactamase class C [EC:3.5.2.6]
Leaf176|2036	WP_056092380.1	cds2182	OG0001527		
Leaf176|2037	WP_056092384.1	cds2184	OG0000329		
Leaf176|2038	WP_056092385.1	cds2185			
Leaf176|2039	WP_056092388.1	cds2186	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
Leaf176|2040	WP_056092391.1	cds2188	OG0000675	K03686	dnaJ; molecular chaperone DnaJ
Leaf176|2041	WP_056092395.1	cds2189	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
Leaf176|2042	WP_056092400.1	cds2190	OG0003645	K01992	ABC-2.P; ABC-2 type transport system permease protein
Leaf176|2043	WP_056092403.1	cds2191	OG0002197		
Leaf176|2044	WP_056092406.1	cds2192	OG0000549	K01524	ppx-gppA; exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase [EC:3.6.1.11 3.6.1.40]
Leaf176|2045	WP_056092409.1	cds2193	OG0000299	K06287	maf; septum formation protein
Leaf176|2046	WP_056092412.1	cds2194			
Leaf176|2047	WP_056092416.1	cds2195	OG0001307	K03270	kdsC; 3-deoxy-D-manno-octulosonate 8-phosphate phosphatase (KDO 8-P phosphatase) [EC:3.1.3.45]
Leaf176|2048	WP_056092419.1	cds2196	OG0002496		
Leaf176|2049	WP_056092423.1	cds2197	OG0001457	K04755	fdx; ferredoxin, 2Fe-2S
Leaf176|2050	WP_056092426.1	cds2198	OG0004554		
Leaf176|2051	WP_056092429.1	cds2199	OG0001673	K02198	ccmF; cytochrome c-type biogenesis protein CcmF
Leaf176|2052	WP_056092432.1	cds2200			
Leaf176|2053	WP_056092435.1	cds2202	OG0005554		
Leaf176|2054	WP_056092438.1	cds2203	OG0007031		
Leaf176|2055	WP_056092443.1	cds2204	OG0000590	K03316	TC.CPA1; monovalent cation:H+ antiporter, CPA1 family
Leaf176|2056	WP_056092446.1	cds2205	OG0000757	K00262	E1.4.1.4; glutamate dehydrogenase (NADP+) [EC:1.4.1.4]
Leaf176|2057	WP_056092454.1	cds2207	OG0001672	K02195	ccmC; heme exporter protein C
Leaf176|2058	WP_056092457.1	cds2208			
Leaf176|2059	WP_056092464.1	cds2210	OG0004166		
Leaf176|2060	WP_056092466.1	cds2211	OG0007032		
Leaf176|2061	WP_056092469.1	cds2212	OG0005555		
Leaf176|2062	WP_056092473.1	cds2213			
Leaf176|2063	WP_056092477.1	cds2214	OG0000051	K05592	deaD; ATP-dependent RNA helicase DeaD [EC:3.6.4.13]
Leaf176|2064	WP_056092480.1	cds2215	OG0000258	K01465	URA4; dihydroorotase [EC:3.5.2.3]
Leaf176|2065	WP_056092484.1	cds2216	OG0002338		
Leaf176|2066	WP_056092488.1	cds2219	OG0003727		
Leaf176|2067	WP_056092491.1	cds2220	OG0001919	K21572	susD; starch-binding outer membrane protein, SusD/RagB family
Leaf176|2068	WP_056092494.1	cds2221	OG0000068	K21573	susC; TonB-dependent starch-binding outer membrane protein SusC
Leaf176|2069	WP_056092498.1	cds2222	OG0004670		
Leaf176|2070	WP_056092501.1	cds2223	OG0001901	K19158	yoeB; toxin YoeB [EC:3.1.-.-]
Leaf176|2071	WP_056092503.1	cds2224	OG0005556		
Leaf176|2072	WP_056092506.1	cds2225	OG0001771	K06169	miaE; tRNA-(ms[2]io[6]A)-hydroxylase [EC:1.-.-.-]
Leaf176|2073	WP_056092509.1	cds2226	OG0001689	K20444	rfbC; O-antigen biosynthesis protein [EC:2.4.1.-]
Leaf176|2074	WP_056092512.1	cds2227			
