KO	category-1	category-2	category-3	category-4	N of genes
K03530	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	hupB; DNA-binding protein HU-beta	4
K03530	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	hupB; DNA-binding protein HU-beta	4
K03530	Brite Hierarchies	DNA replication proteins [BR:ko03032]	DNA replication proteins [BR:ko03032]	hupB; DNA-binding protein HU-beta	4
K03531	Cellular Processes	Cell cycle - Caulobacter	Cell cycle - Caulobacter	ftsZ; cell division protein FtsZ	1
K03531	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	ftsZ; cell division protein FtsZ	1
K03531	Brite Hierarchies	Cytoskeleton proteins [BR:ko04812]	Cytoskeleton proteins [BR:ko04812]	ftsZ; cell division protein FtsZ	1
K03531	Brite Hierarchies	Prokaryotic defense system [BR:ko02048]	Prokaryotic defense system [BR:ko02048]	ftsZ; cell division protein FtsZ	1
K03536	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	rnpA; ribonuclease P protein component [EC:3.1.26.5]	1
K03543	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	emrA; membrane fusion protein, multidrug efflux system	3
K03544	Cellular Processes	Cell cycle - Caulobacter	Cell cycle - Caulobacter	clpX, CLPX; ATP-dependent Clp protease ATP-binding subunit ClpX	1
K03544	Brite Hierarchies	Chaperones and folding catalysts [BR:ko03110]	Chaperones and folding catalysts [BR:ko03110]	clpX, CLPX; ATP-dependent Clp protease ATP-binding subunit ClpX	1
K03545	Not Included in Pathway or Brite	Protein processing	Protein processing	tig; trigger factor	1
K03548	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	perM; putative permease	3
K03549	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	kup; KUP system potassium uptake protein	1
K03550	Genetic Information Processing	Homologous recombination	Homologous recombination	ruvA; holliday junction DNA helicase RuvA [EC:3.6.4.12]	1
K03550	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	ruvA; holliday junction DNA helicase RuvA [EC:3.6.4.12]	1
K03551	Genetic Information Processing	Homologous recombination	Homologous recombination	ruvB; holliday junction DNA helicase RuvB [EC:3.6.4.12]	1
K03551	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	ruvB; holliday junction DNA helicase RuvB [EC:3.6.4.12]	1
K03553	Genetic Information Processing	Homologous recombination	Homologous recombination	recA; recombination protein RecA	1
K03553	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	recA; recombination protein RecA	1
K03555	Genetic Information Processing	Mismatch repair	Mismatch repair	mutS; DNA mismatch repair protein MutS	1
K03555	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	mutS; DNA mismatch repair protein MutS	1
K03557	Cellular Processes	Biofilm formation - Vibrio cholerae	Biofilm formation - Vibrio cholerae	fis; Fis family transcriptional regulator, factor for inversion stimulation protein	1
K03557	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	fis; Fis family transcriptional regulator, factor for inversion stimulation protein	1
K03557	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	fis; Fis family transcriptional regulator, factor for inversion stimulation protein	1
K03557	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	fis; Fis family transcriptional regulator, factor for inversion stimulation protein	1
K03558	Not Included in Pathway or Brite	General function prediction only	General function prediction only	cvpA; membrane protein required for colicin V production	1
K03559	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	exbD; biopolymer transport protein ExbD	2
K03561	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	exbB; biopolymer transport protein ExbB	1
K03562	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	tolQ; biopolymer transport protein TolQ	1
K03564	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	BCP, PRXQ, DOT5; peroxiredoxin Q/BCP [EC:1.11.1.15]	1
K03565	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	recX; regulatory protein	1
K03566	Cellular Processes	Biofilm formation - Escherichia coli	Biofilm formation - Escherichia coli	gcvA; LysR family transcriptional regulator, glycine cleavage system transcriptional activator	9
K03566	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	gcvA; LysR family transcriptional regulator, glycine cleavage system transcriptional activator	9
K03568	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	tldD; TldD protein	1
K03572	Genetic Information Processing	Mismatch repair	Mismatch repair	mutL; DNA mismatch repair protein MutL	1
K03572	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	mutL; DNA mismatch repair protein MutL	1
K03574	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	mutT, NUDT15, MTH2; 8-oxo-dGTP diphosphatase [EC:3.6.1.55]	6
K03575	Genetic Information Processing	Base excision repair	Base excision repair	mutY; A/G-specific adenine glycosylase [EC:3.2.2.31]	1
K03575	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	mutY; A/G-specific adenine glycosylase [EC:3.2.2.31]	1
K03579	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	hrpB; ATP-dependent helicase HrpB [EC:3.6.4.13]	1
K03581	Genetic Information Processing	Homologous recombination	Homologous recombination	recD; exodeoxyribonuclease V alpha subunit [EC:3.1.11.5]	1
K03581	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	recD; exodeoxyribonuclease V alpha subunit [EC:3.1.11.5]	1
K03584	Genetic Information Processing	Homologous recombination	Homologous recombination	recO; DNA repair protein RecO (recombination protein O)	1
K03584	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	recO; DNA repair protein RecO (recombination protein O)	1
K03585	Human Diseases	Cationic antimicrobial peptide (CAMP) resistance	Cationic antimicrobial peptide (CAMP) resistance	acrA, mexA, adeI, smeD, mtrC, cmeA; membrane fusion protein, multidrug efflux system	5
K03585	Human Diseases	beta-Lactam resistance	beta-Lactam resistance	acrA, mexA, adeI, smeD, mtrC, cmeA; membrane fusion protein, multidrug efflux system	5
K03585	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	acrA, mexA, adeI, smeD, mtrC, cmeA; membrane fusion protein, multidrug efflux system	5
K03585	Brite Hierarchies	Antimicrobial resistance genes [BR:ko01504]	Antimicrobial resistance genes [BR:ko01504]	acrA, mexA, adeI, smeD, mtrC, cmeA; membrane fusion protein, multidrug efflux system	5
K03585	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	acrA, mexA, adeI, smeD, mtrC, cmeA; membrane fusion protein, multidrug efflux system	5
K03587	Metabolism	Peptidoglycan biosynthesis	Peptidoglycan biosynthesis	ftsI; cell division protein FtsI (penicillin-binding protein 3) [EC:3.4.16.4]	1
K03587	Human Diseases	beta-Lactam resistance	beta-Lactam resistance	ftsI; cell division protein FtsI (penicillin-binding protein 3) [EC:3.4.16.4]	1
K03587	Brite Hierarchies	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	ftsI; cell division protein FtsI (penicillin-binding protein 3) [EC:3.4.16.4]	1
K03587	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	ftsI; cell division protein FtsI (penicillin-binding protein 3) [EC:3.4.16.4]	1
K03588	Cellular Processes	Cell cycle - Caulobacter	Cell cycle - Caulobacter	ftsW, spoVE; cell division protein FtsW	1
K03588	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	ftsW, spoVE; cell division protein FtsW	1
K03588	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	ftsW, spoVE; cell division protein FtsW	1
K03589	Cellular Processes	Cell cycle - Caulobacter	Cell cycle - Caulobacter	ftsQ; cell division protein FtsQ	1
K03589	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	ftsQ; cell division protein FtsQ	1
K03590	Cellular Processes	Cell cycle - Caulobacter	Cell cycle - Caulobacter	ftsA; cell division protein FtsA	1
K03590	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	ftsA; cell division protein FtsA	1
K03590	Brite Hierarchies	Cytoskeleton proteins [BR:ko04812]	Cytoskeleton proteins [BR:ko04812]	ftsA; cell division protein FtsA	1
K03592	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	pmbA; PmbA protein	1
K03593	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	mrp, NUBPL; ATP-binding protein involved in chromosome partitioning	1
K03593	Brite Hierarchies	Mitochondrial biogenesis [BR:ko03029]	Mitochondrial biogenesis [BR:ko03029]	mrp, NUBPL; ATP-binding protein involved in chromosome partitioning	1
K03594	Metabolism	Porphyrin and chlorophyll metabolism	Porphyrin and chlorophyll metabolism	bfr; bacterioferritin [EC:1.16.3.1]	1
K03595	Brite Hierarchies	Mitochondrial biogenesis [BR:ko03029]	Mitochondrial biogenesis [BR:ko03029]	era, ERAL1; GTPase	1
K03595	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	era, ERAL1; GTPase	1
K03596	Human Diseases	Legionellosis	Legionellosis	lepA; GTP-binding protein LepA	1
K03601	Genetic Information Processing	Mismatch repair	Mismatch repair	xseA; exodeoxyribonuclease VII large subunit [EC:3.1.11.6]	1
K03601	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	xseA; exodeoxyribonuclease VII large subunit [EC:3.1.11.6]	1
K03602	Genetic Information Processing	Mismatch repair	Mismatch repair	xseB; exodeoxyribonuclease VII small subunit [EC:3.1.11.6]	1
K03602	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	xseB; exodeoxyribonuclease VII small subunit [EC:3.1.11.6]	1
K03606	Cellular Processes	Biofilm formation - Vibrio cholerae	Biofilm formation - Vibrio cholerae	wcaJ; putative colanic acid biosysnthesis UDP-glucose lipid carrier transferase	3
K03608	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	minE; cell division topological specificity factor	1
K03608	Brite Hierarchies	Cytoskeleton proteins [BR:ko04812]	Cytoskeleton proteins [BR:ko04812]	minE; cell division topological specificity factor	1
K03609	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	minD; septum site-determining protein MinD	1
K03609	Brite Hierarchies	Cytoskeleton proteins [BR:ko04812]	Cytoskeleton proteins [BR:ko04812]	minD; septum site-determining protein MinD	1
K03610	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	minC; septum site-determining protein MinC	1
K03610	Brite Hierarchies	Cytoskeleton proteins [BR:ko04812]	Cytoskeleton proteins [BR:ko04812]	minC; septum site-determining protein MinC	1
K03611	Brite Hierarchies	Chaperones and folding catalysts [BR:ko03110]	Chaperones and folding catalysts [BR:ko03110]	dsbB; disulfide bond formation protein DsbB	1
K03621	Metabolism	Glycerolipid metabolism	Glycerolipid metabolism	plsX; phosphate acyltransferase [EC:2.3.1.274]	1
K03621	Brite Hierarchies	Lipid biosynthesis proteins [BR:ko01004]	Lipid biosynthesis proteins [BR:ko01004]	plsX; phosphate acyltransferase [EC:2.3.1.274]	1
K03624	Brite Hierarchies	Transcription machinery [BR:ko03021]	Transcription machinery [BR:ko03021]	greA; transcription elongation factor GreA	1
K03625	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	nusB; N utilization substance protein B	1
K03625	Brite Hierarchies	Transcription machinery [BR:ko03021]	Transcription machinery [BR:ko03021]	nusB; N utilization substance protein B	1
K03628	Genetic Information Processing	RNA degradation	RNA degradation	rho; transcription termination factor Rho	1
K03628	Brite Hierarchies	Messenger RNA biogenesis [BR:ko03019]	Messenger RNA biogenesis [BR:ko03019]	rho; transcription termination factor Rho	1
K03628	Brite Hierarchies	Transcription machinery [BR:ko03021]	Transcription machinery [BR:ko03021]	rho; transcription termination factor Rho	1
K03629	Genetic Information Processing	Homologous recombination	Homologous recombination	recF; DNA replication and repair protein RecF	1
K03629	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	recF; DNA replication and repair protein RecF	1
K03630	Not Included in Pathway or Brite	Replication and repair	Replication and repair	radC; DNA repair protein RadC	1
K03631	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	recN; DNA repair protein RecN (Recombination protein N)	1
K03634	Not Included in Pathway or Brite	Structural proteins	Structural proteins	lolA; outer membrane lipoprotein carrier protein	1
K03635	Metabolism	Folate biosynthesis	Folate biosynthesis	MOCS2B, moaE; molybdopterin synthase catalytic subunit [EC:2.8.1.12]	1
K03635	Genetic Information Processing	Sulfur relay system	Sulfur relay system	MOCS2B, moaE; molybdopterin synthase catalytic subunit [EC:2.8.1.12]	1
K03636	Genetic Information Processing	Sulfur relay system	Sulfur relay system	moaD, cysO; sulfur-carrier protein	1
K03637	Metabolism	Folate biosynthesis	Folate biosynthesis	moaC, CNX3; cyclic pyranopterin monophosphate synthase [EC:4.6.1.17]	1
K03637	Genetic Information Processing	Sulfur relay system	Sulfur relay system	moaC, CNX3; cyclic pyranopterin monophosphate synthase [EC:4.6.1.17]	1
K03638	Metabolism	Folate biosynthesis	Folate biosynthesis	moaB; molybdopterin adenylyltransferase [EC:2.7.7.75]	1
K03639	Metabolism	Folate biosynthesis	Folate biosynthesis	moaA, CNX2; GTP 3,8-cyclase [EC:4.1.99.22]	1
K03639	Genetic Information Processing	Sulfur relay system	Sulfur relay system	moaA, CNX2; GTP 3,8-cyclase [EC:4.1.99.22]	1
K03640	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	pal; peptidoglycan-associated lipoprotein	1
K03641	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	tolB; TolB protein	2
K03642	Not Included in Pathway or Brite	Structural proteins	Structural proteins	rlpA; rare lipoprotein A	2
K03644	Metabolism	Lipoic acid metabolism	Lipoic acid metabolism	lipA; lipoyl synthase [EC:2.8.1.8]	1
K03647	Not Included in Pathway or Brite	Nucleotide metabolism	Nucleotide metabolism	nrdI; protein involved in ribonucleotide reduction	1
K03648	Genetic Information Processing	Base excision repair	Base excision repair	UNG, UDG; uracil-DNA glycosylase [EC:3.2.2.27]	1
K03648	Human Diseases	Primary immunodeficiency	Primary immunodeficiency	UNG, UDG; uracil-DNA glycosylase [EC:3.2.2.27]	1
K03648	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	UNG, UDG; uracil-DNA glycosylase [EC:3.2.2.27]	1
K03650	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	mnmE, trmE, MSS1; tRNA modification GTPase [EC:3.6.-.-]	1
K03652	Genetic Information Processing	Base excision repair	Base excision repair	MPG; DNA-3-methyladenine glycosylase [EC:3.2.2.21]	1
K03652	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	MPG; DNA-3-methyladenine glycosylase [EC:3.2.2.21]	1
K03654	Genetic Information Processing	RNA degradation	RNA degradation	recQ; ATP-dependent DNA helicase RecQ [EC:3.6.4.12]	1
K03654	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	recQ; ATP-dependent DNA helicase RecQ [EC:3.6.4.12]	1
K03655	Genetic Information Processing	Homologous recombination	Homologous recombination	recG; ATP-dependent DNA helicase RecG [EC:3.6.4.12]	1
K03655	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	recG; ATP-dependent DNA helicase RecG [EC:3.6.4.12]	1
K03657	Genetic Information Processing	Mismatch repair	Mismatch repair	uvrD, pcrA; DNA helicase II / ATP-dependent DNA helicase PcrA [EC:3.6.4.12]	3
K03657	Genetic Information Processing	Nucleotide excision repair	Nucleotide excision repair	uvrD, pcrA; DNA helicase II / ATP-dependent DNA helicase PcrA [EC:3.6.4.12]	3
K03657	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	uvrD, pcrA; DNA helicase II / ATP-dependent DNA helicase PcrA [EC:3.6.4.12]	3
K03664	Not Included in Pathway or Brite	Protein processing	Protein processing	smpB; SsrA-binding protein	1
K03664	Not Included in Pathway or Brite	Unclassified viral proteins	Unclassified viral proteins	smpB; SsrA-binding protein	1
K03665	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	hflX; GTPase	1
K03666	Genetic Information Processing	RNA degradation	RNA degradation	hfq; host factor-I protein	1
K03666	Cellular Processes	Biofilm formation - Vibrio cholerae	Biofilm formation - Vibrio cholerae	hfq; host factor-I protein	1
K03666	Cellular Processes	Quorum sensing	Quorum sensing	hfq; host factor-I protein	1
K03666	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	hfq; host factor-I protein	1
K03666	Brite Hierarchies	Messenger RNA biogenesis [BR:ko03019]	Messenger RNA biogenesis [BR:ko03019]	hfq; host factor-I protein	1
K03667	Brite Hierarchies	Chaperones and folding catalysts [BR:ko03110]	Chaperones and folding catalysts [BR:ko03110]	hslU; ATP-dependent HslUV protease ATP-binding subunit HslU	1
K03671	Organismal Systems	NOD-like receptor signaling pathway	NOD-like receptor signaling pathway	trxA; thioredoxin 1	2
K03671	Human Diseases	Fluid shear stress and atherosclerosis	Fluid shear stress and atherosclerosis	trxA; thioredoxin 1	2
K03671	Brite Hierarchies	Chaperones and folding catalysts [BR:ko03110]	Chaperones and folding catalysts [BR:ko03110]	trxA; thioredoxin 1	2
K03676	Brite Hierarchies	Chaperones and folding catalysts [BR:ko03110]	Chaperones and folding catalysts [BR:ko03110]	grxC, GLRX, GLRX2; glutaredoxin 3	1
K03684	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	rnd; ribonuclease D [EC:3.1.13.5]	2
K03685	Genetic Information Processing	Ribosome biogenesis in eukaryotes	Ribosome biogenesis in eukaryotes	rnc, DROSHA, RNT1; ribonuclease III [EC:3.1.26.3]	1
K03685	Human Diseases	Proteoglycans in cancer	Proteoglycans in cancer	rnc, DROSHA, RNT1; ribonuclease III [EC:3.1.26.3]	1
K03685	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	rnc, DROSHA, RNT1; ribonuclease III [EC:3.1.26.3]	1
K03685	Brite Hierarchies	Messenger RNA biogenesis [BR:ko03019]	Messenger RNA biogenesis [BR:ko03019]	rnc, DROSHA, RNT1; ribonuclease III [EC:3.1.26.3]	1
K03685	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	rnc, DROSHA, RNT1; ribonuclease III [EC:3.1.26.3]	1
K03686	Brite Hierarchies	Chaperones and folding catalysts [BR:ko03110]	Chaperones and folding catalysts [BR:ko03110]	dnaJ; molecular chaperone DnaJ	2
K03686	Brite Hierarchies	Mitochondrial biogenesis [BR:ko03029]	Mitochondrial biogenesis [BR:ko03029]	dnaJ; molecular chaperone DnaJ	2
K03687	Brite Hierarchies	Chaperones and folding catalysts [BR:ko03110]	Chaperones and folding catalysts [BR:ko03110]	GRPE; molecular chaperone GrpE	1
K03687	Brite Hierarchies	Mitochondrial biogenesis [BR:ko03029]	Mitochondrial biogenesis [BR:ko03029]	GRPE; molecular chaperone GrpE	1
K03688	Not Included in Pathway or Brite	Cofactor metabolism	Cofactor metabolism	ubiB, aarF; ubiquinone biosynthesis protein	1
K03694	Brite Hierarchies	Chaperones and folding catalysts [BR:ko03110]	Chaperones and folding catalysts [BR:ko03110]	clpA; ATP-dependent Clp protease ATP-binding subunit ClpA	1
K03695	Organismal Systems	Longevity regulating pathway - multiple species	Longevity regulating pathway - multiple species	clpB; ATP-dependent Clp protease ATP-binding subunit ClpB	2
K03695	Brite Hierarchies	Chaperones and folding catalysts [BR:ko03110]	Chaperones and folding catalysts [BR:ko03110]	clpB; ATP-dependent Clp protease ATP-binding subunit ClpB	2
K03701	Genetic Information Processing	Nucleotide excision repair	Nucleotide excision repair	uvrA; excinuclease ABC subunit A	1
K03701	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	uvrA; excinuclease ABC subunit A	1
K03702	Genetic Information Processing	Nucleotide excision repair	Nucleotide excision repair	uvrB; excinuclease ABC subunit B	1
K03702	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	uvrB; excinuclease ABC subunit B	1
K03703	Genetic Information Processing	Nucleotide excision repair	Nucleotide excision repair	uvrC; excinuclease ABC subunit C	1
K03703	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	uvrC; excinuclease ABC subunit C	1
K03704	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	cspA; cold shock protein (beta-ribbon, CspA family)	6
K03705	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	hrcA; heat-inducible transcriptional repressor	1
K03709	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	troR; DtxR family transcriptional regulator, Mn-dependent transcriptional regulator	1
K03710	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	K03710; GntR family transcriptional regulator	5
K03711	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	fur, zur, furB; Fur family transcriptional regulator, ferric uptake regulator	2
K03717	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	nhaR; LysR family transcriptional regulator, transcriptional activator of nhaA	1
K03718	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	asnC; Lrp/AsnC family transcriptional regulator, regulator for asnA, asnC and gidA	2
K03719	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	lrp; Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein	7
K03719	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	lrp; Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein	7
K03723	Genetic Information Processing	Nucleotide excision repair	Nucleotide excision repair	mfd; transcription-repair coupling factor (superfamily II helicase) [EC:3.6.4.-]	2
K03723	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	mfd; transcription-repair coupling factor (superfamily II helicase) [EC:3.6.4.-]	2
K03724	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	lhr; ATP-dependent helicase Lhr and Lhr-like helicase [EC:3.6.4.-]	1
K03733	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	xerC; integrase/recombinase XerC	2
K03741	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	arsC2, arsC; arsenate reductase (thioredoxin) [EC:1.20.4.4]	2
K03743	Metabolism	Nicotinate and nicotinamide metabolism	Nicotinate and nicotinamide metabolism	pncC; nicotinamide-nucleotide amidase [EC:3.5.1.42]	2
K03744	Not Included in Pathway or Brite	General function prediction only	General function prediction only	lemA; LemA protein	1
K03745	Not Included in Pathway or Brite	General function prediction only	General function prediction only	slyX; SlyX protein	1
K03750	Metabolism	Folate biosynthesis	Folate biosynthesis	moeA; molybdopterin molybdotransferase [EC:2.10.1.1]	1
K03752	Metabolism	Folate biosynthesis	Folate biosynthesis	mobA; molybdenum cofactor guanylyltransferase [EC:2.7.7.77]	1
K03753	Not Included in Pathway or Brite	Cofactor metabolism	Cofactor metabolism	mobB; molybdopterin-guanine dinucleotide biosynthesis adapter protein	1
K03760	Human Diseases	Cationic antimicrobial peptide (CAMP) resistance	Cationic antimicrobial peptide (CAMP) resistance	eptA, pmrC; lipid A ethanolaminephosphotransferase [EC:2.7.8.43]	1
K03760	Brite Hierarchies	Lipopolysaccharide biosynthesis proteins [BR:ko01005]	Lipopolysaccharide biosynthesis proteins [BR:ko01005]	eptA, pmrC; lipid A ethanolaminephosphotransferase [EC:2.7.8.43]	1
K03762	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	proP; MFS transporter, MHS family, proline/betaine transporter	5
K03768	Brite Hierarchies	Chaperones and folding catalysts [BR:ko03110]	Chaperones and folding catalysts [BR:ko03110]	PPIB, ppiB; peptidyl-prolyl cis-trans isomerase B (cyclophilin B) [EC:5.2.1.8]	2
K03769	Brite Hierarchies	Chaperones and folding catalysts [BR:ko03110]	Chaperones and folding catalysts [BR:ko03110]	ppiC; peptidyl-prolyl cis-trans isomerase C [EC:5.2.1.8]	2
K03777	Metabolism	Pyruvate metabolism	Pyruvate metabolism	dld; D-lactate dehydrogenase (quinone) [EC:1.1.5.12]	1
K03781	Metabolism	Glyoxylate and dicarboxylate metabolism	Glyoxylate and dicarboxylate metabolism	katE, CAT, catB, srpA; catalase [EC:1.11.1.6]	1
K03781	Metabolism	Tryptophan metabolism	Tryptophan metabolism	katE, CAT, catB, srpA; catalase [EC:1.11.1.6]	1
K03781	Environmental Information Processing	FoxO signaling pathway	FoxO signaling pathway	katE, CAT, catB, srpA; catalase [EC:1.11.1.6]	1
K03781	Environmental Information Processing	MAPK signaling pathway - plant	MAPK signaling pathway - plant	katE, CAT, catB, srpA; catalase [EC:1.11.1.6]	1
K03781	Environmental Information Processing	MAPK signaling pathway - yeast	MAPK signaling pathway - yeast	katE, CAT, catB, srpA; catalase [EC:1.11.1.6]	1
K03781	Cellular Processes	Peroxisome	Peroxisome	katE, CAT, catB, srpA; catalase [EC:1.11.1.6]	1
K03781	Organismal Systems	Longevity regulating pathway	Longevity regulating pathway	katE, CAT, catB, srpA; catalase [EC:1.11.1.6]	1
K03781	Organismal Systems	Longevity regulating pathway - multiple species	Longevity regulating pathway - multiple species	katE, CAT, catB, srpA; catalase [EC:1.11.1.6]	1
K03781	Organismal Systems	Longevity regulating pathway - worm	Longevity regulating pathway - worm	katE, CAT, catB, srpA; catalase [EC:1.11.1.6]	1
K03781	Human Diseases	Amyotrophic lateral sclerosis (ALS)	Amyotrophic lateral sclerosis (ALS)	katE, CAT, catB, srpA; catalase [EC:1.11.1.6]	1
