KO	category-1	category-2	category-3	category-4	N of genes
K03060	Brite Hierarchies	Transcription machinery [BR:ko03021]	Transcription machinery [BR:ko03021]	rpoZ; DNA-directed RNA polymerase subunit omega [EC:2.7.7.6]	1
K03070	Genetic Information Processing	Protein export	Protein export	secA; preprotein translocase subunit SecA	2
K03070	Environmental Information Processing	Bacterial secretion system	Bacterial secretion system	secA; preprotein translocase subunit SecA	2
K03070	Cellular Processes	Quorum sensing	Quorum sensing	secA; preprotein translocase subunit SecA	2
K03070	Brite Hierarchies	Secretion system [BR:ko02044]	Secretion system [BR:ko02044]	secA; preprotein translocase subunit SecA	2
K03076	Genetic Information Processing	Protein export	Protein export	secY; preprotein translocase subunit SecY	1
K03076	Environmental Information Processing	Bacterial secretion system	Bacterial secretion system	secY; preprotein translocase subunit SecY	1
K03076	Cellular Processes	Quorum sensing	Quorum sensing	secY; preprotein translocase subunit SecY	1
K03076	Brite Hierarchies	Secretion system [BR:ko02044]	Secretion system [BR:ko02044]	secY; preprotein translocase subunit SecY	1
K03086	Brite Hierarchies	Transcription machinery [BR:ko03021]	Transcription machinery [BR:ko03021]	rpoD; RNA polymerase primary sigma factor	1
K03088	Brite Hierarchies	Transcription machinery [BR:ko03021]	Transcription machinery [BR:ko03021]	rpoE; RNA polymerase sigma-70 factor, ECF subfamily	3
K03090	Brite Hierarchies	Transcription machinery [BR:ko03021]	Transcription machinery [BR:ko03021]	sigB; RNA polymerase sigma-B factor	1
K03091	Brite Hierarchies	Transcription machinery [BR:ko03021]	Transcription machinery [BR:ko03021]	sigH; RNA polymerase sporulation-specific sigma factor	1
K03092	Environmental Information Processing	Two-component system	Two-component system	rpoN; RNA polymerase sigma-54 factor	1
K03092	Cellular Processes	Biofilm formation - Vibrio cholerae	Biofilm formation - Vibrio cholerae	rpoN; RNA polymerase sigma-54 factor	1
K03092	Brite Hierarchies	Transcription machinery [BR:ko03021]	Transcription machinery [BR:ko03021]	rpoN; RNA polymerase sigma-54 factor	1
K03100	Genetic Information Processing	Protein export	Protein export	lepB; signal peptidase I [EC:3.4.21.89]	1
K03100	Cellular Processes	Quorum sensing	Quorum sensing	lepB; signal peptidase I [EC:3.4.21.89]	1
K03100	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	lepB; signal peptidase I [EC:3.4.21.89]	1
K03106	Genetic Information Processing	Protein export	Protein export	SRP54, ffh; signal recognition particle subunit SRP54 [EC:3.6.5.4]	1
K03106	Environmental Information Processing	Bacterial secretion system	Bacterial secretion system	SRP54, ffh; signal recognition particle subunit SRP54 [EC:3.6.5.4]	1
K03106	Cellular Processes	Quorum sensing	Quorum sensing	SRP54, ffh; signal recognition particle subunit SRP54 [EC:3.6.5.4]	1
K03106	Brite Hierarchies	Secretion system [BR:ko02044]	Secretion system [BR:ko02044]	SRP54, ffh; signal recognition particle subunit SRP54 [EC:3.6.5.4]	1
K03110	Genetic Information Processing	Protein export	Protein export	ftsY; fused signal recognition particle receptor	1
K03110	Environmental Information Processing	Bacterial secretion system	Bacterial secretion system	ftsY; fused signal recognition particle receptor	1
K03110	Cellular Processes	Quorum sensing	Quorum sensing	ftsY; fused signal recognition particle receptor	1
K03110	Brite Hierarchies	Secretion system [BR:ko02044]	Secretion system [BR:ko02044]	ftsY; fused signal recognition particle receptor	1
K03111	Genetic Information Processing	DNA replication	DNA replication	ssb; single-strand DNA-binding protein	1
K03111	Genetic Information Processing	Homologous recombination	Homologous recombination	ssb; single-strand DNA-binding protein	1
K03111	Genetic Information Processing	Mismatch repair	Mismatch repair	ssb; single-strand DNA-binding protein	1
K03111	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	ssb; single-strand DNA-binding protein	1
K03111	Brite Hierarchies	DNA replication proteins [BR:ko03032]	DNA replication proteins [BR:ko03032]	ssb; single-strand DNA-binding protein	1
K03111	Brite Hierarchies	Mitochondrial biogenesis [BR:ko03029]	Mitochondrial biogenesis [BR:ko03029]	ssb; single-strand DNA-binding protein	1
K03116	Genetic Information Processing	Protein export	Protein export	tatA; sec-independent protein translocase protein TatA	1
K03116	Environmental Information Processing	Bacterial secretion system	Bacterial secretion system	tatA; sec-independent protein translocase protein TatA	1
K03116	Brite Hierarchies	Secretion system [BR:ko02044]	Secretion system [BR:ko02044]	tatA; sec-independent protein translocase protein TatA	1
K03118	Genetic Information Processing	Protein export	Protein export	tatC; sec-independent protein translocase protein TatC	1
K03118	Environmental Information Processing	Bacterial secretion system	Bacterial secretion system	tatC; sec-independent protein translocase protein TatC	1
K03118	Brite Hierarchies	Secretion system [BR:ko02044]	Secretion system [BR:ko02044]	tatC; sec-independent protein translocase protein TatC	1
K03168	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	topA; DNA topoisomerase I [EC:5.99.1.2]	1
K03168	Brite Hierarchies	DNA replication proteins [BR:ko03032]	DNA replication proteins [BR:ko03032]	topA; DNA topoisomerase I [EC:5.99.1.2]	1
K03169	Brite Hierarchies	DNA replication proteins [BR:ko03032]	DNA replication proteins [BR:ko03032]	topB; DNA topoisomerase III [EC:5.99.1.2]	1
K03177	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	truB, PUS4, TRUB1; tRNA pseudouridine55 synthase [EC:5.4.99.25]	1
K03183	Metabolism	Ubiquinone and other terpenoid-quinone biosynthesis	Ubiquinone and other terpenoid-quinone biosynthesis	ubiE; demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [EC:2.1.1.163 2.1.1.201]	1
K03210	Genetic Information Processing	Protein export	Protein export	yajC; preprotein translocase subunit YajC	1
K03210	Environmental Information Processing	Bacterial secretion system	Bacterial secretion system	yajC; preprotein translocase subunit YajC	1
K03210	Cellular Processes	Quorum sensing	Quorum sensing	yajC; preprotein translocase subunit YajC	1
K03210	Brite Hierarchies	Secretion system [BR:ko02044]	Secretion system [BR:ko02044]	yajC; preprotein translocase subunit YajC	1
K03215	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	rumA; 23S rRNA (uracil1939-C5)-methyltransferase [EC:2.1.1.190]	2
K03217	Genetic Information Processing	Protein export	Protein export	yidC, spoIIIJ, OXA1, ccfA; YidC/Oxa1 family membrane protein insertase	1
K03217	Environmental Information Processing	Bacterial secretion system	Bacterial secretion system	yidC, spoIIIJ, OXA1, ccfA; YidC/Oxa1 family membrane protein insertase	1
K03217	Cellular Processes	Quorum sensing	Quorum sensing	yidC, spoIIIJ, OXA1, ccfA; YidC/Oxa1 family membrane protein insertase	1
K03217	Brite Hierarchies	Mitochondrial biogenesis [BR:ko03029]	Mitochondrial biogenesis [BR:ko03029]	yidC, spoIIIJ, OXA1, ccfA; YidC/Oxa1 family membrane protein insertase	1
K03217	Brite Hierarchies	Secretion system [BR:ko02044]	Secretion system [BR:ko02044]	yidC, spoIIIJ, OXA1, ccfA; YidC/Oxa1 family membrane protein insertase	1
K03218	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	rlmB; 23S rRNA (guanosine2251-2-O)-methyltransferase [EC:2.1.1.185]	1
K03272	Metabolism	Lipopolysaccharide biosynthesis	Lipopolysaccharide biosynthesis	gmhC, hldE, waaE, rfaE; D-beta-D-heptose 7-phosphate kinase / D-beta-D-heptose 1-phosphate adenosyltransferase [EC:2.7.1.167 2.7.7.70]	1
K03272	Brite Hierarchies	Lipopolysaccharide biosynthesis proteins [BR:ko01005]	Lipopolysaccharide biosynthesis proteins [BR:ko01005]	gmhC, hldE, waaE, rfaE; D-beta-D-heptose 7-phosphate kinase / D-beta-D-heptose 1-phosphate adenosyltransferase [EC:2.7.1.167 2.7.7.70]	1
K03282	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	mscL; large conductance mechanosensitive channel	1
K03284	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	corA; magnesium transporter	3
K03294	Not Included in Pathway or Brite	Transport	Transport	TC.APA; basic amino acid/polyamine antiporter, APA family	2
K03299	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	TC.GNTP; gluconate:H+ symporter, GntP family	1
K03305	Not Included in Pathway or Brite	Transport	Transport	TC.POT; proton-dependent oligopeptide transporter, POT family	1
K03306	Not Included in Pathway or Brite	Transport	Transport	TC.PIT; inorganic phosphate transporter, PiT family	1
K03308	Not Included in Pathway or Brite	Transport	Transport	TC.NSS; neurotransmitter:Na+ symporter, NSS family	1
K03310	Not Included in Pathway or Brite	Transport	Transport	TC.AGCS; alanine or glycine:cation symporter, AGCS family	1
K03311	Not Included in Pathway or Brite	Transport	Transport	TC.LIVCS; branched-chain amino acid:cation transporter, LIVCS family	1
K03315	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	nhaC; Na+:H+ antiporter, NhaC family	1
K03316	Not Included in Pathway or Brite	Transport	Transport	TC.CPA1; monovalent cation:H+ antiporter, CPA1 family	1
K03317	Not Included in Pathway or Brite	Transport	Transport	TC.CNT; concentrative nucleoside transporter, CNT family	1
K03320	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	amt, AMT, MEP; ammonium transporter, Amt family	1
K03321	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	TC.SULP; sulfate permease, SulP family	1
K03322	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	mntH; manganese transport protein	1
K03327	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	TC.MATE, SLC47A, norM, mdtK, dinF; multidrug resistance protein, MATE family	2
K03328	Not Included in Pathway or Brite	Transport	Transport	TC.PST; polysaccharide transporter, PST family	2
K03346	Brite Hierarchies	DNA replication proteins [BR:ko03032]	DNA replication proteins [BR:ko03032]	dnaB; replication initiation and membrane attachment protein	1
K03380	Metabolism	Aminobenzoate degradation	Aminobenzoate degradation	E1.14.13.7; phenol 2-monooxygenase [EC:1.14.13.7]	1
K03380	Metabolism	Toluene degradation	Toluene degradation	E1.14.13.7; phenol 2-monooxygenase [EC:1.14.13.7]	1
K03386	Cellular Processes	Apoptosis - fly	Apoptosis - fly	PRDX2_4, ahpC; peroxiredoxin (alkyl hydroperoxide reductase subunit C) [EC:1.11.1.15]	1
K03386	Brite Hierarchies	Exosome [BR:ko04147]	Exosome [BR:ko04147]	PRDX2_4, ahpC; peroxiredoxin (alkyl hydroperoxide reductase subunit C) [EC:1.11.1.15]	1
K03387	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	ahpF; alkyl hydroperoxide reductase subunit F [EC:1.6.4.-]	1
K03406	Environmental Information Processing	Two-component system	Two-component system	mcp; methyl-accepting chemotaxis protein	19
K03406	Cellular Processes	Bacterial chemotaxis	Bacterial chemotaxis	mcp; methyl-accepting chemotaxis protein	19
K03406	Brite Hierarchies	Bacterial motility proteins [BR:ko02035]	Bacterial motility proteins [BR:ko02035]	mcp; methyl-accepting chemotaxis protein	19
K03407	Environmental Information Processing	Two-component system	Two-component system	cheA; two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]	1
K03407	Cellular Processes	Bacterial chemotaxis	Bacterial chemotaxis	cheA; two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]	1
K03407	Brite Hierarchies	Protein kinases [BR:ko01001]	Protein kinases [BR:ko01001]	cheA; two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]	1
K03407	Brite Hierarchies	Bacterial motility proteins [BR:ko02035]	Bacterial motility proteins [BR:ko02035]	cheA; two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]	1
K03407	Brite Hierarchies	Two-component system [BR:ko02022]	Two-component system [BR:ko02022]	cheA; two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]	1
K03408	Environmental Information Processing	Two-component system	Two-component system	cheW; purine-binding chemotaxis protein CheW	1
K03408	Cellular Processes	Bacterial chemotaxis	Bacterial chemotaxis	cheW; purine-binding chemotaxis protein CheW	1
K03408	Brite Hierarchies	Bacterial motility proteins [BR:ko02035]	Bacterial motility proteins [BR:ko02035]	cheW; purine-binding chemotaxis protein CheW	1
K03411	Cellular Processes	Bacterial chemotaxis	Bacterial chemotaxis	cheD; chemotaxis protein CheD [EC:3.5.1.44]	1
K03411	Brite Hierarchies	Bacterial motility proteins [BR:ko02035]	Bacterial motility proteins [BR:ko02035]	cheD; chemotaxis protein CheD [EC:3.5.1.44]	1
K03413	Environmental Information Processing	Two-component system	Two-component system	cheY; two-component system, chemotaxis family, chemotaxis protein CheY	2
K03413	Cellular Processes	Bacterial chemotaxis	Bacterial chemotaxis	cheY; two-component system, chemotaxis family, chemotaxis protein CheY	2
K03413	Brite Hierarchies	Bacterial motility proteins [BR:ko02035]	Bacterial motility proteins [BR:ko02035]	cheY; two-component system, chemotaxis family, chemotaxis protein CheY	2
K03413	Brite Hierarchies	Two-component system [BR:ko02022]	Two-component system [BR:ko02022]	cheY; two-component system, chemotaxis family, chemotaxis protein CheY	2
K03415	Environmental Information Processing	Two-component system	Two-component system	cheV; two-component system, chemotaxis family, chemotaxis protein CheV	1
K03415	Cellular Processes	Bacterial chemotaxis	Bacterial chemotaxis	cheV; two-component system, chemotaxis family, chemotaxis protein CheV	1
K03415	Brite Hierarchies	Bacterial motility proteins [BR:ko02035]	Bacterial motility proteins [BR:ko02035]	cheV; two-component system, chemotaxis family, chemotaxis protein CheV	1
K03415	Brite Hierarchies	Two-component system [BR:ko02022]	Two-component system [BR:ko02022]	cheV; two-component system, chemotaxis family, chemotaxis protein CheV	1
K03424	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	tatD; TatD DNase family protein [EC:3.1.21.-]	1
K03427	Brite Hierarchies	Prokaryotic defense system [BR:ko02048]	Prokaryotic defense system [BR:ko02048]	hsdM; type I restriction enzyme M protein [EC:2.1.1.72]	2
K03429	Metabolism	Glycerolipid metabolism	Glycerolipid metabolism	ugtP; processive 1,2-diacylglycerol beta-glucosyltransferase [EC:2.4.1.315]	1
K03429	Brite Hierarchies	Glycosyltransferases [BR:ko01003]	Glycosyltransferases [BR:ko01003]	ugtP; processive 1,2-diacylglycerol beta-glucosyltransferase [EC:2.4.1.315]	1
K03430	Metabolism	Phosphonate and phosphinate metabolism	Phosphonate and phosphinate metabolism	phnW; 2-aminoethylphosphonate-pyruvate transaminase [EC:2.6.1.37]	1
K03430	Brite Hierarchies	Amino acid related enzymes [BR:ko01007]	Amino acid related enzymes [BR:ko01007]	phnW; 2-aminoethylphosphonate-pyruvate transaminase [EC:2.6.1.37]	1
K03431	Metabolism	Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism	glmM; phosphoglucosamine mutase [EC:5.4.2.10]	1
K03437	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	spoU; RNA methyltransferase, TrmH family	1
K03438	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	mraW, rsmH; 16S rRNA (cytosine1402-N4)-methyltransferase [EC:2.1.1.199]	1
K03439	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	trmB, METTL1, TRM8; tRNA (guanine-N7-)-methyltransferase [EC:2.1.1.33]	1
K03446	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	emrB; MFS transporter, DHA2 family, multidrug resistance protein	4
K03455	Not Included in Pathway or Brite	Transport	Transport	TC.KEF; monovalent cation:H+ antiporter-2, CPA2 family	1
K03466	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	ftsK, spoIIIE; DNA segregation ATPase FtsK/SpoIIIE, S-DNA-T family	1
K03470	Genetic Information Processing	DNA replication	DNA replication	rnhB; ribonuclease HII [EC:3.1.26.4]	1
K03470	Brite Hierarchies	DNA replication proteins [BR:ko03032]	DNA replication proteins [BR:ko03032]	rnhB; ribonuclease HII [EC:3.1.26.4]	1
K03471	Genetic Information Processing	DNA replication	DNA replication	rnhC; ribonuclease HIII [EC:3.1.26.4]	1
K03471	Brite Hierarchies	DNA replication proteins [BR:ko03032]	DNA replication proteins [BR:ko03032]	rnhC; ribonuclease HIII [EC:3.1.26.4]	1
K03483	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	mtlR; mannitol operon transcriptional antiterminator	1
K03488	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	licT, bglG; beta-glucoside operon transcriptional antiterminator	2
K03495	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	gidA, mnmG, MTO1; tRNA uridine 5-carboxymethylaminomethyl modification enzyme	1
K03495	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	gidA, mnmG, MTO1; tRNA uridine 5-carboxymethylaminomethyl modification enzyme	1
K03496	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	parA, soj; chromosome partitioning protein	2
K03496	Brite Hierarchies	Cytoskeleton proteins [BR:ko04812]	Cytoskeleton proteins [BR:ko04812]	parA, soj; chromosome partitioning protein	2
K03497	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	parB, spo0J; chromosome partitioning protein, ParB family	1
K03497	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	parB, spo0J; chromosome partitioning protein, ParB family	1
K03497	Brite Hierarchies	Cytoskeleton proteins [BR:ko04812]	Cytoskeleton proteins [BR:ko04812]	parB, spo0J; chromosome partitioning protein, ParB family	1
K03498	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	trkH, trkG, ktrB; trk system potassium uptake protein	2
K03499	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	trkA, ktrA; trk system potassium uptake protein	1
K03500	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	rsmB, sun; 16S rRNA (cytosine967-C5)-methyltransferase [EC:2.1.1.176]	1
K03501	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	gidB, rsmG; 16S rRNA (guanine527-N7)-methyltransferase [EC:2.1.1.170]	1
K03501	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	gidB, rsmG; 16S rRNA (guanine527-N7)-methyltransferase [EC:2.1.1.170]	1
K03521	Not Included in Pathway or Brite	Energy metabolism	Energy metabolism	fixA, etfB; electron transfer flavoprotein beta subunit	1
K03522	Brite Hierarchies	Exosome [BR:ko04147]	Exosome [BR:ko04147]	fixB, etfA; electron transfer flavoprotein alpha subunit	1
K03523	Environmental Information Processing	ABC transporters	ABC transporters	bioY; biotin transport system substrate-specific component	1
K03523	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	bioY; biotin transport system substrate-specific component	1
K03524	Metabolism	Biotin metabolism	Biotin metabolism	birA; BirA family transcriptional regulator, biotin operon repressor / biotin---[acetyl-CoA-carboxylase] ligase [EC:6.3.4.15]	1
K03524	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	birA; BirA family transcriptional regulator, biotin operon repressor / biotin---[acetyl-CoA-carboxylase] ligase [EC:6.3.4.15]	1
K03525	Metabolism	Pantothenate and CoA biosynthesis	Pantothenate and CoA biosynthesis	coaX; type III pantothenate kinase [EC:2.7.1.33]	1
K03526	Metabolism	Terpenoid backbone biosynthesis	Terpenoid backbone biosynthesis	gcpE, ispG; (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase [EC:1.17.7.1 1.17.7.3]	1
K03527	Metabolism	Terpenoid backbone biosynthesis	Terpenoid backbone biosynthesis	ispH, lytB; 4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase [EC:1.17.7.4]	1
K03529	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	smc; chromosome segregation protein	1
K03530	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	hupB; DNA-binding protein HU-beta	1
K03530	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	hupB; DNA-binding protein HU-beta	1
K03530	Brite Hierarchies	DNA replication proteins [BR:ko03032]	DNA replication proteins [BR:ko03032]	hupB; DNA-binding protein HU-beta	1
K03531	Cellular Processes	Cell cycle - Caulobacter	Cell cycle - Caulobacter	ftsZ; cell division protein FtsZ	1
K03531	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	ftsZ; cell division protein FtsZ	1
K03531	Brite Hierarchies	Cytoskeleton proteins [BR:ko04812]	Cytoskeleton proteins [BR:ko04812]	ftsZ; cell division protein FtsZ	1
K03531	Brite Hierarchies	Prokaryotic defense system [BR:ko02048]	Prokaryotic defense system [BR:ko02048]	ftsZ; cell division protein FtsZ	1
K03536	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	rnpA; ribonuclease P protein component [EC:3.1.26.5]	1
K03543	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	emrA; membrane fusion protein, multidrug efflux system	1
K03544	Cellular Processes	Cell cycle - Caulobacter	Cell cycle - Caulobacter	clpX, CLPX; ATP-dependent Clp protease ATP-binding subunit ClpX	1
K03544	Brite Hierarchies	Chaperones and folding catalysts [BR:ko03110]	Chaperones and folding catalysts [BR:ko03110]	clpX, CLPX; ATP-dependent Clp protease ATP-binding subunit ClpX	1
K03545	Not Included in Pathway or Brite	Protein processing	Protein processing	tig; trigger factor	1
K03546	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	sbcC, rad50; DNA repair protein SbcC/Rad50	1
K03547	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	sbcD, mre11; DNA repair protein SbcD/Mre11	1
K03548	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	perM; putative permease	3
K03553	Genetic Information Processing	Homologous recombination	Homologous recombination	recA; recombination protein RecA	1
K03553	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	recA; recombination protein RecA	1
K03555	Genetic Information Processing	Mismatch repair	Mismatch repair	mutS; DNA mismatch repair protein MutS	1
K03555	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	mutS; DNA mismatch repair protein MutS	1
K03563	Environmental Information Processing	Two-component system	Two-component system	csrA; carbon storage regulator	1
K03563	Cellular Processes	Biofilm formation - Escherichia coli	Biofilm formation - Escherichia coli	csrA; carbon storage regulator	1
K03563	Cellular Processes	Biofilm formation - Pseudomonas aeruginosa	Biofilm formation - Pseudomonas aeruginosa	csrA; carbon storage regulator	1
K03563	Cellular Processes	Biofilm formation - Vibrio cholerae	Biofilm formation - Vibrio cholerae	csrA; carbon storage regulator	1
K03563	Brite Hierarchies	Messenger RNA biogenesis [BR:ko03019]	Messenger RNA biogenesis [BR:ko03019]	csrA; carbon storage regulator	1
K03564	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	BCP, PRXQ, DOT5; peroxiredoxin Q/BCP [EC:1.11.1.15]	1
K03565	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	recX; regulatory protein	1
K03569	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	mreB; rod shape-determining protein MreB and related proteins	2
K03569	Brite Hierarchies	Cytoskeleton proteins [BR:ko04812]	Cytoskeleton proteins [BR:ko04812]	mreB; rod shape-determining protein MreB and related proteins	2
K03569	Brite Hierarchies	Prokaryotic defense system [BR:ko02048]	Prokaryotic defense system [BR:ko02048]	mreB; rod shape-determining protein MreB and related proteins	2
K03570	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	mreC; rod shape-determining protein MreC	1
K03571	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	mreD; rod shape-determining protein MreD	1
K03572	Genetic Information Processing	Mismatch repair	Mismatch repair	mutL; DNA mismatch repair protein MutL	1
K03572	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	mutL; DNA mismatch repair protein MutL	1
K03574	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	mutT, NUDT15, MTH2; 8-oxo-dGTP diphosphatase [EC:3.6.1.55]	9
K03575	Genetic Information Processing	Base excision repair	Base excision repair	mutY; A/G-specific adenine glycosylase [EC:3.2.2.31]	1
K03575	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	mutY; A/G-specific adenine glycosylase [EC:3.2.2.31]	1
K03581	Genetic Information Processing	Homologous recombination	Homologous recombination	recD; exodeoxyribonuclease V alpha subunit [EC:3.1.11.5]	1
K03581	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	recD; exodeoxyribonuclease V alpha subunit [EC:3.1.11.5]	1
K03584	Genetic Information Processing	Homologous recombination	Homologous recombination	recO; DNA repair protein RecO (recombination protein O)	1
K03584	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	recO; DNA repair protein RecO (recombination protein O)	1
K03587	Metabolism	Peptidoglycan biosynthesis	Peptidoglycan biosynthesis	ftsI; cell division protein FtsI (penicillin-binding protein 3) [EC:3.4.16.4]	1
K03587	Human Diseases	beta-Lactam resistance	beta-Lactam resistance	ftsI; cell division protein FtsI (penicillin-binding protein 3) [EC:3.4.16.4]	1
K03587	Brite Hierarchies	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	ftsI; cell division protein FtsI (penicillin-binding protein 3) [EC:3.4.16.4]	1
K03587	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	ftsI; cell division protein FtsI (penicillin-binding protein 3) [EC:3.4.16.4]	1
K03588	Cellular Processes	Cell cycle - Caulobacter	Cell cycle - Caulobacter	ftsW, spoVE; cell division protein FtsW	2
K03588	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	ftsW, spoVE; cell division protein FtsW	2
K03588	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	ftsW, spoVE; cell division protein FtsW	2
K03589	Cellular Processes	Cell cycle - Caulobacter	Cell cycle - Caulobacter	ftsQ; cell division protein FtsQ	1
K03589	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	ftsQ; cell division protein FtsQ	1
K03590	Cellular Processes	Cell cycle - Caulobacter	Cell cycle - Caulobacter	ftsA; cell division protein FtsA	1
