KO	category-1	category-2	category-3	category-4	N of genes
K02226	Metabolism	Porphyrin and chlorophyll metabolism	Porphyrin and chlorophyll metabolism	cobC, phpB; alpha-ribazole phosphatase [EC:3.1.3.73]	1
K02237	Brite Hierarchies	Secretion system [BR:ko02044]	Secretion system [BR:ko02044]	comEA; competence protein ComEA	1
K02238	Brite Hierarchies	Secretion system [BR:ko02044]	Secretion system [BR:ko02044]	comEC; competence protein ComEC	1
K02242	Brite Hierarchies	Secretion system [BR:ko02044]	Secretion system [BR:ko02044]	comFC; competence protein ComFC	1
K02257	Metabolism	Oxidative phosphorylation	Oxidative phosphorylation	COX10, ctaB, cyoE; heme o synthase [EC:2.5.1.141]	1
K02257	Metabolism	Porphyrin and chlorophyll metabolism	Porphyrin and chlorophyll metabolism	COX10, ctaB, cyoE; heme o synthase [EC:2.5.1.141]	1
K02257	Organismal Systems	Thermogenesis	Thermogenesis	COX10, ctaB, cyoE; heme o synthase [EC:2.5.1.141]	1
K02257	Brite Hierarchies	Prenyltransferases [BR:ko01006]	Prenyltransferases [BR:ko01006]	COX10, ctaB, cyoE; heme o synthase [EC:2.5.1.141]	1
K02257	Brite Hierarchies	Mitochondrial biogenesis [BR:ko03029]	Mitochondrial biogenesis [BR:ko03029]	COX10, ctaB, cyoE; heme o synthase [EC:2.5.1.141]	1
K02259	Metabolism	Oxidative phosphorylation	Oxidative phosphorylation	COX15, ctaA; cytochrome c oxidase assembly protein subunit 15	1
K02259	Metabolism	Porphyrin and chlorophyll metabolism	Porphyrin and chlorophyll metabolism	COX15, ctaA; cytochrome c oxidase assembly protein subunit 15	1
K02259	Environmental Information Processing	Two-component system	Two-component system	COX15, ctaA; cytochrome c oxidase assembly protein subunit 15	1
K02259	Organismal Systems	Thermogenesis	Thermogenesis	COX15, ctaA; cytochrome c oxidase assembly protein subunit 15	1
K02259	Brite Hierarchies	Mitochondrial biogenesis [BR:ko03029]	Mitochondrial biogenesis [BR:ko03029]	COX15, ctaA; cytochrome c oxidase assembly protein subunit 15	1
K02274	Metabolism	Oxidative phosphorylation	Oxidative phosphorylation	coxA, ctaD; cytochrome c oxidase subunit I [EC:1.9.3.1]	1
K02275	Metabolism	Oxidative phosphorylation	Oxidative phosphorylation	coxB, ctaC; cytochrome c oxidase subunit II [EC:1.9.3.1]	1
K02291	Metabolism	Carotenoid biosynthesis	Carotenoid biosynthesis	crtB; 15-cis-phytoene synthase [EC:2.5.1.32]	1
K02291	Brite Hierarchies	Prenyltransferases [BR:ko01006]	Prenyltransferases [BR:ko01006]	crtB; 15-cis-phytoene synthase [EC:2.5.1.32]	1
K02299	Metabolism	Oxidative phosphorylation	Oxidative phosphorylation	cyoC; cytochrome o ubiquinol oxidase subunit III	2
K02303	Metabolism	Porphyrin and chlorophyll metabolism	Porphyrin and chlorophyll metabolism	cobA; uroporphyrin-III C-methyltransferase [EC:2.1.1.107]	3
K02313	Environmental Information Processing	Two-component system	Two-component system	dnaA; chromosomal replication initiator protein	1
K02313	Cellular Processes	Cell cycle - Caulobacter	Cell cycle - Caulobacter	dnaA; chromosomal replication initiator protein	1
K02313	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	dnaA; chromosomal replication initiator protein	1
K02313	Brite Hierarchies	DNA replication proteins [BR:ko03032]	DNA replication proteins [BR:ko03032]	dnaA; chromosomal replication initiator protein	1
K02314	Genetic Information Processing	DNA replication	DNA replication	dnaB; replicative DNA helicase [EC:3.6.4.12]	1
K02314	Cellular Processes	Cell cycle - Caulobacter	Cell cycle - Caulobacter	dnaB; replicative DNA helicase [EC:3.6.4.12]	1
K02314	Brite Hierarchies	DNA replication proteins [BR:ko03032]	DNA replication proteins [BR:ko03032]	dnaB; replicative DNA helicase [EC:3.6.4.12]	1
K02335	Genetic Information Processing	Base excision repair	Base excision repair	polA; DNA polymerase I [EC:2.7.7.7]	1
K02335	Genetic Information Processing	DNA replication	DNA replication	polA; DNA polymerase I [EC:2.7.7.7]	1
K02335	Genetic Information Processing	Homologous recombination	Homologous recombination	polA; DNA polymerase I [EC:2.7.7.7]	1
K02335	Genetic Information Processing	Nucleotide excision repair	Nucleotide excision repair	polA; DNA polymerase I [EC:2.7.7.7]	1
K02335	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	polA; DNA polymerase I [EC:2.7.7.7]	1
K02335	Brite Hierarchies	DNA replication proteins [BR:ko03032]	DNA replication proteins [BR:ko03032]	polA; DNA polymerase I [EC:2.7.7.7]	1
K02337	Genetic Information Processing	DNA replication	DNA replication	dnaE; DNA polymerase III subunit alpha [EC:2.7.7.7]	4
K02337	Genetic Information Processing	Homologous recombination	Homologous recombination	dnaE; DNA polymerase III subunit alpha [EC:2.7.7.7]	4
K02337	Genetic Information Processing	Mismatch repair	Mismatch repair	dnaE; DNA polymerase III subunit alpha [EC:2.7.7.7]	4
K02337	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	dnaE; DNA polymerase III subunit alpha [EC:2.7.7.7]	4
K02337	Brite Hierarchies	DNA replication proteins [BR:ko03032]	DNA replication proteins [BR:ko03032]	dnaE; DNA polymerase III subunit alpha [EC:2.7.7.7]	4
K02338	Genetic Information Processing	DNA replication	DNA replication	dnaN; DNA polymerase III subunit beta [EC:2.7.7.7]	1
K02338	Genetic Information Processing	Homologous recombination	Homologous recombination	dnaN; DNA polymerase III subunit beta [EC:2.7.7.7]	1
K02338	Genetic Information Processing	Mismatch repair	Mismatch repair	dnaN; DNA polymerase III subunit beta [EC:2.7.7.7]	1
K02338	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	dnaN; DNA polymerase III subunit beta [EC:2.7.7.7]	1
K02338	Brite Hierarchies	DNA replication proteins [BR:ko03032]	DNA replication proteins [BR:ko03032]	dnaN; DNA polymerase III subunit beta [EC:2.7.7.7]	1
K02340	Genetic Information Processing	DNA replication	DNA replication	holA; DNA polymerase III subunit delta [EC:2.7.7.7]	1
K02340	Genetic Information Processing	Homologous recombination	Homologous recombination	holA; DNA polymerase III subunit delta [EC:2.7.7.7]	1
K02340	Genetic Information Processing	Mismatch repair	Mismatch repair	holA; DNA polymerase III subunit delta [EC:2.7.7.7]	1
K02340	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	holA; DNA polymerase III subunit delta [EC:2.7.7.7]	1
K02340	Brite Hierarchies	DNA replication proteins [BR:ko03032]	DNA replication proteins [BR:ko03032]	holA; DNA polymerase III subunit delta [EC:2.7.7.7]	1
K02341	Genetic Information Processing	DNA replication	DNA replication	holB; DNA polymerase III subunit delta [EC:2.7.7.7]	1
K02341	Genetic Information Processing	Homologous recombination	Homologous recombination	holB; DNA polymerase III subunit delta [EC:2.7.7.7]	1
K02341	Genetic Information Processing	Mismatch repair	Mismatch repair	holB; DNA polymerase III subunit delta [EC:2.7.7.7]	1
K02341	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	holB; DNA polymerase III subunit delta [EC:2.7.7.7]	1
K02341	Brite Hierarchies	DNA replication proteins [BR:ko03032]	DNA replication proteins [BR:ko03032]	holB; DNA polymerase III subunit delta [EC:2.7.7.7]	1
K02342	Genetic Information Processing	DNA replication	DNA replication	dnaQ; DNA polymerase III subunit epsilon [EC:2.7.7.7]	2
K02342	Genetic Information Processing	Homologous recombination	Homologous recombination	dnaQ; DNA polymerase III subunit epsilon [EC:2.7.7.7]	2
K02342	Genetic Information Processing	Mismatch repair	Mismatch repair	dnaQ; DNA polymerase III subunit epsilon [EC:2.7.7.7]	2
K02342	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	dnaQ; DNA polymerase III subunit epsilon [EC:2.7.7.7]	2
K02342	Brite Hierarchies	DNA replication proteins [BR:ko03032]	DNA replication proteins [BR:ko03032]	dnaQ; DNA polymerase III subunit epsilon [EC:2.7.7.7]	2
K02343	Genetic Information Processing	DNA replication	DNA replication	dnaX; DNA polymerase III subunit gamma/tau [EC:2.7.7.7]	1
K02343	Genetic Information Processing	Homologous recombination	Homologous recombination	dnaX; DNA polymerase III subunit gamma/tau [EC:2.7.7.7]	1
K02343	Genetic Information Processing	Mismatch repair	Mismatch repair	dnaX; DNA polymerase III subunit gamma/tau [EC:2.7.7.7]	1
K02343	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	dnaX; DNA polymerase III subunit gamma/tau [EC:2.7.7.7]	1
K02343	Brite Hierarchies	DNA replication proteins [BR:ko03032]	DNA replication proteins [BR:ko03032]	dnaX; DNA polymerase III subunit gamma/tau [EC:2.7.7.7]	1
K02346	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	dinB; DNA polymerase IV [EC:2.7.7.7]	2
K02347	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	polX, dpx; DNA polymerase (family X)	1
K02348	Not Included in Pathway or Brite	General function prediction only	General function prediction only	elaA; ElaA protein	3
K02355	Brite Hierarchies	Mitochondrial biogenesis [BR:ko03029]	Mitochondrial biogenesis [BR:ko03029]	fusA, GFM, EFG; elongation factor G	1
K02355	Brite Hierarchies	Translation factors [BR:ko03012]	Translation factors [BR:ko03012]	fusA, GFM, EFG; elongation factor G	1
K02356	Brite Hierarchies	Translation factors [BR:ko03012]	Translation factors [BR:ko03012]	efp; elongation factor P	2
K02357	Brite Hierarchies	Mitochondrial biogenesis [BR:ko03029]	Mitochondrial biogenesis [BR:ko03029]	tsf, TSFM; elongation factor Ts	1
K02357	Brite Hierarchies	Translation factors [BR:ko03012]	Translation factors [BR:ko03012]	tsf, TSFM; elongation factor Ts	1
K02358	Brite Hierarchies	Mitochondrial biogenesis [BR:ko03029]	Mitochondrial biogenesis [BR:ko03029]	tuf, TUFM; elongation factor Tu	1
K02358	Brite Hierarchies	Translation factors [BR:ko03012]	Translation factors [BR:ko03012]	tuf, TUFM; elongation factor Tu	1
K02358	Brite Hierarchies	Exosome [BR:ko04147]	Exosome [BR:ko04147]	tuf, TUFM; elongation factor Tu	1
K02364	Metabolism	Biosynthesis of siderophore group nonribosomal peptides	Biosynthesis of siderophore group nonribosomal peptides	entF; enterobactin synthetase component F [EC:6.3.2.14]	2
K02364	Brite Hierarchies	Polyketide biosynthesis proteins [BR:ko01008]	Polyketide biosynthesis proteins [BR:ko01008]	entF; enterobactin synthetase component F [EC:6.3.2.14]	2
K02372	Metabolism	Fatty acid biosynthesis	Fatty acid biosynthesis	fabZ; 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:4.2.1.59]	1
K02372	Metabolism	Biotin metabolism	Biotin metabolism	fabZ; 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:4.2.1.59]	1
K02372	Brite Hierarchies	Lipid biosynthesis proteins [BR:ko01004]	Lipid biosynthesis proteins [BR:ko01004]	fabZ; 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:4.2.1.59]	1
K02377	Metabolism	Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism	TSTA3, fcl; GDP-L-fucose synthase [EC:1.1.1.271]	1
K02377	Metabolism	Fructose and mannose metabolism	Fructose and mannose metabolism	TSTA3, fcl; GDP-L-fucose synthase [EC:1.1.1.271]	1
K02395	Brite Hierarchies	Bacterial motility proteins [BR:ko02035]	Bacterial motility proteins [BR:ko02035]	flgJ; flagellar protein FlgJ	2
K02428	Metabolism	Purine metabolism	Purine metabolism	rdgB; XTP/dITP diphosphohydrolase [EC:3.6.1.66]	1
K02429	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	fucP; MFS transporter, FHS family, L-fucose permease	2
K02433	Genetic Information Processing	Aminoacyl-tRNA biosynthesis	Aminoacyl-tRNA biosynthesis	gatA, QRSL1; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A [EC:6.3.5.6 6.3.5.7]	1
K02433	Brite Hierarchies	Mitochondrial biogenesis [BR:ko03029]	Mitochondrial biogenesis [BR:ko03029]	gatA, QRSL1; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A [EC:6.3.5.6 6.3.5.7]	1
K02434	Genetic Information Processing	Aminoacyl-tRNA biosynthesis	Aminoacyl-tRNA biosynthesis	gatB, PET112; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B [EC:6.3.5.6 6.3.5.7]	1
K02434	Brite Hierarchies	Mitochondrial biogenesis [BR:ko03029]	Mitochondrial biogenesis [BR:ko03029]	gatB, PET112; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B [EC:6.3.5.6 6.3.5.7]	1
K02435	Genetic Information Processing	Aminoacyl-tRNA biosynthesis	Aminoacyl-tRNA biosynthesis	gatC, GATC; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit C [EC:6.3.5.6 6.3.5.7]	1
K02435	Brite Hierarchies	Mitochondrial biogenesis [BR:ko03029]	Mitochondrial biogenesis [BR:ko03029]	gatC, GATC; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit C [EC:6.3.5.6 6.3.5.7]	1
K02437	Metabolism	Glyoxylate and dicarboxylate metabolism	Glyoxylate and dicarboxylate metabolism	gcvH, GCSH; glycine cleavage system H protein	1
K02437	Metabolism	Glycine, serine and threonine metabolism	Glycine, serine and threonine metabolism	gcvH, GCSH; glycine cleavage system H protein	1
K02439	Metabolism	Sulfur metabolism	Sulfur metabolism	glpE; thiosulfate sulfurtransferase [EC:2.8.1.1]	1
K02441	Not Included in Pathway or Brite	General function prediction only	General function prediction only	glpG; GlpG protein	1
K02444	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	glpR; DeoR family transcriptional regulator, glycerol-3-phosphate regulon repressor	2
K02454	Environmental Information Processing	Bacterial secretion system	Bacterial secretion system	gspE; general secretion pathway protein E	1
K02454	Cellular Processes	Biofilm formation - Vibrio cholerae	Biofilm formation - Vibrio cholerae	gspE; general secretion pathway protein E	1
K02454	Brite Hierarchies	Secretion system [BR:ko02044]	Secretion system [BR:ko02044]	gspE; general secretion pathway protein E	1
K02455	Environmental Information Processing	Bacterial secretion system	Bacterial secretion system	gspF; general secretion pathway protein F	1
K02455	Cellular Processes	Biofilm formation - Vibrio cholerae	Biofilm formation - Vibrio cholerae	gspF; general secretion pathway protein F	1
K02455	Brite Hierarchies	Secretion system [BR:ko02044]	Secretion system [BR:ko02044]	gspF; general secretion pathway protein F	1
K02469	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	gyrA; DNA gyrase subunit A [EC:5.99.1.3]	1
K02469	Brite Hierarchies	DNA replication proteins [BR:ko03032]	DNA replication proteins [BR:ko03032]	gyrA; DNA gyrase subunit A [EC:5.99.1.3]	1
K02470	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	gyrB; DNA gyrase subunit B [EC:5.99.1.3]	1
K02470	Brite Hierarchies	DNA replication proteins [BR:ko03032]	DNA replication proteins [BR:ko03032]	gyrB; DNA gyrase subunit B [EC:5.99.1.3]	1
K02474	Metabolism	Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism	wbpO; UDP-N-acetyl-D-galactosamine dehydrogenase [EC:1.1.1.-]	2
K02474	Brite Hierarchies	Lipopolysaccharide biosynthesis proteins [BR:ko01005]	Lipopolysaccharide biosynthesis proteins [BR:ko01005]	wbpO; UDP-N-acetyl-D-galactosamine dehydrogenase [EC:1.1.1.-]	2
K02492	Metabolism	Porphyrin and chlorophyll metabolism	Porphyrin and chlorophyll metabolism	hemA; glutamyl-tRNA reductase [EC:1.2.1.70]	1
K02493	Brite Hierarchies	Translation factors [BR:ko03012]	Translation factors [BR:ko03012]	hemK, prmC, HEMK; release factor glutamine methyltransferase [EC:2.1.1.297]	1
K02495	Metabolism	Porphyrin and chlorophyll metabolism	Porphyrin and chlorophyll metabolism	hemN, hemZ; oxygen-independent coproporphyrinogen III oxidase [EC:1.3.98.3]	1
K02500	Metabolism	Histidine metabolism	Histidine metabolism	hisF; imidazole glycerol-phosphate synthase subunit HisF [EC:4.3.2.10]	1
K02501	Metabolism	Histidine metabolism	Histidine metabolism	hisH; imidazole glycerol-phosphate synthase subunit HisH [EC:4.3.2.10]	1
K02503	Brite Hierarchies	Exosome [BR:ko04147]	Exosome [BR:ko04147]	HINT1, hinT, hit; histidine triad (HIT) family protein	1
K02517	Metabolism	Lipopolysaccharide biosynthesis	Lipopolysaccharide biosynthesis	lpxL, htrB; Kdo2-lipid IVA lauroyltransferase [EC:2.3.1.241]	3
K02517	Brite Hierarchies	Lipopolysaccharide biosynthesis proteins [BR:ko01005]	Lipopolysaccharide biosynthesis proteins [BR:ko01005]	lpxL, htrB; Kdo2-lipid IVA lauroyltransferase [EC:2.3.1.241]	3
K02518	Brite Hierarchies	Translation factors [BR:ko03012]	Translation factors [BR:ko03012]	infA; translation initiation factor IF-1	1
K02519	Brite Hierarchies	Mitochondrial biogenesis [BR:ko03029]	Mitochondrial biogenesis [BR:ko03029]	infB, MTIF2; translation initiation factor IF-2	1
K02519	Brite Hierarchies	Translation factors [BR:ko03012]	Translation factors [BR:ko03012]	infB, MTIF2; translation initiation factor IF-2	1
K02520	Brite Hierarchies	Mitochondrial biogenesis [BR:ko03029]	Mitochondrial biogenesis [BR:ko03029]	infC, MTIF3; translation initiation factor IF-3	1
K02520	Brite Hierarchies	Translation factors [BR:ko03012]	Translation factors [BR:ko03012]	infC, MTIF3; translation initiation factor IF-3	1
K02523	Metabolism	Terpenoid backbone biosynthesis	Terpenoid backbone biosynthesis	ispB; octaprenyl-diphosphate synthase [EC:2.5.1.90]	2
K02523	Brite Hierarchies	Prenyltransferases [BR:ko01006]	Prenyltransferases [BR:ko01006]	ispB; octaprenyl-diphosphate synthase [EC:2.5.1.90]	2
K02527	Metabolism	Lipopolysaccharide biosynthesis	Lipopolysaccharide biosynthesis	kdtA, waaA; 3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]	1
K02527	Brite Hierarchies	Glycosyltransferases [BR:ko01003]	Glycosyltransferases [BR:ko01003]	kdtA, waaA; 3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]	1
K02527	Brite Hierarchies	Lipopolysaccharide biosynthesis proteins [BR:ko01005]	Lipopolysaccharide biosynthesis proteins [BR:ko01005]	kdtA, waaA; 3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]	1
K02528	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	ksgA; 16S rRNA (adenine1518-N6/adenine1519-N6)-dimethyltransferase [EC:2.1.1.182]	1
K02529	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	lacI, galR; LacI family transcriptional regulator	6
K02535	Metabolism	Lipopolysaccharide biosynthesis	Lipopolysaccharide biosynthesis	lpxC; UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase [EC:3.5.1.108]	1
K02535	Brite Hierarchies	Lipopolysaccharide biosynthesis proteins [BR:ko01005]	Lipopolysaccharide biosynthesis proteins [BR:ko01005]	lpxC; UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase [EC:3.5.1.108]	1
K02536	Metabolism	Lipopolysaccharide biosynthesis	Lipopolysaccharide biosynthesis	lpxD; UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase [EC:2.3.1.191]	1
K02536	Brite Hierarchies	Lipopolysaccharide biosynthesis proteins [BR:ko01005]	Lipopolysaccharide biosynthesis proteins [BR:ko01005]	lpxD; UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase [EC:2.3.1.191]	1
K02557	Cellular Processes	Bacterial chemotaxis	Bacterial chemotaxis	motB; chemotaxis protein MotB	2
K02557	Cellular Processes	Flagellar assembly	Flagellar assembly	motB; chemotaxis protein MotB	2
K02557	Brite Hierarchies	Bacterial motility proteins [BR:ko02035]	Bacterial motility proteins [BR:ko02035]	motB; chemotaxis protein MotB	2
K02557	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	motB; chemotaxis protein MotB	2
K02558	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	mpl; UDP-N-acetylmuramate: L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase [EC:6.3.2.45]	1
K02563	Metabolism	Peptidoglycan biosynthesis	Peptidoglycan biosynthesis	murG; UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase [EC:2.4.1.227]	1
K02563	Cellular Processes	Cell cycle - Caulobacter	Cell cycle - Caulobacter	murG; UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase [EC:2.4.1.227]	1
K02563	Human Diseases	Vancomycin resistance	Vancomycin resistance	murG; UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase [EC:2.4.1.227]	1
K02563	Brite Hierarchies	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	murG; UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase [EC:2.4.1.227]	1
K02564	Metabolism	Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism	nagB, GNPDA; glucosamine-6-phosphate deaminase [EC:3.5.99.6]	1
K02566	Not Included in Pathway or Brite	Carbohydrate metabolism	Carbohydrate metabolism	nagD; NagD protein	1
K02575	Metabolism	Nitrogen metabolism	Nitrogen metabolism	NRT, narK, nrtP, nasA; MFS transporter, NNP family, nitrate/nitrite transporter	1
K02575	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	NRT, narK, nrtP, nasA; MFS transporter, NNP family, nitrate/nitrite transporter	1
K02600	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	nusA; N utilization substance protein A	1
K02600	Brite Hierarchies	Transcription machinery [BR:ko03021]	Transcription machinery [BR:ko03021]	nusA; N utilization substance protein A	1
K02601	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	nusG; transcriptional antiterminator NusG	1
K02601	Brite Hierarchies	Transcription machinery [BR:ko03021]	Transcription machinery [BR:ko03021]	nusG; transcriptional antiterminator NusG	1
K02613	Metabolism	Phenylalanine metabolism	Phenylalanine metabolism	paaE; ring-1,2-phenylacetyl-CoA epoxidase subunit PaaE	1
K02614	Metabolism	Phenylalanine metabolism	Phenylalanine metabolism	paaI; acyl-CoA thioesterase [EC:3.1.2.-]	1
K02621	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	parC; topoisomerase IV subunit A [EC:5.99.1.-]	1
K02621	Brite Hierarchies	DNA replication proteins [BR:ko03032]	DNA replication proteins [BR:ko03032]	parC; topoisomerase IV subunit A [EC:5.99.1.-]	1
K02621	Brite Hierarchies	Prokaryotic defense system [BR:ko02048]	Prokaryotic defense system [BR:ko02048]	parC; topoisomerase IV subunit A [EC:5.99.1.-]	1
K02622	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	parE; topoisomerase IV subunit B [EC:5.99.1.-]	1
K02622	Brite Hierarchies	DNA replication proteins [BR:ko03032]	DNA replication proteins [BR:ko03032]	parE; topoisomerase IV subunit B [EC:5.99.1.-]	1
K02622	Brite Hierarchies	Prokaryotic defense system [BR:ko02048]	Prokaryotic defense system [BR:ko02048]	parE; topoisomerase IV subunit B [EC:5.99.1.-]	1
K02624	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	pcaR; IclR family transcriptional regulator, pca regulon regulatory protein	1
K02656	Brite Hierarchies	Bacterial motility proteins [BR:ko02035]	Bacterial motility proteins [BR:ko02035]	pilF; type IV pilus assembly protein PilF	3
K02656	Brite Hierarchies	Secretion system [BR:ko02044]	Secretion system [BR:ko02044]	pilF; type IV pilus assembly protein PilF	3
K02666	Brite Hierarchies	Bacterial motility proteins [BR:ko02035]	Bacterial motility proteins [BR:ko02035]	pilQ; type IV pilus assembly protein PilQ	1
K02666	Brite Hierarchies	Secretion system [BR:ko02044]	Secretion system [BR:ko02044]	pilQ; type IV pilus assembly protein PilQ	1
K02667	Environmental Information Processing	Two-component system	Two-component system	pilR, pehR; two-component system, NtrC family, response regulator PilR	10
K02667	Brite Hierarchies	Bacterial motility proteins [BR:ko02035]	Bacterial motility proteins [BR:ko02035]	pilR, pehR; two-component system, NtrC family, response regulator PilR	10
K02667	Brite Hierarchies	Two-component system [BR:ko02022]	Two-component system [BR:ko02022]	pilR, pehR; two-component system, NtrC family, response regulator PilR	10
K02687	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	prmA; ribosomal protein L11 methyltransferase [EC:2.1.1.-]	1
K02742	Not Included in Pathway or Brite	General function prediction only	General function prediction only	sprT; SprT protein	1
K02805	Brite Hierarchies	Amino acid related enzymes [BR:ko01007]	Amino acid related enzymes [BR:ko01007]	wecE, rffA; dTDP-4-amino-4,6-dideoxygalactose transaminase [EC:2.6.1.59]	1
K02825	Metabolism	Pyrimidine metabolism	Pyrimidine metabolism	pyrR; pyrimidine operon attenuation protein / uracil phosphoribosyltransferase [EC:2.4.2.9]	2
K02825	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	pyrR; pyrimidine operon attenuation protein / uracil phosphoribosyltransferase [EC:2.4.2.9]	2
K02834	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	rbfA; ribosome-binding factor A	1
K02835	Brite Hierarchies	Translation factors [BR:ko03012]	Translation factors [BR:ko03012]	prfA, MTRF1, MRF1; peptide chain release factor 1	1
K02837	Brite Hierarchies	Translation factors [BR:ko03012]	Translation factors [BR:ko03012]	prfC; peptide chain release factor 3	1
K02838	Brite Hierarchies	Translation factors [BR:ko03012]	Translation factors [BR:ko03012]	frr, MRRF, RRF; ribosome recycling factor	1
K02843	Metabolism	Lipopolysaccharide biosynthesis	Lipopolysaccharide biosynthesis	waaF, rfaF; heptosyltransferase II [EC:2.4.-.-]	1
K02843	Brite Hierarchies	Glycosyltransferases [BR:ko01003]	Glycosyltransferases [BR:ko01003]	waaF, rfaF; heptosyltransferase II [EC:2.4.-.-]	1
K02843	Brite Hierarchies	Lipopolysaccharide biosynthesis proteins [BR:ko01005]	Lipopolysaccharide biosynthesis proteins [BR:ko01005]	waaF, rfaF; heptosyltransferase II [EC:2.4.-.-]	1
K02860	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	rimM; 16S rRNA processing protein RimM	1
K02863	Genetic Information Processing	Ribosome	Ribosome	RP-L1, MRPL1, rplA; large subunit ribosomal protein L1	1
