	WP_id	cds	OG	KO id	KO description
Soil763|1544	WP_056738288.1	cds1801	OG0000465	K03320	amt; ammonium transporter, Amt family
Soil763|1545	WP_056738289.1	cds1802	OG0000842	K04752	glnK; nitrogen regulatory protein P-II 2
Soil763|1546	WP_056738290.1	cds1803	OG0000236	K00036	G6PD; glucose-6-phosphate 1-dehydrogenase [EC:1.1.1.49 1.1.1.363]
Soil763|1547	WP_056738291.1	cds1804	OG0000974	K03106	SRP54; signal recognition particle subunit SRP54 [EC:3.6.5.4]
Soil763|1548	WP_056738292.1	cds1805			
Soil763|1549	WP_056738293.1	cds1806	OG0000775		
Soil763|1550	WP_056738294.1	cds1807	OG0003639	K07104	catE; catechol 2,3-dioxygenase [EC:1.13.11.2]
Soil763|1551	WP_056738295.1	cds1808			
Soil763|1552	WP_056738296.1	cds1809	OG0001114	K02959	RP-S16; small subunit ribosomal protein S16
Soil763|1553	WP_056738297.1	cds1811	OG0000973	K02860	rimM; 16S rRNA processing protein RimM
Soil763|1554	WP_056738298.1	cds1812	OG0000972	K00554	trmD; tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]
Soil763|1555	WP_056738299.1	cds1813	OG0000971	K02884	RP-L19; large subunit ribosomal protein L19
Soil763|1556	WP_056738300.1	cds1814	OG0000380	K03100	lepB; signal peptidase I [EC:3.4.21.89]
Soil763|1557	WP_056738302.1	cds1816	OG0000874	K03470	rnhB; ribonuclease HII [EC:3.1.26.4]
Soil763|1558	WP_056738303.1	cds1818	OG0001055	K07460	yraN; putative endonuclease
Soil763|1559	WP_056738304.1	cds1819	OG0001411	K07391	comM; magnesium chelatase family protein
Soil763|1560	WP_056738305.1	cds1820	OG0000860	K04096	smf; DNA processing protein
Soil763|1561	WP_056738306.1	cds1821	OG0000148	K03733	xerC; integrase/recombinase XerC
Soil763|1562	WP_056738307.1	cds1822	OG0006143		
Soil763|1563	WP_056738308.1	cds1823	OG0000203	K09458	fabF; 3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179]
Soil763|1564	WP_056738309.1	cds1824	OG0000688	K02078	acpP; acyl carrier protein
Soil763|1565	WP_056738310.1	cds1825	OG0000180	K00648	fabH; 3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]
Soil763|1566	WP_056738311.1	cds1826	OG0000424	K00645	fabD; [acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]
Soil763|1567	WP_056738312.1	cds1827	OG0000457	K02647	cdaR; carbohydrate diacid regulator
Soil763|1568	WP_056738313.1	cds1829			
Soil763|1569	WP_056738314.1	cds1830	OG0000393	K03386	PRDX2_4; peroxiredoxin (alkyl hydroperoxide reductase subunit C) [EC:1.11.1.15]
Soil763|1570	WP_056738315.1	cds1831	OG0000766	K12410	npdA; NAD-dependent deacetylase [EC:3.5.1.-]
Soil763|1571	WP_056738316.1	cds1833	OG0001332	K19776	dgoR; GntR family transcriptional regulator, galactonate operon transcriptional repressor
Soil763|1572	WP_056738317.1	cds1834	OG0000475	K00033	PGD; 6-phosphogluconate dehydrogenase [EC:1.1.1.44 1.1.1.343]
Soil763|1573	WP_056738318.1	cds1835	OG0000355	K00640	cysE; serine O-acetyltransferase [EC:2.3.1.30]
Soil763|1574	WP_056738319.1	cds1836	OG0000134	K01697	CBS; cystathionine beta-synthase [EC:4.2.1.22]
Soil763|1575	WP_056738320.1	cds1837	OG0000360	K07304	msrA; peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]
Soil763|1576	WP_056738321.1	cds1839	OG0003968	K07164	uncharacterized protein
Soil763|1577	WP_056738322.1	cds1840	OG0001562	K09861	uncharacterized protein
Soil763|1578	WP_056738323.1	cds1841	OG0000548	K07192	FLOT; flotillin
Soil763|1579	WP_056738325.1	cds1843			
Soil763|1580	WP_056738326.1	cds1844	OG0004014		
Soil763|1581	WP_056738327.1	cds1845	OG0001305	K00882	fruK; 1-phosphofructokinase [EC:2.7.1.56]
Soil763|1582	WP_056738328.1	cds1846	OG0000243	K01462	PDF; peptide deformylase [EC:3.5.1.88]
Soil763|1583	WP_056738329.1	cds1847	OG0000049	K00253	IVD; isovaleryl-CoA dehydrogenase [EC:1.3.8.4]
Soil763|1584	WP_056738330.1	cds1849			
Soil763|1585	WP_056738331.1	cds1850			
Soil763|1586	WP_056738332.1	cds1851	OG0000303	K03111	ssb; single-strand DNA-binding protein
Soil763|1587	WP_056738333.1	cds1852	OG0000193	K15738	uup; ABC transport system ATP-binding/permease protein
Soil763|1588	WP_056738334.1	cds1853	OG0001704	K10805	tesB; acyl-CoA thioesterase II [EC:3.1.2.-]
Soil763|1589	WP_056738335.1	cds1854	OG0006238		
Soil763|1590	WP_056738336.1	cds1855	OG0003601	K06886	glbN; hemoglobin
Soil763|1591	WP_056738337.1	cds1856	OG0000103	K22044	ybiO; moderate conductance mechanosensitive channel
Soil763|1592	WP_056738338.1	cds1857	OG0003628		
Soil763|1593	WP_056738339.1	cds1858	OG0002087		
Soil763|1594	WP_056738340.1	cds1859	OG0000746	K01256	pepN; aminopeptidase N [EC:3.4.11.2]
Soil763|1595	WP_056738341.1	cds1860	OG0004453		
Soil763|1596	WP_056738342.1	cds1861	OG0001887	K01808	rpiB; ribose 5-phosphate isomerase B [EC:5.3.1.6]
Soil763|1597	WP_056738343.1	cds1862	OG0000461	K10563	mutM; formamidopyrimidine-DNA glycosylase [EC:3.2.2.23 4.2.99.18]
Soil763|1598	WP_056738344.1	cds1863	OG0001005	K03545	tig; trigger factor
Soil763|1599	WP_056738345.1	cds1864	OG0000451	K01358	clpP; ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]
Soil763|1600	WP_056738346.1	cds1865	OG0000451	K01358	clpP; ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]
Soil763|1601	WP_056738347.1	cds1866	OG0000705	K03544	clpX; ATP-dependent Clp protease ATP-binding subunit ClpX
Soil763|1602	WP_056738348.1	cds1868	OG0000216		
Soil763|1603	WP_056738349.1	cds1869	OG0000663	K01873	VARS; valyl-tRNA synthetase [EC:6.1.1.9]
Soil763|1604	WP_056738350.1	cds1870	OG0005798		
Soil763|1605	WP_056738351.1	cds1871	OG0000323	K05886	sdh; serine 3-dehydrogenase (NADP+) [EC:1.1.1.276]
Soil763|1606	WP_056738352.1	cds1874	OG0000533	K06199	crcB; fluoride exporter
Soil763|1607	WP_056738353.1	cds1876	OG0000658	K01870	IARS; isoleucyl-tRNA synthetase [EC:6.1.1.5]
Soil763|1608	WP_056738354.1	cds1877	OG0000793	K11754	folC; dihydrofolate synthase / folylpolyglutamate synthase [EC:6.3.2.12 6.3.2.17]
Soil763|1609	WP_056738355.1	cds1878	OG0006327		
Soil763|1610	WP_056738356.1	cds1879	OG0000978	K00940	ndk; nucleoside-diphosphate kinase [EC:2.7.4.6]
Soil763|1611	WP_056738357.1	cds1880	OG0006145		
Soil763|1612	WP_056738360.1	cds1884	OG0001121	K02888	RP-L21; large subunit ribosomal protein L21
Soil763|1613	WP_056738362.1	cds1886	OG0000983	K03979	obgE; GTPase [EC:3.6.5.-]
Soil763|1614	WP_056738364.1	cds1888	OG0000760	K00147	proA; glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41]
Soil763|1615	WP_056738366.1	cds1889			
Soil763|1616	WP_056738369.1	cds1891			
Soil763|1617	WP_056738370.1	cds1892	OG0000951	K09710	ybeB; ribosome-associated protein
Soil763|1618	WP_056738373.1	cds1893	OG0002485	K11391	rlmG; 23S rRNA (guanine1835-N2)-methyltransferase [EC:2.1.1.174]
Soil763|1619	WP_056738375.1	cds1894	OG0000220	K00884	NAGK; N-acetylglucosamine kinase [EC:2.7.1.59]
Soil763|1620	WP_056738377.1	cds1896	OG0001161	K00297	metF; methylenetetrahydrofolate reductase (NADPH) [EC:1.5.1.20]
Soil763|1621	WP_056738380.1	cds1897	OG0001152	K00549	metE; 5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [EC:2.1.1.14]
Soil763|1622	WP_056738383.1	cds1899	OG0000547	K00154	E1.2.1.68; coniferyl-aldehyde dehydrogenase [EC:1.2.1.68]
Soil763|1623	WP_056738385.1	cds1901	OG0001998	K00274	MAO; monoamine oxidase [EC:1.4.3.4]
Soil763|1624	WP_056738387.1	cds1902	OG0002438	K09701	uncharacterized protein
Soil763|1625	WP_056738389.1	cds1904	OG0000725	K00574	cfa; cyclopropane-fatty-acyl-phospholipid synthase [EC:2.1.1.79]
Soil763|1626	WP_056738390.1	cds1905	OG0004051	K01183	E3.2.1.14; chitinase [EC:3.2.1.14]
Soil763|1627	WP_056738392.1	cds1907			
Soil763|1628	WP_056738393.1	cds1908			
Soil763|1629	WP_056738394.1	cds1909			
Soil763|1630	WP_056738396.1	cds1911	OG0004482	K03647	nrdI; protein involved in ribonucleotide reduction
Soil763|1631	WP_056738398.1	cds1913	OG0000422	K00526	E1.17.4.1B; ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1]
Soil763|1632	WP_056738400.1	cds1914	OG0000152	K01126	E3.1.4.46; glycerophosphoryl diester phosphodiesterase [EC:3.1.4.46]
Soil763|1633	WP_056738402.1	cds1915	OG0004786		
Soil763|1634	WP_056738404.1	cds1916			
Soil763|1635	WP_056738407.1	cds1917			
Soil763|1636	WP_056738409.1	cds1918	OG0007766	K03716	splB; spore photoproduct lyase [EC:4.1.99.14]
Soil763|1637	WP_056738411.1	cds1919	OG0001115	K06941	rlmN; 23S rRNA (adenine2503-C2)-methyltransferase [EC:2.1.1.192]
Soil763|1638	WP_056738413.1	cds1920	OG0000044	K19265	gpr; L-glyceraldehyde 3-phosphate reductase [EC:1.1.1.-]
Soil763|1639	WP_056738416.1	cds1921	OG0000478	K02346	dinB; DNA polymerase IV [EC:2.7.7.7]
Soil763|1640	WP_056738418.1	cds1923			
Soil763|1641	WP_056738419.1	cds1925	OG0002809		
Soil763|1642	WP_056738421.1	cds1926	OG0007184		
Soil763|1643	WP_056738423.1	cds1927	OG0003989		
Soil763|1644	WP_056738425.1	cds1928			
Soil763|1645	WP_056738427.1	cds1929			
Soil763|1646	WP_056738430.1	cds1930	OG0000083	K00010	iolG; myo-inositol 2-dehydrogenase / D-chiro-inositol 1-dehydrogenase [EC:1.1.1.18 1.1.1.369]
Soil763|1647	WP_056738433.1	cds1932	OG0006317		
Soil763|1648	WP_056738434.1	cds1933			
Soil763|1649	WP_056738435.1	cds1934	OG0007779		
Soil763|1650	WP_056738436.1	cds1935	OG0001148		
Soil763|1651	WP_056738437.1	cds1936	OG0000016	K07729	putative transcriptional regulator
Soil763|1652	WP_056738448.1	cds1937	OG0000565	K07154	hipA; serine/threonine-protein kinase HipA [EC:2.7.11.1]
Soil763|1653	WP_056738450.1	cds1938	OG0004831		
Soil763|1654	WP_056738453.1	cds1942	OG0003282		
Soil763|1655	WP_056738456.1	cds1944	OG0006549		
Soil763|1656	WP_056738458.1	cds1945	OG0002588		
Soil763|1657	WP_056738460.1	cds1946	OG0002625	K16869	lipL; octanoyl-[GcvH]:protein N-octanoyltransferase [EC:2.3.1.204]
Soil763|1658	WP_056738462.1	cds1947	OG0006263		
Soil763|1659	WP_056738466.1	cds712	OG0000128	K03294	TC.APA; basic amino acid/polyamine antiporter, APA family
Soil763|1660	WP_056738472.1	cds741	OG0002781	K06048	gshA; glutamate---cysteine ligase / carboxylate-amine ligase [EC:6.3.2.2 6.3.-.-]
Soil763|1661	WP_056738474.1	cds744	OG0005278		
Soil763|1662	WP_056738476.1	cds747	OG0000319	K06131	clsA_B; cardiolipin synthase A/B [EC:2.7.8.-]
Soil763|1663	WP_056738481.1	cds771	OG0000878	K03449	MFS.CP; MFS transporter, CP family, cyanate transporter
Soil763|1664	WP_056738486.1	cds812	OG0002725		
Soil763|1665	WP_056738488.1	cds813	OG0005702		
Soil763|1666	WP_056738490.1	cds821	OG0000017	K03762	proP; MFS transporter, MHS family, proline/betaine transporter
Soil763|1667	WP_056738497.1	cds828	OG0000011	K06075	slyA; MarR family transcriptional regulator, transcriptional regulator for hemolysin
Soil763|1668	WP_056738499.1	cds830	OG0000021	K06147	ABCB-BAC; ATP-binding cassette, subfamily B, bacterial
Soil763|1669	WP_056738503.1	cds907			
Soil763|1670	WP_056738505.1	cds913			
Soil763|1671	WP_056738507.1	cds914	OG0000107	K12132	prkC; eukaryotic-like serine/threonine-protein kinase [EC:2.7.11.1]
Soil763|1672	WP_056738510.1	cds920	OG0000293	K01625	eda; 2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase [EC:4.1.2.14 4.1.3.42]
Soil763|1673	WP_056738512.1	cds921	OG0000058	K00874	kdgK; 2-dehydro-3-deoxygluconokinase [EC:2.7.1.45]
Soil763|1674	WP_056738514.1	cds925	OG0001247	K09773	ppsR; [pyruvate, water dikinase]-phosphate phosphotransferase / [pyruvate, water dikinase] kinase [EC:2.7.4.28 2.7.11.33]
Soil763|1675	WP_056738516.1	cds928	OG0000524	K04080	ibpA; molecular chaperone IbpA
Soil763|1676	WP_056738518.1	cds957	OG0000613	K05365	mrcB; penicillin-binding protein 1B [EC:2.4.1.129 3.4.16.4]
Soil763|1677	WP_056738520.1	cds958	OG0001542		
Soil763|1678	WP_056738522.1	cds963	OG0000387	K03786	aroQ; 3-dehydroquinate dehydratase II [EC:4.2.1.10]
Soil763|1679	WP_056738524.1	cds964			
Soil763|1680	WP_056738526.1	cds967	OG0001061	K10773	NTH; endonuclease III [EC:4.2.99.18]
Soil763|1681	WP_056738528.1	cds968	OG0001223		
Soil763|1682	WP_056738536.1	cds1017			
Soil763|1683	WP_056738538.1	cds1039	OG0000034	K01692	paaF; enoyl-CoA hydratase [EC:4.2.1.17]
Soil763|1684	WP_056738544.1	cds1065	OG0002286	K02610	paaB; ring-1,2-phenylacetyl-CoA epoxidase subunit PaaB
Soil763|1685	WP_056738550.1	cds1085	OG0003618	K02551	menD; 2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase [EC:2.2.1.9]
Soil763|1686	WP_056738551.1	cds1094	OG0004448		
Soil763|1687	WP_056738553.1	cds1099	OG0001133	K00390	cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]
Soil763|1688	WP_056738555.1	cds1100	OG0001191	K00957	cysD; sulfate adenylyltransferase subunit 2 [EC:2.7.7.4]
Soil763|1689	WP_056738557.1	cds1114	OG0000008	K00135	gabD; succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]
Soil763|1690	WP_056738558.1	cds1126	OG0000125	K15554	ssuC; sulfonate transport system permease protein
Soil763|1691	WP_056738562.1	cds1130	OG0000233	K03781	katE; catalase [EC:1.11.1.6]
Soil763|1692	WP_056738564.1	cds1141	OG0001611	K13282	cphB; cyanophycinase [EC:3.4.15.6]
Soil763|1693	WP_056738567.1	cds1182			
Soil763|1694	WP_056738569.1	cds1206	OG0000009	K07687	rcsB; two-component system, NarL family, captular synthesis response regulator RcsB
Soil763|1695	WP_056738571.1	cds1208	OG0001323	K03073	secE; preprotein translocase subunit SecE
Soil763|1696	WP_056738573.1	cds1217	OG0006289		
Soil763|1697	WP_056738575.1	cds1225	OG0000441	K05350	bglB; beta-glucosidase [EC:3.2.1.21]
Soil763|1698	WP_056738577.1	cds1251	OG0000046	K02025	ABC.MS.P; multiple sugar transport system permease protein
Soil763|1699	WP_056738579.1	cds1259	OG0000700	K06173	truA; tRNA pseudouridine38-40 synthase [EC:5.4.99.12]
Soil763|1700	WP_056738581.1	cds1260	OG0000010	K07636	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]
Soil763|1701	WP_056738585.1	cds1283	OG0000676	K03282	mscL; large conductance mechanosensitive channel
Soil763|1702	WP_056738587.1	cds1294	OG0005152		
Soil763|1703	WP_056738589.1	cds1296	OG0000014	K14335	pimC; alpha-1,6-mannosyltransferase [EC:2.4.1.-]
Soil763|1704	WP_056738592.1	cds1303	OG0000330	K03789	rimI; [ribosomal protein S18]-alanine N-acetyltransferase [EC:2.3.1.266]
Soil763|1705	WP_056738594.1	cds1307	OG0000171	K00014	aroE; shikimate dehydrogenase [EC:1.1.1.25]
Soil763|1706	WP_056738595.1	cds1309			
Soil763|1707	WP_056738601.1	cds1342	OG0001544	K08224	ynfM; MFS transporter, YNFM family, putative membrane transport protein
Soil763|1708	WP_056738606.1	cds1356	OG0001224	K03601	xseA; exodeoxyribonuclease VII large subunit [EC:3.1.11.6]
Soil763|1709	WP_056738610.1	cds1395	OG0005168		
Soil763|1710	WP_056738612.1	cds1416	OG0000933	K05595	marC; multiple antibiotic resistance protein
Soil763|1711	WP_056738614.1	cds1438	OG0001607		
Soil763|1712	WP_056738615.1	cds1445	OG0006248		
Soil763|1713	WP_056738617.1	cds1449	OG0005124	K03657	uvrD; DNA helicase II / ATP-dependent DNA helicase PcrA [EC:3.6.4.12]
Soil763|1714	WP_056738619.1	cds1452	OG0000288	K01338	lon; ATP-dependent Lon protease [EC:3.4.21.53]
Soil763|1715	WP_056738621.1	cds1463	OG0000349	K03299	TC.GNTP; gluconate:H+ symporter, GntP family
Soil763|1716	WP_056738623.1	cds1472	OG0001315		
Soil763|1717	WP_056738625.1	cds1485	OG0006194		
Soil763|1718	WP_056738627.1	cds1486	OG0003996		
Soil763|1719	WP_056738632.1	cds1549	OG0006152		
Soil763|1720	WP_056738636.1	cds1601	OG0001431	K06191	nrdH; glutaredoxin-like protein NrdH
Soil763|1721	WP_056738638.1	cds1614	OG0001309	K03322	mntH; manganese transport protein
Soil763|1722	WP_056738644.1	cds1652	OG0000463	K01586	lysA; diaminopimelate decarboxylase [EC:4.1.1.20]
Soil763|1723	WP_056738646.1	cds1655	OG0002819	K00872	thrB1; homoserine kinase [EC:2.7.1.39]
Soil763|1724	WP_056738648.1	cds1689	OG0006180		
Soil763|1725	WP_056738650.1	cds1693	OG0004007	K00763	pncB; nicotinate phosphoribosyltransferase [EC:6.3.4.21]
Soil763|1726	WP_056738652.1	cds1698	OG0001283	K00989	rph; ribonuclease PH [EC:2.7.7.56]
Soil763|1727	WP_056738654.1	cds1700	OG0000056	K19302	bcrC; undecaprenyl-diphosphatase [EC:3.6.1.27]
Soil763|1728	WP_056738661.1	cds1720	OG0000608	K03207	wcaH; colanic acid biosynthesis protein WcaH [EC:3.6.1.-]
Soil763|1729	WP_056738665.1	cds1736	OG0003633		
Soil763|1730	WP_056738667.1	cds1739	OG0000018	K02035	ABC.PE.S; peptide/nickel transport system substrate-binding protein
Soil763|1731	WP_056738675.1	cds1781	OG0001217	K00946	thiL; thiamine-monophosphate kinase [EC:2.7.4.16]
Soil763|1732	WP_056738677.1	cds1786	OG0000011	K06075	slyA; MarR family transcriptional regulator, transcriptional regulator for hemolysin
Soil763|1733	WP_056738680.1	cds1787	OG0001550	K00797	speE; spermidine synthase [EC:2.5.1.16]
Soil763|1734	WP_056738684.1	cds1797	OG0004484	K22317	oleA; acyl-CoA:acyl-CoA alkyltransferase [EC:2.3.3.20]
Soil763|1735	WP_056738686.1	cds1798	OG0001250	K03529	smc; chromosome segregation protein
Soil763|1736	WP_056738690.1	cds1828	OG0001146	K00163	aceE; pyruvate dehydrogenase E1 component [EC:1.2.4.1]
Soil763|1737	WP_056738695.1	cds1838	OG0001999		
Soil763|1738	WP_056738699.1	cds1867	OG0006236		
Soil763|1739	WP_056738703.1	cds1873	OG0000533	K06199	crcB; fluoride exporter
Soil763|1740	WP_056738705.1	cds1875	OG0005794		
Soil763|1741	WP_056738708.1	cds1887	OG0000982	K00931	proB; glutamate 5-kinase [EC:2.7.2.11]
Soil763|1742	WP_056738712.1	cds1895			
Soil763|1743	WP_056738714.1	cds1898			
Soil763|1744	WP_056738716.1	cds1900	OG0000004	K04761	oxyR; LysR family transcriptional regulator, hydrogen peroxide-inducible genes activator
Soil763|1745	WP_056738721.1	cds1912	OG0000437	K00525	E1.17.4.1A; ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]
Soil763|1746	WP_056738723.1	cds1924	OG0003131	K03298	TC.DME; drug/metabolite transporter, DME family
Soil763|1747	WP_056738727.1	cds1940			
Soil763|1748	WP_056738730.1	cds1941			
Soil763|1749	WP_056738733.1	cds1943	OG0005159		
Soil763|1750	WP_056738735.1	cds1948	OG0000616	K03644	lipA; lipoyl synthase [EC:2.8.1.8]
Soil763|1751	WP_056738737.1	cds1950	OG0000001	K00059	fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Soil763|1752	WP_056738739.1	cds1951	OG0001678	K01113	phoD; alkaline phosphatase D [EC:3.1.3.1]
Soil763|1753	WP_056738741.1	cds1952			
Soil763|1754	WP_056738744.1	cds1953			
Soil763|1755	WP_056738746.1	cds1954	OG0000042	K03704	cspA; cold shock protein (beta-ribbon, CspA family)
Soil763|1756	WP_056738749.1	cds1956	OG0000464	K20862	yigB; FMN hydrolase / 5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase [EC:3.1.3.102 3.1.3.104]
Soil763|1757	WP_056738751.1	cds1957	OG0001678	K01113	phoD; alkaline phosphatase D [EC:3.1.3.1]
Soil763|1758	WP_056738752.1	cds1958	OG0005105		
Soil763|1759	WP_056738754.1	cds1959	OG0000147	K00060	tdh; threonine 3-dehydrogenase [EC:1.1.1.103]
Soil763|1760	WP_056738756.1	cds1960	OG0003922	K07222	putative flavoprotein involved in K+ transport
Soil763|1761	WP_056738758.1	cds1961	OG0004013		
Soil763|1762	WP_056738759.1	cds1964	OG0000767		
Soil763|1763	WP_056738761.1	cds1965	OG0002232	K01046	lip; triacylglycerol lipase [EC:3.1.1.3]
Soil763|1764	WP_056738762.1	cds1966			
Soil763|1765	WP_056738764.1	cds1967	OG0002795	K07451	mcrA; 5-methylcytosine-specific restriction enzyme A [EC:3.1.21.-]
Soil763|1766	WP_056738766.1	cds1968	OG0005282		
Soil763|1767	WP_056738768.1	cds1969	OG0000004	K04761	oxyR; LysR family transcriptional regulator, hydrogen peroxide-inducible genes activator
Soil763|1768	WP_056738770.1	cds1970	OG0000691	K09788	prpF; 2-methylaconitate isomerase [EC:5.3.3.-]
Soil763|1769	WP_056738772.1	cds1971	OG0005248		
Soil763|1770	WP_056738774.1	cds1972			
Soil763|1771	WP_056738776.1	cds1973			
Soil763|1772	WP_056738778.1	cds1974			
Soil763|1773	WP_056738780.1	cds1975			
Soil763|1774	WP_056738782.1	cds1976	OG0006358		
Soil763|1775	WP_056738784.1	cds1977	OG0004491	K07316	mod; adenine-specific DNA-methyltransferase [EC:2.1.1.72]
Soil763|1776	WP_056738786.1	cds1978			
Soil763|1777	WP_056738789.1	cds1979			
Soil763|1778	WP_056738793.1	cds1981	OG0003681		
Soil763|1779	WP_056738797.1	cds1983			
Soil763|1780	WP_056738799.1	cds1984	OG0002334	K19789	radD; DNA repair protein RadD
Soil763|1781	WP_056738800.1	cds1986	OG0004620		
Soil763|1782	WP_056738802.1	cds1987			
Soil763|1783	WP_056738804.1	cds1988			
Soil763|1784	WP_056738806.1	cds1989	OG0000029	K16235	mmuP; S-methylmethionine transporter
Soil763|1785	WP_056738808.1	cds1990	OG0000245	K00817	hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9]
Soil763|1786	WP_056738810.1	cds1991	OG0000395	K03718	asnC; Lrp/AsnC family transcriptional regulator, regulator for asnA, asnC and gidA
Soil763|1787	WP_056738812.1	cds1992	OG0006296		
Soil763|1788	WP_056738813.1	cds1993	OG0000307	K07029	dagK; diacylglycerol kinase (ATP) [EC:2.7.1.107]
Soil763|1789	WP_056738815.1	cds1994	OG0000301	K05343	treS; maltose alpha-D-glucosyltransferase / alpha-amylase [EC:5.4.99.16 3.2.1.1]
Soil763|1790	WP_056738818.1	cds1995	OG0003608		
Soil763|1791	WP_056738820.1	cds1996	OG0000529	K18555	qnr; fluoroquinolone resistance protein
Soil763|1792	WP_056738822.1	cds1997	OG0000152	K01126	E3.1.4.46; glycerophosphoryl diester phosphodiesterase [EC:3.1.4.46]
Soil763|1793	WP_056738823.1	cds1998	OG0002570		
Soil763|1794	WP_056738826.1	cds1999	OG0000123	K02226	cobC; alpha-ribazole phosphatase [EC:3.1.3.73]
Soil763|1795	WP_056738827.1	cds2003	OG0000087	K02433	gatA; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A [EC:6.3.5.6 6.3.5.7]
Soil763|1796	WP_056738829.1	cds2004	OG0003638		
Soil763|1797	WP_056738831.1	cds2005	OG0001602	K03380	E1.14.13.7; phenol 2-monooxygenase [EC:1.14.13.7]
Soil763|1798	WP_056738833.1	cds2006	OG0000638	K10218	ligK; 4-hydroxy-4-methyl-2-oxoglutarate aldolase [EC:4.1.3.17]
Soil763|1799	WP_056738835.1	cds2007	OG0000028	K11475	vanR; GntR family transcriptional regulator, vanillate catabolism transcriptional regulator
Soil763|1800	WP_056738837.1	cds2008	OG0000008	K00135	gabD; succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]
Soil763|1801	WP_056738839.1	cds2009	OG0003911		
Soil763|1802	WP_056738841.1	cds2010	OG0001013	K02509	hpaH; 2-oxo-hept-3-ene-1,7-dioate hydratase [EC:4.2.1.-]
Soil763|1803	WP_056738843.1	cds2011	OG0001273	K02510	hpaI; 4-hydroxy-2-oxoheptanedioate aldolase [EC:4.1.2.52]
Soil763|1804	WP_056738846.1	cds2012	OG0001053		
Soil763|1805	WP_056738848.1	cds2013	OG0001252		
Soil763|1806	WP_056738850.1	cds2015	OG0003696	K01512	acyP; acylphosphatase [EC:3.6.1.7]
Soil763|1807	WP_056738852.1	cds2016	OG0002280	K09946	uncharacterized protein
Soil763|1808	WP_056738854.1	cds2017			
Soil763|1809	WP_056738856.1	cds2018			
Soil763|1810	WP_056738858.1	cds2019	OG0003952		
Soil763|1811	WP_056738860.1	cds2021	OG0001739	K21575	susA; neopullulanase [EC:3.2.1.135]
Soil763|1812	WP_056738862.1	cds2022	OG0004087		
Soil763|1813	WP_056738864.1	cds2023	OG0002588		
Soil763|1814	WP_056738866.1	cds2024	OG0000044	K19265	gpr; L-glyceraldehyde 3-phosphate reductase [EC:1.1.1.-]
Soil763|1815	WP_056738868.1	cds2026	OG0000226	K03701	uvrA; excinuclease ABC subunit A
Soil763|1816	WP_056738870.1	cds2027	OG0001336		
Soil763|1817	WP_056738871.1	cds2028			
Soil763|1818	WP_056738872.1	cds2029			
Soil763|1819	WP_056738874.1	cds2031	OG0001165		
Soil763|1820	WP_056738880.1	cds2032	OG0006212		
Soil763|1821	WP_056738883.1	cds2034	OG0001148		
Soil763|1822	WP_056738887.1	cds2037	OG0000044	K19265	gpr; L-glyceraldehyde 3-phosphate reductase [EC:1.1.1.-]
Soil763|1823	WP_056738889.1	cds2038	OG0000001	K00059	fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Soil763|1824	WP_056738891.1	cds2039	OG0003173		
Soil763|1825	WP_056738893.1	cds2040	OG0000150		
Soil763|1826	WP_056738895.1	cds2041	OG0001344		
Soil763|1827	WP_056738897.1	cds2042	OG0004447		
Soil763|1828	WP_056738899.1	cds2043			
Soil763|1829	WP_056738901.1	cds2044	OG0005439	K00681	ggt; gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]
Soil763|1830	WP_056738903.1	cds2045	OG0001831	K08177	oxlT; MFS transporter, OFA family, oxalate/formate antiporter
Soil763|1831	WP_056738905.1	cds2046	OG0001120	K06959	tex; protein Tex
Soil763|1832	WP_056738907.1	cds2047			
Soil763|1833	WP_056738908.1	cds2048	OG0002818		
